Code,Klassifikator,Klassifikator_ru,Klassifikator_en,Klassifikator_uzc,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
1700,O‘zbekiston Respublikasi,Республика Узбекистан,Republic of Uzbekistan,Ўзбекистон Республикаси,287.2,252.1,255.2,202.3,119.1,89.8,93.4,111.8,143.1,120.9,178.0,307.9,127.8,164.1,272.4
