Code,Klassifikator,Klassifikator_ru,Klassifikator_en,Klassifikator_uzc,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
1700,O‘zbekiston Respublikasi,Республика Узбекистан,Republic of Uzbekistan,Ўзбекистон Республикаси,50807.7,52072.2,52329.6,53736.7,54986.5,56368.6,57605.2,60180.8,62502.8,64844.0,69021.1,74951.7,76543.3,80755.7,84185.4
