Code,Klassifikator,Klassifikator_ru,Klassifikator_en,Klassifikator_uzc,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
1700,O‘zbekiston Respublikasi,Республика Узбекистан,Republic of Uzbekistan,Ўзбекистон Республикаси,88102.4,115627.8,142333.0,173201.5,210998.3,250544.6,290213.4,369612.8,494814.8,620083.2,705076.5,861170.8,1041877.9,1261806.0,1535431.7,1849650.0
