Code,Klassifikator,Klassifikator_ru,Klassifikator_en,Klassifikator_uzc,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
1700,O‘zbekiston Respublikasi,Республика Узбекистан,Republic of Uzbekistan,Ўзбекистон Республикаси,9218.2,9549.7,9860.6,10182.2,10493.7,10717.0,10968.0,11182.0,10846.1,11077.8,10753.3,11008.8,11166.2,11446.8,11657.3,12261.1
1735,Qoraqalpog‘iston Respublikasi,Республика Каракалпакстан,Republic of Karakalpakstan,Қорақалпоғистон Республикаси,436.2,447.0,459.6,471.7,484.6,490.9,502.4,509.1,562.2,561.9,556.8,550.8,559.2,575.9,594.1,640.6
1703,Andijon viloyati,Андижанская область,Andijan region,Aндижон вилояти,939.3,978.3,1008.8,1044.9,1075.8,1098.8,1128.1,1149.6,1085.7,1103.4,1043.2,1076.4,1099.6,1136.2,1146.0,1214.7
1706,Buxoro viloyati,Бухарская область,Bukhara region,Бухоро вилояти,621.7,637.6,655.9,675.5,683.1,683.5,686.3,687.9,665.8,653.3,638.9,623.9,625.9,647.7,634.7,662.6
1708,Jizzax viloyati,Джизакская область,Jizzakh region,Жиззах вилояти,299.5,310.5,322.5,334.9,348.5,360.4,374.3,385.5,397.3,441.3,436.3,452.3,443.1,448.2,451.7,482.5
1710,Qashqadaryo viloyati,Кашкадарьинская область,Kashkadarya region,Қашқадарё вилояти,769.6,808.8,841.8,879.4,918.7,955.4,990.9,1027.3,1024.3,1015.7,960.9,987.8,990.0,1000.1,1065.5,1097.9
1712,Navoiy viloyati,Навоийская область,Navoi region,Навоий вилояти,251.6,256.6,269.2,272.1,275.0,273.6,274.2,273.2,252.9,253.9,230.9,238.7,289.1,309.3,317.6,351.5
1714,Namangan viloyati,Наманганская область,Namangan region,Наманган вилояти,657.4,689.7,717.9,752.9,786.9,816.0,845.0,880.2,894.1,940.1,921.6,940.7,930.7,956.0,985.8,998.7
1718,Samarqand viloyati,Самаркандская область,Samarkand region,Самарқанд вилояти,1017.4,1057.6,1100.2,1142.8,1189.1,1228.5,1271.3,1312.6,1248.7,1237.8,1200.8,1219.7,1244.2,1269.4,1286.3,1369.3
1722,Surxondaryo viloyati,Сурхандарьинская область,Surkhandarya region,Сурхондарё вилояти,607.4,641.8,669.5,699.5,732.5,760.9,793.2,822.7,809.1,845.8,803.3,815.9,808.7,809.7,822.6,850.4
1724,Sirdaryo viloyati,Сырдарьинская область,Syrdarya region,Сирдарё вилояти,256.6,264.6,271.3,278.3,284.7,285.3,287.7,288.5,287.9,283.4,264.0,261.1,258.8,260.5,272.8,295.0
1727,Toshkent viloyati,Ташкентская область,Tashkent region,Тошкент вилояти,950.0,985.2,1015.8,1047.7,1080.8,1087.6,1094.2,1088.8,1019.5,1021.6,973.8,1003.6,987.4,1015.5,1034.5,1056.1
1730,Farg‘ona  viloyati,Ферганская область,Fergana region,Фарғона вилояти,1111.4,1146.3,1171.7,1203.1,1230.3,1257.7,1281.8,1301.9,1212.5,1254.5,1207.4,1234.9,1265.4,1303.4,1313.4,1350.6
1733,Xorazm viloyati,Хорезмская область,Khorezm region,Хоразм вилояти,486.4,508.4,527.9,545.7,567.6,583.5,600.1,616.3,592.7,615.2,591.9,599.4,609.4,644.6,645.3,703.9
1726,Toshkent shahri,город Ташкент,Tashkent city,Тошкент шаҳри,813.7,817.3,828.5,833.7,836.1,834.9,838.5,838.4,793.4,849.9,923.5,1003.6,1054.7,1070.3,1087.0,1187.3
