Code,Klassifikator,Klassifikator_ru,Klassifikator_en,Klassifikator_uzc,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
1700,O‘zbekiston Respublikasi,Республика Узбекистан,Republic of Uzbekistan,Ўзбекистон Республикаси,18118.9,25874.5,30592.3,36237.5,43194.3,55429.0,61754.8,83303.6,98406.4,111904.5,123858.8,152130.4,177962.7,203082.7,218400.2
1735,Qoraqalpog‘iston Respublikasi,Республика Каракалпакстан,Republic of Karakalpakstan,Қорақалпоғистон Республикаси,568.1,617.9,940.7,994.5,1164.2,1618.4,1799.7,2276.7,2992.1,3947.9,4509.7,5400.4,6486.6,6918.5,7150.9
1703,Andijon viloyati,Андижанская область,Andijan region,Aндижон вилояти,1886.1,2819.5,3373.0,4150.3,5059.1,6436.8,7852.5,10516.8,13106.5,15926.3,16711.2,18777.7,22373.9,24614.0,26227.1
1706,Buxoro viloyati,Бухарская область,Bukhara region,Бухоро вилояти,1364.9,2039.1,2286.9,2922.5,3337.2,4365.7,5123.3,7079.5,8854.7,9463.0,11646.6,14100.3,16848.3,17857.0,19161.0
1708,Jizzax viloyati,Джизакская область,Jizzakh region,Жиззах вилояти,818.5,1215.5,1359.1,1579.8,1910.3,2391.9,2714.0,3772.2,4157.2,5506.8,6317.0,7762.6,9808.7,10387.1,10709.1
1710,Qashqadaryo viloyati,Кашкадарьинская область,Kashkadarya region,Қашқадарё вилояти,1369.3,1982.9,2457.9,2894.7,3254.4,4047.5,4538.3,6605.0,6956.4,7978.9,9236.3,11332.0,13266.4,14913.8,16387.1
1712,Navoiy viloyati,Навоийская область,Navoi region,Навоий вилояти,610.1,913.6,1026.3,1185.7,1333.5,1711.7,2024.1,2769.1,3181.4,3442.1,3989.1,4963.2,5267.1,6449.0,6985.4
1714,Namangan viloyati,Наманганская область,Namangan region,Наманган вилояти,1190.8,1770.5,2094.1,2572.2,3230.2,4267.9,4579.8,6198.9,7462.7,9020.5,9818.6,12352.3,14878.2,17643.9,18776.7
1718,Samarqand viloyati,Самаркандская область,Samarkand region,Самарқанд вилояти,3577.2,4329.5,4812.1,5831.5,6974.1,8949.4,10592.9,13762.7,15035.3,15445.4,17467.7,20923.9,21472.0,26331.1,29526.9
1722,Surxondaryo viloyati,Сурхандарьинская область,Surkhandarya region,Сурхондарё вилояти,1310.8,2588.1,2910.0,3095.9,3762.8,4892.9,4707.3,6810.8,8173.7,9718.3,9696.2,12171.1,13963.4,16878.0,17887.5
1724,Sirdaryo viloyati,Сырдарьинская область,Syrdarya region,Сирдарё вилояти,692.7,1057.6,1320.0,1573.6,1737.7,2259.7,2484.7,3116.8,3071.6,4355.1,4424.4,5566.5,6871.5,7548.7,7698.5
1727,Toshkent viloyati,Ташкентская область,Tashkent region,Тошкент вилояти,2162.6,2932.4,3532.6,4047.3,4687.3,5758.0,5994.7,8111.3,8870.0,9997.1,10831.0,13965.4,16283.3,18432.3,19321.5
1730,Farg‘ona  viloyati,Ферганская область,Fergana region,Фарғона вилояти,1572.4,2317.6,2808.2,3453.8,4238.1,5594.6,5573.1,7659.5,10654.0,10684.3,11904.3,16165.5,19766.6,23126.2,25692.9
1733,Xorazm viloyati,Хорезмская область,Khorezm region,Хоразм вилояти,995.4,1290.3,1671.4,1935.7,2505.4,3134.5,3770.4,4624.3,5890.8,6418.8,7306.7,8649.5,10676.7,11983.1,12875.6
1726,Toshkent shahri,город Ташкент,Tashkent city,Тошкент шаҳри,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
