Code,Klassifikator,Klassifikator_ru,Klassifikator_en,Klassifikator_uzc,2024-М01,2024-М02,2024-М03,2024-М04,2024-М05,2024-М06,2024-М07,2024-М08,2024-М09,2024-М10,2024-М11,2024-М12,2025-М01,2025-М02,2025-М03,2025-М04,2025-М05,2025-М06,2025-М07,2025-М08,2025-М09,2025-М10,2025-М11,2025-М12,2026-М01,2026-М02,2026-М03,2026-М04
01.9,Oliy navli bugʻdoy uni,Мука пшеничная высшего сорта,Premium wheat flour,Олий навли буғдой уни,100.32,99.98,100.85,100.05,101.56,100.23,99.73,99.7,100.79,100.52,100.0,100.12,100.83,95.72,100.19,100.84,100.01,100.56,100.07,99.98,100.77,99.71,100.72,100.49,100.1,100.8,100.7,101.3
01.10,Birinchi navli bugʻdoy uni,Мука пшеничная первого сорта,First grade wheat flour,Биринчи навли буғдой уни,99.44,98.85,101.02,100.28,99.2,100.0,99.92,99.97,100.0,100.0,98.15,99.53,100.0,92.75,98.39,99.87,100.0,100.0,100.05,100.0,100.0,99.83,100.59,100.28,100.4,100.5,100.4,101.1
01.11,Oliy navli bugʻdoy unidan tayyorlangan non,Хлеб пшеничный из муки высшего сорта,Wheat bread made from premium flour,Олий навли буғдой унидан тайёрланган нон,100.0,100.2,100.01,99.43,102.24,98.87,100.44,100.0,99.94,100.38,101.79,100.11,100.32,99.92,99.83,100.0,99.83,101.14,99.32,99.72,100.56,101.83,100.17,100.05,100.4,99.9,100.0,100.0
01.12,Birinchi navli bugʻdoy unidan tayyorlangan non,Хлеб пшеничный из муки первого сорта,Wheat bread made from first grade flour,Биринчи навли буғдой унидан тайёрланган нон,100.0,100.12,100.68,100.29,100.0,100.0,100.0,100.0,100.0,99.99,100.0,100.0,101.4,100.0,100.0,100.98,100.0,99.33,100.0,100.0,100.0,100.26,100.35,100.0,99.5,100.3,100.7,100.0
01.13,Obinon,Лепешки,Flatbreads,Обинон,100.0,100.0,100.0,98.25,99.97,99.96,100.57,100.0,100.0,101.48,100.86,100.0,100.0,100.0,100.07,100.46,100.0,100.0,100.0,100.0,100.01,100.02,99.99,100.0,101.0,101.1,100.0,100.3
01.14,Javdar va javdar-bugʻdoy noni,Хлеб ржаной и ржано-пшеничный,Rye and rye-wheat bread,Жавдар ва жавдар-буғдой нони,100.0,100.86,101.57,98.38,100.0,100.0,100.0,100.0,100.0,101.36,101.5,100.0,99.99,99.19,100.0,100.86,100.02,100.0,100.03,99.99,100.73,99.97,99.99,100.0,100.2,100.6,100.0,99.6
01.15,"Bulochka, bublik va boshqa yogʻli mahsulotlar","Булочки, бублики и другие сдобные изделия","Buns, bagels, and other pastry items","Булочка, бублик ва бошқа ёғли маҳсулотлар",99.57,100.53,99.6,101.25,100.25,99.93,99.77,100.77,100.87,101.18,99.93,99.99,99.97,100.5,100.39,99.95,99.99,100.0,99.27,100.86,99.78,100.72,99.96,100.88,101.3,100.2,100.1,99.4
01.16,"Suxari (qoq non), qarsillama non, galeta","Сухари, хрустящие хлебцы, галеты","Rusks, crispbread, crackers","Сухари (қоқ нон), қарсиллама нон, галета",101.68,100.36,100.37,100.21,100.18,100.72,100.09,99.82,100.21,100.52,99.8,99.9,100.22,100.49,100.24,100.4,100.57,100.02,99.12,99.99,100.11,100.0,100.6,100.91,100.6,100.6,99.8,100.5
01.16.1,"Pirojki, ponchik (goʻshtli pirojkidan tashqari)","Пирожки, пончики (кроме пирожков с мясом)",Pirozhki and doughnuts (excluding meat pirozhki),"Пирожки, пончик (гўштли пирожкидан ташқари)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.5,100.0,100.0
01.17,Pechenye,Печенье,Cookies,Печене,99.81,101.59,99.26,100.69,99.76,100.82,101.97,100.06,100.8,100.23,99.79,99.51,100.31,99.7,100.23,100.14,100.72,100.3,99.45,100.13,100.14,100.13,100.05,100.04,100.3,100.3,100.7,101.1
01.18,Vafli,Вафли,Wafers,Вафли,99.23,99.6,99.32,100.47,100.48,99.99,100.16,100.0,101.27,100.65,102.55,99.73,99.78,100.32,99.96,99.96,100.42,100.05,100.13,100.3,100.87,101.23,100.36,100.06,100.8,100.8,100.8,100.0
01.19,Pryaniklar,Пряники,Gingerbread,Пряниклар,100.0,100.0,101.6,100.92,100.0,100.0,100.94,99.87,100.48,100.95,101.5,100.0,100.0,100.52,100.0,101.32,100.0,98.7,101.74,99.58,100.23,100.0,100.0,100.34,100.4,100.8,99.9,100.4
01.20,Tortlar,Торты,Cakes,Тортлар,99.12,100.77,100.2,100.18,100.06,99.92,99.66,100.1,100.82,101.59,103.0,100.26,100.2,99.9,99.91,100.09,100.64,99.75,100.2,100.61,100.08,99.72,100.81,100.68,101.3,100.2,100.6,100.0
01.21,Turli xil pirojniylar,Пирожные разных видов,Pastries of various types,Турли хил пирожнийлар,99.93,101.26,100.13,101.4,100.0,100.0,99.9,99.85,100.78,101.03,100.07,100.82,100.07,100.41,100.21,100.0,99.53,100.27,99.96,100.12,100.37,100.88,100.36,100.5,100.3,101.0,100.1,100.3
01.22,Kekslar,Кексы,Cupcakes,Кекслар,100.0,101.01,99.49,100.08,99.02,100.07,100.02,100.18,100.57,101.94,100.8,100.63,100.04,100.13,100.11,100.77,100.41,100.05,101.43,100.7,100.29,101.61,100.03,100.43,100.3,101.0,100.0,101.4
01.23,Korjiklar,Коржики,Biscuits,Коржиклар,100.0,98.4,99.29,100.0,100.0,100.0,100.0,100.0,101.59,102.57,102.0,100.21,100.1,100.25,100.0,100.0,100.19,100.0,100.0,100.0,100.0,100.35,100.66,100.0,0.0,0.0,0.0,0.0
01.24,Chak chak,Чак чак,Chak-chak,Чак чак,100.0,103.81,102.48,99.15,100.0,100.0,100.0,100.0,100.0,100.34,100.0,100.0,100.0,100.58,100.0,100.0,100.0,100.0,100.0,101.52,100.0,101.36,100.0,102.4,100.9,100.7,100.9,100.2
01.25,"Tayyor nonushtalar shaklidagi boshoqli donlar (""quruq nonushtalar"")","Зерна злаков в виде готовых завтраков (""сухие завтраки"")","Ready-to-eat cereal grains (""breakfast cereals"")","Тайёр нонушталар шаклидаги бошоқли донлар (""қуруқ нонушталар"")",99.95,99.3,101.56,100.06,100.07,99.58,100.43,99.27,100.0,101.66,100.0,100.0,98.69,100.98,99.09,100.1,99.67,99.84,101.8,101.1,101.93,99.99,100.5,102.03,100.3,99.8,100.1,101.0
01.26,Vermishel,Вермишель,Vermicelli,Вермишел,98.0,99.98,99.28,100.0,100.01,99.95,100.05,99.97,101.14,104.01,101.31,100.02,100.0,98.52,100.41,100.21,101.27,100.98,101.15,98.89,99.94,99.81,99.95,100.55,100.8,100.2,100.0,100.3
01.27,Ugra (shu jumladan lagʻmon uchun),Лапша (в том числе для лагмана),Noodles (including for lagman),Угра (шу жумладан лағмон учун),100.0,99.97,100.39,98.91,99.21,99.96,101.17,100.49,99.96,101.98,100.44,99.99,100.48,99.57,100.53,100.0,101.53,100.62,99.96,99.88,100.94,100.06,99.94,100.78,100.0,100.1,100.1,100.3
01.28,"Makaronlar, spagetti","Макароны, спагетти","Pasta, spaghetti","Макаронлар, спагетти",98.73,99.78,99.63,99.39,101.82,100.04,100.0,100.0,100.37,103.28,100.53,99.97,99.21,99.69,99.21,100.02,101.32,99.79,101.17,100.09,99.85,100.45,100.26,100.66,100.1,100.3,99.6,101.3
01.29,"Shakldor mahsulotlar (chigʻanoqlar, yulduzchalar va shu kabilar)","Фигурные изделия (ракушки, звездочки и аналогичные)","Shaped products (shells, stars and similar)","Шаклдор маҳсулотлар (чиғаноқлар, юлдузчалар ва шу кабилар)",100.0,100.04,100.41,99.71,103.97,99.99,100.63,99.94,99.77,102.36,98.27,101.72,100.03,99.01,100.5,100.05,100.38,99.6,100.45,100.05,100.04,99.92,100.0,100.95,100.4,100.1,100.4,101.0
01.30,"Chuchvaralar va shu kabi mahsulotlar, xom","Пельмени и аналогичные изделия, сырые","Dumplings and similar products, raw","Чучваралар ва шу каби маҳсулотлар, хом",100.0,100.41,99.46,102.01,99.77,99.6,99.52,100.26,100.88,101.76,100.07,99.99,99.91,100.84,100.13,100.53,100.12,99.72,99.52,100.26,100.51,100.18,100.54,102.43,100.4,100.8,100.2,100.5
01.31,Boshqa toifalarga kiritilmagan makaron mahsulotlari (tez tayyorlanadigan ugra),"Прочие макаронные изделия, не отнесенные к другим категориям",Other noodle products not elsewhere classified,Бошқа тоифаларга киритилмаган макарон маҳсулотлари (тез тайёрланадиган угра),99.18,101.19,98.09,101.6,100.77,99.98,99.8,100.78,100.04,100.15,100.6,99.86,100.43,100.41,100.99,100.07,100.78,100.0,101.88,99.87,100.34,100.07,100.21,100.84,100.1,100.1,100.8,99.8
01.32,Pop-korn,Поп-корн,Popcorn,Поп-корн,100.0,101.73,100.0,102.05,102.0,101.82,100.0,100.0,101.32,100.0,97.0,100.0,100.0,101.04,100.0,100.0,100.0,100.0,100.05,102.5,100.06,101.93,100.0,100.0,100.0,100.5,101.9,100.2
01.33,Non-bulka mahsulotlarini tayyorlash uchun aralashmalar va xamir,Смеси и тесто для приготовления хлебобулочных изделий,Mixes and dough for bakery products,Нон-булка маҳсулотларини тайёрлаш учун аралашмалар ва хамир,100.98,99.8,99.71,101.29,99.86,99.92,99.98,100.32,100.25,101.02,100.46,100.51,99.51,100.91,100.78,100.89,100.24,99.76,99.63,99.36,100.9,102.27,100.02,99.92,100.4,100.4,99.7,101.5
01.34,Mol goʻshti (suyaksiz goʻshtidan tashqari),Говядина (кроме бескостного мяса),Beef (except boneless meat),Мол гўшти (суяксиз гўштидан ташқари),100.15,99.66,99.51,100.63,100.99,100.59,101.11,105.17,104.32,100.79,99.54,100.87,100.78,102.29,109.69,101.98,100.88,100.34,101.92,100.1,101.93,101.41,100.17,100.53,101.0,100.7,101.8,102.8
01.35,Suyaksiz mol goʻshti,Говядина бескостная,Boneless beef,Суяксиз мол гўшти,99.25,100.57,99.68,100.27,100.36,100.67,100.79,105.04,101.92,101.45,100.3,100.61,100.54,102.94,109.66,101.82,100.59,100.45,101.97,100.6,102.41,102.58,100.13,100.26,101.5,101.2,100.7,102.9
01.36,Qoʻy goʻshti,Баранина,Mutton,Қўй гўшти,99.09,99.6,100.0,100.43,100.32,100.94,101.28,105.81,104.12,101.19,100.01,100.7,100.29,102.68,109.71,101.8,100.66,100.68,102.33,102.07,101.54,101.91,100.6,100.38,101.7,101.1,101.0,102.7
01.37,Choʻchqa goʻshti,Свинина,Pork,Чўчқа гўшти,100.0,100.48,99.53,100.0,100.0,100.0,100.0,100.73,104.04,100.0,100.0,100.0,100.0,100.0,101.24,101.0,101.54,100.0,100.0,100.0,100.0,100.0,100.0,101.25,0.0,0.0,0.0,0.0
01.38,Parranda goʻshti (butun tana),Мясо птицы (тушка),Poultry meat (whole carcass),Парранда гўшти (бутун тана),103.56,98.58,98.55,100.5,99.53,97.19,99.5,100.96,101.52,101.07,100.0,101.44,99.44,100.64,102.3,100.15,98.03,100.96,100.78,102.13,101.01,99.9,98.23,100.5,101.1,100.7,100.0,98.7
01.39,"Tovuq boldiri, son va tovuqning boshqa qismlari","Голень куриная, окорочка и другие части курицы","Chicken drumsticks, leg quarters, and other chicken parts","Товуқ болдири, сон ва товуқнинг бошқа қисмлари",101.81,98.92,100.44,100.16,99.7,98.82,100.0,101.0,100.0,100.0,100.31,100.4,99.86,100.55,100.47,100.24,100.19,100.74,100.49,101.42,100.91,99.55,98.39,101.08,101.0,101.1,99.8,99.4
01.40,"Qiyma (yogʻli, yarim yogʻli)","Мясной фарш (жирный, полужирный)","Meat mince (fatty, semi-fatty)","Қийма (ёғли, ярим ёғли)",100.14,99.29,100.0,99.3,100.0,98.86,100.0,103.14,103.2,101.82,101.28,100.99,100.13,101.18,105.07,102.09,101.12,100.89,101.1,100.09,101.59,102.12,100.01,101.29,101.6,100.7,100.8,103.0
01.41,"Yangi soʻyilgan, sovitilgan yoki muzlatilgan, quritilgan, tuzlangan, namakobga solingan  yoki dudlangan mol va qoʻy jigari","Печень говяжья, баранья, парная, охлажденная или мороженая, сушеная, соленая, в рассоле  или копченая","Beef/lamb liver (fresh, chilled or frozen, dried, salted, brined or smoked)","Янги сўйилган, совитилган ёки музлатилган, қуритилган, тузланган, намакобга солинган  ёки дудланган мол ва қўй жигари",100.0,100.0,100.0,101.22,100.0,100.0,100.0,101.11,100.56,101.95,103.24,100.19,100.28,100.67,103.8,102.35,100.0,102.18,100.99,99.67,100.17,102.88,100.0,101.69,101.2,101.4,102.9,101.5
01.42,"Yangi soʻyilgan, sovitilgan yoki muzlatilgan, quritilgan, tuzlangan, namakobga solingan  yoki dudlangan mol oyoqlari","Ножки говяжьи, парные, охлажденные или мороженые, сушеные, соленые, в рассоле  или копченые","Beef feet (fresh, chilled or frozen, dried, salted, brined or smoked)","Янги сўйилган, совитилган ёки музлатилган, қуритилган, тузланган, намакобга солинган  ёки дудланган мол оёқлари",100.0,97.68,100.0,96.91,100.0,98.85,99.51,103.34,102.78,102.75,104.55,100.21,100.35,100.0,105.66,101.0,100.0,100.0,100.02,100.51,100.0,102.15,100.0,101.89,102.0,101.9,101.2,100.4
01.43,"Yangi soʻyilgan, sovitilgan yoki muzlatilgan, quritilgan, tuzlangan, namakobga solingan  yoki dudlangan til","Язык, парной, охлажденный или мороженый, сушеный, соленый, в рассоле  или копченый","Tongue (fresh, chilled or frozen, dried, salted, brined or smoked)","Янги сўйилган, совитилган ёки музлатилган, қуритилган, тузланган, намакобга солинган  ёки дудланган тил",100.0,97.44,98.15,98.69,100.39,100.0,100.0,100.0,100.51,106.66,106.01,100.0,103.54,101.92,102.38,101.0,100.85,101.1,98.54,100.99,100.0,100.0,101.07,102.21,101.3,101.9,101.5,100.9
01.44,Pishirilgan kolbasa,Колбаса вареная,Cooked sausage,Пиширилган колбаса,100.62,100.41,100.41,101.07,100.44,100.28,100.32,100.49,100.17,102.02,100.19,100.74,99.56,101.26,100.72,101.11,99.91,99.69,100.35,100.86,100.06,100.79,100.46,100.77,101.0,101.3,101.0,101.8
01.45,"Sosiskalar, sardelkalar","Сосиски, сардельки","Sausages, frankfurters","Сосискалар, сарделкалар",100.92,100.44,100.53,100.82,100.55,101.55,100.13,100.46,100.62,101.73,99.89,100.32,99.88,101.08,101.66,100.32,99.84,99.68,100.69,100.88,100.23,100.42,99.71,100.62,100.7,101.5,100.7,102.3
01.46,Dudlangan va yarim dudlangan kolbasa,Колбаса копченая и полукопченая,Smoked and semi-smoked sausage,Дудланган ва ярим дудланган колбаса,99.47,100.15,100.54,100.91,100.31,101.23,100.48,100.39,100.23,101.96,100.04,101.22,99.66,101.59,99.76,100.77,99.85,99.46,100.04,100.19,100.37,101.76,100.04,100.33,100.5,100.8,101.6,101.8
01.47,Qazi,Казы,Kazi,Қази,100.0,101.42,99.85,99.13,100.0,99.54,100.0,100.0,100.81,104.08,101.48,100.15,100.17,100.4,101.36,101.51,100.35,100.0,99.51,100.93,100.42,100.87,100.35,101.01,100.8,101.0,100.4,101.7
01.48,Konservalangan dimlangan mol goʻshti,Говядина тушеная консервированная,Canned stewed beef,Консерваланган димланган мол гўшти,100.5,100.33,100.49,100.24,99.34,100.89,99.91,100.1,99.94,100.29,101.62,100.44,100.33,100.5,100.27,101.0,100.54,100.13,99.3,100.02,100.32,101.02,101.02,100.0,100.2,100.7,100.5,100.2
01.49,"Tirik, yangi, sovutilgan  baliq","Рыба, живая, свежая, охлажденная","Fish, live, fresh, chilled","Тирик, янги, совутилган  балиқ",99.71,102.18,101.05,102.2,100.19,100.4,100.06,99.18,100.35,99.9,101.19,101.99,101.14,101.3,101.7,102.17,100.0,100.83,99.39,100.0,100.7,100.2,100.65,100.23,100.8,99.8,102.4,101.4
01.50,Muzlatilgan baliq,Рыба мороженая,Frozen fish,Музлатилган балиқ,100.19,102.7,101.12,100.0,100.0,100.0,100.0,100.0,100.0,100.45,100.0,101.0,102.51,100.0,100.0,100.0,100.0,100.0,100.0,100.61,100.2,101.34,100.31,101.73,100.7,99.3,101.2,100.0
01.51,"Quritilgan, tuzlangan, namakobga solingan  yoki dudlangan baliq","Рыба, вяленая, соленая, в рассоле или копченая","Fish, dried, salted, in brine or smoked","Қуритилган, тузланган, намакобга солинган  ёки дудланган балиқ",102.03,102.16,98.48,101.49,98.85,100.78,104.2,100.03,99.85,100.02,101.62,102.12,99.92,100.0,99.84,101.01,100.0,101.75,98.76,101.14,100.84,100.39,99.97,101.46,101.1,100.9,100.7,100.4
01.52,Moyga solingan sardinalar,Сардины в масле,Sardines in oil,Мойга солинган сардиналар,99.67,100.23,99.75,100.74,99.81,100.42,102.32,100.03,100.97,101.87,98.42,103.09,101.09,101.29,100.53,100.97,99.82,100.69,98.28,100.64,101.12,100.02,99.07,101.23,100.1,100.1,102.0,102.5
01.53,Moyga solingan shprotlar,Шпроты в масле,Sprats in oil,Мойга солинган шпротлар,100.98,99.03,100.48,101.02,100.44,99.98,104.32,100.03,99.93,103.29,98.82,103.4,99.85,99.33,99.18,101.91,100.36,101.46,100.01,99.91,100.35,100.54,100.16,101.03,100.6,100.4,100.6,100.6
01.54,Pomidor qaylasiga solingan kilka,Килька в томатном соусе,Sprat in tomato sauce,Помидор қайласига солинган килка,100.51,96.79,99.78,100.16,104.65,99.85,105.78,99.98,100.87,101.3,99.48,100.71,100.48,102.03,100.34,100.16,99.54,101.18,100.06,98.66,100.27,103.59,100.69,100.42,101.3,100.3,100.8,103.3
01.55,Xom sut (yangi sogʻilgan),Молоко сырое (свежее),Raw milk (fresh),Хом сут (янги соғилган),100.0,100.74,102.82,101.41,96.01,98.44,99.6,99.16,100.42,103.67,102.23,101.8,101.4,100.0,100.0,98.72,100.0,100.0,100.0,100.0,102.32,102.43,100.65,100.0,100.9,100.0,100.2,100.2
01.56,Pasterizatsiya qilingan sut,Молоко пастеризованное,Pasteurized milk,Пастеризация қилинган сут,100.0,100.76,98.83,100.43,100.08,99.91,99.8,99.8,99.85,102.28,100.91,102.22,100.68,101.3,100.38,100.1,100.09,99.97,99.78,99.88,99.85,100.94,100.48,100.88,100.6,101.1,99.9,101.3
01.57,Qaymoq,Каймак,Sweat Cream,Қаймоқ,100.17,100.25,99.73,100.49,99.93,99.22,100.4,100.24,100.41,100.68,101.85,100.48,101.23,100.05,100.07,100.73,100.76,99.81,99.22,99.83,100.69,100.85,101.06,101.41,101.0,100.2,100.7,100.7
01.58,Quyultirilgan sut,Молоко сгущенное,Condensed milk,Қуюлтирилган сут,100.0,100.33,98.45,99.96,100.73,99.77,100.99,99.97,99.84,101.96,100.74,100.48,100.6,100.48,100.5,100.31,99.69,100.11,100.1,99.67,99.58,100.25,99.22,100.86,100.3,100.2,100.0,99.6
01.59,Quruq qaymoq,Сливки сухие,Dry cream,Қуруқ қаймоқ,100.0,99.7,100.85,99.21,100.0,100.16,100.0,100.0,100.0,103.06,102.01,100.77,100.28,100.0,100.15,100.0,100.0,99.92,100.0,100.0,100.0,100.71,100.0,100.0,100.0,101.1,100.7,101.7
01.60,Qattiq pishloqlar,Сыры твердые,Hard cheeses,Қаттиқ пишлоқлар,100.0,100.54,98.99,100.33,99.76,100.7,101.11,99.37,100.93,100.92,101.39,99.53,100.7,99.03,102.05,100.2,100.67,99.43,101.05,100.5,101.5,100.07,99.48,101.34,100.3,100.3,101.2,100.6
01.61,"Yumshoq pishloqlar, kolbasa shaklidagi pishloq","Сыры плавленые, колбасный сыр","Processed cheeses, sausage cheese","Юмшоқ пишлоқлар, колбаса шаклидаги пишлоқ",100.0,101.94,100.49,102.32,99.61,100.62,100.13,100.43,100.02,102.39,101.72,101.9,100.54,99.91,101.97,100.81,99.61,99.75,99.24,100.49,99.56,100.03,99.85,102.87,101.4,100.5,100.2,101.3
01.62,Brinza,Брынза,Feta cheese,Бринза,99.25,97.31,99.7,100.6,99.38,100.0,100.0,100.0,100.0,105.53,103.54,100.0,99.91,100.26,99.91,100.0,100.56,100.14,100.4,100.33,100.15,100.36,101.04,100.0,100.4,100.6,100.9,100.3
01.63,Tvorog,Творог,Cottage cheese,Творог,99.61,100.18,99.59,100.13,101.31,100.3,100.63,100.75,100.68,99.82,101.61,101.16,99.87,101.52,100.23,100.95,100.61,100.14,99.07,100.88,99.64,100.69,100.35,100.15,101.1,100.8,100.0,101.1
01.64,Tvorogli siroklar va sirok massasi,Сырки творожные и сырковая масса,Curd cheese and curd mass,Творогли сироклар ва сирок массаси,100.0,100.03,98.81,106.25,100.14,99.96,99.97,99.89,100.29,100.12,100.35,99.83,100.1,102.39,101.05,99.97,100.94,99.12,99.71,99.11,100.36,102.02,99.74,100.79,100.4,100.2,100.9,100.3
01.65,Tayoqcha shaklidagi pishloqlar,Сырные палочки,Cheese sticks,Таёқча шаклидаги пишлоқлар,99.84,100.77,99.89,100.33,100.58,99.79,100.16,100.05,101.47,102.6,99.47,100.08,99.86,101.04,100.02,100.3,101.15,99.92,100.67,99.96,99.75,101.08,100.09,101.6,100.5,100.1,100.2,102.8
01.66,Smetana,Сметана,Sour cream,Сметана,99.75,100.92,100.16,101.24,100.68,100.83,99.64,99.88,100.13,100.88,101.82,100.41,100.37,100.24,99.93,100.27,100.04,100.45,99.4,100.86,99.88,100.59,99.43,101.22,101.0,100.6,100.8,100.4
01.67,"Kefir, prostokvasha va boshqalar","Кефир, пpостокваша и т.п.","Kefir, sour milk, etc.","Кефир, простокваша ва бошқалар",100.0,100.05,102.0,99.57,99.88,100.7,100.63,100.05,100.0,101.13,102.12,100.18,100.15,101.09,100.05,100.95,99.7,100.39,99.24,100.49,100.0,100.03,101.01,100.82,100.6,100.8,99.7,100.4
01.68,Yogurt,Йогурт,Yoghurt,Йогурт,100.06,100.39,99.47,100.85,102.87,101.22,99.91,100.03,99.88,101.13,101.33,102.15,99.69,101.85,100.75,100.25,100.32,100.48,99.81,100.81,99.73,99.52,99.94,100.87,100.5,100.8,100.0,100.9
01.69,Suzma,Сузьма,Suzma,Сузма,101.01,99.98,98.45,99.07,97.25,100.0,101.31,103.83,100.48,101.77,98.02,102.16,101.47,100.91,98.54,100.0,100.0,99.75,102.25,100.75,100.97,101.23,100.0,101.19,100.7,101.4,100.4,100.4
01.70,Qurt,Курт,Kurt,Қурт,100.0,100.0,100.54,100.58,100.14,100.37,100.13,100.63,100.0,103.2,102.0,101.14,99.99,100.39,100.61,100.33,100.21,99.7,99.79,99.16,99.9,101.88,100.85,101.49,100.3,100.6,100.4,100.1
01.71,Tovuq tuxumlari,Яйца куриные,Chicken eggs,Товуқ тухумлари,103.44,98.13,97.97,88.18,80.66,99.33,98.35,100.96,102.21,100.74,104.6,119.15,82.49,88.59,100.1,95.96,97.29,106.18,96.21,102.13,106.77,104.33,102.37,103.22,100.4,100.5,102.2,95.7
01.72,Paxta moyi,Масло хлопковое,Cottonseed oil,Пахта мойи,97.66,99.29,98.84,97.99,99.47,100.31,101.06,103.71,102.93,101.23,104.39,107.77,101.03,100.67,101.99,102.93,103.45,101.04,100.82,101.89,100.96,100.89,100.02,100.66,100.3,100.1,100.5,100.5
01.73,Kungaboqar moyi,Масло подсолнечное,Sunflower oil,Кунгабоқар мойи,97.36,99.14,99.8,100.29,100.57,100.05,100.65,102.04,102.17,101.97,102.35,106.32,101.62,100.16,100.17,103.53,103.06,100.17,101.11,100.66,100.69,100.79,100.3,99.76,100.4,100.2,101.0,101.3
01.74,Sariyogʻ,Масло сливочное,Butter,Сариёғ,100.0,101.22,99.13,100.57,99.08,99.49,99.2,100.77,100.67,103.01,103.31,101.48,99.92,100.08,101.22,101.3,99.17,99.46,101.33,100.69,99.78,100.35,100.83,101.12,100.4,100.9,100.1,100.1
01.75,Margarin,Маргарин,Margarine,Маргарин,99.69,100.16,100.11,100.06,99.78,98.53,100.35,100.3,100.91,99.66,101.89,100.76,99.58,99.14,100.02,101.68,99.81,99.36,99.71,100.06,100.96,99.56,100.3,100.24,100.1,100.5,100.3,101.0
