Code,Klassifikator,Klassifikator_ru,Klassifikator_en,Klassifikator_uzc,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
1700,O‘zbekiston Respublikasi,Республика Узбекистан,Republic of Uzbekistan,Ўзбекистон Республикаси,1182.4,1294.8,1418.4,1558.3,1696.1,1853.6,2044.9,2031.0,1866.4,2112.3,2194.1,2364.0,2522.0,2680.5,2839.6
1735,Qoraqalpog‘iston Respublikasi,Республика Каракалпакстан,Republic of Karakalpakstan,Қорақалпоғистон Республикаси,69.5,76.3,86.3,98.7,106.0,113.8,127.5,135.0,136.9,150.6,157.8,171.6,182.3,194.5,203.6
1703,Andijon viloyati,Андижанская область,Andijan region,Aндижон вилояти,64.9,71.2,79.6,86.1,92.7,106.2,117.9,134.8,141.2,176.7,172.9,205.9,214.0,206.6,223.1
1706,Buxoro viloyati,Бухарская область,Bukhara region,Бухоро вилояти,79.6,87.5,94.7,104.4,114.0,125.2,139.8,144.8,148.9,172.4,177.0,180.5,200.2,205.9,213.8
1708,Jizzax viloyati,Джизакская область,Jizzakh region,Жиззах вилояти,155.8,174.0,188.3,210.8,236.7,266.0,299.7,270.3,236.1,275.8,282.8,292.2,317.5,347.7,374.1
1710,Qashqadaryo viloyati,Кашкадарьинская область,Kashkadarya region,Қашқадарё вилояти,86.1,100.3,111.2,121.6,130.6,141.3,150.6,153.8,158.3,175.7,180.5,192.1,202.6,228.9,254.4
1712,Navoiy viloyati,Навоийская область,Navoi region,Навоий вилояти,42.2,47.2,51.0,56.2,60.9,68.3,74.3,82.1,88.8,92.9,95.7,98.5,102.3,107.3,110.7
1714,Namangan viloyati,Наманганская область,Namangan region,Наманган вилояти,48.9,53.2,56.9,63.4,68.2,70.7,77.1,70.3,78.2,89.3,98.6,128.0,135.5,147.7,161.6
1718,Samarqand viloyati,Самаркандская область,Samarkand region,Самарқанд вилояти,69.8,75.5,82.6,89.7,97.2,103.7,123.4,111.5,120.0,129.1,131.1,147.9,161.3,165.9,170.0
1722,Surxondaryo viloyati,Сурхандарьинская область,Surkhandarya region,Сурхондарё вилояти,114.0,123.6,137.3,150.0,169.9,197.4,207.9,244.8,251.2,297.0,310.1,322.2,333.5,345.8,358.2
1724,Sirdaryo viloyati,Сырдарьинская область,Syrdarya region,Сирдарё вилояти,209.4,224.7,246.1,265.5,285.3,307.4,342.0,326.9,216.3,237.0,252.6,260.8,278.9,301.0,314.6
1727,Toshkent viloyati,Ташкентская область,Tashkent region,Тошкент вилояти,102.0,108.8,122.0,132.6,144.8,150.1,162.3,158.2,82.1,59.7,60.9,56.2,67.2,72.1,78.0
1730,Farg‘ona  viloyati,Ферганская область,Fergana region,Фарғона вилояти,45.7,49.7,53.2,60.2,64.2,71.0,77.9,64.1,84.1,115.2,127.7,150.9,163.3,185.5,199.1
1733,Xorazm viloyati,Хорезмская область,Khorezm region,Хоразм вилояти,94.5,102.8,109.2,119.1,125.6,132.5,144.5,134.4,124.3,140.9,146.4,157.2,163.4,171.6,178.4
1726,Toshkent shahri,город Ташкент,Tashkent city,Тошкент шаҳри,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
