Code,Klassifikator,Klassifikator_ru,Klassifikator_en,Klassifikator_uzc,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
1700,O‘zbekiston Respublikasi,Республика Узбекистан,Republic of Uzbekistan,Ўзбекистон Республикаси,16192.0,12946.0,5966.0,5382.0,3411.0,2712.0,4990.0,14389.0,32333.0,57874.0,37110.0,98689.0,48954.0,36690.0,13723.0,253.0
1735,Qoraqalpog‘iston Respublikasi,Республика Каракалпакстан,Republic of Karakalpakstan,Қорақалпоғистон Республикаси,874.0,421.0,891.0,102.0,131.0,93.0,112.0,119.0,909.0,3585.0,2045.0,5943.0,3338.0,2968.0,1015.0,8.0
1703,Andijon viloyati,Андижанская область,Andijan region,Aндижон вилояти,1043.0,778.0,190.0,57.0,86.0,88.0,428.0,5121.0,2849.0,4599.0,2145.0,5050.0,3248.0,2685.0,830.0,18.0
1706,Buxoro viloyati,Бухарская область,Bukhara region,Бухоро вилояти,1449.0,482.0,378.0,138.0,147.0,168.0,199.0,830.0,1137.0,3625.0,3054.0,3666.0,6429.0,2522.0,2909.0,53.0
1708,Jizzax viloyati,Джизакская область,Jizzakh region,Жиззах вилояти,373.0,183.0,222.0,138.0,101.0,74.0,147.0,544.0,916.0,3309.0,3497.0,5983.0,996.0,1807.0,344.0,21.0
1710,Qashqadaryo viloyati,Кашкадарьинская область,Kashkadarya region,Қашқадарё вилояти,1304.0,1140.0,219.0,180.0,176.0,219.0,826.0,1921.0,9497.0,7270.0,5186.0,12460.0,4393.0,3275.0,1579.0,17.0
1712,Navoiy viloyati,Навоийская область,Navoi region,Навоий вилояти,663.0,300.0,212.0,257.0,311.0,154.0,636.0,481.0,525.0,3226.0,2308.0,4509.0,3547.0,2029.0,529.0,5.0
1714,Namangan viloyati,Наманганская область,Namangan region,Наманган вилояти,813.0,236.0,8.0,21.0,92.0,42.0,105.0,147.0,611.0,4255.0,1674.0,7641.0,2342.0,3845.0,379.0,17.0
1718,Samarqand viloyati,Самаркандская область,Samarkand region,Самарқанд вилояти,1024.0,912.0,1114.0,1787.0,160.0,215.0,358.0,729.0,5487.0,5055.0,2694.0,8479.0,4231.0,4234.0,1519.0,25.0
1722,Surxondaryo viloyati,Сурхандарьинская область,Surkhandarya region,Сурхондарё вилояти,1116.0,1494.0,141.0,189.0,130.0,281.0,407.0,1817.0,4915.0,3460.0,3160.0,8435.0,1693.0,2758.0,625.0,9.0
1724,Sirdaryo viloyati,Сырдарьинская область,Syrdarya region,Сирдарё вилояти,250.0,217.0,55.0,93.0,65.0,65.0,239.0,578.0,1187.0,2791.0,2148.0,11629.0,5642.0,1059.0,780.0,14.0
1727,Toshkent viloyati,Ташкентская область,Tashkent region,Тошкент вилояти,1080.0,385.0,185.0,64.0,287.0,140.0,145.0,291.0,1013.0,4732.0,2053.0,6997.0,4680.0,2384.0,2488.0,17.0
1730,Farg‘ona  viloyati,Ферганская область,Fergana region,Фарғона вилояти,1909.0,954.0,569.0,86.0,86.0,89.0,263.0,941.0,963.0,7203.0,3436.0,7143.0,3190.0,2943.0,170.0,23.0
1733,Xorazm viloyati,Хорезмская область,Khorezm region,Хоразм вилояти,826.0,296.0,340.0,189.0,116.0,624.0,307.0,177.0,2070.0,2659.0,3535.0,7439.0,4549.0,2146.0,407.0,7.0
1726,Toshkent shahri,город Ташкент,Tashkent city,Тошкент шаҳри,3468.0,5148.0,1442.0,2081.0,1523.0,460.0,818.0,693.0,254.0,2105.0,175.0,3315.0,676.0,2035.0,149.0,19.0
