Code,Klassifikator,Klassifikator_ru,Klassifikator_en,Klassifikator_uzc,2024-М01,2024-М02,2024-М03,2024-М04,2024-М05,2024-М06,2024-М07,2024-М08,2024-М09,2024-М10,2024-М11,2024-М12,2025-М01,2025-М02,2025-М03,2025-М04,2025-М05,2025-М06,2025-М07,2025-М08,2025-М09,2025-М10,2025-М11,2025-М12,2026-М01,2026-М02,2026-М03,2026-М04
01.9,Oliy navli bugʻdoy uni,Мука пшеничная высшего сорта,Premium wheat flour,Олий навли буғдой уни,98.01,100.08,100.74,99.11,102.13,100.32,100.18,99.78,101.09,101.66,100.72,99.51,100.24,95.03,99.75,101.88,100.92,99.99,99.62,100.27,100.3,99.86,100.63,100.86,100.6,100.8,100.7,101.1
01.10,Birinchi navli bugʻdoy uni,Мука пшеничная первого сорта,First grade wheat flour,Биринчи навли буғдой уни,99.7,98.9,100.88,100.15,98.41,100.01,99.72,98.77,99.88,99.75,98.82,98.32,99.69,94.15,98.56,101.19,100.0,99.18,100.21,100.14,100.48,100.5,100.56,100.41,100.1,100.9,100.7,101.3
01.11,Oliy navli bugʻdoy unidan tayyorlangan non,Хлеб пшеничный из муки высшего сорта,Wheat bread made from premium flour,Олий навли буғдой унидан тайёрланган нон,100.0,100.48,100.34,99.64,101.44,99.31,100.3,100.0,99.95,101.99,101.02,99.97,100.16,99.91,99.81,100.0,100.0,100.99,99.26,99.67,100.29,100.85,100.12,100.33,100.9,100.4,100.0,100.0
01.12,Birinchi navli bugʻdoy unidan tayyorlangan non,Хлеб пшеничный из муки первого сорта,Wheat bread made from first grade flour,Биринчи навли буғдой унидан тайёрланган нон,100.56,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.51,100.0,100.0,100.0,100.0,100.0
01.13,Obinon,Лепешки,Flatbreads,Обинон,102.31,100.08,100.0,99.44,99.61,99.59,101.04,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,101.18,100.0,99.86,100.37,100.0,101.02,100.0,101.5,101.1,100.3
01.14,Javdar va javdar-bugʻdoy noni,Хлеб ржаной и ржано-пшеничный,Rye and rye-wheat bread,Жавдар ва жавдар-буғдой нони,100.0,100.0,100.01,100.0,100.0,100.0,100.0,100.0,100.0,101.16,100.0,100.0,100.0,100.92,100.0,99.98,100.02,100.31,100.03,99.99,99.78,99.97,99.99,100.47,100.0,101.0,100.0,99.7
01.15,"Bulochka, bublik va boshqa yogʻli mahsulotlar","Булочки, бублики и другие сдобные изделия","Buns, bagels, and other pastry items","Булочка, бублик ва бошқа ёғли маҳсулотлар",100.0,100.06,100.13,100.77,99.59,99.65,100.44,101.44,100.15,100.34,99.94,101.31,99.97,99.97,100.05,99.95,100.58,100.0,100.3,101.05,100.75,101.63,99.96,100.44,100.1,100.2,101.3,99.7
01.16,"Suxari (qoq non), qarsillama non, galeta","Сухари, хрустящие хлебцы, галеты","Rusks, crispbread, crackers","Сухари (қоқ нон), қарсиллама нон, галета",100.0,102.01,102.48,99.26,100.17,100.23,99.97,99.9,100.88,100.29,99.95,99.93,100.18,101.25,101.09,100.56,100.33,99.98,99.36,99.99,100.06,100.0,101.31,99.97,100.1,100.7,100.0,100.4
01.16.1,"Pirojki, ponchik (goʻshtli pirojkidan tashqari)","Пирожки, пончики (кроме пирожков с мясом)",Pirozhki and doughnuts (excluding meat pirozhki),"Пирожки, пончик (гўштли пирожкидан ташқари)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0
01.17,Pechenye,Печенье,Cookies,Печене,100.19,101.58,99.65,102.23,98.61,100.63,99.72,100.37,101.13,102.01,100.34,98.37,100.4,100.08,100.16,99.92,100.09,100.02,99.42,100.17,101.02,99.74,100.41,100.08,100.0,100.2,100.6,100.2
01.18,Vafli,Вафли,Wafers,Вафли,100.0,100.03,99.59,102.93,100.25,100.19,100.02,102.99,101.23,100.0,98.6,99.99,99.38,100.83,99.91,100.02,99.96,99.93,100.93,100.21,100.15,99.99,100.71,100.35,100.6,100.0,100.7,100.6
01.19,Pryaniklar,Пряники,Gingerbread,Пряниклар,100.0,100.0,99.68,103.22,99.0,98.96,100.12,99.44,100.0,102.54,103.1,99.84,99.96,100.49,99.59,100.25,99.57,100.73,101.3,100.0,99.77,100.97,99.74,100.01,100.3,100.8,100.0,101.5
01.20,Tortlar,Торты,Cakes,Тортлар,100.0,100.94,99.78,103.91,100.02,100.36,99.54,100.38,101.11,100.24,101.15,101.9,100.74,100.27,100.21,100.45,100.76,99.91,100.17,99.81,100.27,100.13,102.16,100.77,100.2,100.1,101.2,100.3
01.21,Turli xil pirojniylar,Пирожные разных видов,Pastries of various types,Турли хил пирожнийлар,100.0,100.84,101.17,100.81,100.87,100.0,99.78,99.83,100.27,100.6,100.97,100.99,99.69,100.49,101.26,100.09,99.62,99.99,99.95,100.72,100.29,101.18,99.84,100.0,100.6,99.1,100.7,100.2
01.22,Kekslar,Кексы,Cupcakes,Кекслар,100.0,100.12,99.36,100.39,99.53,100.13,100.15,100.0,100.22,102.0,100.32,99.95,100.05,100.23,100.1,100.64,97.24,101.46,101.04,99.99,100.54,102.85,100.02,99.96,100.5,100.6,100.1,100.7
01.23,Korjiklar,Коржики,Biscuits,Коржиклар,100.0,100.0,100.0,98.98,100.0,100.0,100.0,100.0,101.33,101.99,102.98,100.76,100.0,100.41,100.94,100.27,100.0,100.0,99.57,99.31,102.05,99.28,100.0,100.0,0.0,0.0,0.0,0.0
01.24,Chak chak,Чак чак,Chak-chak,Чак чак,100.26,100.0,100.0,100.0,100.0,100.0,100.0,100.0,101.32,101.27,103.64,101.05,100.86,100.6,100.08,100.23,101.07,101.1,100.0,101.79,100.47,100.41,100.0,100.0,100.0,100.0,100.5,101.9
01.25,"Tayyor nonushtalar shaklidagi boshoqli donlar (""quruq nonushtalar"")","Зерна злаков в виде готовых завтраков (""сухие завтраки"")","Ready-to-eat cereal grains (""breakfast cereals"")","Тайёр нонушталар шаклидаги бошоқли донлар (""қуруқ нонушталар"")",99.97,98.88,101.14,101.14,100.04,99.76,100.23,99.59,100.0,101.2,100.0,100.0,98.97,100.78,100.55,100.1,100.11,100.0,100.92,101.61,100.69,101.01,100.17,100.11,100.2,99.5,100.8,100.6
01.26,Vermishel,Вермишель,Vermicelli,Вермишел,99.74,99.98,99.97,102.53,99.98,99.85,100.06,100.8,99.32,101.08,100.47,100.12,101.36,98.63,100.77,100.18,100.94,100.45,97.8,100.18,100.59,100.03,101.08,101.25,101.0,100.6,100.0,99.6
01.27,Ugra (shu jumladan lagʻmon uchun),Лапша (в том числе для лагмана),Noodles (including for lagman),Угра (шу жумладан лағмон учун),100.49,100.69,100.12,99.96,100.05,99.97,100.86,100.38,100.38,99.93,101.69,99.99,100.09,99.55,99.91,100.0,101.16,100.54,99.66,99.26,101.23,99.92,100.06,102.41,100.3,100.6,100.2,100.4
01.28,"Makaronlar, spagetti","Макароны, спагетти","Pasta, spaghetti","Макаронлар, спагетти",100.0,100.64,100.84,100.49,103.14,100.08,100.0,100.0,99.92,101.47,100.03,98.88,99.41,99.21,100.82,100.48,100.42,100.07,101.21,100.37,99.7,99.83,100.4,99.81,100.1,100.5,99.8,100.5
01.29,"Shakldor mahsulotlar (chigʻanoqlar, yulduzchalar va shu kabilar)","Фигурные изделия (ракушки, звездочки и аналогичные)","Shaped products (shells, stars and similar)","Шаклдор маҳсулотлар (чиғаноқлар, юлдузчалар ва шу кабилар)",99.73,101.17,99.83,99.98,104.23,100.08,100.0,100.15,101.33,101.23,100.0,100.02,99.94,99.37,100.01,100.37,100.93,100.1,99.19,100.03,100.31,103.39,99.39,100.84,100.2,100.2,100.6,101.6
01.30,"Chuchvaralar va shu kabi mahsulotlar, xom","Пельмени и аналогичные изделия, сырые","Dumplings and similar products, raw","Чучваралар ва шу каби маҳсулотлар, хом",100.0,100.79,99.36,100.74,99.5,99.51,100.23,100.18,100.78,102.38,101.23,99.85,99.65,100.86,101.14,100.37,100.12,100.27,99.89,99.77,100.29,100.2,100.57,100.63,100.1,100.4,100.3,100.0
01.31,Boshqa toifalarga kiritilmagan makaron mahsulotlari (tez tayyorlanadigan ugra),"Прочие макаронные изделия, не отнесенные к другим категориям",Other noodle products not elsewhere classified,Бошқа тоифаларга киритилмаган макарон маҳсулотлари (тез тайёрланадиган угра),99.65,101.23,99.7,100.09,99.97,99.94,99.62,99.97,101.45,100.09,101.45,100.15,101.4,100.64,100.92,100.49,100.59,100.49,101.9,98.79,101.03,100.58,100.41,100.82,100.0,100.2,101.1,99.6
01.32,Pop-korn,Поп-корн,Popcorn,Поп-корн,100.0,100.0,100.0,101.07,100.0,100.0,100.83,98.72,100.73,100.67,100.0,100.49,99.61,100.0,99.51,100.39,101.45,100.72,100.0,100.0,100.41,101.5,100.0,100.0,100.0,100.0,101.2,100.0
01.33,Non-bulka mahsulotlarini tayyorlash uchun aralashmalar va xamir,Смеси и тесто для приготовления хлебобулочных изделий,Mixes and dough for bakery products,Нон-булка маҳсулотларини тайёрлаш учун аралашмалар ва хамир,100.0,100.49,99.1,100.56,99.99,99.95,100.12,99.16,100.32,102.09,102.0,100.54,101.76,100.7,101.29,100.64,99.92,100.19,100.88,99.47,100.49,100.85,101.32,100.26,100.7,100.5,100.1,100.5
01.34,Mol goʻshti (suyaksiz goʻshtidan tashqari),Говядина (кроме бескостного мяса),Beef (except boneless meat),Мол гўшти (суяксиз гўштидан ташқари),99.33,99.83,99.92,100.42,100.19,100.65,101.65,104.97,102.18,100.0,101.74,100.43,101.83,102.88,109.94,101.84,100.53,100.2,100.86,100.31,102.15,101.89,100.27,100.32,100.8,101.1,101.8,103.3
01.35,Suyaksiz mol goʻshti,Говядина бескостная,Boneless beef,Суяксиз мол гўшти,100.67,100.51,100.32,100.53,100.25,100.64,101.33,105.42,101.9,100.97,100.56,100.72,101.8,102.25,109.15,101.22,100.59,100.53,102.01,100.43,101.94,101.52,100.45,100.51,101.0,101.8,100.8,103.3
01.36,Qoʻy goʻshti,Баранина,Mutton,Қўй гўшти,100.1,99.97,100.0,100.52,100.14,101.53,100.91,104.05,102.77,100.68,103.07,100.79,102.54,102.09,108.14,102.19,100.74,100.69,102.29,101.18,100.52,101.66,100.77,100.61,101.6,101.6,101.3,104.5
01.37,Choʻchqa goʻshti,Свинина,Pork,Чўчқа гўшти,100.0,100.0,100.0,100.0,100.0,100.0,102.33,102.08,100.0,102.49,100.0,100.0,100.0,102.85,102.45,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0
01.38,Parranda goʻshti (butun tana),Мясо птицы (тушка),Poultry meat (whole carcass),Парранда гўшти (бутун тана),101.92,99.83,99.77,99.39,99.0,98.98,99.67,100.58,101.68,99.03,100.1,100.6,100.34,99.5,101.61,98.77,100.55,100.21,100.37,102.28,101.33,99.0,99.11,100.23,101.8,101.8,99.9,98.9
01.39,"Tovuq boldiri, son va tovuqning boshqa qismlari","Голень куриная, окорочка и другие части курицы","Chicken drumsticks, leg quarters, and other chicken parts","Товуқ болдири, сон ва товуқнинг бошқа қисмлари",102.48,99.09,100.49,100.56,99.81,100.42,99.66,100.8,100.9,97.69,99.58,100.31,99.37,100.0,100.17,99.99,100.01,101.4,101.26,102.37,100.66,100.15,99.16,99.69,102.2,100.8,99.9,98.7
01.40,"Qiyma (yogʻli, yarim yogʻli)","Мясной фарш (жирный, полужирный)","Meat mince (fatty, semi-fatty)","Қийма (ёғли, ярим ёғли)",100.0,100.38,100.0,101.47,100.0,100.14,100.0,102.29,102.32,100.21,100.8,101.52,101.2,101.09,105.84,101.71,100.82,100.39,101.24,100.33,101.26,101.22,101.37,100.17,101.3,101.6,101.7,103.2
01.41,"Yangi soʻyilgan, sovitilgan yoki muzlatilgan, quritilgan, tuzlangan, namakobga solingan  yoki dudlangan mol va qoʻy jigari","Печень говяжья, баранья, парная, охлажденная или мороженая, сушеная, соленая, в рассоле  или копченая","Beef/lamb liver (fresh, chilled or frozen, dried, salted, brined or smoked)","Янги сўйилган, совитилган ёки музлатилган, қуритилган, тузланган, намакобга солинган  ёки дудланган мол ва қўй жигари",100.0,100.0,100.0,101.22,100.0,98.87,100.0,100.62,103.66,102.06,101.91,100.36,101.11,101.58,102.53,102.41,101.45,100.97,99.65,100.53,100.0,101.06,100.0,102.5,101.1,100.5,102.6,102.2
01.42,"Yangi soʻyilgan, sovitilgan yoki muzlatilgan, quritilgan, tuzlangan, namakobga solingan  yoki dudlangan mol oyoqlari","Ножки говяжьи, парные, охлажденные или мороженые, сушеные, соленые, в рассоле  или копченые","Beef feet (fresh, chilled or frozen, dried, salted, brined or smoked)","Янги сўйилган, совитилган ёки музлатилган, қуритилган, тузланган, намакобга солинган  ёки дудланган мол оёқлари",100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.83,103.0,103.24,101.56,100.0,101.4,103.13,102.21,99.72,99.51,100.03,100.0,100.0,101.99,100.9,102.6,102.0,100.5,102.0,101.0
01.43,"Yangi soʻyilgan, sovitilgan yoki muzlatilgan, quritilgan, tuzlangan, namakobga solingan  yoki dudlangan til","Язык, парной, охлажденный или мороженый, сушеный, соленый, в рассоле  или копченый","Tongue (fresh, chilled or frozen, dried, salted, brined or smoked)","Янги сўйилган, совитилган ёки музлатилган, қуритилган, тузланган, намакобга солинган  ёки дудланган тил",100.0,100.0,99.53,100.72,98.9,100.0,100.0,102.97,102.02,102.99,100.0,100.48,100.21,101.38,107.31,101.33,100.26,101.29,97.87,101.82,100.0,100.0,100.0,100.0,101.3,100.6,101.9,100.4
01.44,Pishirilgan kolbasa,Колбаса вареная,Cooked sausage,Пиширилган колбаса,100.43,100.65,99.47,101.57,100.89,101.57,100.38,100.51,100.82,101.92,100.75,101.31,100.39,101.17,101.63,100.79,100.72,100.67,100.6,100.67,100.18,100.36,100.82,100.11,100.4,101.2,101.6,100.3
01.45,"Sosiskalar, sardelkalar","Сосиски, сардельки","Sausages, frankfurters","Сосискалар, сарделкалар",99.86,100.05,99.78,101.62,99.87,101.98,100.07,100.62,100.18,102.56,99.95,100.34,99.98,101.85,100.54,100.33,100.49,100.42,101.48,100.15,100.54,100.23,100.63,100.87,100.7,100.7,101.4,101.4
01.46,Dudlangan va yarim dudlangan kolbasa,Колбаса копченая и полукопченая,Smoked and semi-smoked sausage,Дудланган ва ярим дудланган колбаса,100.35,99.79,100.12,101.51,100.08,102.33,100.82,100.03,99.84,101.66,100.23,101.87,99.75,101.69,100.54,100.57,100.8,99.54,99.33,99.92,100.04,100.93,101.45,99.54,100.6,101.3,101.6,102.5
01.47,Qazi,Казы,Kazi,Қази,100.96,100.0,100.86,102.04,100.0,100.0,100.0,100.35,100.32,101.98,101.42,99.12,100.0,101.14,100.0,100.53,100.56,100.68,99.76,100.65,101.33,101.0,100.85,101.8,100.5,99.8,101.2,100.7
01.48,Konservalangan dimlangan mol goʻshti,Говядина тушеная консервированная,Canned stewed beef,Консерваланган димланган мол гўшти,99.85,97.24,100.7,100.7,97.5,100.8,99.13,101.86,100.17,104.53,100.84,100.84,102.29,100.53,99.79,100.45,100.3,100.79,101.45,100.42,100.54,100.03,101.35,99.42,100.0,100.0,101.8,99.5
01.49,"Tirik, yangi, sovutilgan  baliq","Рыба, живая, свежая, охлажденная","Fish, live, fresh, chilled","Тирик, янги, совутилган  балиқ",99.67,101.28,101.38,100.43,100.2,100.42,99.89,99.13,102.49,102.38,100.29,100.85,100.64,101.73,101.77,100.22,100.0,100.0,100.0,100.2,99.45,99.47,101.95,101.33,101.1,100.4,102.3,101.9
01.50,Muzlatilgan baliq,Рыба мороженая,Frozen fish,Музлатилган балиқ,98.47,101.87,99.47,100.55,100.0,98.29,100.0,101.18,98.86,102.03,99.86,100.58,100.19,100.0,99.34,100.89,101.82,100.4,100.89,100.0,99.74,98.34,101.87,101.25,100.6,100.0,100.0,100.7
01.51,"Quritilgan, tuzlangan, namakobga solingan  yoki dudlangan baliq","Рыба, вяленая, соленая, в рассоле или копченая","Fish, dried, salted, in brine or smoked","Қуритилган, тузланган, намакобга солинган  ёки дудланган балиқ",99.8,101.01,99.38,100.23,100.81,100.99,101.9,101.22,100.9,103.14,99.87,102.19,100.59,101.28,99.91,100.57,100.48,101.4,98.84,100.76,100.38,99.53,100.37,99.7,100.6,100.0,100.2,100.4
01.52,Moyga solingan sardinalar,Сардины в масле,Sardines in oil,Мойга солинган сардиналар,100.0,100.08,100.0,100.05,99.89,101.9,101.63,100.95,99.99,102.1,99.06,104.65,100.28,101.76,100.32,100.86,101.35,100.45,99.1,102.23,100.67,99.87,98.55,102.01,100.2,100.5,102.9,100.7
01.53,Moyga solingan shprotlar,Шпроты в масле,Sprats in oil,Мойга солинган шпротлар,100.0,99.72,101.61,100.17,100.8,101.0,103.32,100.41,100.65,102.58,100.73,101.91,100.01,100.66,98.85,101.27,101.52,101.36,100.6,100.43,100.73,101.65,100.05,100.26,100.8,100.1,101.9,100.6
01.54,Pomidor qaylasiga solingan kilka,Килька в томатном соусе,Sprat in tomato sauce,Помидор қайласига солинган килка,101.07,101.45,99.28,100.69,100.96,101.02,103.82,100.46,101.25,98.03,102.5,101.69,101.38,101.22,101.81,100.2,100.59,101.24,100.84,99.66,100.82,100.25,100.66,100.74,100.3,100.4,101.6,100.2
01.55,Xom sut (yangi sogʻilgan),Молоко сырое (свежее),Raw milk (fresh),Хом сут (янги соғилган),100.58,99.87,102.01,102.56,97.8,98.72,99.59,101.12,100.0,100.0,100.0,102.57,100.54,100.0,100.88,101.12,100.27,100.0,100.06,100.0,100.0,101.2,100.58,100.8,101.0,100.9,100.0,100.8
01.56,Pasterizatsiya qilingan sut,Молоко пастеризованное,Pasteurized milk,Пастеризация қилинган сут,100.36,98.99,100.14,100.66,100.07,99.91,99.8,99.7,100.27,101.81,100.51,103.45,101.12,101.12,102.33,100.65,100.04,100.5,100.12,100.1,100.17,100.86,101.23,100.16,100.2,101.1,99.7,100.6
01.57,Qaymoq,Каймак,Sweat Cream,Қаймоқ,100.23,100.16,99.31,101.53,100.32,99.87,100.34,100.05,100.47,101.47,100.28,100.66,102.83,100.33,101.7,100.77,100.32,100.27,100.32,99.37,100.63,100.57,100.16,99.97,100.7,99.9,101.0,100.2
01.58,Quyultirilgan sut,Молоко сгущенное,Condensed milk,Қуюлтирилган сут,100.0,99.38,100.16,99.68,101.6,98.73,100.22,99.53,100.01,102.05,100.99,101.61,100.22,100.47,100.17,100.36,100.03,100.06,99.92,99.6,99.39,100.17,100.1,100.69,99.4,100.1,101.0,100.2
01.59,Quruq qaymoq,Сливки сухие,Dry cream,Қуруқ қаймоқ,100.12,100.0,100.0,100.0,100.0,100.26,100.0,100.68,100.04,104.27,99.01,100.0,100.0,100.0,100.39,100.21,100.0,100.0,100.2,101.34,100.0,100.0,100.42,100.0,100.0,100.1,100.0,100.3
01.60,Qattiq pishloqlar,Сыры твердые,Hard cheeses,Қаттиқ пишлоқлар,100.29,100.75,98.29,103.06,100.05,101.04,99.95,99.78,100.43,100.54,100.84,99.77,100.68,100.28,101.79,100.22,101.43,98.46,101.24,100.4,100.84,100.51,99.65,100.54,100.5,100.5,101.5,100.2
01.61,"Yumshoq pishloqlar, kolbasa shaklidagi pishloq","Сыры плавленые, колбасный сыр","Processed cheeses, sausage cheese","Юмшоқ пишлоқлар, колбаса шаклидаги пишлоқ",99.45,101.53,102.33,101.53,100.34,100.58,100.02,100.8,101.03,102.85,100.74,101.56,100.68,100.7,100.76,100.44,100.11,100.13,99.48,101.53,100.48,100.19,99.88,100.66,100.5,100.2,101.4,100.9
01.62,Brinza,Брынза,Feta cheese,Бринза,99.8,100.0,99.76,100.0,99.02,99.15,100.0,100.0,101.58,103.76,100.95,100.97,99.95,101.3,100.53,100.0,100.76,100.7,100.9,100.2,100.66,100.3,100.13,100.0,101.6,100.0,101.6,100.3
01.63,Tvorog,Творог,Cottage cheese,Творог,100.68,100.74,100.47,100.11,100.76,99.92,99.58,100.31,100.66,99.83,101.72,100.68,99.97,101.49,100.31,100.57,100.66,100.01,99.41,100.12,99.95,100.34,100.15,100.09,100.5,101.0,101.6,100.6
01.64,Tvorogli siroklar va sirok massasi,Сырки творожные и сырковая масса,Curd cheese and curd mass,Творогли сироклар ва сирок массаси,100.0,99.98,99.91,105.96,100.22,99.76,100.13,100.25,100.33,99.6,100.28,101.12,100.27,102.37,100.23,100.23,101.0,101.18,99.58,99.22,100.53,101.92,100.02,100.38,100.2,100.7,101.1,100.8
01.65,Tayoqcha shaklidagi pishloqlar,Сырные палочки,Cheese sticks,Таёқча шаклидаги пишлоқлар,99.85,100.74,100.22,101.07,100.26,99.91,100.75,99.68,100.54,101.94,99.16,101.04,100.62,100.21,100.48,101.42,100.93,100.64,101.77,99.59,99.86,100.88,100.16,100.1,100.1,100.1,100.3,100.5
01.66,Smetana,Сметана,Sour cream,Сметана,101.85,100.14,101.38,101.01,100.41,100.57,98.91,99.83,101.31,100.25,100.77,100.8,100.6,99.96,100.33,100.12,100.38,100.08,99.49,100.68,100.7,100.61,99.18,100.55,100.7,101.0,100.2,100.9
01.67,"Kefir, prostokvasha va boshqalar","Кефир, пpостокваша и т.п.","Kefir, sour milk, etc.","Кефир, простокваша ва бошқалар",100.4,100.43,102.09,99.83,100.01,100.36,100.69,100.01,100.08,101.58,99.71,100.71,100.06,101.89,100.31,100.85,100.14,99.76,99.58,100.65,100.02,100.1,100.85,100.19,100.4,100.2,101.4,100.7
01.68,Yogurt,Йогурт,Yoghurt,Йогурт,100.0,101.59,100.34,101.25,102.91,100.96,99.95,100.04,99.96,100.25,101.11,101.3,100.13,101.75,100.94,100.87,100.85,100.52,100.05,100.66,100.1,99.72,99.58,99.84,100.2,100.6,100.9,100.6
01.69,Suzma,Сузьма,Suzma,Сузма,100.0,100.0,99.57,100.0,100.0,99.81,99.49,100.27,100.48,100.0,100.87,101.1,99.28,99.5,101.27,100.79,100.61,101.16,100.0,100.0,101.1,100.69,98.37,99.83,100.4,100.6,101.1,100.1
01.70,Qurt,Курт,Kurt,Қурт,100.97,100.28,102.7,100.6,100.96,101.17,101.62,101.01,101.21,97.03,101.55,100.34,100.33,101.19,99.21,100.43,100.53,100.28,100.07,100.66,99.99,100.58,100.65,100.96,100.7,100.6,100.1,100.6
01.71,Tovuq tuxumlari,Яйца куриные,Chicken eggs,Товуқ тухумлари,102.71,97.47,98.81,85.17,88.52,98.01,98.32,101.28,103.84,100.16,101.05,118.61,83.93,89.25,100.18,97.28,96.59,105.6,94.19,102.76,106.55,104.55,102.54,103.23,100.5,101.2,102.1,97.1
01.72,Paxta moyi,Масло хлопковое,Cottonseed oil,Пахта мойи,98.24,97.14,98.36,99.38,98.74,99.73,101.97,106.69,103.38,101.9,103.03,110.79,102.11,100.4,101.42,102.9,104.39,100.75,100.94,102.14,100.17,100.87,100.64,100.27,100.3,100.3,100.2,100.5
01.73,Kungaboqar moyi,Масло подсолнечное,Sunflower oil,Кунгабоқар мойи,99.5,98.8,98.98,100.18,101.74,100.05,101.39,102.91,101.44,103.05,102.14,107.47,103.49,100.01,100.0,103.57,103.24,100.01,100.69,99.37,100.82,100.92,100.22,99.72,100.8,100.2,100.9,101.1
01.74,Sariyogʻ,Масло сливочное,Butter,Сариёғ,100.48,100.39,99.6,100.5,99.89,99.54,99.8,100.16,100.69,103.86,101.9,100.23,100.64,100.33,101.15,100.49,100.17,101.95,101.3,100.18,99.76,100.26,99.9,101.01,100.4,100.4,101.1,100.3
01.75,Margarin,Маргарин,Margarine,Маргарин,99.92,100.71,100.12,99.59,99.99,99.85,99.09,100.29,100.67,100.41,101.54,100.84,100.09,99.29,100.42,100.66,99.95,99.42,99.69,100.28,100.62,100.2,99.51,100.53,99.9,99.9,100.2,100.0
