Code,Klassifikator,Klassifikator_ru,Klassifikator_en,Klassifikator_uzc,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
1700,O‘zbekiston Respublikasi,Республика Узбекистан,Republic of Uzbekistan,Ўзбекистон Республикаси,26510.0,28687.0,31069.0,32448.0,34403.0,36029.0,37103.0,36360.0,34615.0,35115.0,35422.0,36345.0,37307.0,38573.0,39864.0
1735,Qoraqalpog‘iston Respublikasi,Республика Каракалпакстан,Republic of Karakalpakstan,Қорақалпоғистон Республикаси,861.0,923.0,1023.0,1082.0,1100.0,1175.0,1241.0,1187.0,1260.0,1337.0,1358.0,1473.0,1505.0,1559.0,1573.0
1703,Andijon viloyati,Андижанская область,Andijan region,Aндижон вилояти,1847.0,1955.0,2128.0,2135.0,2137.0,2137.0,2138.0,2106.0,1650.0,1701.0,1712.0,1736.0,1787.0,1911.0,1988.0
1706,Buxoro viloyati,Бухарская область,Bukhara region,Бухоро вилояти,2776.0,2852.0,3119.0,3329.0,3451.0,3634.0,3747.0,3871.0,3761.0,3817.0,3842.0,3977.0,4129.0,4209.0,4345.0
1708,Jizzax viloyati,Джизакская область,Jizzakh region,Жиззах вилояти,2599.0,2717.0,2995.0,3221.0,3430.0,3820.0,4045.0,4064.0,3822.0,3946.0,3975.0,4090.0,4143.0,4121.0,4126.0
1710,Qashqadaryo viloyati,Кашкадарьинская область,Kashkadarya region,Қашқадарё вилояти,5290.0,5692.0,6339.0,6868.0,7097.0,7409.0,7457.0,7360.0,7462.0,7519.0,7579.0,7644.0,7966.0,8548.0,8906.0
1712,Navoiy viloyati,Навоийская область,Navoi region,Навоий вилояти,2953.0,2965.0,3063.0,2975.0,3488.0,3622.0,3843.0,4037.0,3839.0,4089.0,4145.0,4361.0,4515.0,4619.0,4797.0
1714,Namangan viloyati,Наманганская область,Namangan region,Наманган вилояти,1119.0,1244.0,1350.0,1450.0,1504.0,1580.0,1702.0,1780.0,1464.0,1582.0,1594.0,1616.0,1651.0,1737.0,1801.0
1718,Samarqand viloyati,Самаркандская область,Samarkand region,Самарқанд вилояти,3445.0,4153.0,4381.0,4433.0,4739.0,4781.0,4779.0,4655.0,3871.0,3836.0,3855.0,3978.0,4030.0,4049.0,4154.0
1722,Surxondaryo viloyati,Сурхандарьинская область,Surkhandarya region,Сурхондарё вилояти,1917.0,2063.0,2146.0,2186.0,2261.0,2382.0,2371.0,2375.0,2300.0,2506.0,2537.0,2615.0,2706.0,2796.0,2924.0
1724,Sirdaryo viloyati,Сырдарьинская область,Syrdarya region,Сирдарё вилояти,411.0,452.0,508.0,559.0,609.0,658.0,713.0,666.0,712.0,623.0,625.0,663.0,687.0,727.0,758.0
1727,Toshkent viloyati,Ташкентская область,Tashkent region,Тошкент вилояти,1616.0,1722.0,1846.0,1919.0,2217.0,2324.0,2438.0,1899.0,2059.0,1762.0,1776.0,1712.0,1611.0,1683.0,1776.0
1730,Farg‘ona  viloyati,Ферганская область,Fergana region,Фарғона вилояти,804.0,953.0,1055.0,1160.0,1204.0,1285.0,1348.0,1341.0,1305.0,1266.0,1282.0,1303.0,1339.0,1354.0,1442.0
1733,Xorazm viloyati,Хорезмская область,Khorezm region,Хоразм вилояти,872.0,996.0,1116.0,1131.0,1166.0,1222.0,1281.0,1019.0,1101.0,1122.0,1135.0,1172.0,1224.0,1244.0,1258.0
1726,Toshkent shahri,город Ташкент,Tashkent city,Тошкент шаҳри,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,7.0,5.0,14.0,16.0,16.0
