Code,Klassifikator,Klassifikator_ru,Klassifikator_en,Klassifikator_uzc,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
1700,O‘zbekiston Respublikasi,Республика Узбекистан,Republic of Uzbekistan,Ўзбекистон Республикаси,108.1,107.9,108.4,108.9,109.4,108.2,110.2,104.6,99.8,97.6,96.4,99.5,100.6,100.1,100.9
1735,Qoraqalpog‘iston Respublikasi,Республика Каракалпакстан,Republic of Karakalpakstan,Қорақалпоғистон Республикаси,109.4,100.2,117.0,114.3,108.7,110.5,105.7,110.4,104.9,92.0,98.4,100.4,100.2,94.7,100.7
1703,Andijon viloyati,Андижанская область,Andijan region,Aндижон вилояти,111.5,106.4,107.8,107.7,108.1,108.0,109.3,106.0,95.8,98.8,96.9,99.1,100.1,104.3,101.8
1706,Buxoro viloyati,Бухарская область,Bukhara region,Бухоро вилояти,108.3,108.7,109.4,109.5,110.8,106.7,109.0,99.6,97.7,101.2,97.5,96.5,100.7,102.1,101.2
1708,Jizzax viloyati,Джизакская область,Jizzakh region,Жиззах вилояти,116.1,111.4,103.8,108.9,107.6,108.4,110.5,105.8,104.7,96.7,93.0,100.7,98.5,100.0,98.4
1710,Qashqadaryo viloyati,Кашкадарьинская область,Kashkadarya region,Қашқадарё вилояти,112.5,116.7,106.9,109.9,109.9,109.6,108.4,102.9,98.5,98.6,103.0,100.8,101.5,95.9,99.8
1712,Navoiy viloyati,Навоийская область,Navoi region,Навоий вилояти,108.6,114.0,108.9,111.8,109.9,109.5,110.6,106.0,103.4,98.1,98.6,101.1,97.7,103.5,101.9
1714,Namangan viloyati,Наманганская область,Namangan region,Наманган вилояти,110.1,110.8,108.7,109.7,108.9,105.7,109.7,101.9,104.1,98.1,93.7,96.7,100.6,97.3,102.2
1718,Samarqand viloyati,Самаркандская область,Samarkand region,Самарқанд вилояти,105.9,106.6,102.8,106.6,108.0,109.1,108.6,104.6,104.0,92.9,90.3,101.0,100.9,101.3,100.5
1722,Surxondaryo viloyati,Сурхандарьинская область,Surkhandarya region,Сурхондарё вилояти,108.4,109.4,117.9,111.2,115.0,111.7,109.5,109.2,98.9,98.4,97.5,99.4,101.8,98.8,101.6
1724,Sirdaryo viloyati,Сырдарьинская область,Syrdarya region,Сирдарё вилояти,114.0,107.2,108.7,114.9,107.3,110.6,113.4,99.4,92.4,89.7,86.6,104.0,93.2,98.7,101.9
1727,Toshkent viloyati,Ташкентская область,Tashkent region,Тошкент вилояти,101.7,102.2,103.4,104.7,103.1,104.2,115.6,100.0,95.2,102.2,103.1,100.5,103.0,94.2,99.8
1730,Farg‘ona  viloyati,Ферганская область,Fergana region,Фарғона вилояти,107.1,108.9,109.4,107.0,116.3,108.9,111.2,108.1,102.3,96.4,93.3,100.0,101.0,101.8,99.5
1733,Xorazm viloyati,Хорезмская область,Khorezm region,Хоразм вилояти,104.4,106.6,111.8,113.7,105.6,107.0,111.2,107.5,102.3,97.5,100.7,99.2,99.6,102.8,102.2
1726,Toshkent shahri,город Ташкент,Tashkent city,Тошкент шаҳри,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
