Code,Klassifikator,Klassifikator_ru,Klassifikator_en,Klassifikator_uzc,2013-M01,2013-M02,2013-M03,2013-M04,2013-M05,2013-M06,2013-M07,2013-M08,2013-M09,2013-M10,2013-M11,2013-M12,2014-M01,2014-M02,2014-M03,2014-M04,2014-M05,2014-M06,2014-M07,2014-M08,2014-M09,2014-M10,2014-M11,2014-M12,2015-M01,2015-M02,2015-M03,2015-M04,2015-M05,2015-M06,2015-M07,2015-M08,2015-M09,2015-M10,2015-M11,2015-M12,2016-M01,2016-M02,2016-M03,2016-M04,2016-M05,2016-M06,2016-M07,2016-M08,2016-M09,2016-M10,2016-M11,2016-M12,2017-M01,2017-M02,2017-M03,2017-M04,2017-M05,2017-M06,2017-M07,2017-M08,2017-M09,2017-M10,2017-M11,2017-M12,2018-M01,2018-M02,2018-M03,2018-M04,2018-M05,2018-M06,2018-M07,2018-M08,2018-M09,2018-M10,2018-M11,2018-M12,2019-M01,2019-M02,2019-M03,2019-M04,2019-M05,2019-M06,2019-M07,2019-M08,2019-M09,2019-M10,2019-M11,2019-M12,2020-M01,2020-M02,2020-M03,2020-M04,2020-M05,2020-M06,2020-M07,2020-M08,2020-M09,2020-M10,2020-M11,2020-M12,2021-M01,2021-M02,2021-M03,2021-M04,2021-M05,2021-M06,2021-M07,2021-M08,2021-M09,2021-M10,2021-M11,2021-M12,2022-M01,2022-M02,2022-M03,2022-M04,2022-M05,2022-M06,2022-M07,2022-M08,2022-M09,2022-M10,2022-M11,2022-M12,2023-M01,2023-M02,2023-M03,2023-M04,2023-M05,2023-M06,2023-M07,2023-M08,2023-M09,2023-M10,2023-M11,2023-M12,2024-M01,2024-M02,2024-M03,2024-M04,2024-M05,2024-M06,2024-M07,2024-M08,2024-M09,2024-M10,2024-M11,2024-M12,2025-M01,2025-M02,2025-M03,2025-M04,2025-M05,2025-M06,2025-M07,2025-M08,2025-M09,2025-M10,2025-M11,2025-M12,2026-M01,2026-M02,2026-M03,2026-M04
001,Guruch,Рис,Rice,Гуруч,2039.0,1997.0,2018.0,2021.0,2021.0,2022.0,2017.0,2017.0,1983.0,1983.0,2013.0,2075.0,2167.0,2247.0,2267.0,2267.0,2348.0,2503.0,2690.0,3221.0,3490.0,3746.0,3928.0,4607.0,4915.0,5065.0,5088.0,5189.0,5758.0,6079.0,6379.0,6510.0,6172.0,5194.0,4713.0,4483.0,4364.0,4292.0,4172.0,4125.0,4367.0,4550.0,4756.0,4847.0,4753.0,4683.0,4208.0,3803.0,3847.0,3958.0,3929.0,3646.0,3572.0,3469.0,3342.0,3367.0,3425.0,3481.0,3817.0,5597.0,5661.0,5642.0,5567.0,5363.0,5488.0,6407.0,7429.0,7932.0,8029.0,8392.0,8750.0,8789.0,8529.0,8605.0,8648.0,8621.0,8562.0,8521.0,8546.0,8712.0,9044.0,9037.0,8684.0,7820.0,7910.0,8018.0,8043.0,7997.0,8096.0,8026.0,8112.0,8181.0,8403.0,8497.0,8508.0,8660.0,8562.0,8560.0,8593.0,8682.0,8794.0,8809.0,8855.0,8907.0,8819.0,8669.0,8683.0,8679.0,8684.0,8663.0,8666.0,8338.0,8286.0,8344.0,8551.0,9296.0,9514.0,9874.0,10620.0,10766.0,12776.0,14269.0,14949.0,15008.0,15360.0,15978.0,16049.0,16369.0,17459.0,17208.0,17186.0,17219.0,17288.0,17190.0,17207.0,17352.0,17294.0,17229.0,17274.0,17262.0,17408.0,17165.0,16785.0,16632.0,16552.0,16531.0,16483.0,16231.0,16117.0,16086.0,16095.0,16167.0,16234.0,16055.0,15087.0,14596.0,14611.0,14725.0,14868.0,14546.0
003,Arpa,Ячмень,Barley,Арпа,925.0,968.0,998.0,1000.0,1014.0,1003.0,914.0,825.0,823.0,889.0,908.0,951.0,901.0,995.0,1041.0,1046.0,1055.0,1061.0,1033.0,1011.0,1019.0,978.0,986.0,1040.0,1120.0,1178.0,1193.0,1203.0,1229.0,1235.0,1131.0,1096.0,1156.0,1190.0,1204.0,1214.0,1333.0,1335.0,1344.0,1348.0,1353.0,1365.0,1381.0,1178.0,1119.0,1101.0,1113.0,1150.0,1260.0,1360.0,1378.0,1424.0,1449.0,1463.0,1431.0,1367.0,1386.0,1412.0,1518.0,1569.0,1697.0,1766.0,1769.0,1777.0,1833.0,1894.0,1962.0,1996.0,2006.0,2025.0,2038.0,2099.0,2092.0,2103.0,2175.0,2190.0,2233.0,2304.0,2344.0,2372.0,2374.0,2374.0,2411.0,2450.0,2412.0,2411.0,2436.0,2589.0,2728.0,2660.0,2636.0,2665.0,2707.0,2732.0,2794.0,2818.0,2820.0,2842.0,2854.0,2890.0,2971.0,3072.0,3118.0,3142.0,3149.0,3189.0,3412.0,3795.0,3901.0,3926.0,3936.0,3964.0,3992.0,4009.0,4004.0,4036.0,4039.0,4070.0,4041.0,4166.0,4300.0,4300.0,4315.0,4162.0,4142.0,4100.0,3972.0,3917.0,3484.0,3503.0,3503.0,3503.0,3465.0,3388.0,3382.0,3322.0,3323.0,3292.0,3245.0,3270.0,3299.0,3319.0,3305.0,3314.0,3320.0,3333.0,3459.0,3600.0,3660.0,3515.0,3518.0,3727.0,3807.0,3766.0,3795.0,3924.0,4056.0,4095.0,4120.0,4134.0
0004,Bug'doy,Пшеница,Wheat,Буғдой,865.0,898.0,932.0,944.0,944.0,920.0,869.0,799.0,760.0,774.0,790.0,765.0,801.0,876.0,915.0,919.0,928.0,926.0,913.0,899.0,875.0,837.0,854.0,903.0,962.0,1028.0,1066.0,1092.0,1128.0,1136.0,1022.0,957.0,1019.0,1070.0,1136.0,1158.0,1334.0,1360.0,1380.0,1377.0,1391.0,1394.0,1408.0,1198.0,1130.0,1112.0,1138.0,1185.0,1271.0,1371.0,1388.0,1410.0,1426.0,1438.0,1439.0,1442.0,1456.0,1483.0,1533.0,1583.0,1675.0,1743.0,1750.0,1760.0,1814.0,1869.0,1791.0,1762.0,1797.0,1827.0,1884.0,1931.0,1923.0,1925.0,1961.0,1997.0,2032.0,2069.0,2115.0,2187.0,2187.0,2187.0,2305.0,2335.0,2355.0,2408.0,2444.0,2884.0,3146.0,3070.0,2986.0,3093.0,3111.0,3114.0,3147.0,3154.0,3041.0,3041.0,3061.0,3095.0,3140.0,3171.0,3061.0,3022.0,3016.0,3057.0,3333.0,3834.0,3924.0,3947.0,3954.0,3991.0,4051.0,4652.0,4614.0,4480.0,4356.0,4325.0,4323.0,4320.0,4273.0,4273.0,4294.0,4220.0,4195.0,4163.0,3871.0,3461.0,3365.0,3417.0,3374.0,3383.0,3348.0,3284.0,3274.0,3174.0,3170.0,3103.0,2990.0,2953.0,2826.0,2842.0,2991.0,3003.0,3021.0,3065.0,3129.0,3149.0,3139.0,3074.0,2957.0,3064.0,3089.0,3115.0,3245.0,3476.0,3624.0,3734.0,3785.0,3821.0
005,Jo'hori,Кукуруза,Corn,Жўҳори,1156.0,1228.0,1270.0,1215.0,1163.0,1150.0,1038.0,917.0,888.0,904.0,935.0,880.0,901.0,999.0,1058.0,1065.0,1088.0,1119.0,1129.0,1108.0,1231.0,1190.0,1192.0,1268.0,1321.0,1314.0,1324.0,1338.0,1341.0,1448.0,1617.0,1699.0,1757.0,1640.0,1573.0,1608.0,1658.0,1625.0,1656.0,1654.0,1664.0,1683.0,1704.0,1584.0,1510.0,1463.0,1463.0,1469.0,1377.0,1433.0,1444.0,1456.0,1468.0,1488.0,1609.0,1619.0,1858.0,1923.0,1945.0,1956.0,2066.0,2126.0,2129.0,2139.0,2231.0,2383.0,2528.0,2561.0,2583.0,2617.0,2633.0,2650.0,2615.0,2602.0,2610.0,2616.0,2658.0,2766.0,2790.0,2811.0,2811.0,2811.0,2833.0,2792.0,2760.0,2756.0,2781.0,2925.0,3075.0,3169.0,3278.0,3455.0,3468.0,3404.0,3333.0,3314.0,3283.0,3278.0,3276.0,3301.0,3396.0,3475.0,3561.0,3588.0,3579.0,3506.0,3478.0,3766.0,3836.0,3847.0,3894.0,3937.0,3977.0,4111.0,4179.0,4182.0,4178.0,4179.0,4198.0,4205.0,4365.0,4385.0,4454.0,4458.0,4485.0,4496.0,4405.0,4301.0,3634.0,3634.0,3564.0,3568.0,3413.0,3334.0,3327.0,3250.0,3222.0,3229.0,3275.0,3406.0,3269.0,3189.0,3330.0,3301.0,3321.0,3372.0,3590.0,3928.0,4054.0,4184.0,4309.0,4430.0,4269.0,4200.0,4138.0,4273.0,4310.0,4350.0,4410.0,4523.0
006,Kepak,Отруби,Bran,Кепак,625.0,642.0,648.0,645.0,645.0,630.0,603.0,595.0,605.0,605.0,615.0,598.0,633.0,720.0,765.0,765.0,748.0,741.0,740.0,735.0,716.0,688.0,698.0,724.0,770.0,785.0,778.0,787.0,797.0,798.0,810.0,877.0,908.0,911.0,926.0,948.0,979.0,983.0,991.0,998.0,1026.0,1068.0,1109.0,1018.0,947.0,929.0,935.0,942.0,945.0,960.0,975.0,1041.0,1085.0,1115.0,1123.0,1161.0,1261.0,1323.0,1356.0,1373.0,1430.0,1458.0,1463.0,1474.0,1513.0,1575.0,1583.0,1600.0,1613.0,1640.0,1650.0,1688.0,1688.0,1676.0,1683.0,1685.0,1690.0,1690.0,1690.0,1690.0,1690.0,1690.0,1682.0,1670.0,1669.0,1737.0,1742.0,1840.0,1900.0,1866.0,1839.0,1883.0,1919.0,1940.0,1939.0,1950.0,1948.0,1961.0,2030.0,2176.0,2324.0,2196.0,2276.0,2301.0,2314.0,2317.0,2551.0,2685.0,2720.0,2758.0,2805.0,2863.0,2893.0,2941.0,2951.0,2941.0,2946.0,2925.0,2927.0,2904.0,3068.0,3064.0,3128.0,3128.0,3138.0,3130.0,3099.0,3094.0,3017.0,3017.0,3041.0,2941.0,2810.0,2771.0,2839.0,2789.0,2732.0,2733.0,2752.0,2737.0,2582.0,2542.0,2611.0,2610.0,2628.0,2664.0,2727.0,2878.0,2893.0,2890.0,2889.0,3030.0,2967.0,2956.0,2943.0,3045.0,3138.0,3206.0,3228.0,3250.0
0008,Shrot,Шрот,Schroth,Шрот,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2338.0,2325.0,2329.0,2378.0,2378.0,2485.0,2699.0,2706.0,2709.0,2709.0,2710.0,2756.0,2759.0,2767.0,2766.0,2805.0,2814.0,2813.0,2815.0,2851.0,2901.0,2935.0,2947.0,2936.0,2908.0,2917.0,2945.0,3010.0,3044.0,3063.0,3089.0,3098.0,3099.0,3103.0,3320.0,3677.0,3727.0,3745.0,3783.0,3852.0,3869.0,3936.0,3972.0,3997.0,3936.0,3939.0,3972.0,4048.0,4384.0,4487.0,4693.0,4725.0,4720.0,4733.0,4735.0,4722.0,4668.0,4668.0,4668.0,4668.0,4645.0,4498.0,4291.0,4343.0,4513.0,4518.0,4518.0,4524.0,4910.0,4989.0,4931.0,4919.0,4894.0,4876.0,5130.0,5358.0,5466.0,5505.0,5542.0,5749.0,5860.0,6020.0,5689.0,5385.0,5238.0,5287.0,5368.0,5373.0
009,Shulxa,Шелуха,Husk,Шулха,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2092.0,2075.0,2072.0,2072.0,2072.0,2077.0,2086.0,2090.0,2090.0,2090.0,2120.0,2302.0,2298.0,2280.0,2276.0,2308.0,2311.0,2302.0,2299.0,2310.0,2335.0,2361.0,2371.0,2377.0,2383.0,2396.0,2404.0,2438.0,2504.0,2598.0,2693.0,2746.0,2747.0,2747.0,2941.0,3332.0,3324.0,3322.0,3353.0,3391.0,3376.0,3431.0,3451.0,3515.0,3531.0,3539.0,3576.0,3559.0,3735.0,4128.0,4028.0,3845.0,3834.0,3830.0,3765.0,3800.0,3800.0,3800.0,3800.0,3800.0,3763.0,3653.0,3540.0,3394.0,3424.0,3429.0,3429.0,3436.0,3646.0,3671.0,3649.0,3605.0,3604.0,3658.0,3893.0,4341.0,4484.0,4528.0,4569.0,4815.0,5391.0,5359.0,4540.0,4360.0,4469.0,4507.0,4547.0,4541.0
010,Kombikorm,Комбикорм,Compound feed,Комбикорм,716.0,716.0,716.0,697.0,678.0,672.0,647.0,625.0,643.0,643.0,650.0,606.0,626.0,719.0,769.0,769.0,785.0,836.0,831.0,783.0,750.0,723.0,728.0,749.0,785.0,795.0,803.0,813.0,821.0,831.0,846.0,873.0,889.0,899.0,942.0,932.0,980.0,1004.0,1046.0,1079.0,1129.0,1186.0,1195.0,1076.0,1008.0,998.0,1029.0,1048.0,1036.0,1050.0,1083.0,1148.0,1210.0,1212.0,1236.0,1249.0,1333.0,1379.0,1430.0,1446.0,1520.0,1571.0,1579.0,1583.0,1629.0,1684.0,1691.0,1705.0,1724.0,1764.0,1845.0,1885.0,1908.0,1908.0,1906.0,1885.0,1885.0,1885.0,1885.0,1885.0,1885.0,1885.0,1889.0,1902.0,1849.0,1873.0,1893.0,1918.0,1909.0,1908.0,1908.0,1908.0,1911.0,1974.0,1976.0,2087.0,2035.0,2085.0,2111.0,2173.0,2302.0,2312.0,2350.0,2363.0,2363.0,2365.0,2654.0,2768.0,2885.0,2941.0,2977.0,2994.0,3004.0,3043.0,3186.0,3241.0,3204.0,3211.0,3229.0,3246.0,2881.0,2798.0,3020.0,3055.0,3071.0,3092.0,3083.0,3083.0,3055.0,3055.0,3055.0,3055.0,3052.0,3102.0,3280.0,3250.0,3105.0,3075.0,3050.0,3052.0,2744.0,2744.0,2805.0,2805.0,2812.0,2812.0,2833.0,2829.0,2862.0,2884.0,2884.0,2914.0,2914.0,2929.0,3008.0,3216.0,3246.0,3304.0,3373.0,3447.0
011,Oliy navli bug'doy uni,Мука пшеничная высшего сорта,High-grade wheat flour,Олий навли буғдой уни,1300.0,1300.0,1300.0,1300.0,1300.0,1267.0,1250.0,1117.0,1250.0,1250.0,1279.0,1300.0,1300.0,1317.0,1325.0,1325.0,1325.0,1325.0,1325.0,1275.0,1275.0,1325.0,1325.0,1388.0,1413.0,1413.0,1375.0,1413.0,1421.0,1438.0,1604.0,1558.0,1600.0,1617.0,1650.0,1917.0,2050.0,2117.0,2150.0,2150.0,2067.0,1900.0,1833.0,1533.0,1475.0,1658.0,1675.0,1858.0,1900.0,2000.0,2000.0,2067.0,2100.0,2100.0,2133.0,2400.0,2367.0,2400.0,2439.0,2516.0,2516.0,2843.0,2921.0,2980.0,3053.0,3084.0,3091.0,3106.0,3139.0,3205.0,3221.0,3291.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5858.0,5956.0,5976.0,6004.0,6059.0,7694.0,7699.0,7659.0,7664.0,8015.0,8069.0,8068.0,8680.0,8461.0,8437.0,8326.0,8274.0,8275.0,8271.0,8116.0,8386.0,8567.0,8432.0,8346.0,8139.0,8162.0,8141.0,8139.0,8077.0,8035.0,8034.0,8037.0,8139.0,8204.0,8327.0,8338.0,8343.0,8348.0,8350.0,8390.0,8399.0,8390.0,8388.0,8392.0,8435.0,8688.0,8772.0,8768.0,8751.0,8857.0,9200.0,9397.0
0012,1-navli bug'doy uni,Мука пшеничная первого сорта,First grade wheat flour,1-навли буғдой уни,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5016.0,5084.0,5048.0,5086.0,5143.0,6528.0,6082.0,5544.0,5543.0,6404.0,6458.0,6471.0,6994.0,6976.0,6889.0,6790.0,6735.0,6734.0,6698.0,6576.0,6782.0,7115.0,6853.0,6747.0,6459.0,6207.0,6129.0,6123.0,6064.0,5973.0,5956.0,5957.0,6032.0,6053.0,6101.0,6107.0,6106.0,6085.0,6072.0,6068.0,6067.0,6067.0,6066.0,6069.0,6083.0,6232.0,6284.0,6280.0,6246.0,6240.0,6304.0,6366.0
