Code,Klassifikator,Klassifikator_ru,Klassifikator_en,Klassifikator_uzc,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
1700,O‘zbekiston Respublikasi,Республика Узбекистан,Republic of Uzbekistan,Ўзбекистон Республикаси,756.5,963.9,1233.6,1558.0,2036.4,2366.5,2915.5,3510.7,4132.9,5097.6,5592.3,7533.2,9627.0,12107.3,15550.6,19928.0
1735,Qoraqalpog‘iston Respublikasi,Республика Каракалпакстан,Republic of Karakalpakstan,Қорақалпоғистон Республикаси,32.6,40.7,50.5,64.2,84.9,112.5,141.0,173.5,207.7,242.4,267.3,347.2,442.5,569.6,735.4,940.8
1703,Andijon viloyati,Андижанская область,Andijan region,Aндижон вилояти,76.5,91.8,114.9,152.1,190.1,221.2,284.8,334.5,389.9,483.5,534.0,727.9,920.1,1120.2,1452.5,1832.8
1706,Buxoro viloyati,Бухарская область,Bukhara region,Бухоро вилояти,31.2,39.0,49.8,63.8,89.4,97.3,115.7,138.1,160.7,191.8,208.0,290.6,376.1,492.9,623.1,829.6
1708,Jizzax viloyati,Джизакская область,Jizzakh region,Жиззах вилояти,22.8,28.3,35.4,43.8,55.3,66.6,80.4,97.4,109.5,142.6,156.4,202.1,255.6,309.9,400.3,522.1
1710,Qashqadaryo viloyati,Кашкадарьинская область,Kashkadarya region,Қашқадарё вилояти,53.7,67.7,85.7,108.5,150.6,167.6,210.4,256.7,291.3,347.5,374.6,487.9,606.1,766.1,1011.1,1325.8
1712,Navoiy viloyati,Навоийская область,Navoi region,Навоий вилояти,18.0,23.1,29.5,37.3,52.4,60.7,80.1,89.7,111.6,134.7,145.1,200.0,269.7,345.2,450.6,569.0
1714,Namangan viloyati,Наманганская область,Namangan region,Наманган вилояти,71.2,90.7,115.1,144.8,189.3,247.0,305.9,369.8,436.4,513.2,562.1,798.4,1028.8,1258.7,1645.7,2124.2
1718,Samarqand viloyati,Самаркандская область,Samarkand region,Самарқанд вилояти,87.7,109.0,136.8,174.6,230.2,266.3,317.4,384.7,462.3,581.2,605.6,846.8,1109.1,1430.3,1780.3,2346.6
1722,Surxondaryo viloyati,Сурхандарьинская область,Surkhandarya region,Сурхондарё вилояти,40.3,51.0,63.9,81.0,103.9,128.3,155.1,187.9,204.5,233.0,238.3,324.9,407.1,509.1,705.7,926.5
1724,Sirdaryo viloyati,Сырдарьинская область,Syrdarya region,Сирдарё вилояти,13.7,17.3,21.9,27.6,39.4,47.5,49.1,59.1,64.7,74.4,72.3,92.1,112.6,139.2,171.3,218.5
1727,Toshkent viloyati,Ташкентская область,Tashkent region,Тошкент вилояти,73.2,92.8,120.3,150.6,197.2,225.3,277.6,334.5,365.5,447.1,466.7,701.7,883.2,1068.2,1352.7,1709.4
1730,Farg‘ona  viloyati,Ферганская область,Fergana region,Фарғона вилояти,83.8,113.4,146.6,183.7,233.6,272.1,349.1,423.6,519.9,645.7,772.0,907.3,1119.0,1437.3,1788.9,2285.1
1733,Xorazm viloyati,Хорезмская область,Khorezm region,Хоразм вилояти,26.9,33.5,43.1,55.4,81.4,98.9,107.9,130.2,157.7,203.7,228.5,329.5,409.7,525.3,660.5,829.0
1726,Toshkent shahri,город Ташкент,Tashkent city,Тошкент шаҳри,124.9,165.5,219.7,270.3,338.7,355.2,441.0,530.9,651.1,856.2,960.3,1276.3,1687.4,2135.3,2771.8,3468.6
