Code,Klassifikator,Klassifikator_ru,Klassifikator_en,Klassifikator_uzc,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
1700,O‘zbekiston Respublikasi,Республика Узбекистан,Republic of Uzbekistan,Ўзбекистон Республикаси,38.7,38.7,46.7,62.4,70.7,76.4,98.4,212.5,263.5,344.9,408.8,449.3,481.7,526.7,573.9
1735,Qoraqalpog‘iston Respublikasi,Республика Каракалпакстан,Republic of Karakalpakstan,Қорақалпоғистон Республикаси,1.3,1.2,1.2,1.3,1.6,1.6,3.1,5.0,5.2,6.2,8.2,14.9,25.2,35.1,40.7
1703,Andijon viloyati,Андижанская область,Andijan region,Aндижон вилояти,1.3,1.4,1.9,2.1,2.3,2.3,2.7,24.8,29.0,32.3,27.8,26.9,30.7,29.8,39.1
1706,Buxoro viloyati,Бухарская область,Bukhara region,Бухоро вилояти,0.7,0.7,0.8,0.8,0.8,0.8,1.6,6.4,8.5,6.7,8.8,18.9,18.3,25.6,29.3
1708,Jizzax viloyati,Джизакская область,Jizzakh region,Жиззах вилояти,1.4,1.5,1.6,2.3,2.5,2.5,2.5,21.2,39.9,69.4,47.2,49.3,51.0,55.6,60.6
1710,Qashqadaryo viloyati,Кашкадарьинская область,Kashkadarya region,Қашқадарё вилояти,1.9,1.2,2.8,3.4,3.7,3.9,4.3,7.8,7.6,8.9,12.0,12.7,11.6,13.6,23.4
1712,Navoiy viloyati,Навоийская область,Navoi region,Навоий вилояти,0.4,0.5,0.5,0.6,1.1,1.3,2.4,6.1,5.0,5.2,7.5,8.9,9.3,9.3,10.2
1714,Namangan viloyati,Наманганская область,Namangan region,Наманган вилояти,8.8,13.9,15.3,16.5,18.6,21.1,22.3,23.9,38.6,39.3,51.1,66.4,71.5,88.3,99.1
1718,Samarqand viloyati,Самаркандская область,Samarkand region,Самарқанд вилояти,3.7,1.5,4.0,9.4,9.0,9.2,16.7,49.7,41.7,67.2,113.1,106.1,92.1,97.7,102.0
1722,Surxondaryo viloyati,Сурхандарьинская область,Surkhandarya region,Сурхондарё вилояти,7.4,5.1,3.7,9.3,10.9,11.6,15.2,22.3,28.5,23.0,25.6,30.1,31.6,37.1,38.3
1724,Sirdaryo viloyati,Сырдарьинская область,Syrdarya region,Сирдарё вилояти,2.0,2.1,2.7,3.0,3.2,3.5,3.9,8.0,10.1,32.0,43.3,40.1,52.6,27.1,19.1
1727,Toshkent viloyati,Ташкентская область,Tashkent region,Тошкент вилояти,8.8,8.1,10.3,11.3,12.3,13.2,14.0,18.7,21.1,17.1,18.2,23.6,29.1,30.1,24.3
1730,Farg‘ona  viloyati,Ферганская область,Fergana region,Фарғона вилояти,0.8,1.3,1.6,1.9,4.4,5.1,6.4,15.1,24.2,33.3,42.2,44.7,54.1,72.3,82.5
1733,Xorazm viloyati,Хорезмская область,Khorezm region,Хоразм вилояти,0.2,0.2,0.3,0.5,0.3,0.3,3.3,3.5,4.1,4.3,3.8,6.7,4.6,5.1,5.3
1726,Toshkent shahri,город Ташкент,Tashkent city,Тошкент шаҳри,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
