Code,Klassifikator,Klassifikator_ru,Klassifikator_en,Klassifikator_uzc,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
999740,Iste‘mol tovarlari,Потребительские товары,Consumer products,Истеъмол товарлари,479.1,625.0,723.0,946.1,1101.1,1344.6,1515.1,1842.9,2534.1,3285.3,3778.6,4443.9,4067.9
999831,Vino-aroq mahsulotlari va pivo,Вино-водочные товары и пиво,Wine-vodka products and beer,Вино-ароқ маҳсулотлари ва пиво,17.6,20.6,23.8,29.7,36.1,38.6,45.0,50.8,59.1,73.5,82.1,88.1,100.0
999788,Nooziq-ovqat mahsulotlari,Непродовольственные товары,Non-food products,Ноозиқ-овқат маҳсулотлари,278.2,348.7,413.2,537.4,619.3,726.0,780.3,1072.5,1745.1,2182.5,2492.8,2883.0,2271.4
999786,Oziq-ovqat mahsulotlari,Продовольственные товары,Food products,Озиқ-овқат маҳсулотлари,183.3,255.7,286.0,379.0,445.7,580.0,689.8,719.6,729.9,1029.3,1203.7,1472.8,1696.4
