Code,Klassifikator,Klassifikator_ru,Klassifikator_en,Klassifikator_uzc,2024-М01,2024-М02,2024-М03,2024-М04,2024-М05,2024-М06,2024-М07,2024-М08,2024-М09,2024-М10,2024-М11,2024-М12,2025-М01,2025-М02,2025-М03,2025-М04,2025-М05,2025-М06,2025-М07,2025-М08,2025-М09,2025-М10,2025-М11,2025-М12,2026-М01,2026-М02,2026-М03,2026-М04
01.16,"Suxari (qoq non), qarsillama non, galeta","Сухари, хрустящие хлебцы, галеты","Rusks, crispbread, crackers","Сухари (қоқ нон), қарсиллама нон, галета",99.87,100.17,99.68,100.05,104.23,99.71,100.06,101.27,100.0,101.03,98.0,101.01,100.9,100.29,101.33,101.16,101.73,100.0,99.24,100.35,100.19,100.08,100.61,100.86,100.0,100.4,100.0,100.9
01.16.1,"Pirojki, ponchik (goʻshtli pirojkidan tashqari)","Пирожки, пончики (кроме пирожков с мясом)",Pirozhki and doughnuts (excluding meat pirozhki),"Пирожки, пончик (гўштли пирожкидан ташқари)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.6,100.0,100.0,101.0
01.17,Pechenye,Печенье,Cookies,Печене,100.24,100.31,99.69,100.12,100.48,101.09,100.29,101.58,100.26,100.39,100.09,99.56,100.94,100.14,100.18,100.0,100.61,100.25,99.88,99.42,100.0,100.5,99.57,99.69,100.4,100.4,99.8,100.2
01.18,Vafli,Вафли,Wafers,Вафли,99.77,100.54,101.2,99.78,100.41,102.47,100.57,100.24,100.43,100.62,100.1,100.22,100.89,100.32,99.99,100.26,100.6,100.23,100.04,100.55,100.2,100.6,100.13,101.07,100.0,100.1,100.2,100.1
01.19,Pryaniklar,Пряники,Gingerbread,Пряниклар,100.0,101.0,100.56,100.6,100.28,101.73,101.4,101.27,100.0,100.0,100.66,100.55,101.8,100.26,99.75,100.35,100.77,100.0,100.14,100.81,100.16,100.47,99.65,100.35,100.0,100.3,100.0,100.9
01.20,Tortlar,Торты,Cakes,Тортлар,100.0,100.29,100.0,100.42,99.88,100.02,100.5,100.16,100.47,101.07,102.89,100.0,100.28,100.25,99.9,100.56,100.28,100.14,100.0,100.51,100.16,101.61,100.0,100.7,100.4,100.0,101.2,99.8
01.21,Turli xil pirojniylar,Пирожные разных видов,Pastries of various types,Турли хил пирожнийлар,100.0,100.81,100.06,100.15,100.48,102.58,100.5,100.22,100.5,101.64,100.0,100.33,99.34,100.86,101.33,100.29,100.28,99.91,100.0,100.0,100.0,100.72,100.0,100.76,100.0,100.0,100.3,100.0
01.22,Kekslar,Кексы,Cupcakes,Кекслар,100.0,100.22,99.7,100.26,100.13,101.2,100.13,100.08,100.72,101.36,100.09,100.8,100.19,100.13,100.61,99.98,100.44,100.06,100.06,100.44,100.63,100.3,100.92,100.7,100.1,100.0,101.1,99.8
01.23,Korjiklar,Коржики,Biscuits,Коржиклар,100.0,100.0,100.0,100.0,100.0,100.0,105.01,100.68,101.02,100.0,100.0,100.0,100.0,100.0,101.95,100.48,100.49,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0
01.24,Chak chak,Чак чак,Chak-chak,Чак чак,100.35,100.0,100.66,100.39,101.14,100.32,100.36,100.97,100.63,100.64,100.57,99.74,101.64,100.62,99.39,100.0,100.0,100.23,100.09,100.37,100.0,100.0,100.0,100.61,100.0,100.3,100.3,101.4
01.25,"Tayyor nonushtalar shaklidagi boshoqli donlar (""quruq nonushtalar"")","Зерна злаков в виде готовых завтраков (""сухие завтраки"")","Ready-to-eat cereal grains (""breakfast cereals"")","Тайёр нонушталар шаклидаги бошоқли донлар (""қуруқ нонушталар"")",100.78,93.71,100.01,100.68,99.06,100.39,100.41,99.71,101.42,104.6,100.99,100.0,100.94,100.06,99.85,100.1,99.38,100.23,100.51,102.5,100.0,100.53,99.94,99.75,100.6,100.3,101.1,100.7
01.26,Vermishel,Вермишель,Vermicelli,Вермишел,99.0,94.52,99.89,99.82,100.77,99.53,100.43,101.17,101.1,104.65,102.47,99.45,99.66,98.54,100.99,101.14,100.45,100.34,100.17,101.15,100.26,101.25,99.51,100.47,100.2,100.4,100.2,99.8
01.27,Ugra (shu jumladan lagʻmon uchun),Лапша (в том числе для лагмана),Noodles (including for lagman),Угра (шу жумладан лағмон учун),100.0,101.17,101.94,100.28,100.0,100.0,100.53,100.24,100.0,100.0,100.26,100.0,101.19,99.95,100.49,100.23,100.0,100.27,100.25,100.05,100.51,101.14,100.03,100.4,100.0,100.7,100.6,100.8
01.28,"Makaronlar, spagetti","Макароны, спагетти","Pasta, spaghetti","Макаронлар, спагетти",100.0,94.49,99.0,100.27,100.33,99.52,99.92,99.21,101.1,105.6,103.0,100.67,99.72,100.29,99.59,100.82,100.12,99.71,99.81,100.1,100.36,100.47,100.66,101.3,100.1,99.9,100.3,101.5
01.29,"Shakldor mahsulotlar (chigʻanoqlar, yulduzchalar va shu kabilar)","Фигурные изделия (ракушки, звездочки и аналогичные)","Shaped products (shells, stars and similar)","Шаклдор маҳсулотлар (чиғаноқлар, юлдузчалар ва шу кабилар)",99.43,100.0,99.85,99.9,100.15,100.2,99.63,99.89,100.7,101.75,102.87,99.79,100.36,100.45,99.14,99.77,100.36,99.64,100.0,99.88,99.68,101.21,100.5,100.0,100.0,100.2,100.9,100.2
01.30,"Chuchvaralar va shu kabi mahsulotlar, xom","Пельмени и аналогичные изделия, сырые","Dumplings and similar products, raw","Чучваралар ва шу каби маҳсулотлар, хом",100.81,101.17,100.24,99.77,100.42,101.17,100.86,100.28,100.92,100.0,99.87,101.18,101.5,100.9,100.58,101.28,100.17,100.0,99.42,100.24,101.24,100.32,100.9,100.45,100.5,100.6,100.8,100.4
01.31,Boshqa toifalarga kiritilmagan makaron mahsulotlari (tez tayyorlanadigan ugra),"Прочие макаронные изделия, не отнесенные к другим категориям",Other noodle products not elsewhere classified,Бошқа тоифаларга киритилмаган макарон маҳсулотлари (тез тайёрланадиган угра),100.44,100.05,100.04,99.68,100.89,100.0,100.0,100.55,101.11,100.96,100.7,101.92,100.79,101.12,100.99,100.44,98.75,100.0,101.21,100.0,100.39,100.35,100.0,101.08,100.5,100.3,101.0,100.4
01.32,Pop-korn,Поп-корн,Popcorn,Поп-корн,100.0,100.0,100.0,100.95,100.89,100.59,100.0,100.0,100.37,101.02,100.0,100.14,100.15,100.06,100.06,100.35,99.95,100.0,100.0,100.08,100.0,101.0,100.0,100.73,100.1,100.0,100.0,100.0
01.33,Non-bulka mahsulotlarini tayyorlash uchun aralashmalar va xamir,Смеси и тесто для приготовления хлебобулочных изделий,Mixes and dough for bakery products,Нон-булка маҳсулотларини тайёрлаш учун аралашмалар ва хамир,101.22,101.87,98.55,100.92,101.22,100.02,99.88,100.0,102.69,101.72,97.01,100.56,101.46,101.3,100.27,101.17,99.56,100.31,100.89,99.71,100.51,100.15,100.0,100.0,100.0,100.4,100.0,99.9
01.34,Mol goʻshti (suyaksiz goʻshtidan tashqari),Говядина (кроме бескостного мяса),Beef (except boneless meat),Мол гўшти (суяксиз гўштидан ташқари),99.36,99.94,99.96,100.62,101.43,101.26,101.77,104.52,103.83,100.0,100.09,100.98,101.1,103.04,108.29,101.56,100.45,100.66,101.91,100.27,101.37,101.91,100.34,100.44,100.9,101.3,101.6,103.4
01.35,Suyaksiz mol goʻshti,Говядина бескостная,Boneless beef,Суяксиз мол гўшти,100.4,99.81,100.57,100.32,101.11,100.94,101.47,104.1,104.29,100.0,100.01,101.48,100.65,103.39,106.93,102.12,101.43,101.05,102.12,101.33,102.22,101.09,100.37,100.24,101.4,101.9,101.0,103.0
01.36,Qoʻy goʻshti,Баранина,Mutton,Қўй гўшти,99.38,99.75,100.0,100.76,100.55,100.91,100.22,103.92,102.24,100.75,100.0,101.25,101.13,101.74,109.2,102.37,100.46,101.33,101.72,102.13,101.38,101.33,100.93,100.63,101.7,102.6,101.3,103.8
01.37,Choʻchqa goʻshti,Свинина,Pork,Чўчқа гўшти,100.0,100.0,100.0,100.0,100.0,100.0,100.0,101.65,100.0,100.0,103.0,101.06,100.0,100.0,102.39,100.0,102.28,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0
01.38,Parranda goʻshti (butun tana),Мясо птицы (тушка),Poultry meat (whole carcass),Парранда гўшти (бутун тана),102.24,99.53,98.48,100.76,98.68,99.4,99.65,101.41,100.24,101.09,100.11,101.12,101.47,99.68,98.57,100.13,100.75,102.16,100.66,102.11,100.26,98.77,98.54,101.11,101.4,101.2,100.0,98.7
01.39,"Tovuq boldiri, son va tovuqning boshqa qismlari","Голень куриная, окорочка и другие части курицы","Chicken drumsticks, leg quarters, and other chicken parts","Товуқ болдири, сон ва товуқнинг бошқа қисмлари",101.87,100.63,98.92,100.09,99.64,100.44,99.53,100.91,99.43,100.37,99.52,99.93,100.06,99.99,99.65,100.95,100.03,101.29,100.62,103.83,101.11,98.4,98.68,99.46,101.8,101.4,100.2,99.3
01.40,"Qiyma (yogʻli, yarim yogʻli)","Мясной фарш (жирный, полужирный)","Meat mince (fatty, semi-fatty)","Қийма (ёғли, ярим ёғли)",100.72,100.39,100.16,100.24,98.66,100.32,100.39,102.28,103.41,100.75,101.09,100.77,100.13,101.63,104.84,101.85,100.37,100.87,101.88,100.07,101.91,101.57,100.0,101.18,100.9,101.8,101.5,102.6
01.41,"Yangi soʻyilgan, sovitilgan yoki muzlatilgan, quritilgan, tuzlangan, namakobga solingan  yoki dudlangan mol va qoʻy jigari","Печень говяжья, баранья, парная, охлажденная или мороженая, сушеная, соленая, в рассоле  или копченая","Beef/lamb liver (fresh, chilled or frozen, dried, salted, brined or smoked)","Янги сўйилган, совитилган ёки музлатилган, қуритилган, тузланган, намакобга солинган  ёки дудланган мол ва қўй жигари",100.0,100.92,100.0,100.91,101.03,100.0,101.0,101.79,102.79,101.0,100.0,101.55,101.09,101.68,104.74,101.39,100.66,100.62,100.84,101.39,101.15,101.83,100.39,101.15,101.5,100.1,101.7,102.0
01.42,"Yangi soʻyilgan, sovitilgan yoki muzlatilgan, quritilgan, tuzlangan, namakobga solingan  yoki dudlangan mol oyoqlari","Ножки говяжьи, парные, охлажденные или мороженые, сушеные, соленые, в рассоле  или копченые","Beef feet (fresh, chilled or frozen, dried, salted, brined or smoked)","Янги сўйилган, совитилган ёки музлатилган, қуритилган, тузланган, намакобга солинган  ёки дудланган мол оёқлари",100.0,100.0,102.41,100.0,98.8,95.71,99.6,100.19,102.45,101.79,105.69,100.6,102.36,101.21,105.17,100.7,100.39,100.37,98.21,100.94,100.0,101.49,101.53,103.03,101.0,102.8,102.1,101.9
01.43,"Yangi soʻyilgan, sovitilgan yoki muzlatilgan, quritilgan, tuzlangan, namakobga solingan  yoki dudlangan til","Язык, парной, охлажденный или мороженый, сушеный, соленый, в рассоле  или копченый","Tongue (fresh, chilled or frozen, dried, salted, brined or smoked)","Янги сўйилган, совитилган ёки музлатилган, қуритилган, тузланган, намакобга солинган  ёки дудланган тил",100.0,100.0,100.5,100.0,100.74,100.0,100.0,100.82,102.57,101.4,104.27,100.86,100.14,101.97,106.39,101.02,99.88,101.39,98.97,100.64,101.02,101.51,101.18,101.16,102.2,100.7,101.5,101.1
01.44,Pishirilgan kolbasa,Колбаса вареная,Cooked sausage,Пиширилган колбаса,102.1,100.06,100.22,100.03,100.56,100.72,100.42,101.76,100.84,100.47,100.25,100.1,102.46,100.96,101.39,100.72,101.09,99.7,100.49,100.61,100.57,100.74,100.34,100.0,100.2,100.1,101.2,101.4
01.45,"Sosiskalar, sardelkalar","Сосиски, сардельки","Sausages, frankfurters","Сосискалар, сарделкалар",100.13,100.52,100.13,100.32,100.21,100.4,100.27,100.84,100.19,101.32,99.86,101.23,100.58,101.4,100.69,100.21,100.28,100.07,100.12,100.32,101.09,100.73,100.8,100.42,100.3,100.0,101.9,101.1
01.46,Dudlangan va yarim dudlangan kolbasa,Колбаса копченая и полукопченая,Smoked and semi-smoked sausage,Дудланган ва ярим дудланган колбаса,100.65,99.88,100.65,100.43,100.08,100.35,100.26,100.18,100.94,101.2,100.0,102.23,100.09,100.48,100.69,100.26,100.17,100.15,99.98,100.74,100.52,100.58,100.26,100.21,100.4,100.6,100.4,101.9
01.47,Qazi,Казы,Kazi,Қази,100.49,99.9,100.06,101.22,102.09,100.85,100.69,100.47,102.43,99.0,100.19,100.52,102.03,100.53,100.0,100.56,100.85,100.0,99.21,101.3,101.32,100.81,100.0,100.0,100.1,100.0,100.4,101.1
01.48,Konservalangan dimlangan mol goʻshti,Говядина тушеная консервированная,Canned stewed beef,Консерваланган димланган мол гўшти,100.46,99.91,101.01,100.4,100.98,100.21,101.16,100.08,102.49,99.01,100.48,99.72,100.66,100.9,101.11,101.03,100.51,101.22,100.38,100.23,100.0,100.19,101.09,100.38,100.1,100.6,100.4,101.6
01.49,"Tirik, yangi, sovutilgan  baliq","Рыба, живая, свежая, охлажденная","Fish, live, fresh, chilled","Тирик, янги, совутилган  балиқ",99.29,99.59,101.44,101.1,100.17,100.92,99.84,98.79,101.22,101.71,100.6,100.99,100.7,100.07,101.0,100.89,101.23,101.97,100.42,100.24,100.84,100.18,100.6,100.36,100.5,99.1,101.9,101.2
01.50,Muzlatilgan baliq,Рыба мороженая,Frozen fish,Музлатилган балиқ,97.43,101.35,102.51,100.52,101.89,100.0,99.03,100.26,101.2,101.41,97.89,100.81,103.96,101.17,100.0,100.24,98.01,100.0,100.0,100.19,100.53,100.21,100.27,100.53,100.9,100.3,100.5,98.8
01.51,"Quritilgan, tuzlangan, namakobga solingan  yoki dudlangan baliq","Рыба, вяленая, соленая, в рассоле или копченая","Fish, dried, salted, in brine or smoked","Қуритилган, тузланган, намакобга солинган  ёки дудланган балиқ",100.46,100.49,101.68,100.74,100.64,100.89,100.65,101.18,100.11,100.46,100.42,100.0,100.0,100.92,100.87,100.54,101.32,100.18,99.42,100.41,100.4,100.0,100.16,100.0,100.4,100.0,101.7,100.0
01.52,Moyga solingan sardinalar,Сардины в масле,Sardines in oil,Мойга солинган сардиналар,100.01,99.3,104.38,101.72,102.51,101.82,104.74,99.94,99.4,95.08,100.24,100.09,101.45,101.22,101.1,100.18,99.87,100.56,99.87,100.41,101.44,101.32,100.42,100.39,99.9,100.1,101.3,100.1
01.53,Moyga solingan shprotlar,Шпроты в масле,Sprats in oil,Мойга солинган шпротлар,99.8,100.06,101.41,100.92,101.32,101.58,102.53,99.98,102.42,100.0,100.0,100.38,101.88,100.98,98.21,101.02,101.22,100.78,100.19,100.47,100.26,101.18,100.96,100.59,100.7,100.4,101.1,100.9
01.54,Pomidor qaylasiga solingan kilka,Килька в томатном соусе,Sprat in tomato sauce,Помидор қайласига солинган килка,100.11,100.0,101.61,100.83,100.2,102.03,100.95,99.37,103.97,100.86,100.0,100.27,100.43,101.42,102.29,100.23,100.52,100.24,100.72,100.65,100.56,100.47,101.04,100.0,99.8,100.8,100.4,101.9
01.55,Xom sut (yangi sogʻilgan),Молоко сырое (свежее),Raw milk (fresh),Хом сут (янги соғилган),100.0,100.0,103.46,101.07,95.93,101.57,99.4,97.51,101.67,102.51,102.43,102.48,101.29,100.0,101.73,98.01,99.62,100.0,99.58,100.0,100.0,102.44,101.02,100.6,101.0,101.0,100.0,99.8
01.56,Pasterizatsiya qilingan sut,Молоко пастеризованное,Pasteurized milk,Пастеризация қилинган сут,100.3,100.0,99.14,100.26,100.43,100.38,100.56,100.12,101.5,100.91,100.33,101.29,100.54,100.38,100.43,100.56,100.76,100.04,100.12,100.47,101.62,100.33,100.91,100.51,100.0,100.2,100.3,100.6
01.57,Qaymoq,Каймак,Sweat Cream,Қаймоқ,99.86,100.0,100.65,100.1,100.33,100.29,100.37,101.33,100.39,101.59,101.48,100.34,101.51,101.27,100.88,101.11,99.74,100.16,100.27,100.76,99.77,100.41,100.48,100.68,100.5,100.6,100.2,100.7
01.58,Quyultirilgan sut,Молоко сгущенное,Condensed milk,Қуюлтирилган сут,100.18,98.79,100.82,101.04,100.62,100.1,99.85,100.09,102.42,100.49,100.29,100.53,100.49,101.12,100.19,100.38,100.2,100.14,100.15,100.2,99.66,100.84,100.56,100.0,100.6,100.0,100.2,100.2
01.59,Quruq qaymoq,Сливки сухие,Dry cream,Қуруқ қаймоқ,99.85,100.05,99.99,99.96,102.09,100.59,100.23,100.44,101.88,101.64,99.51,100.09,101.33,101.58,99.0,99.54,100.09,100.0,100.5,99.67,99.27,99.66,100.42,100.82,100.7,100.0,100.0,99.6
01.60,Qattiq pishloqlar,Сыры твердые,Hard cheeses,Қаттиқ пишлоқлар,99.42,101.04,99.67,100.34,99.54,100.18,99.99,100.16,100.44,101.55,101.27,100.56,100.51,100.23,100.16,100.02,100.74,99.83,100.26,100.38,99.98,100.21,101.27,101.21,100.4,100.1,100.1,100.0
01.61,"Yumshoq pishloqlar, kolbasa shaklidagi pishloq","Сыры плавленые, колбасный сыр","Processed cheeses, sausage cheese","Юмшоқ пишлоқлар, колбаса шаклидаги пишлоқ",100.01,100.19,101.39,100.12,99.43,100.49,99.91,99.9,100.4,103.25,102.99,100.82,100.96,100.18,100.92,100.15,99.68,100.25,100.04,100.22,100.0,100.22,99.95,100.65,100.0,100.3,101.6,100.3
01.62,Brinza,Брынза,Feta cheese,Бринза,100.0,101.28,100.3,101.07,100.9,101.62,100.19,100.18,100.52,100.0,100.57,100.19,100.35,100.72,99.17,100.1,100.64,100.33,99.86,100.28,100.22,100.32,100.6,101.0,100.9,100.5,100.0,100.0
01.63,Tvorog,Творог,Cottage cheese,Творог,100.0,100.23,100.84,100.37,100.56,100.04,100.25,102.01,100.15,100.47,100.19,100.49,101.35,100.85,99.0,100.65,100.58,100.14,99.9,100.4,101.55,100.65,100.28,100.28,100.5,100.1,100.3,101.0
01.64,Tvorogli siroklar va sirok massasi,Сырки творожные и сырковая масса,Curd cheese and curd mass,Творогли сироклар ва сирок массаси,101.13,100.5,100.0,100.38,100.0,100.0,100.0,100.0,101.07,102.01,100.0,100.0,100.0,100.5,100.0,101.47,101.49,100.5,99.9,100.0,101.37,100.55,100.55,100.32,100.0,100.0,101.6,99.9
01.65,Tayoqcha shaklidagi pishloqlar,Сырные палочки,Cheese sticks,Таёқча шаклидаги пишлоқлар,100.0,100.0,99.92,100.46,100.0,100.0,100.0,100.0,100.64,103.63,100.0,100.0,101.69,101.12,98.78,100.76,100.13,100.0,101.24,100.0,100.0,100.45,100.0,100.15,100.0,100.0,100.4,100.3
01.66,Smetana,Сметана,Sour cream,Сметана,101.78,100.0,101.55,100.27,100.72,100.39,100.37,100.32,101.91,101.77,99.0,100.44,101.37,101.35,98.79,101.12,100.55,99.84,99.74,100.64,100.43,100.76,101.02,100.04,100.2,100.4,100.6,100.2
01.67,"Kefir, prostokvasha va boshqalar","Кефир, пpостокваша и т.п.","Kefir, sour milk, etc.","Кефир, простокваша ва бошқалар",100.0,101.58,103.47,100.3,100.16,100.94,100.17,101.5,100.0,100.29,99.01,100.79,101.64,100.56,99.89,100.61,100.4,100.3,100.16,100.29,101.03,100.6,99.64,100.67,100.3,100.5,100.1,100.0
01.68,Yogurt,Йогурт,Yoghurt,Йогурт,101.14,100.21,100.65,100.67,100.68,99.27,100.48,99.98,102.62,101.0,101.43,101.28,100.39,100.59,101.33,100.08,99.95,100.52,100.34,100.04,100.73,100.0,100.27,100.0,100.3,100.0,100.1,100.3
01.69,Suzma,Сузьма,Suzma,Сузма,96.49,99.62,99.31,97.67,100.94,100.0,100.38,99.57,101.43,103.16,99.77,103.01,99.6,99.26,100.0,100.0,100.0,100.0,100.0,100.96,100.79,100.43,100.68,101.0,100.9,100.4,100.8,100.0
01.70,Qurt,Курт,Kurt,Қурт,100.0,100.0,101.12,100.56,100.0,100.28,99.51,100.0,100.0,104.01,102.0,100.0,100.27,101.7,100.34,100.12,100.49,100.0,100.64,100.56,100.32,101.32,100.0,100.2,100.0,100.6,100.9,101.8
01.71,Tovuq tuxumlari,Яйца куриные,Chicken eggs,Товуқ тухумлари,101.09,97.66,97.28,87.32,86.47,98.05,95.45,101.63,103.3,101.31,103.43,119.69,86.49,87.45,100.13,97.44,94.1,106.25,96.3,103.12,106.31,103.87,102.36,103.65,100.5,100.9,102.0,94.7
01.72,Paxta moyi,Масло хлопковое,Cottonseed oil,Пахта мойи,98.54,97.84,98.98,98.37,99.73,99.76,101.29,102.22,102.91,103.56,102.77,107.53,102.79,100.7,100.77,102.93,103.16,101.4,101.28,102.26,101.18,100.58,100.92,100.23,100.3,100.1,100.4,100.6
01.73,Kungaboqar moyi,Масло подсолнечное,Sunflower oil,Кунгабоқар мойи,98.92,98.42,98.85,100.19,100.18,100.57,101.49,102.8,102.61,103.25,101.06,105.72,103.32,100.18,100.0,103.61,103.03,100.68,100.56,100.42,100.4,100.79,100.67,99.27,100.4,100.4,100.8,100.7
01.74,Sariyogʻ,Масло сливочное,Butter,Сариёғ,100.25,100.32,100.34,100.18,99.83,100.36,100.18,100.88,100.81,100.7,102.37,100.77,100.75,101.31,101.6,100.61,100.57,100.5,101.23,100.22,100.43,100.53,100.34,100.7,100.1,101.0,100.2,100.6
01.75,Margarin,Маргарин,Margarine,Маргарин,98.22,99.94,99.91,99.69,99.25,99.57,99.82,101.2,100.07,102.7,101.54,100.63,98.55,100.05,99.3,102.47,100.03,100.2,100.13,99.54,100.78,101.07,99.44,100.37,99.8,100.2,100.0,100.6
