Code,Klassifikator,Klassifikator_ru,Klassifikator_en,Klassifikator_uzc,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
1700,O‘zbekiston Respublikasi,Республика Узбекистан,Republic of Uzbekistan,Ўзбекистон Республикаси,61.6,63.0,64.6,65.5,67.5,66.9,68.0,68.4,71.2,68.3,67.4,65.5,61.7,62.3,62.0
1735,Qoraqalpog‘iston Respublikasi,Республика Каракалпакстан,Republic of Karakalpakstan,Қорақалпоғистон Республикаси,55.2,64.6,60.1,66.2,68.8,66.5,68.0,69.7,70.5,63.2,63.8,62.2,58.8,60.9,62.0
1703,Andijon viloyati,Андижанская область,Andijan region,Aндижон вилояти,67.5,66.1,67.2,68.8,69.4,69.9,69.9,70.9,68.8,66.3,64.6,62.6,60.2,62.9,62.4
1706,Buxoro viloyati,Бухарская область,Bukhara region,Бухоро вилояти,67.8,69.3,72.4,73.0,75.4,74.0,73.0,71.3,72.4,71.3,69.7,66.3,61.6,63.8,63.7
1708,Jizzax viloyati,Джизакская область,Jizzakh region,Жиззах вилояти,66.4,67.0,69.9,70.4,72.2,71.4,72.8,71.4,76.7,70.2,68.9,68.5,63.1,65.0,66.0
1710,Qashqadaryo viloyati,Кашкадарьинская область,Kashkadarya region,Қашқадарё вилояти,62.5,66.0,67.1,67.7,70.2,69.9,70.2,67.6,72.8,71.6,71.8,70.6,67.1,68.8,68.1
1712,Navoiy viloyati,Навоийская область,Navoi region,Навоий вилояти,66.7,67.1,69.6,71.7,74.6,74.1,74.6,75.2,78.6,77.3,75.9,75.0,70.0,71.4,71.3
1714,Namangan viloyati,Наманганская область,Namangan region,Наманган вилояти,66.7,67.8,69.5,70.4,70.9,70.0,71.0,68.9,70.3,69.5,66.4,61.8,56.5,55.0,54.6
1718,Samarqand viloyati,Самаркандская область,Samarkand region,Самарқанд вилояти,55.4,55.7,56.9,56.6,58.2,56.7,56.7,57.0,62.6,62.1,60.8,59.9,57.5,57.7,56.6
1722,Surxondaryo viloyati,Сурхандарьинская область,Surkhandarya region,Сурхондарё вилояти,62.1,62.6,65.9,67.4,70.6,72.0,74.5,74.2,78.2,72.9,71.1,68.2,66.7,66.4,66.1
1724,Sirdaryo viloyati,Сырдарьинская область,Syrdarya region,Сирдарё вилояти,53.7,54.4,53.9,57.7,58.5,58.3,59.0,61.9,65.5,58.4,57.7,55.1,48.4,50.3,51.7
1727,Toshkent viloyati,Ташкентская область,Tashkent region,Тошкент вилояти,54.9,56.3,58.5,59.3,61.0,60.9,65.5,67.9,69.3,66.3,70.8,69.8,65.5,62.9,63.2
1730,Farg‘ona  viloyati,Ферганская область,Fergana region,Фарғона вилояти,63.3,62.7,64.8,64.1,68.3,67.1,69.0,71.1,71.8,66.3,61.9,59.6,55.8,55.8,53.9
1733,Xorazm viloyati,Хорезмская область,Khorezm region,Хоразм вилояти,64.9,69.8,68.3,68.4,68.7,67.8,69.7,72.7,76.8,73.6,73.5,72.0,67.5,67.7,68.2
1726,Toshkent shahri,город Ташкент,Tashkent city,Тошкент шаҳри,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
