Code,Klassifikator,Klassifikator_ru,Klassifikator_en,Klassifikator_uzc,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
1700,O‘zbekiston Respublikasi,Республика Узбекистан,Republic of Uzbekistan,Ўзбекистон Республикаси,125.6,114.6,115.4,109.1,110.1,107.4,112.3,94.0,124.7,131.7,130.9,127.4,125.1,115.6,111.8
1735,Qoraqalpog‘iston Respublikasi,Республика Каракалпакстан,Republic of Karakalpakstan,Қорақалпоғистон Республикаси,122.2,127.5,86.9,84.7,120.2,114.1,96.3,96.6,129.4,115.4,116.3,102.6,133.4,118.0,111.8
1703,Andijon viloyati,Андижанская область,Andijan region,Aндижон вилояти,107.9,135.3,79.8,100.5,110.3,105.7,93.8,92.2,153.7,94.4,135.1,103.9,130.5,124.3,108.6
1706,Buxoro viloyati,Бухарская область,Bukhara region,Бухоро вилояти,125.9,114.9,104.6,100.4,125.0,104.2,105.5,88.8,100.0,150.5,129.1,137.7,170.7,92.8,105.3
1708,Jizzax viloyati,Джизакская область,Jizzakh region,Жиззах вилояти,112.8,121.2,84.2,93.8,115.2,104.4,106.2,107.2,185.5,118.3,88.8,92.6,136.7,81.9,150.5
1710,Qashqadaryo viloyati,Кашкадарьинская область,Kashkadarya region,Қашқадарё вилояти,116.7,123.4,121.3,119.6,113.0,101.1,110.2,86.5,108.5,101.8,98.8,110.7,145.0,98.5,111.3
1712,Navoiy viloyati,Навоийская область,Navoi region,Навоий вилояти,87.5,163.6,139.0,93.3,119.0,75.2,109.6,97.7,207.7,97.6,91.8,97.3,143.1,106.2,106.6
1714,Namangan viloyati,Наманганская область,Namangan region,Наманган вилояти,100.8,156.5,74.8,96.5,105.6,113.0,110.8,105.5,90.3,145.3,165.1,129.0,117.2,122.4,111.3
1718,Samarqand viloyati,Самаркандская область,Samarkand region,Самарқанд вилояти,127.4,119.9,93.2,99.2,112.3,110.0,124.1,89.5,110.2,126.2,115.5,118.3,123.8,144.6,117.3
1722,Surxondaryo viloyati,Сурхандарьинская область,Surkhandarya region,Сурхондарё вилояти,103.6,99.6,202.6,106.8,112.3,99.4,126.4,112.0,111.7,111.5,136.2,116.8,100.2,105.5,103.2
1724,Sirdaryo viloyati,Сырдарьинская область,Syrdarya region,Сирдарё вилояти,151.3,122.0,114.6,101.4,98.4,117.1,119.7,93.1,115.0,152.5,91.2,110.6,118.1,123.1,112.0
1727,Toshkent viloyati,Ташкентская область,Tashkent region,Тошкент вилояти,155.2,112.5,95.3,108.4,125.6,95.3,110.8,83.1,122.1,130.7,123.3,105.7,161.1,123.1,117.8
1730,Farg‘ona  viloyati,Ферганская область,Fergana region,Фарғона вилояти,131.5,115.9,116.4,97.9,98.2,117.3,108.0,95.4,140.1,129.1,117.9,125.6,128.3,110.0,114.4
1733,Xorazm viloyati,Хорезмская область,Khorezm region,Хоразм вилояти,120.6,124.5,101.2,105.5,102.2,101.4,96.7,99.8,148.4,111.4,136.8,113.5,136.0,106.8,113.8
1726,Toshkent shahri,город Ташкент,Tashkent city,Тошкент шаҳри,124.9,102.4,141.0,120.6,106.2,112.8,114.4,95.8,124.3,142.1,138.6,135.5,117.0,114.7,109.3
