Code,Klassifikator,Klassifikator_ru,Klassifikator_en,Klassifikator_uzc,2013-M01,2013-M02,2013-M03,2013-M04,2013-M05,2013-M06,2013-M07,2013-M08,2013-M09,2013-M10,2013-M11,2013-M12,2014-M01,2014-M02,2014-M03,2014-M04,2014-M05,2014-M06,2014-M07,2014-M08,2014-M09,2014-M10,2014-M11,2014-M12,2015-M01,2015-M02,2015-M03,2015-M04,2015-M05,2015-M06,2015-M07,2015-M08,2015-M09,2015-M10,2015-M11,2015-M12,2016-M01,2016-M02,2016-M03,2016-M04,2016-M05,2016-M06,2016-M07,2016-M08,2016-M09,2016-M10,2016-M11,2016-M12,2017-M01,2017-M02,2017-M03,2017-M04,2017-M05,2017-M06,2017-M07,2017-M08,2017-M09,2017-M10,2017-M11,2017-M12,2018-M01,2018-M02,2018-M03,2018-M04,2018-M05,2018-M06,2018-M07,2018-M08,2018-M09,2018-M10,2018-M11,2018-M12,2019-M01,2019-M02,2019-M03,2019-M04,2019-M05,2019-M06,2019-M07,2019-M08,2019-M09,2019-M10,2019-M11,2019-M12,2020-M01,2020-M02,2020-M03,2020-M04,2020-M05,2020-M06,2020-M07,2020-M08,2020-M09,2020-M10,2020-M11,2020-M12,2021-M01,2021-M02,2021-M03,2021-M04,2021-M05,2021-M06,2021-M07,2021-M08,2021-M09,2021-M10,2021-M11,2021-M12,2022-M01,2022-M02,2022-M03,2022-M04,2022-M05,2022-M06,2022-M07,2022-M08,2022-M09,2022-M10,2022-M11,2022-M12,2023-M01,2023-M02,2023-M03,2023-M04,2023-M05,2023-M06,2023-M07,2023-M08,2023-M09,2023-M10,2023-M11,2023-M12,2024-M01,2024-M02,2024-M03,2024-M04,2024-M05,2024-M06,2024-M07,2024-M08,2024-M09,2024-M10,2024-M11,2024-M12,2025-M01,2025-M02,2025-M03,2025-M04,2025-M05,2025-M06,2025-M07,2025-M08,2025-M09,2025-M10,2025-M11,2025-M12,2026-M01,2026-M02,2026-M03,2026-M04
001,Guruch,Рис,Rice,Гуруч,1683.0,1700.0,1742.0,1672.0,1802.0,2079.0,2207.0,2220.0,2228.0,2185.0,2225.0,2195.0,2262.0,2297.0,2282.0,2302.0,2373.0,2512.0,2813.0,3262.0,3480.0,3657.0,3953.0,4300.0,4230.0,4283.0,4289.0,4613.0,5007.0,5050.0,5197.0,5120.0,4820.0,3967.0,3403.0,3180.0,3183.0,3097.0,3030.0,3073.0,3313.0,3360.0,3293.0,3223.0,3410.0,3333.0,2863.0,2657.0,2730.0,2717.0,2530.0,2390.0,2370.0,2397.0,2343.0,2363.0,2380.0,2427.0,3020.0,4867.0,4730.0,4643.0,4530.0,4597.0,5608.0,6988.0,7150.0,7431.0,7647.0,7542.0,7927.0,8338.0,8227.0,8233.0,8248.0,8265.0,8345.0,9006.0,9478.0,9408.0,9631.0,8710.0,7567.0,7677.0,7300.0,7055.0,7064.0,7551.0,7964.0,8112.0,8303.0,9322.0,9807.0,9579.0,8589.0,8464.0,8317.0,8042.0,7920.0,8027.0,8243.0,8227.0,8497.0,8580.0,8584.0,8108.0,7952.0,7986.0,8312.0,8403.0,8401.0,7789.0,8757.0,9460.0,10332.0,11342.0,10966.0,11153.0,10837.0,11530.0,13777.0,15396.0,16184.0,17130.0,18618.0,19548.0,19946.0,20231.0,20406.0,19759.0,18971.0,18190.0,18086.0,17961.0,18010.0,18380.0,18940.0,19110.0,19119.0,19264.0,19228.0,17165.0,15755.0,15294.0,14989.0,14898.0,14928.0,14937.0,14795.0,14789.0,14758.0,14654.0,14353.0,13263.0,12429.0,12067.0,11944.0,11752.0,11559.0,11348.0
003,Arpa,Ячмень,Barley,Арпа,950.0,917.0,905.0,1012.0,961.0,962.0,943.0,960.0,943.0,967.0,958.0,976.0,991.0,1002.0,1001.0,1015.0,1027.0,1038.0,1027.0,983.0,1013.0,1015.0,998.0,1007.0,1044.0,1058.0,1059.0,1159.0,1285.0,1515.0,1348.0,1311.0,1291.0,1280.0,1252.0,1352.0,1378.0,1383.0,1367.0,1363.0,1389.0,1396.0,1346.0,1330.0,1344.0,1339.0,1333.0,1333.0,1341.0,1344.0,1348.0,1347.0,1363.0,1400.0,1400.0,1400.0,1400.0,1403.0,1420.0,1533.0,1678.0,1725.0,1742.0,1778.0,1832.0,1835.0,1835.0,1885.0,1892.0,1902.0,1935.0,1935.0,1997.0,2157.0,2230.0,2330.0,2310.0,2367.0,2377.0,2363.0,2403.0,2433.0,2460.0,2452.0,2421.0,2398.0,2451.0,2523.0,2627.0,2724.0,2786.0,2828.0,2814.0,2793.0,2796.0,2820.0,2890.0,2919.0,2988.0,3143.0,3223.0,3192.0,3251.0,3323.0,3351.0,3400.0,3569.0,4007.0,4097.0,4226.0,4165.0,4300.0,4439.0,4522.0,4687.0,4836.0,4817.0,4946.0,4746.0,4702.0,4173.0,4315.0,4405.0,4507.0,4432.0,4420.0,4508.0,4278.0,4100.0,4060.0,3897.0,3837.0,3783.0,3778.0,3808.0,3871.0,3894.0,3865.0,3801.0,3790.0,3785.0,3794.0,3797.0,3801.0,3817.0,3861.0,3930.0,4084.0,4141.0,4144.0,4206.0,4324.0,4331.0,4281.0,4277.0,4284.0,4381.0,4406.0,4423.0,4504.0
0004,Bug'doy,Пшеница,Wheat,Буғдой,1000.0,977.0,960.0,977.0,1013.0,1073.0,1003.0,993.0,968.0,1006.0,982.0,987.0,1027.0,1041.0,1060.0,1045.0,1025.0,1012.0,958.0,911.0,950.0,1018.0,1045.0,1058.0,1107.0,1144.0,1160.0,1199.0,1250.0,1227.0,1158.0,1207.0,1211.0,1260.0,1353.0,1373.0,1438.0,1460.0,1472.0,1485.0,1500.0,1455.0,1147.0,1057.0,1055.0,1070.0,1250.0,1270.0,1287.0,1280.0,1287.0,1308.0,1342.0,1388.0,1407.0,1410.0,1418.0,1405.0,1415.0,1495.0,1833.0,1860.0,1900.0,1923.0,2020.0,2060.0,1785.0,1785.0,1800.0,1867.0,1875.0,1919.0,1949.0,1977.0,2000.0,2002.0,2000.0,1957.0,1815.0,1813.0,1847.0,2033.0,2283.0,2359.0,2386.0,2365.0,2402.0,3024.0,3473.0,3182.0,2994.0,3223.0,3226.0,3209.0,3286.0,3267.0,3233.0,3264.0,3208.0,3350.0,3447.0,3383.0,3222.0,3145.0,3094.0,3209.0,3422.0,3670.0,3790.0,4287.0,4147.0,4256.0,4527.0,4447.0,4115.0,4299.0,4251.0,4166.0,4258.0,4268.0,4230.0,4260.0,4291.0,4220.0,4150.0,3839.0,3560.0,3537.0,3522.0,3502.0,3447.0,3418.0,3370.0,3334.0,3264.0,3264.0,3266.0,3095.0,2749.0,2747.0,2766.0,2770.0,2812.0,2855.0,2929.0,3024.0,3154.0,3271.0,3283.0,3135.0,3028.0,3085.0,3109.0,3183.0,3467.0,3702.0,3733.0,3773.0,3816.0,3868.0
005,Jo'hori,Кукуруза,Corn,Жўҳори,1040.0,1082.0,1103.0,1138.0,1082.0,1067.0,1037.0,1012.0,998.0,995.0,1015.0,1049.0,1060.0,1080.0,1072.0,1085.0,1108.0,1188.0,1252.0,1140.0,1167.0,1150.0,1153.0,1135.0,1190.0,1217.0,1265.0,1323.0,1683.0,1807.0,1752.0,1707.0,1753.0,1680.0,1638.0,1690.0,1688.0,1690.0,1712.0,1552.0,1757.0,1760.0,1703.0,1660.0,1665.0,1640.0,1623.0,1610.0,1620.0,1617.0,1647.0,1680.0,1740.0,1830.0,1962.0,2020.0,2037.0,2038.0,2032.0,2062.0,2110.0,2110.0,2117.0,2140.0,2197.0,2220.0,2253.0,2377.0,2393.0,2553.0,2610.0,2620.0,2510.0,2513.0,2530.0,2630.0,2890.0,2980.0,3053.0,3080.0,3103.0,3060.0,3030.0,2952.0,2845.0,2856.0,2885.0,3112.0,3547.0,3346.0,3426.0,3698.0,3518.0,3511.0,3241.0,3227.0,3233.0,3233.0,3308.0,3688.0,3912.0,3841.0,3859.0,3914.0,3865.0,3733.0,3816.0,3782.0,3859.0,4034.0,4174.0,4577.0,4826.0,5039.0,6015.0,6083.0,5434.0,4883.0,4680.0,4551.0,4554.0,4862.0,5008.0,5163.0,5154.0,5219.0,5211.0,4353.0,4150.0,3792.0,3619.0,3560.0,3569.0,3583.0,3740.0,3895.0,4052.0,4081.0,4033.0,4104.0,4088.0,3974.0,3902.0,3904.0,3893.0,3936.0,4098.0,4387.0,4684.0,4754.0,4922.0,5113.0,5025.0,4915.0,4887.0,4842.0,4849.0,4912.0,4970.0,5181.0
006,Kepak,Отруби,Bran,Кепак,778.0,763.0,766.0,734.0,737.0,722.0,727.0,736.0,753.0,789.0,791.0,816.0,864.0,920.0,930.0,930.0,920.0,879.0,815.0,803.0,839.0,888.0,906.0,873.0,900.0,934.0,970.0,986.0,980.0,975.0,987.0,994.0,967.0,954.0,961.0,992.0,972.0,972.0,977.0,990.0,1000.0,1020.0,923.0,880.0,873.0,882.0,888.0,910.0,953.0,967.0,1008.0,1068.0,1105.0,1143.0,1150.0,1155.0,1153.0,1152.0,1162.0,1250.0,1155.0,1195.0,1224.0,1268.0,1373.0,1420.0,1430.0,1450.0,1450.0,1480.0,1520.0,1547.0,1643.0,1663.0,1695.0,1697.0,1727.0,1740.0,1705.0,1720.0,1742.0,1793.0,1887.0,1881.0,1796.0,1847.0,1925.0,2099.0,2131.0,2030.0,1971.0,2104.0,2146.0,2196.0,2293.0,2305.0,2307.0,2346.0,2423.0,2616.0,2684.0,2694.0,2682.0,2690.0,2724.0,2769.0,2795.0,2838.0,2917.0,3126.0,3180.0,3223.0,3275.0,3326.0,3317.0,3462.0,3449.0,3467.0,3483.0,3450.0,3385.0,3416.0,3429.0,3460.0,3421.0,3364.0,3336.0,3312.0,3289.0,3245.0,3147.0,3081.0,3056.0,3042.0,2971.0,3007.0,3111.0,3097.0,3073.0,3074.0,3078.0,3061.0,3044.0,3016.0,2981.0,3005.0,3098.0,3275.0,3285.0,3270.0,3278.0,3265.0,3315.0,3288.0,3338.0,3377.0,3473.0,3547.0,3571.0,3660.0
0008,Shrot,Шрот,Schroth,Шрот,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2517.0,2510.0,2510.0,2347.0,2457.0,2463.0,2453.0,2490.0,2787.0,3150.0,3223.0,3092.0,2631.0,2610.0,2628.0,2665.0,2718.0,2841.0,2987.0,3053.0,3126.0,3181.0,3256.0,3258.0,3214.0,3188.0,3176.0,3271.0,3530.0,3438.0,3533.0,3642.0,3734.0,3779.0,3749.0,3727.0,3813.0,3814.0,3906.0,4271.0,4356.0,4435.0,4584.0,5057.0,5009.0,5034.0,5086.0,5030.0,4885.0,4868.0,4880.0,4845.0,4843.0,4815.0,4816.0,4780.0,4765.0,4737.0,4680.0,4650.0,4623.0,4598.0,4540.0,4528.0,4673.0,4685.0,4695.0,4731.0,4806.0,4826.0,4900.0,4860.0,4704.0,4698.0,4890.0,5254.0,5421.0,5508.0,5655.0,5978.0,6027.0,6029.0,5821.0,5644.0,5748.0,5956.0,5940.0,5966.0
009,Shulxa,Шелуха,Husk,Шулха,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1785.0,1738.0,1750.0,1578.0,1680.0,1703.0,1680.0,1740.0,2273.0,2690.0,2810.0,2852.0,2225.0,2085.0,2149.0,2161.0,2185.0,2272.0,2413.0,2483.0,2682.0,2705.0,2488.0,2567.0,2433.0,2700.0,2867.0,3088.0,3350.0,3142.0,3100.0,3200.0,3308.0,3304.0,3250.0,3304.0,3333.0,3333.0,3455.0,3522.0,3550.0,3540.0,4263.0,0.0,0.0,0.0,0.0,3833.0,3917.0,3917.0,3930.0,3933.0,3933.0,3933.0,3933.0,3927.0,3825.0,3800.0,4208.0,4342.0,4187.0,4121.0,3927.0,3957.0,3988.0,4023.0,4024.0,4049.0,4038.0,4110.0,4124.0,4094.0,4094.0,4107.0,4217.0,4578.0,4746.0,4785.0,4841.0,4967.0,5003.0,5078.0,5108.0,4986.0,5005.0,5118.0,5106.0,5052.0
010,Kombikorm,Комбикорм,Compound feed,Комбикорм,788.0,745.0,820.0,797.0,754.0,769.0,788.0,782.0,790.0,818.0,825.0,844.0,890.0,925.0,942.0,960.0,979.0,976.0,969.0,980.0,1033.0,1067.0,973.0,949.0,974.0,982.0,1005.0,1038.0,1070.0,1100.0,1093.0,1130.0,1162.0,1168.0,1170.0,1158.0,1143.0,1145.0,1158.0,1160.0,1158.0,1167.0,1130.0,1120.0,1139.0,1148.0,1135.0,1139.0,1170.0,1188.0,1210.0,1230.0,1243.0,1347.0,1353.0,1363.0,1390.0,1407.0,1400.0,1547.0,2028.0,2040.0,2045.0,2049.0,2223.0,2457.0,2463.0,2477.0,2480.0,2520.0,2590.0,2607.0,2693.0,2543.0,2400.0,2350.0,2363.0,2360.0,2463.0,2477.0,2590.0,2667.0,2693.0,2699.0,2528.0,2497.0,2490.0,2535.0,2534.0,2565.0,2693.0,2674.0,2750.0,2806.0,2886.0,2955.0,3029.0,3015.0,3079.0,3216.0,3366.0,3381.0,3402.0,3426.0,3440.0,3365.0,3421.0,3424.0,3155.0,3440.0,3593.0,3560.0,3650.0,3772.0,3834.0,3966.0,4084.0,4152.0,4272.0,4325.0,4426.0,4492.0,4483.0,4503.0,4571.0,4673.0,4664.0,4692.0,4726.0,4823.0,4669.0,4613.0,4560.0,4480.0,4383.0,4498.0,4552.0,4570.0,4488.0,4510.0,4567.0,4654.0,4659.0,4694.0,4708.0,4644.0,4728.0,4891.0,4898.0,4889.0,4930.0,4981.0,4951.0,4950.0,4982.0,5006.0,5023.0,5022.0,4979.0,5010.0
011,Oliy navli bug'doy uni,Мука пшеничная высшего сорта,High-grade wheat flour,Олий навли буғдой уни,1642.0,1697.0,1662.0,1550.0,1525.0,1543.0,1542.0,1521.0,1504.0,1483.0,1442.0,1443.0,1447.0,1450.0,1479.0,1483.0,1475.0,1458.0,1440.0,1430.0,1463.0,1493.0,1470.0,1437.0,1480.0,1452.0,1447.0,1454.0,1456.0,1464.0,1760.0,1954.0,2128.0,2253.0,2240.0,2288.0,2288.0,2279.0,2237.0,2219.0,2211.0,2211.0,2211.0,2241.0,2267.0,2267.0,2319.0,2370.0,2407.0,2419.0,2585.0,2644.0,2644.0,2644.0,2600.0,2602.0,2615.0,2632.0,2665.0,2912.0,3167.0,3185.0,3185.0,3185.0,3050.0,2812.0,2775.0,2785.0,2853.0,2917.0,2910.0,3205.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6060.0,6373.0,6409.0,6510.0,6698.0,7699.0,8045.0,8365.0,8412.0,9132.0,9450.0,10047.0,10137.0,10252.0,10186.0,9950.0,9277.0,8949.0,8698.0,8550.0,8858.0,9233.0,8972.0,8724.0,8542.0,8489.0,8407.0,8441.0,8470.0,8516.0,8496.0,8500.0,8622.0,8656.0,8661.0,8689.0,8705.0,8709.0,8719.0,8705.0,8697.0,8693.0,8690.0,8723.0,8734.0,8756.0,8785.0,8783.0,8701.0,8530.0,8578.0,8668.0
0012,1-navli bug'doy uni,Мука пшеничная первого сорта,First grade wheat flour,1-навли буғдой уни,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4565.0,4885.0,4888.0,5058.0,5431.0,5725.0,5513.0,6132.0,6100.0,6292.0,6355.0,6575.0,6427.0,6143.0,5851.0,5690.0,5491.0,5388.0,5236.0,5090.0,5404.0,5682.0,5769.0,5768.0,5575.0,5518.0,5478.0,5480.0,5481.0,5460.0,5452.0,5437.0,5438.0,5449.0,5414.0,5385.0,5387.0,5382.0,5383.0,5380.0,5380.0,5371.0,5360.0,5349.0,5320.0,5347.0,5433.0,5495.0,5612.0,5732.0,5745.0,5805.0
