Code,Klassifikator,Klassifikator_ru,Klassifikator_en,Klassifikator_uzc,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
1700,O‘zbekiston Respublikasi,Республика Узбекистан,Republic of Uzbekistan,Ўзбекистон Республикаси,25.2,28.6,30.2,39.7,57.2,65.0,92.5,151.6,240.9,389.2,708.7,1373.6,2516.0,5866.6,7165.5
