Code,Klassifikator,Klassifikator_ru,Klassifikator_en,Klassifikator_uzc,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
1700,O‘zbekiston Respublikasi,Республика Узбекистан,Republic of Uzbekistan,Ўзбекистон Республикаси,121.2,133.2,138.8,130.9,116.3,117.2,122.2,116.9,112.5,113.5,94.4,127.6,112.9,109.6,109.6,114.2
1735,Qoraqalpog‘iston Respublikasi,Республика Каракалпакстан,Republic of Karakalpakstan,Қорақалпоғистон Республикаси,132.2,119.5,146.6,147.9,121.8,123.8,129.9,116.0,105.3,103.2,93.6,118.4,115.5,115.4,117.2,119.0
1703,Andijon viloyati,Андижанская область,Andijan region,Aндижон вилояти,106.7,139.2,135.8,135.3,128.7,123.1,120.8,118.4,123.0,111.7,95.8,121.7,113.4,100.5,119.5,117.0
1706,Buxoro viloyati,Бухарская область,Bukhara region,Бухоро вилояти,103.5,141.6,124.6,131.8,121.5,121.6,126.8,114.6,101.3,111.6,83.5,128.9,133.5,106.4,110.4,122.9
1708,Jizzax viloyati,Джизакская область,Jizzakh region,Жиззах вилояти,187.3,158.7,143.2,133.4,118.2,125.4,123.0,115.0,122.3,111.5,88.7,156.6,103.9,112.4,103.3,120.9
1710,Qashqadaryo viloyati,Кашкадарьинская область,Kashkadarya region,Қашқадарё вилояти,113.5,122.6,138.9,138.0,132.7,119.4,101.4,128.1,112.0,121.7,95.4,130.1,108.6,114.8,122.0,117.4
1712,Navoiy viloyati,Навоийская область,Navoi region,Навоий вилояти,138.3,117.0,124.1,138.4,102.2,134.3,125.3,119.8,119.5,125.2,106.0,125.2,117.7,103.5,102.1,115.8
1714,Namangan viloyati,Наманганская область,Namangan region,Наманган вилояти,104.4,124.5,130.0,147.2,124.5,104.3,119.0,112.9,114.5,98.2,78.5,146.5,115.6,109.4,111.8,112.5
1718,Samarqand viloyati,Самаркандская область,Samarkand region,Самарқанд вилояти,116.1,131.3,160.9,119.3,122.6,116.6,120.7,114.0,112.5,101.7,124.9,120.1,123.1,113.7,115.8,118.6
1722,Surxondaryo viloyati,Сурхандарьинская область,Surkhandarya region,Сурхондарё вилояти,103.2,130.2,128.7,133.6,138.5,122.4,100.3,125.1,112.6,107.6,108.1,179.3,81.3,111.4,104.4,108.2
1724,Sirdaryo viloyati,Сырдарьинская область,Syrdarya region,Сирдарё вилояти,133.9,133.5,140.6,141.1,134.2,111.2,109.8,112.8,118.9,101.4,103.9,149.1,107.8,112.7,110.8,121.6
1727,Toshkent viloyati,Ташкентская область,Tashkent region,Тошкент вилояти,137.0,118.5,138.5,130.7,126.8,128.3,105.9,122.3,127.3,102.5,77.6,163.4,124.4,116.0,110.1,114.9
1730,Farg‘ona  viloyati,Ферганская область,Fergana region,Фарғона вилояти,100.6,159.3,129.3,117.0,114.7,117.4,110.9,110.3,108.6,108.5,96.3,135.6,115.1,106.9,101.1,113.4
1733,Xorazm viloyati,Хорезмская область,Khorezm region,Хоразм вилояти,135.1,128.9,150.1,140.5,129.5,113.9,133.7,120.4,104.4,113.6,110.0,130.2,111.4,110.3,117.8,120.0
1726,Toshkent shahri,город Ташкент,Tashkent city,Тошкент шаҳри,131.4,132.5,142.1,131.0,104.4,113.5,132.3,117.0,109.9,112.7,94.0,115.8,110.2,108.6,107.6,111.5
