Code,Klassifikator,Klassifikator_ru,Klassifikator_en,Klassifikator_uzc,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
1700,O‘zbekiston Respublikasi,Республика Узбекистан,Republic of Uzbekistan,Ўзбекистон Республикаси,5124.0,6462.4,8054.4,10313.9,12954.7,16032.1,19216.7,24345.2,26541.4,31952.1,32395.7,42091.3,48058.6,57906.7,73439.0,95853.8
1735,Qoraqalpog‘iston Respublikasi,Республика Каракалпакстан,Republic of Karakalpakstan,Қорақалпоғистон Республикаси,121.4,168.8,223.9,307.9,405.7,552.1,611.1,762.3,858.7,1017.7,1001.9,1350.2,1473.1,1787.2,2432.5,3160.1
1703,Andijon viloyati,Андижанская область,Andijan region,Aндижон вилояти,379.7,499.4,646.5,841.9,1096.1,1385.9,1647.7,2076.6,2324.7,2767.2,2679.4,3390.7,3947.3,4709.6,6120.3,7739.5
1706,Buxoro viloyati,Бухарская область,Bukhara region,Бухоро вилояти,378.4,484.0,590.0,770.4,967.4,1214.4,1408.6,1838.4,2009.7,2538.7,2519.5,3095.5,3390.2,4213.7,5296.9,6930.4
1708,Jizzax viloyati,Джизакская область,Jizzakh region,Жиззах вилояти,115.1,156.4,214.1,267.8,350.7,435.3,507.7,586.9,663.5,820.5,906.5,1185.7,1281.6,1596.7,2100.3,2503.9
1710,Qashqadaryo viloyati,Кашкадарьинская область,Kashkadarya region,Қашқадарё вилояти,333.0,432.2,531.4,697.0,927.2,1164.5,1390.2,1836.8,1987.0,2341.8,2332.0,3271.3,3715.3,4436.9,5281.3,6886.8
1712,Navoiy viloyati,Навоийская область,Navoi region,Навоий вилояти,131.5,172.9,222.7,283.6,350.2,446.0,533.3,680.2,817.8,1083.2,1058.9,1339.1,1542.2,1888.6,2372.5,2964.4
1714,Namangan viloyati,Наманганская область,Namangan region,Наманган вилояти,211.9,282.3,355.4,467.1,613.3,755.4,993.1,1327.5,1543.9,1990.9,1813.5,2471.4,2796.1,3404.6,4330.0,5731.0
1718,Samarqand viloyati,Самаркандская область,Samarkand region,Самарқанд вилояти,665.0,806.5,994.0,1262.8,1606.3,1935.9,2263.9,3054.9,3206.4,3821.4,3738.0,5051.7,5825.9,7095.8,8996.8,11431.4
1722,Surxondaryo viloyati,Сурхандарьинская область,Surkhandarya region,Сурхондарё вилояти,213.6,270.7,353.7,455.4,589.3,710.3,848.6,1122.2,1229.1,1453.4,1373.0,1777.7,2003.1,2379.9,2874.4,3673.8
1724,Sirdaryo viloyati,Сырдарьинская область,Syrdarya region,Сирдарё вилояти,90.4,118.0,146.8,176.3,211.3,263.3,312.5,403.6,438.1,516.1,582.3,644.0,688.4,793.8,1060.7,1362.3
1727,Toshkent viloyati,Ташкентская область,Tashkent region,Тошкент вилояти,805.5,946.3,1139.9,1435.7,1732.4,2133.5,2660.1,3117.7,3275.0,3810.4,4225.6,5461.1,6170.6,7545.1,9544.8,12274.9
1730,Farg‘ona  viloyati,Ферганская область,Fergana region,Фарғона вилояти,387.6,534.2,702.5,933.7,1166.9,1409.2,1759.9,2210.7,2377.9,2769.8,2952.7,3906.0,4553.4,5493.0,6936.2,9836.5
1733,Xorazm viloyati,Хорезмская область,Khorezm region,Хоразм вилояти,255.0,335.5,424.8,547.8,686.2,881.1,1045.1,1331.6,1434.6,1695.8,1763.0,2300.1,2661.5,3083.3,4033.5,5109.0
1726,Toshkent shahri,город Ташкент,Tashkent city,Тошкент шаҳри,1035.9,1255.2,1508.7,1866.5,2251.2,2744.6,3234.2,3992.1,4370.0,5318.2,5443.7,6844.2,8008.8,9476.8,12053.9,16245.4
