Code,Klassifikator,Klassifikator_ru,Klassifikator_en,Klassifikator_uzc,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
1700,O‘zbekiston Respublikasi,Республика Узбекистан,Republic of Uzbekistan,Ўзбекистон Республикаси,2038.7,2729.9,3267.8,3902.7,4472.0,5127.5,5887.9,7258.7,8337.8,10176.6,11412.9,14232.5,16800.4,19456.4,23414.4,27511.7
1735,Qoraqalpog‘iston Respublikasi,Республика Каракалпакстан,Republic of Karakalpakstan,Қорақалпоғистон Республикаси,1389.1,1830.2,2246.8,2661.0,3138.8,3703.2,4134.7,5245.3,6232.6,7711.1,8882.1,10890.5,12558.2,14203.9,16699.4,18974.8
1703,Andijon viloyati,Андижанская область,Andijan region,Aндижон вилояти,1717.0,2353.3,2741.9,3494.8,4000.0,4574.7,5344.9,6709.2,7698.4,9466.5,10264.3,12530.4,15122.1,18272.2,22139.4,24237.5
1706,Buxoro viloyati,Бухарская область,Bukhara region,Бухоро вилояти,2345.9,3267.1,3843.9,4574.3,5356.6,6094.1,6974.1,8739.6,10506.1,12373.6,13870.4,17623.2,20489.6,23073.5,27036.7,32322.2
1708,Jizzax viloyati,Джизакская область,Jizzakh region,Жиззах вилояти,1682.8,2262.9,2707.8,3173.8,3851.7,4571.0,5182.1,6454.5,7815.4,9047.8,10262.9,12512.3,14226.2,16210.1,18368.3,21128.4
1710,Qashqadaryo viloyati,Кашкадарьинская область,Kashkadarya region,Қашқадарё вилояти,1764.2,2419.9,2884.4,3417.4,3918.4,4387.4,5219.1,6323.3,7137.0,8635.2,9560.5,11631.8,13779.3,15375.6,18212.0,21605.4
1712,Navoiy viloyati,Навоийская область,Navoi region,Навоий вилояти,3590.0,4680.7,5162.7,5994.7,6893.8,8314.1,9257.2,11254.6,13133.1,16329.5,19280.8,24010.5,25887.3,30299.6,35463.4,41238.4
1714,Namangan viloyati,Наманганская область,Namangan region,Наманган вилояти,1460.4,2028.0,2473.3,2960.8,3415.6,3905.5,4501.5,5725.3,6300.0,7767.9,8957.3,11140.4,13316.2,14646.6,16929.6,19624.8
1718,Samarqand viloyati,Самаркандская область,Samarkand region,Самарқанд вилояти,1883.6,2448.2,2828.3,3420.0,3938.6,4359.8,5279.8,6474.5,7445.0,8639.1,9995.2,12212.0,14463.2,15837.4,19443.8,22556.0
1722,Surxondaryo viloyati,Сурхандарьинская область,Surkhandarya region,Сурхондарё вилояти,1614.0,2353.8,2850.6,3277.8,3821.1,4331.6,4806.3,5909.0,6793.7,8260.8,9151.6,11354.4,13673.7,15310.7,17645.8,20697.0
1724,Sirdaryo viloyati,Сырдарьинская область,Syrdarya region,Сирдарё вилояти,2073.3,2926.9,3366.1,4202.9,4704.2,5500.9,6394.2,7069.3,7695.4,9431.3,10323.1,12330.4,13792.4,15940.7,18631.5,21530.9
1727,Toshkent viloyati,Ташкентская область,Tashkent region,Тошкент вилояти,2256.2,3072.4,3680.6,4262.7,4913.5,5795.7,6394.4,7802.6,8739.2,10571.0,12423.5,15615.1,17552.1,20286.1,24005.3,27430.7
1730,Farg‘ona  viloyati,Ферганская область,Fergana region,Фарғона вилояти,1611.3,2130.0,2694.1,3147.5,3613.3,4165.9,4726.5,5685.7,6583.7,7673.6,8450.2,10974.9,13142.1,16212.5,17946.7,22478.7
1733,Xorazm viloyati,Хорезмская область,Khorezm region,Хоразм вилояти,1960.8,2620.8,3129.6,3815.7,4347.0,4818.5,5525.9,6918.9,8420.8,10313.1,11541.9,15062.2,18417.2,19439.6,24148.5,28636.1
1726,Toshkent shahri,город Ташкент,Tashkent city,Тошкент шаҳри,4152.2,5219.2,6427.4,7828.5,8700.3,10092.6,11685.1,14616.6,16439.0,21728.7,23054.9,28194.4,34358.4,42532.8,55979.4,67597.0
