Code,Klassifikator,Klassifikator_ru,Klassifikator_en,Klassifikator_uzc,2013-M01,2013-M02,2013-M03,2013-M04,2013-M05,2013-M06,2013-M07,2013-M08,2013-M09,2013-M10,2013-M11,2013-M12,2014-M01,2014-M02,2014-M03,2014-M04,2014-M05,2014-M06,2014-M07,2014-M08,2014-M09,2014-M10,2014-M11,2014-M12,2015-M01,2015-M02,2015-M03,2015-M04,2015-M05,2015-M06,2015-M07,2015-M08,2015-M09,2015-M10,2015-M11,2015-M12,2016-M01,2016-M02,2016-M03,2016-M04,2016-M05,2016-M06,2016-M07,2016-M08,2016-M09,2016-M10,2016-M11,2016-M12,2017-M01,2017-M02,2017-M03,2017-M04,2017-M05,2017-M06,2017-M07,2017-M08,2017-M09,2017-M10,2017-M11,2017-M12,2018-M01,2018-M02,2018-M03,2018-M04,2018-M05,2018-M06,2018-M07,2018-M08,2018-M09,2018-M10,2018-M11,2018-M12,2019-M01,2019-M02,2019-M03,2019-M04,2019-M05,2019-M06,2019-M07,2019-M08,2019-M09,2019-M10,2019-M11,2019-M12,2020-M01,2020-M02,2020-M03,2020-M04,2020-M05,2020-M06,2020-M07,2020-M08,2020-M09,2020-M10,2020-M11,2020-M12,2021-M01,2021-M02,2021-M03,2021-M04,2021-M05,2021-M06,2021-M07,2021-M08,2021-M09,2021-M10,2021-M11,2021-M12,2022-M01,2022-M02,2022-M03,2022-M04,2022-M05,2022-M06,2022-M07,2022-M08,2022-M09,2022-M10,2022-M11,2022-M12,2023-M01,2023-M02,2023-M03,2023-M04,2023-M05,2023-M06,2023-M07,2023-M08,2023-M09,2023-M10,2023-M11,2023-M12,2024-M01,2024-M02,2024-M03,2024-M04,2024-M05,2024-M06,2024-M07,2024-M08,2024-M09,2024-M10,2024-M11,2024-M12,2025-M01,2025-M02,2025-M03,2025-M04,2025-M05,2025-M06,2025-M07,2025-M08,2025-M09,2025-M10,2025-M11,2025-M12,2026-M01,2026-M02,2026-M03,2026-M04
001,Guruch,Рис,Rice,Гуруч,1479.0,1454.0,1456.0,1492.0,1600.0,1597.0,1672.0,1735.0,1743.0,1900.0,1860.0,1872.0,1876.0,1870.0,1831.0,1840.0,2000.0,2128.0,2270.0,2482.0,3000.0,3220.0,3580.0,4200.0,4284.0,4082.0,4093.0,4467.0,5101.0,5252.0,5678.0,5164.0,4867.0,4156.0,3551.0,2944.0,2769.0,2800.0,2950.0,3110.0,3186.0,3450.0,3360.0,3269.0,3501.0,3412.0,3009.0,2591.0,2418.0,2360.0,2303.0,2320.0,2350.0,2394.0,2273.0,2121.0,2149.0,2300.0,2543.0,3617.0,3717.0,3805.0,3673.0,3648.0,4082.0,5000.0,5285.0,5288.0,5414.0,5518.0,5811.0,6047.0,6276.0,6488.0,6488.0,6544.0,6628.0,6626.0,6683.0,6843.0,7231.0,6861.0,5776.0,5485.0,5287.0,5190.0,5062.0,5089.0,5250.0,5371.0,5593.0,6007.0,6727.0,6866.0,6694.0,6544.0,6501.0,6488.0,6482.0,6487.0,6482.0,6480.0,6442.0,6454.0,6443.0,6342.0,6121.0,5932.0,5783.0,5710.0,5764.0,5715.0,5713.0,6010.0,6168.0,6523.0,6752.0,7168.0,7709.0,7854.0,9055.0,9794.0,11625.0,12838.0,14148.0,15035.0,15575.0,15498.0,15243.0,14912.0,14221.0,13414.0,13181.0,13105.0,13118.0,13195.0,13246.0,13434.0,13687.0,13813.0,13836.0,13593.0,12791.0,12313.0,11915.0,11552.0,11527.0,11641.0,11682.0,11699.0,11503.0,11411.0,11498.0,11428.0,10752.0,9825.0,9778.0,10019.0,10167.0,10060.0
003,Arpa,Ячмень,Barley,Арпа,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8500.0,7688.0,5563.0,7250.0,7250.0,7250.0,6367.0,6583.0,6667.0,6558.0,7667.0,7667.0,5993.0,4833.0,4833.0,4833.0,4817.0,4440.0,4408.0,4408.0,4408.0,4408.0,4408.0,4407.0,4402.0,4394.0,4431.0,4431.0,4453.0,4469.0,4469.0,4495.0,4587.0,4595.0,4595.0,4595.0,4606.0,4575.0,4535.0,4565.0,4640.0,4623.0
0004,Bug'doy,Пшеница,Wheat,Буғдой,875.0,884.0,889.0,890.0,918.0,893.0,857.0,851.0,851.0,857.0,864.0,872.0,873.0,878.0,886.0,884.0,887.0,893.0,879.0,845.0,858.0,897.0,959.0,997.0,1014.0,1046.0,1070.0,1099.0,1129.0,1111.0,1090.0,1107.0,1132.0,1157.0,1201.0,1196.0,1250.0,1280.0,1314.0,1311.0,1380.0,1349.0,1256.0,1183.0,1088.0,1135.0,1193.0,1256.0,1275.0,1300.0,1313.0,1330.0,1354.0,1368.0,1316.0,1295.0,1308.0,1322.0,1342.0,1433.0,1500.0,1580.0,1615.0,1637.0,1660.0,1679.0,1701.0,1682.0,1751.0,1809.0,1841.0,1874.0,1927.0,1919.0,1923.0,1930.0,1930.0,1937.0,1907.0,1930.0,1952.0,1993.0,2230.0,2271.0,2293.0,2308.0,2383.0,2496.0,2572.0,2639.0,2603.0,2820.0,2938.0,3023.0,3021.0,3009.0,3003.0,3058.0,3062.0,3121.0,3173.0,3197.0,3189.0,3162.0,3134.0,3143.0,3198.0,3222.0,3224.0,3290.0,3407.0,3563.0,3845.0,4235.0,3931.0,3681.0,3702.0,3781.0,3919.0,3905.0,3868.0,3790.0,3804.0,3892.0,3973.0,3950.0,3753.0,3566.0,3510.0,3547.0,3429.0,3351.0,3383.0,3398.0,3387.0,3354.0,3299.0,3204.0,2950.0,2752.0,2787.0,2852.0,2943.0,2955.0,2949.0,3042.0,3172.0,3301.0,3364.0,3304.0,3188.0,3195.0,3219.0,3235.0,3271.0,3382.0,3527.0,3615.0,3695.0,3785.0
005,Jo'hori,Кукуруза,Corn,Жўҳори,1295.0,1301.0,1303.0,1308.0,1327.0,1166.0,1107.0,1123.0,1111.0,1086.0,1080.0,1076.0,1058.0,1054.0,1052.0,1057.0,1083.0,1094.0,1110.0,1130.0,1142.0,1169.0,1199.0,1257.0,1292.0,1324.0,1350.0,1394.0,1448.0,1544.0,1630.0,1667.0,1689.0,1665.0,1619.0,1575.0,1543.0,1514.0,1555.0,1568.0,1538.0,1463.0,1432.0,1450.0,1354.0,1300.0,1297.0,1336.0,1355.0,1380.0,1394.0,1412.0,1426.0,1434.0,1438.0,1414.0,1461.0,1464.0,1510.0,1637.0,1737.0,1788.0,1850.0,1900.0,1928.0,2077.0,2271.0,2392.0,2488.0,2369.0,2385.0,2527.0,2693.0,2740.0,2675.0,2825.0,2985.0,3008.0,2981.0,3025.0,3125.0,3165.0,3079.0,3100.0,3321.0,3233.0,3180.0,3234.0,3317.0,3379.0,3401.0,3462.0,3501.0,3544.0,3516.0,3457.0,3456.0,3475.0,3495.0,3581.0,3668.0,3635.0,3643.0,3647.0,3637.0,3599.0,3564.0,3581.0,3572.0,3611.0,3675.0,3815.0,4118.0,4371.0,4418.0,4492.0,4529.0,4453.0,4286.0,4132.0,4145.0,4152.0,4218.0,4334.0,4686.0,5040.0,5157.0,5060.0,5063.0,4835.0,4426.0,4060.0,3895.0,3855.0,3780.0,3743.0,3699.0,3636.0,3518.0,3424.0,3426.0,3444.0,3458.0,3463.0,3464.0,3549.0,3710.0,3834.0,3927.0,3904.0,3913.0,4007.0,4016.0,3986.0,3997.0,4021.0,4192.0,4408.0,4670.0,4890.0
006,Kepak,Отруби,Bran,Кепак,745.0,752.0,775.0,772.0,764.0,736.0,685.0,657.0,673.0,693.0,699.0,704.0,705.0,720.0,734.0,737.0,751.0,766.0,765.0,768.0,786.0,829.0,863.0,871.0,885.0,865.0,899.0,948.0,952.0,947.0,876.0,896.0,910.0,911.0,936.0,934.0,930.0,941.0,915.0,922.0,939.0,954.0,932.0,920.0,907.0,940.0,958.0,984.0,1013.0,1027.0,1044.0,1064.0,1073.0,1085.0,1027.0,984.0,1058.0,1090.0,1119.0,1181.0,1269.0,1318.0,1332.0,1365.0,1373.0,1383.0,1395.0,1432.0,1499.0,1541.0,1614.0,1734.0,1790.0,1791.0,1753.0,1750.0,1773.0,1781.0,1785.0,1817.0,1850.0,1919.0,1954.0,1967.0,1958.0,1953.0,1971.0,2002.0,2045.0,2082.0,2099.0,2117.0,2193.0,2239.0,2248.0,2239.0,2232.0,2245.0,2253.0,2393.0,2554.0,2593.0,2589.0,2664.0,2721.0,2756.0,2779.0,2802.0,2819.0,2867.0,2884.0,2907.0,3011.0,3072.0,3059.0,3127.0,3168.0,3216.0,3229.0,3208.0,3238.0,3281.0,3270.0,3284.0,3364.0,3485.0,3486.0,3450.0,3451.0,3423.0,3293.0,3195.0,3173.0,3140.0,3102.0,3076.0,3135.0,3046.0,2987.0,2978.0,2983.0,2958.0,2963.0,2974.0,2963.0,2979.0,3102.0,3316.0,3430.0,3432.0,3403.0,3407.0,3409.0,3390.0,3383.0,3396.0,3465.0,3548.0,3579.0,3651.0
0008,Shrot,Шрот,Schroth,Шрот,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2784.0,2533.0,2513.0,2431.0,2429.0,2438.0,2444.0,2498.0,2627.0,2736.0,2816.0,2840.0,2840.0,2807.0,2843.0,2860.0,2867.0,2913.0,2943.0,2954.0,3056.0,3156.0,3166.0,3165.0,3152.0,3134.0,3155.0,3289.0,3478.0,3498.0,3491.0,3507.0,3620.0,3659.0,3673.0,3689.0,3721.0,3733.0,3797.0,3928.0,4054.0,4170.0,4205.0,4252.0,4238.0,4279.0,4394.0,4467.0,4443.0,4454.0,4453.0,4439.0,4405.0,4408.0,4417.0,4417.0,4405.0,4400.0,4361.0,4338.0,4315.0,4303.0,4283.0,4272.0,4283.0,4273.0,4226.0,4250.0,4274.0,4297.0,4346.0,4371.0,4391.0,4394.0,4450.0,4520.0,4648.0,4761.0,4904.0,4988.0,4995.0,5002.0,4889.0,4837.0,4879.0,4950.0,5005.0,5137.0
009,Shulxa,Шелуха,Husk,Шулха,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2382.0,2242.0,2245.0,2211.0,2208.0,2208.0,2192.0,2231.0,2319.0,2408.0,2536.0,2558.0,2694.0,2684.0,2664.0,2678.0,2640.0,2641.0,2678.0,2686.0,2754.0,2783.0,2749.0,2688.0,2669.0,2653.0,2681.0,2881.0,3033.0,3051.0,3061.0,3071.0,3143.0,3249.0,3257.0,3266.0,3338.0,3373.0,3393.0,3454.0,3506.0,3569.0,3610.0,3606.0,3630.0,3684.0,3902.0,3988.0,3999.0,4073.0,4085.0,4081.0,4073.0,4211.0,4199.0,4193.0,4199.0,4223.0,4187.0,4147.0,4155.0,4117.0,4061.0,4041.0,3954.0,3949.0,3964.0,3998.0,4041.0,4157.0,4301.0,4305.0,4315.0,4310.0,4332.0,4448.0,4576.0,4738.0,5079.0,5143.0,5068.0,5021.0,4955.0,4853.0,4878.0,4958.0,5004.0,5059.0
010,Kombikorm,Комбикорм,Compound feed,Комбикорм,763.0,766.0,793.0,788.0,775.0,753.0,713.0,674.0,678.0,683.0,687.0,704.0,697.0,713.0,726.0,728.0,727.0,764.0,765.0,772.0,778.0,818.0,855.0,881.0,926.0,941.0,964.0,1012.0,1008.0,1004.0,1008.0,1007.0,1028.0,1044.0,1077.0,1127.0,1149.0,1182.0,1174.0,1166.0,1171.0,1143.0,1154.0,1143.0,1083.0,1238.0,1312.0,1350.0,1395.0,1418.0,1441.0,1474.0,1489.0,1502.0,1547.0,1526.0,1531.0,1540.0,1563.0,1640.0,1706.0,1704.0,1717.0,1748.0,1794.0,1840.0,1880.0,1917.0,1974.0,2050.0,2193.0,2376.0,2548.0,1833.0,1767.0,1780.0,1800.0,1830.0,1840.0,1900.0,1980.0,2083.0,2207.0,2193.0,2229.0,2254.0,2279.0,2282.0,2283.0,2297.0,2361.0,2370.0,2434.0,2529.0,2571.0,2599.0,2571.0,2566.0,2605.0,2815.0,2971.0,2978.0,3011.0,3056.0,3162.0,3236.0,3258.0,3274.0,3267.0,3268.0,3280.0,3298.0,3436.0,3599.0,3718.0,3675.0,3686.0,3728.0,3839.0,3923.0,3719.0,3785.0,3786.0,3811.0,3825.0,3900.0,3898.0,3980.0,3999.0,4078.0,4112.0,4206.0,4258.0,4219.0,4270.0,4463.0,4617.0,4687.0,4680.0,4663.0,4691.0,4820.0,4896.0,4900.0,4909.0,4951.0,5116.0,5205.0,5307.0,5330.0,5358.0,5388.0,5445.0,5471.0,5452.0,5442.0,5534.0,5506.0,5466.0,5504.0
011,Oliy navli bug'doy uni,Мука пшеничная высшего сорта,High-grade wheat flour,Олий навли буғдой уни,1633.0,1600.0,1600.0,1622.0,1644.0,1540.0,1583.0,1633.0,1617.0,1632.0,1639.0,1628.0,1547.0,1570.0,1578.0,1572.0,1578.0,1594.0,1567.0,1483.0,1475.0,1500.0,1675.0,1825.0,2008.0,2093.0,2135.0,2150.0,2173.0,2094.0,2006.0,2122.0,2233.0,2164.0,2363.0,2404.0,2436.0,2512.0,2536.0,2573.0,2592.0,2588.0,2494.0,2554.0,2682.0,2777.0,2900.0,3006.0,3096.0,2950.0,2963.0,2973.0,2989.0,3003.0,2972.0,2962.0,2941.0,2958.0,3003.0,3081.0,3083.0,3115.0,3131.0,3131.0,3063.0,3004.0,2963.0,2963.0,2982.0,3127.0,3172.0,3172.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5036.0,5139.0,5194.0,5756.0,6665.0,7672.0,7989.0,7839.0,8054.0,9574.0,9910.0,9907.0,10167.0,10348.0,10479.0,10614.0,10502.0,10330.0,10260.0,10102.0,9920.0,9663.0,9413.0,8974.0,8801.0,9033.0,9075.0,9115.0,8990.0,8510.0,8589.0,8894.0,8766.0,8889.0,9039.0,9018.0,9040.0,9060.0,9069.0,9074.0,9065.0,9072.0,9075.0,9138.0,9149.0,9175.0,9030.0,9019.0,9755.0,9905.0,9990.0,10028.0
0012,1-navli bug'doy uni,Мука пшеничная первого сорта,First grade wheat flour,1-навли буғдой уни,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4556.0,4738.0,4765.0,5121.0,5798.0,6386.0,6284.0,6285.0,6282.0,6315.0,6263.0,6185.0,6005.0,5963.0,5804.0,5558.0,5277.0,5149.0,5075.0,5025.0,5545.0,5858.0,5791.0,5735.0,5606.0,5559.0,5547.0,5524.0,5481.0,5430.0,5386.0,5365.0,5343.0,5320.0,5308.0,5282.0,5276.0,5263.0,5274.0,5286.0,5283.0,5275.0,5263.0,5271.0,5287.0,5318.0,5302.0,5311.0,5361.0,5482.0,5590.0,5675.0
