Code,Klassifikator,Klassifikator_ru,Klassifikator_en,Klassifikator_uzc,2013-M01,2013-M02,2013-M03,2013-M04,2013-M05,2013-M06,2013-M07,2013-M08,2013-M09,2013-M10,2013-M11,2013-M12,2014-M01,2014-M02,2014-M03,2014-M04,2014-M05,2014-M06,2014-M07,2014-M08,2014-M09,2014-M10,2014-M11,2014-M12,2015-M01,2015-M02,2015-M03,2015-M04,2015-M05,2015-M06,2015-M07,2015-M08,2015-M09,2015-M10,2015-M11,2015-M12,2016-M01,2016-M02,2016-M03,2016-M04,2016-M05,2016-M06,2016-M07,2016-M08,2016-M09,2016-M10,2016-M11,2016-M12,2017-M01,2017-M02,2017-M03,2017-M04,2017-M05,2017-M06,2017-M07,2017-M08,2017-M09,2017-M10,2017-M11,2017-M12,2018-M01,2018-M02,2018-M03,2018-M04,2018-M05,2018-M06,2018-M07,2018-M08,2018-M09,2018-M10,2018-M11,2018-M12,2019-M01,2019-M02,2019-M03,2019-M04,2019-M05,2019-M06,2019-M07,2019-M08,2019-M09,2019-M10,2019-M11,2019-M12,2020-M01,2020-M02,2020-M03,2020-M04,2020-M05,2020-M06,2020-M07,2020-M08,2020-M09,2020-M10,2020-M11,2020-M12,2021-M01,2021-M02,2021-M03,2021-M04,2021-M05,2021-M06,2021-M07,2021-M08,2021-M09,2021-M10,2021-M11,2021-M12,2022-M01,2022-M02,2022-M03,2022-M04,2022-M05,2022-M06,2022-M07,2022-M08,2022-M09,2022-M10,2022-M11,2022-M12,2023-M01,2023-M02,2023-M03,2023-M04,2023-M05,2023-M06,2023-M07,2023-M08,2023-M09,2023-M10,2023-M11,2023-M12,2024-M01,2024-M02,2024-M03,2024-M04,2024-M05,2024-M06,2024-M07,2024-M08,2024-M09,2024-M10,2024-M11,2024-M12,2025-M01,2025-M02,2025-M03,2025-M04,2025-M05,2025-M06,2025-M07,2025-M08,2025-M09,2025-M10,2025-M11,2025-M12,2026-M01,2026-M02,2026-M03,2026-M04
001,Guruch,Рис,Rice,Гуруч,2651.0,2661.0,2669.0,2667.0,2671.0,2542.0,2660.0,2804.0,2879.0,2876.0,2808.0,2692.0,2650.0,2718.0,2921.0,2972.0,3081.0,3203.0,3411.0,3603.0,3907.0,4368.0,4136.0,4222.0,4412.0,4482.0,4819.0,5294.0,5856.0,6351.0,6535.0,6159.0,5867.0,5249.0,4888.0,4422.0,4036.0,3964.0,3931.0,3932.0,3957.0,4011.0,3963.0,3899.0,3927.0,3902.0,3767.0,3558.0,3425.0,3432.0,3413.0,3413.0,3380.0,3392.0,3391.0,3382.0,3391.0,3406.0,3448.0,4917.0,5782.0,5783.0,5653.0,5521.0,5913.0,6697.0,6942.0,6942.0,6942.0,7017.0,7558.0,7897.0,7958.0,7978.0,8017.0,8965.0,9104.0,9379.0,9379.0,9390.0,9413.0,9404.0,8985.0,8985.0,8670.0,8670.0,8670.0,8969.0,9878.0,9878.0,9903.0,9978.0,9971.0,10143.0,10178.0,10281.0,10281.0,10331.0,10351.0,10387.0,10407.0,10347.0,10292.0,10304.0,10320.0,10318.0,10296.0,10306.0,10108.0,10080.0,10081.0,9578.0,9778.0,9500.0,9591.0,9320.0,9563.0,10179.0,10213.0,10314.0,14447.0,15936.0,16497.0,17234.0,17647.0,17882.0,18282.0,18595.0,18361.0,18342.0,18141.0,17923.0,17933.0,17859.0,17872.0,18047.0,18198.0,18259.0,18275.0,18302.0,18354.0,18295.0,18041.0,17976.0,17666.0,17549.0,17318.0,17265.0,16904.0,16800.0,16764.0,16745.0,16658.0,16530.0,16234.0,15670.0,14847.0,14561.0,14438.0,14474.0
003,Arpa,Ячмень,Barley,Арпа,1000.0,1000.0,1017.0,1050.0,1058.0,988.0,943.0,920.0,920.0,920.0,913.0,935.0,947.0,946.0,970.0,1110.0,1037.0,1111.0,1013.0,1013.0,1028.0,1043.0,1054.0,1065.0,1074.0,1086.0,1098.0,1123.0,1283.0,1377.0,1394.0,1395.0,1410.0,1410.0,1423.0,1393.0,1379.0,1369.0,1374.0,1394.0,1410.0,1415.0,1378.0,1334.0,1301.0,1301.0,1309.0,1319.0,1324.0,1328.0,1338.0,1343.0,1367.0,1382.0,1387.0,1366.0,1401.0,1420.0,1431.0,1560.0,1729.0,1836.0,1881.0,1902.0,1919.0,1704.0,1704.0,1704.0,1729.0,1824.0,1921.0,1996.0,2073.0,2169.0,2318.0,2328.0,2332.0,2332.0,2332.0,2264.0,2206.0,2206.0,2206.0,2206.0,2206.0,2206.0,2206.0,2511.0,2612.0,2612.0,2612.0,2612.0,2635.0,2669.0,2669.0,2669.0,2669.0,2676.0,2700.0,2739.0,2750.0,2758.0,2763.0,2763.0,2763.0,2764.0,2765.0,2794.0,2830.0,3012.0,3315.0,3376.0,3445.0,3566.0,3563.0,3582.0,3720.0,3766.0,3978.0,4010.0,4085.0,4261.0,4310.0,4338.0,4242.0,4205.0,4005.0,3923.0,3889.0,3891.0,3825.0,3727.0,3709.0,3697.0,3664.0,3642.0,3632.0,3652.0,3687.0,3685.0,3682.0,3682.0,3655.0,3653.0,3666.0,3689.0,3716.0,3848.0,3876.0,3873.0,3878.0,3903.0,3904.0,3923.0,3921.0,3934.0,3973.0,3995.0,4012.0,4028.0
0004,Bug'doy,Пшеница,Wheat,Буғдой,783.0,857.0,900.0,923.0,927.0,904.0,807.0,779.0,774.0,782.0,794.0,804.0,813.0,813.0,848.0,893.0,909.0,894.0,835.0,811.0,821.0,857.0,884.0,915.0,935.0,1033.0,1110.0,1187.0,1338.0,1271.0,1178.0,1204.0,1253.0,1328.0,1394.0,1384.0,1356.0,1314.0,1318.0,1409.0,1479.0,1542.0,1492.0,1417.0,1349.0,1345.0,1377.0,1439.0,1469.0,1506.0,1606.0,1635.0,1694.0,1722.0,1646.0,1648.0,1733.0,1748.0,1766.0,1588.0,1629.0,1802.0,1860.0,1890.0,1915.0,1915.0,1671.0,1671.0,1726.0,1786.0,1976.0,2123.0,2178.0,2190.0,2215.0,2235.0,2265.0,2268.0,2042.0,1902.0,1893.0,1920.0,2085.0,2265.0,2286.0,2351.0,2380.0,2733.0,3041.0,2991.0,2919.0,3172.0,3172.0,3189.0,3195.0,3195.0,3195.0,3195.0,3197.0,3216.0,3242.0,2985.0,2716.0,2736.0,2792.0,2846.0,2977.0,3048.0,3265.0,3412.0,3500.0,3586.0,3764.0,4040.0,4009.0,4047.0,4067.0,4071.0,4152.0,4120.0,4155.0,4151.0,4166.0,4138.0,4026.0,3831.0,3292.0,3111.0,3180.0,3284.0,3292.0,3276.0,3265.0,3278.0,3287.0,3324.0,3375.0,3329.0,3136.0,3096.0,3108.0,3137.0,3153.0,3148.0,3162.0,3192.0,3234.0,3408.0,3483.0,3464.0,3407.0,3412.0,3398.0,3414.0,3458.0,3504.0,3548.0,3582.0,3603.0,3630.0
005,Jo'hori,Кукуруза,Corn,Жўҳори,903.0,908.0,911.0,913.0,921.0,930.0,901.0,988.0,1053.0,981.0,953.0,949.0,1004.0,1020.0,1058.0,1111.0,1274.0,1451.0,1483.0,1403.0,1275.0,1324.0,1364.0,1387.0,1393.0,1299.0,1379.0,1515.0,1690.0,1720.0,1707.0,1847.0,1704.0,1535.0,1477.0,1434.0,1383.0,1352.0,1359.0,1514.0,1539.0,1580.0,1531.0,1461.0,1409.0,1392.0,1223.0,1283.0,1322.0,1538.0,1706.0,1730.0,1806.0,1851.0,2215.0,2292.0,2028.0,2128.0,2172.0,2292.0,2241.0,2248.0,2248.0,2249.0,2250.0,2250.0,2517.0,2517.0,2403.0,2179.0,2222.0,2252.0,2278.0,2450.0,2566.0,2861.0,2971.0,2971.0,2971.0,2920.0,2430.0,2428.0,2424.0,2424.0,2439.0,2485.0,2510.0,3052.0,3220.0,3220.0,3220.0,3220.0,3220.0,3220.0,3220.0,3220.0,3220.0,3220.0,3220.0,3263.0,3377.0,3427.0,3453.0,3453.0,3444.0,3490.0,3675.0,3685.0,3553.0,3540.0,3585.0,3704.0,3865.0,4023.0,4067.0,4073.0,4077.0,4039.0,4039.0,3992.0,3962.0,4050.0,4043.0,4061.0,3987.0,3880.0,3796.0,3685.0,3502.0,3466.0,3390.0,3321.0,3256.0,3220.0,3237.0,3354.0,3412.0,3452.0,3496.0,3465.0,3487.0,3492.0,3514.0,3558.0,3606.0,3638.0,3656.0,3897.0,4069.0,4093.0,4298.0,4318.0,4211.0,4126.0,4087.0,4108.0,4174.0,4210.0,4243.0,4300.0
006,Kepak,Отруби,Bran,Кепак,563.0,566.0,572.0,577.0,582.0,572.0,578.0,604.0,607.0,606.0,614.0,624.0,634.0,647.0,693.0,708.0,712.0,704.0,701.0,701.0,673.0,716.0,728.0,740.0,746.0,761.0,798.0,877.0,1024.0,1044.0,934.0,951.0,972.0,994.0,1003.0,950.0,908.0,856.0,902.0,950.0,941.0,924.0,898.0,875.0,857.0,888.0,921.0,939.0,954.0,968.0,994.0,996.0,1000.0,1008.0,1130.0,1076.0,1124.0,1144.0,1153.0,1233.0,1265.0,1316.0,1320.0,1322.0,1365.0,1521.0,1279.0,1365.0,1408.0,1449.0,1501.0,1559.0,1716.0,1716.0,1502.0,1502.0,1502.0,1502.0,1502.0,1502.0,1502.0,1502.0,1502.0,1671.0,1671.0,1671.0,1671.0,1871.0,1889.0,1840.0,1840.0,1840.0,1840.0,2186.0,2186.0,2186.0,2186.0,2178.0,2174.0,2409.0,2585.0,2581.0,2572.0,2572.0,2575.0,2578.0,2583.0,2613.0,2638.0,2689.0,2745.0,2796.0,2841.0,2853.0,2811.0,2788.0,2815.0,2857.0,2883.0,2832.0,2943.0,2927.0,2909.0,2984.0,3035.0,2973.0,2997.0,3006.0,2935.0,2852.0,2774.0,2686.0,2678.0,2654.0,2634.0,2707.0,2805.0,2776.0,2729.0,2721.0,2719.0,2717.0,2656.0,2621.0,2637.0,2644.0,2716.0,2957.0,2991.0,2984.0,2993.0,3016.0,2998.0,3002.0,3008.0,3031.0,3084.0,3159.0,3181.0,3208.0
0008,Shrot,Шрот,Schroth,Шрот,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2632.0,2556.0,2417.0,2423.0,2423.0,2423.0,2532.0,2838.0,2838.0,2838.0,2838.0,2867.0,2867.0,2867.0,2903.0,3106.0,3174.0,3174.0,3174.0,3174.0,3227.0,3263.0,3263.0,3263.0,3263.0,3263.0,3267.0,3360.0,3487.0,3503.0,3535.0,3550.0,3638.0,3766.0,3798.0,3823.0,3804.0,3832.0,3872.0,3862.0,3875.0,3880.0,3909.0,3861.0,3829.0,3875.0,3966.0,3995.0,4177.0,4292.0,4292.0,4318.0,4308.0,4310.0,4310.0,4325.0,4328.0,4280.0,4294.0,4400.0,4420.0,4325.0,4282.0,4279.0,4279.0,4277.0,4271.0,4271.0,4271.0,4367.0,4353.0,4353.0,4359.0,4369.0,4473.0,4663.0,4690.0,4690.0,4698.0,4704.0,4647.0,4633.0,4633.0,4633.0,4599.0,4634.0,4768.0,4822.0
009,Shulxa,Шелуха,Husk,Шулха,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1670.0,1670.0,1687.0,1699.0,1699.0,1699.0,1699.0,1699.0,1960.0,2090.0,2090.0,2168.0,2175.0,2175.0,2175.0,2479.0,2580.0,2580.0,2580.0,2580.0,2606.0,2623.0,2623.0,2623.0,2623.0,2624.0,2629.0,2644.0,2668.0,2669.0,2671.0,2672.0,2672.0,2672.0,2700.0,2715.0,2753.0,2909.0,3389.0,3345.0,3424.0,3455.0,3499.0,3496.0,3576.0,3596.0,3671.0,3679.0,3972.0,4028.0,4053.0,3953.0,3794.0,3781.0,3781.0,3781.0,3788.0,3794.0,3829.0,3833.0,3733.0,3692.0,3607.0,3750.0,3769.0,3663.0,3704.0,3810.0,3893.0,3863.0,3758.0,3771.0,3755.0,3688.0,3690.0,3743.0,3878.0,3878.0,3884.0,3939.0,3941.0,3941.0,3941.0,3973.0,4023.0,4050.0,4084.0,4118.0
010,Kombikorm,Комбикорм,Compound feed,Комбикорм,650.0,656.0,664.0,668.0,673.0,682.0,696.0,723.0,714.0,699.0,707.0,735.0,775.0,790.0,819.0,839.0,849.0,852.0,868.0,874.0,854.0,878.0,897.0,912.0,917.0,924.0,955.0,1087.0,1258.0,1368.0,1149.0,1133.0,1137.0,1147.0,1157.0,1168.0,1167.0,1121.0,1120.0,1251.0,1291.0,1312.0,1280.0,1236.0,1222.0,1224.0,1210.0,1068.0,1067.0,1082.0,1135.0,1147.0,1354.0,1458.0,1477.0,1503.0,1506.0,1506.0,1576.0,1560.0,1593.0,1624.0,1629.0,1642.0,1679.0,1679.0,2483.0,2483.0,2483.0,2493.0,2526.0,2446.0,2310.0,2350.0,2098.0,2103.0,2103.0,2103.0,2103.0,2103.0,2103.0,2103.0,2103.0,2103.0,2010.0,1896.0,1868.0,2045.0,2103.0,2103.0,2103.0,2103.0,2114.0,2122.0,2122.0,2122.0,2122.0,2118.0,2109.0,2121.0,2120.0,2149.0,2170.0,2175.0,2180.0,2184.0,2213.0,2227.0,2231.0,2562.0,3612.0,3681.0,3789.0,3845.0,3839.0,3835.0,3912.0,3943.0,4155.0,4593.0,4469.0,4841.0,4380.0,4419.0,4401.0,4383.0,4441.0,4417.0,4376.0,4281.0,4366.0,4342.0,4298.0,4277.0,4309.0,4334.0,4366.0,4348.0,4442.0,4484.0,4542.0,4587.0,4570.0,4577.0,4569.0,4599.0,4682.0,4339.0,4308.0,4308.0,4348.0,4394.0,4396.0,4402.0,4402.0,4535.0,4654.0,4652.0,4674.0,4705.0
011,Oliy navli bug'doy uni,Мука пшеничная высшего сорта,High-grade wheat flour,Олий навли буғдой уни,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1594.0,1616.0,1719.0,1768.0,1808.0,1938.0,2025.0,2051.0,2083.0,2125.0,2155.0,2206.0,2237.0,2297.0,2326.0,2376.0,2442.0,2470.0,2500.0,2525.0,2539.0,2563.0,2619.0,2660.0,2669.0,2669.0,2677.0,2698.0,2800.0,2900.0,2906.0,2922.0,2927.0,2934.0,2941.0,2945.0,2946.0,2948.0,2948.0,2948.0,2948.0,2948.0,2948.0,2957.0,3014.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5346.0,5349.0,5363.0,5340.0,5547.0,6412.0,6598.0,6599.0,6697.0,7311.0,7614.0,7840.0,8438.0,8382.0,8195.0,7899.0,7822.0,7800.0,7744.0,7065.0,6793.0,7167.0,7316.0,7392.0,7235.0,7265.0,7253.0,7281.0,7163.0,7134.0,7132.0,7197.0,7255.0,7278.0,7306.0,7315.0,7309.0,7289.0,7252.0,7262.0,7220.0,7207.0,7166.0,7156.0,7145.0,7143.0,7160.0,7166.0,7150.0,7137.0,7652.0,8091.0
0012,1-navli bug'doy uni,Мука пшеничная первого сорта,First grade wheat flour,1-навли буғдой уни,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3982.0,4043.0,4093.0,4069.0,4277.0,5290.0,5399.0,5441.0,5501.0,5849.0,5948.0,5968.0,6379.0,6188.0,6041.0,5833.0,5638.0,5567.0,5379.0,5064.0,5257.0,5504.0,5439.0,5399.0,5229.0,5182.0,5179.0,5182.0,5169.0,5176.0,5180.0,5175.0,5168.0,5162.0,5136.0,5118.0,5112.0,5084.0,5035.0,5049.0,5028.0,5023.0,5020.0,5016.0,5019.0,5024.0,5036.0,5038.0,4982.0,5026.0,5358.0,5496.0
