Code,Klassifikator,Klassifikator_ru,Klassifikator_en,Klassifikator_uzc,2024-М01,2024-М02,2024-М03,2024-М04,2024-М05,2024-М06,2024-М07,2024-М08,2024-М09,2024-М10,2024-М11,2024-М12,2025-М01,2025-М02,2025-М03,2025-М04,2025-М05,2025-М06,2025-М07,2025-М08,2025-М09,2025-М10,2025-М11,2025-М12,2026-М01,2026-М02,2026-М03,2026-М04
01.17,Pechenye,Печенье,Cookies,Печене,99.88,101.48,99.6,99.9,99.66,103.19,100.66,100.51,101.14,100.54,100.58,98.31,100.56,100.11,100.22,100.29,100.44,100.5,99.28,100.02,100.14,100.55,99.67,101.58,100.2,100.1,100.6,100.4
01.18,Vafli,Вафли,Wafers,Вафли,100.0,100.02,99.17,100.27,100.56,103.12,101.02,101.9,100.29,101.66,100.0,100.55,100.13,100.47,100.99,100.65,99.79,100.2,100.08,99.77,100.26,99.98,100.98,101.31,100.2,100.4,100.4,100.3
01.19,Pryaniklar,Пряники,Gingerbread,Пряниклар,100.0,100.42,100.35,100.0,100.0,103.5,98.97,100.63,102.15,101.82,101.57,99.57,100.25,99.67,100.23,100.08,100.0,100.23,100.0,100.0,100.0,100.43,99.9,101.0,100.6,100.0,99.6,100.9
01.20,Tortlar,Торты,Cakes,Тортлар,100.17,100.37,100.95,100.84,99.52,103.1,99.75,100.77,100.61,100.33,100.18,100.23,100.69,99.74,100.4,100.6,100.62,99.76,100.16,99.95,100.08,99.73,101.87,100.19,101.5,100.1,100.0,100.0
01.21,Turli xil pirojniylar,Пирожные разных видов,Pastries of various types,Турли хил пирожнийлар,100.0,101.11,100.56,100.8,100.0,101.27,100.11,100.07,100.4,100.83,100.98,100.61,100.1,100.34,100.6,100.75,98.99,99.98,99.92,100.24,100.03,101.52,99.82,100.98,100.0,99.7,100.7,99.9
01.22,Kekslar,Кексы,Cupcakes,Кекслар,98.98,101.11,99.68,100.03,99.24,100.17,99.56,100.82,102.54,100.51,101.54,100.03,100.07,100.65,100.38,100.82,99.0,100.13,100.2,99.98,100.1,102.16,100.12,99.95,99.7,100.4,100.2,100.2
01.23,Korjiklar,Коржики,Biscuits,Коржиклар,100.0,100.0,100.0,100.0,100.0,100.0,103.74,100.0,100.83,100.01,100.56,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.15,100.0,101.0,99.99,101.0,0.0,0.0,0.0,0.0
01.24,Chak chak,Чак чак,Chak-chak,Чак чак,100.0,100.0,100.0,100.0,100.0,101.02,100.28,102.86,101.35,101.45,100.0,100.0,100.0,100.0,100.0,100.65,100.0,99.91,100.0,100.0,100.0,100.0,101.11,101.0,100.0,100.0,101.0,100.4
01.25,"Tayyor nonushtalar shaklidagi boshoqli donlar (""quruq nonushtalar"")","Зерна злаков в виде готовых завтраков (""сухие завтраки"")","Ready-to-eat cereal grains (""breakfast cereals"")","Тайёр нонушталар шаклидаги бошоқли донлар (""қуруқ нонушталар"")",99.81,100.82,98.96,99.7,100.24,99.76,100.16,100.0,100.0,102.18,99.82,100.67,99.25,100.97,99.87,99.59,99.86,99.33,101.75,99.75,100.24,100.0,99.75,102.08,100.6,99.2,100.7,99.8
01.26,Vermishel,Вермишель,Vermicelli,Вермишел,100.0,100.1,100.14,100.29,100.0,98.74,99.79,100.82,101.27,100.56,101.65,100.19,100.19,99.31,100.66,100.55,100.58,100.4,100.17,99.91,99.99,100.04,100.48,100.02,100.0,100.5,100.0,100.0
01.27,Ugra (shu jumladan lagʻmon uchun),Лапша (в том числе для лагмана),Noodles (including for lagman),Угра (шу жумладан лағмон учун),100.0,100.1,99.86,99.99,100.06,100.35,100.27,100.06,99.54,101.39,100.49,100.17,100.19,99.26,100.88,100.0,100.78,100.61,99.68,99.72,100.26,99.92,100.06,100.97,100.0,100.2,100.9,100.1
01.28,"Makaronlar, spagetti","Макароны, спагетти","Pasta, spaghetti","Макаронлар, спагетти",100.0,100.09,99.44,100.63,100.95,100.61,99.76,100.97,100.45,102.26,100.34,100.18,99.85,99.53,100.23,100.72,100.26,99.73,100.6,99.82,100.12,100.29,100.83,100.03,100.2,100.4,100.2,100.5
01.29,"Shakldor mahsulotlar (chigʻanoqlar, yulduzchalar va shu kabilar)","Фигурные изделия (ракушки, звездочки и аналогичные)","Shaped products (shells, stars and similar)","Шаклдор маҳсулотлар (чиғаноқлар, юлдузчалар ва шу кабилар)",100.01,101.0,100.25,100.82,101.71,102.38,99.41,100.39,100.94,103.08,97.87,100.03,100.27,100.33,99.73,100.75,100.77,99.27,100.09,100.07,100.35,99.82,100.65,100.35,99.6,99.9,101.0,100.1
01.30,"Chuchvaralar va shu kabi mahsulotlar, xom","Пельмени и аналогичные изделия, сырые","Dumplings and similar products, raw","Чучваралар ва шу каби маҳсулотлар, хом",100.0,100.21,100.21,100.38,99.99,99.63,100.04,100.33,101.87,100.91,100.36,100.18,100.36,100.85,100.33,100.72,100.28,99.84,99.4,99.37,100.2,100.42,100.67,101.38,100.2,100.3,101.0,100.0
01.31,Boshqa toifalarga kiritilmagan makaron mahsulotlari (tez tayyorlanadigan ugra),"Прочие макаронные изделия, не отнесенные к другим категориям",Other noodle products not elsewhere classified,Бошқа тоифаларга киритилмаган макарон маҳсулотлари (тез тайёрланадиган угра),100.02,101.18,99.09,100.17,100.2,99.22,100.03,100.77,100.75,101.55,100.3,101.06,101.12,100.25,100.86,100.0,100.79,99.73,100.61,99.56,100.83,100.72,99.81,100.74,100.1,100.1,100.5,99.6
01.32,Pop-korn,Поп-корн,Popcorn,Поп-корн,100.46,100.12,99.74,100.0,100.0,102.4,101.24,101.36,100.96,101.28,99.0,100.68,100.0,100.0,100.0,100.0,100.0,100.62,100.0,100.0,100.01,100.73,100.0,101.0,100.0,100.0,100.0,100.0
01.33,Non-bulka mahsulotlarini tayyorlash uchun aralashmalar va xamir,Смеси и тесто для приготовления хлебобулочных изделий,Mixes and dough for bakery products,Нон-булка маҳсулотларини тайёрлаш учун аралашмалар ва хамир,100.0,100.01,100.81,100.15,99.94,98.73,100.02,101.06,103.02,100.89,100.63,100.34,100.23,101.21,100.53,100.24,101.01,99.55,99.63,99.56,100.2,102.26,100.5,100.33,101.1,100.2,100.1,99.9
01.34,Mol goʻshti (suyaksiz goʻshtidan tashqari),Говядина (кроме бескостного мяса),Beef (except boneless meat),Мол гўшти (суяксиз гўштидан ташқари),100.08,99.79,99.85,100.23,100.46,100.44,101.1,106.64,104.04,100.0,99.96,101.38,100.74,102.57,108.34,101.92,100.5,100.89,102.34,100.15,101.01,101.6,100.37,100.63,101.0,102.7,102.0,103.1
01.35,Suyaksiz mol goʻshti,Говядина бескостная,Boneless beef,Суяксиз мол гўшти,100.23,100.08,100.0,100.18,100.28,100.46,100.86,104.94,102.92,100.0,100.52,100.51,101.17,102.41,107.67,102.01,100.37,101.14,102.25,101.17,101.36,100.58,100.27,100.64,100.8,102.0,101.3,102.8
01.36,Qoʻy goʻshti,Баранина,Mutton,Қўй гўшти,99.15,99.79,100.0,100.58,100.56,101.1,102.94,105.17,103.28,100.0,100.05,100.28,102.14,102.32,107.37,102.12,100.92,101.09,102.29,101.14,100.7,101.12,100.8,100.63,101.1,103.9,101.4,104.2
01.37,Choʻchqa goʻshti,Свинина,Pork,Чўчқа гўшти,100.0,101.28,99.38,100.0,100.0,100.0,100.0,102.56,100.0,100.0,104.21,99.57,99.4,100.0,101.49,101.54,101.42,100.0,100.0,100.0,100.0,100.0,100.0,101.2,0.0,0.0,0.0,0.0
01.38,Parranda goʻshti (butun tana),Мясо птицы (тушка),Poultry meat (whole carcass),Парранда гўшти (бутун тана),102.33,98.28,98.6,98.08,99.26,98.2,98.32,100.6,100.98,102.99,101.64,101.9,99.65,99.8,97.96,99.99,97.94,105.37,100.75,101.8,101.29,98.17,98.7,100.95,101.4,102.2,98.1,97.4
01.39,"Tovuq boldiri, son va tovuqning boshqa qismlari","Голень куриная, окорочка и другие части курицы","Chicken drumsticks, leg quarters, and other chicken parts","Товуқ болдири, сон ва товуқнинг бошқа қисмлари",101.53,97.89,98.91,98.56,97.24,100.0,98.8,100.09,101.16,102.79,101.51,101.58,99.48,100.18,98.3,99.98,98.96,103.6,100.92,101.48,101.76,99.2,98.73,100.56,101.0,103.9,99.0,98.0
01.40,"Qiyma (yogʻli, yarim yogʻli)","Мясной фарш (жирный, полужирный)","Meat mince (fatty, semi-fatty)","Қийма (ёғли, ярим ёғли)",100.0,99.8,100.0,100.62,99.33,100.27,100.0,105.97,103.59,99.89,100.0,100.11,100.86,101.58,105.69,101.84,100.0,100.0,101.9,100.17,100.0,101.62,100.81,100.67,101.4,100.8,100.9,103.7
01.41,"Yangi soʻyilgan, sovitilgan yoki muzlatilgan, quritilgan, tuzlangan, namakobga solingan  yoki dudlangan mol va qoʻy jigari","Печень говяжья, баранья, парная, охлажденная или мороженая, сушеная, соленая, в рассоле  или копченая","Beef/lamb liver (fresh, chilled or frozen, dried, salted, brined or smoked)","Янги сўйилган, совитилган ёки музлатилган, қуритилган, тузланган, намакобга солинган  ёки дудланган мол ва қўй жигари",100.0,98.92,100.0,99.96,100.0,100.64,100.17,102.86,101.71,101.08,102.96,100.38,100.0,100.94,102.67,103.86,100.44,101.14,101.68,100.0,99.99,101.03,101.06,101.5,102.0,100.4,100.7,102.5
01.42,"Yangi soʻyilgan, sovitilgan yoki muzlatilgan, quritilgan, tuzlangan, namakobga solingan  yoki dudlangan mol oyoqlari","Ножки говяжьи, парные, охлажденные или мороженые, сушеные, соленые, в рассоле  или копченые","Beef feet (fresh, chilled or frozen, dried, salted, brined or smoked)","Янги сўйилган, совитилган ёки музлатилган, қуритилган, тузланган, намакобга солинган  ёки дудланган мол оёқлари",100.0,98.73,100.0,96.32,99.55,98.09,100.0,101.96,102.38,104.6,104.55,101.5,101.75,101.56,102.67,100.03,100.07,100.0,100.1,99.24,100.0,102.86,101.05,103.14,101.4,101.6,101.1,102.9
01.43,"Yangi soʻyilgan, sovitilgan yoki muzlatilgan, quritilgan, tuzlangan, namakobga solingan  yoki dudlangan til","Язык, парной, охлажденный или мороженый, сушеный, соленый, в рассоле  или копченый","Tongue (fresh, chilled or frozen, dried, salted, brined or smoked)","Янги сўйилган, совитилган ёки музлатилган, қуритилган, тузланган, намакобга солинган  ёки дудланган тил",98.7,99.21,99.63,100.0,99.91,100.0,100.46,100.25,102.54,105.1,100.65,100.0,100.0,100.66,102.95,104.1,99.68,100.0,101.22,99.11,100.0,101.46,101.25,101.5,100.0,100.8,101.3,100.5
01.44,Pishirilgan kolbasa,Колбаса вареная,Cooked sausage,Пиширилган колбаса,100.91,99.81,100.4,99.98,100.11,103.94,100.71,101.34,101.46,99.96,100.36,100.62,99.63,100.45,100.51,101.69,99.95,100.69,100.2,100.4,100.65,100.29,100.94,100.6,100.3,100.7,101.7,101.7
01.45,"Sosiskalar, sardelkalar","Сосиски, сардельки","Sausages, frankfurters","Сосискалар, сарделкалар",99.58,99.97,99.87,99.96,100.07,104.36,100.27,100.69,100.26,100.48,99.87,100.63,100.15,100.63,100.02,101.53,100.15,99.56,101.05,99.94,101.0,100.26,100.97,100.93,100.2,100.4,100.8,101.8
01.46,Dudlangan va yarim dudlangan kolbasa,Колбаса копченая и полукопченая,Smoked and semi-smoked sausage,Дудланган ва ярим дудланган колбаса,99.55,99.81,100.41,100.05,100.37,103.57,100.81,100.34,100.21,100.88,100.26,101.3,99.64,101.69,99.87,101.57,100.37,99.3,100.22,99.94,100.06,100.27,100.22,100.06,100.5,100.5,100.9,101.4
01.47,Qazi,Казы,Kazi,Қази,100.39,100.15,101.19,100.58,100.0,100.57,100.36,101.04,101.84,100.0,100.39,101.37,100.4,100.29,100.66,100.22,100.0,100.07,100.61,100.13,100.95,100.0,100.0,101.0,100.0,100.0,101.1,101.9
01.48,Konservalangan dimlangan mol goʻshti,Говядина тушеная консервированная,Canned stewed beef,Консерваланган димланган мол гўшти,99.45,99.9,99.36,100.02,99.6,100.67,100.7,100.43,103.06,100.28,100.3,100.31,100.32,100.72,100.44,100.89,100.6,99.7,99.98,99.6,99.5,100.81,100.0,100.35,100.1,99.9,100.8,99.6
01.49,"Tirik, yangi, sovutilgan  baliq","Рыба, живая, свежая, охлажденная","Fish, live, fresh, chilled","Тирик, янги, совутилган  балиқ",98.58,100.45,101.91,102.57,102.74,100.26,100.04,99.93,100.51,100.98,97.8,100.33,101.42,101.27,100.95,100.66,100.22,98.84,100.0,100.0,100.15,100.27,100.27,100.96,100.6,99.2,101.4,101.5
01.50,Muzlatilgan baliq,Рыба мороженая,Frozen fish,Музлатилган балиқ,100.14,100.54,100.27,101.78,100.12,100.0,100.0,100.0,100.6,100.0,98.98,101.28,100.83,100.42,100.76,100.0,100.0,100.0,100.76,100.0,100.32,99.88,100.8,100.19,99.8,101.0,100.0,100.6
01.51,"Quritilgan, tuzlangan, namakobga solingan  yoki dudlangan baliq","Рыба, вяленая, соленая, в рассоле или копченая","Fish, dried, salted, in brine or smoked","Қуритилган, тузланган, намакобга солинган  ёки дудланган балиқ",99.64,99.85,99.52,100.79,100.21,100.41,101.75,99.93,99.29,103.18,100.04,102.96,99.95,100.0,100.55,100.76,99.9,101.04,99.27,100.17,99.83,99.72,99.98,101.23,100.3,100.0,100.1,100.2
01.52,Moyga solingan sardinalar,Сардины в масле,Sardines in oil,Мойга солинган сардиналар,99.82,100.11,99.62,100.05,99.74,101.1,101.71,100.71,100.33,102.97,99.43,103.55,99.94,101.31,100.07,100.97,99.79,101.72,100.05,100.54,100.53,100.15,99.02,101.25,99.8,99.3,102.0,100.2
01.53,Moyga solingan shprotlar,Шпроты в масле,Sprats in oil,Мойга солинган шпротлар,100.08,99.85,101.87,99.65,100.16,100.19,103.07,99.99,101.45,101.87,99.62,101.68,100.23,99.4,99.99,100.93,100.03,100.9,100.67,99.91,100.13,100.59,99.99,101.69,100.7,100.3,100.4,100.9
01.54,Pomidor qaylasiga solingan kilka,Килька в томатном соусе,Sprat in tomato sauce,Помидор қайласига солинган килка,99.01,101.0,99.5,100.14,100.45,100.59,103.63,100.12,100.57,104.54,100.14,100.33,100.6,101.46,100.4,99.51,99.75,100.82,100.15,99.1,99.67,100.1,100.84,101.73,99.8,100.4,100.9,100.1
01.55,Xom sut (yangi sogʻilgan),Молоко сырое (свежее),Raw milk (fresh),Хом сут (янги соғилган),100.0,99.79,102.58,101.25,98.59,99.06,100.0,99.56,101.02,100.55,100.78,100.95,99.44,101.48,100.0,100.0,100.0,100.0,100.0,101.28,100.0,101.24,100.77,100.6,100.9,100.8,100.6,100.3
01.56,Pasterizatsiya qilingan sut,Молоко пастеризованное,Pasteurized milk,Пастеризация қилинган сут,100.24,99.17,100.64,100.14,99.54,100.1,100.11,99.86,100.46,101.23,100.89,101.62,101.09,101.68,100.22,100.59,100.47,99.94,100.28,99.83,100.04,100.91,100.36,100.15,99.9,100.5,99.8,100.3
01.57,Qaymoq,Каймак,Sweat Cream,Қаймоқ,100.0,100.18,99.9,100.32,99.76,100.51,100.26,100.36,100.47,100.66,101.22,100.62,101.92,101.15,100.22,100.12,101.02,100.07,99.29,99.74,100.54,100.0,100.31,99.77,100.9,99.7,100.6,99.3
01.58,Quyultirilgan sut,Молоко сгущенное,Condensed milk,Қуюлтирилган сут,99.69,100.04,99.99,100.02,100.56,100.02,100.69,99.98,101.3,100.1,101.58,100.7,102.18,100.34,100.11,100.1,99.49,100.55,100.08,98.89,99.74,99.91,100.37,99.89,100.8,100.1,100.0,100.1
01.59,Quruq qaymoq,Сливки сухие,Dry cream,Қуруқ қаймоқ,100.0,100.0,100.0,100.34,100.0,100.0,100.0,100.22,100.09,104.07,100.15,100.31,100.0,100.0,100.0,100.54,100.0,100.72,100.0,100.0,100.0,100.0,100.0,101.0,100.0,100.0,100.0,101.0
01.60,Qattiq pishloqlar,Сыры твердые,Hard cheeses,Қаттиқ пишлоқлар,100.0,100.33,99.61,99.88,99.87,100.41,99.98,100.07,100.0,102.33,101.59,99.82,100.54,99.06,101.94,100.85,100.79,99.35,100.75,100.57,101.21,100.44,99.63,100.78,100.3,99.4,101.1,99.7
01.61,"Yumshoq pishloqlar, kolbasa shaklidagi pishloq","Сыры плавленые, колбасный сыр","Processed cheeses, sausage cheese","Юмшоқ пишлоқлар, колбаса шаклидаги пишлоқ",100.0,100.72,101.48,101.5,99.82,100.84,100.52,100.92,101.03,101.93,100.59,102.05,100.5,100.07,100.71,99.97,99.61,100.22,99.85,100.78,99.79,100.38,100.93,100.57,100.7,100.6,100.3,99.9
01.62,Brinza,Брынза,Feta cheese,Бринза,100.0,99.69,100.86,100.0,99.33,99.56,99.76,102.6,103.08,101.38,102.16,100.13,100.44,101.23,100.0,100.93,101.02,100.12,100.92,100.44,100.65,99.98,100.08,100.86,100.6,99.3,100.0,100.0
01.63,Tvorog,Творог,Cottage cheese,Творог,100.0,100.46,99.63,100.29,100.03,100.4,100.25,100.61,100.0,102.19,101.07,101.19,99.9,101.12,99.99,100.85,101.78,100.39,99.81,100.08,100.13,100.45,99.99,100.18,100.4,101.0,99.9,100.5
01.64,Tvorogli siroklar va sirok massasi,Сырки творожные и сырковая масса,Curd cheese and curd mass,Творогли сироклар ва сирок массаси,100.0,102.64,99.7,103.32,99.25,99.97,99.94,101.42,101.48,100.51,102.11,99.03,101.16,102.49,100.48,100.64,100.18,100.59,99.74,99.92,99.53,101.56,99.7,100.81,100.9,100.3,101.0,100.2
01.65,Tayoqcha shaklidagi pishloqlar,Сырные палочки,Cheese sticks,Таёқча шаклидаги пишлоқлар,100.0,100.4,100.0,100.92,100.38,100.02,100.47,102.05,103.54,100.55,100.34,100.33,99.85,100.41,100.48,101.0,101.43,99.9,101.14,100.14,99.72,99.72,100.18,100.87,99.9,99.4,101.3,100.2
01.66,Smetana,Сметана,Sour cream,Сметана,100.41,100.86,100.65,100.98,99.79,101.2,99.63,100.43,101.46,100.96,101.52,101.14,100.24,100.72,99.62,100.24,100.62,100.33,99.96,100.25,100.04,100.21,99.41,100.59,101.2,100.6,99.6,100.3
01.67,"Kefir, prostokvasha va boshqalar","Кефир, пpостокваша и т.п.","Kefir, sour milk, etc.","Кефир, простокваша ва бошқалар",99.75,99.99,104.04,99.47,99.24,100.16,100.49,100.02,100.0,101.4,101.4,100.71,100.12,101.69,99.78,101.21,100.48,100.36,99.38,100.53,100.0,100.06,100.69,100.12,100.2,100.3,99.9,100.2
01.68,Yogurt,Йогурт,Yoghurt,Йогурт,100.0,100.39,100.65,101.23,102.01,101.25,99.96,100.45,100.23,100.53,101.24,102.25,99.81,101.54,101.14,100.51,100.43,100.4,99.85,100.67,100.29,99.92,99.73,100.33,99.8,100.6,99.7,100.3
01.69,Suzma,Сузьма,Suzma,Сузма,100.0,100.0,100.0,99.06,99.01,100.5,101.76,100.0,100.76,99.71,99.98,101.48,99.97,100.78,100.0,99.0,101.18,99.99,99.23,99.94,101.32,100.9,99.38,101.2,100.1,100.1,101.1,100.0
01.70,Qurt,Курт,Kurt,Қурт,100.0,99.86,101.49,102.52,102.23,100.99,100.39,102.73,103.91,93.01,101.16,102.39,101.51,101.42,98.54,101.12,100.92,98.1,102.56,100.2,100.52,100.3,100.1,100.33,100.8,99.8,99.9,101.1
01.71,Tovuq tuxumlari,Яйца куриные,Chicken eggs,Товуқ тухумлари,101.28,98.15,97.57,86.32,86.44,98.21,97.21,101.9,103.01,100.38,104.31,120.17,88.82,88.69,100.1,96.55,94.28,104.43,94.39,101.85,106.06,103.92,102.73,103.18,100.7,100.5,102.0,97.8
01.72,Paxta moyi,Масло хлопковое,Cottonseed oil,Пахта мойи,98.39,98.19,98.97,99.13,95.42,100.67,101.88,102.02,103.22,102.89,104.96,108.02,103.21,100.1,100.78,103.19,103.83,100.64,100.44,101.12,100.84,100.91,100.79,100.27,100.6,101.0,100.7,100.7
01.73,Kungaboqar moyi,Масло подсолнечное,Sunflower oil,Кунгабоқар мойи,99.36,99.23,99.28,100.15,100.14,100.03,101.11,101.34,102.15,101.13,103.45,105.56,103.18,100.62,100.0,102.41,102.98,100.66,100.78,99.54,100.58,100.96,100.95,99.95,100.5,100.6,100.8,101.2
01.74,Sariyogʻ,Масло сливочное,Butter,Сариёғ,100.0,100.53,100.38,100.28,99.76,100.94,100.3,100.43,100.16,101.97,102.4,100.31,100.14,100.87,101.35,100.25,100.65,99.34,100.33,100.6,100.4,100.15,101.57,100.47,100.3,100.3,100.0,100.6
01.75,Margarin,Маргарин,Margarine,Маргарин,100.76,100.71,101.68,100.76,99.42,100.98,100.26,100.95,100.29,96.02,102.52,100.16,100.32,99.1,100.48,101.11,99.8,99.79,100.28,99.55,100.21,99.43,100.89,100.38,100.8,100.7,100.0,100.4
