Code,Klassifikator,Klassifikator_ru,Klassifikator_en,Klassifikator_uzc,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
1700,O‘zbekiston Respublikasi,Республика Узбекистан,Republic of Uzbekistan,Ўзбекистон Республикаси,8.92,11.33,12.23,14.23,14.33,16.34,16.74,15.94,15.03,13.66,13.95,14.15,13.67,14.2,15.8
1735,Qoraqalpog‘iston Respublikasi,Республика Каракалпакстан,Republic of Karakalpakstan,Қорақалпоғистон Республикаси,1.1,1.1,1.1,1.1,1.1,0.9,0.9,0.9,1.5,0.8,0.7,0.7,0.7,0.6,0.3
1703,Andijon viloyati,Андижанская область,Andijan region,Aндижон вилояти,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.025,0.04,0.1,0.024,0.025,0.1,0.03
1706,Buxoro viloyati,Бухарская область,Bukhara region,Бухоро вилояти,0.4,0.5,0.5,0.5,0.6,0.6,0.6,0.6,0.2,0.3,0.3,0.3,0.4,0.3,0.3
1708,Jizzax viloyati,Джизакская область,Jizzakh region,Жиззах вилояти,0.9,1.1,1.2,1.3,1.4,1.5,1.5,1.5,1.0,0.3,0.3,0.3,0.3,0.4,0.4
1710,Qashqadaryo viloyati,Кашкадарьинская область,Kashkadarya region,Қашқадарё вилояти,0.3,0.3,0.3,0.3,0.1,0.1,0.2,0.2,1.1,0.6,0.6,0.8,0.7,0.7,0.8
1712,Navoiy viloyati,Навоийская область,Navoi region,Навоий вилояти,1.8,3.3,3.6,5.4,5.5,6.3,6.2,6.4,4.9,6.6,6.8,6.7,6.0,6.0,6.3
1714,Namangan viloyati,Наманганская область,Namangan region,Наманган вилояти,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.3,0.1,0.1,0.1,0.1,0.1,0.1
1718,Samarqand viloyati,Самаркандская область,Samarkand region,Самарқанд вилояти,0.5,0.8,0.9,0.8,0.9,0.9,0.9,0.9,0.1,0.1,0.1,0.1,0.2,0.2,0.2
1722,Surxondaryo viloyati,Сурхандарьинская область,Surkhandarya region,Сурхондарё вилояти,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.4,0.1,0.1,0.1,0.1,0.1,0.1
1724,Sirdaryo viloyati,Сырдарьинская область,Syrdarya region,Сирдарё вилояти,0.4,0.4,0.5,0.5,0.6,0.7,0.7,0.6,0.2,0.2,0.2,0.2,0.2,0.2,0.3
1727,Toshkent viloyati,Ташкентская область,Tashkent region,Тошкент вилояти,2.8,3.0,3.2,3.4,3.2,4.4,4.8,3.9,4.9,4.3,4.3,4.5,4.6,5.2,6.6
1730,Farg‘ona  viloyati,Ферганская область,Fergana region,Фарғона вилояти,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.3,0.3,0.3,0.3,0.3
1733,Xorazm viloyati,Хорезмская область,Khorezm region,Хоразм вилояти,0.022,0.028,0.031,0.034,0.031,0.035,0.035,0.04,0.1,0.016,0.047,0.019,0.041,0.03,0.03
1726,Toshkent shahri,город Ташкент,Tashkent city,Тошкент шаҳри,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.002,0.003,0.004,0.004,0.01
