Code,Klassifikator,Klassifikator_ru,Klassifikator_en,Klassifikator_uzc,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
1700,O‘zbekiston Respublikasi,Республика Узбекистан,Republic of Uzbekistan,Ўзбекистон Республикаси,3061.2,3441.7,3873.7,4388.1,4950.0,5535.4,6152.5,6332.7,7459.3,7771.2,7781.2,7788.4,8129.2,8487.4,8864.5
1735,Qoraqalpog‘iston Respublikasi,Республика Каракалпакстан,Republic of Karakalpakstan,Қорақалпоғистон Республикаси,46.0,58.3,96.8,164.0,185.9,206.7,236.0,260.1,307.3,322.4,341.3,379.7,387.0,397.9,410.1
1703,Andijon viloyati,Андижанская область,Andijan region,Aндижон вилояти,226.9,242.9,275.6,317.7,375.1,473.6,532.3,573.8,654.0,682.5,718.6,737.3,741.2,750.6,773.8
1706,Buxoro viloyati,Бухарская область,Bukhara region,Бухоро вилояти,173.7,195.8,217.5,235.9,286.4,320.0,347.7,363.5,428.6,476.4,469.8,477.5,519.7,550.2,583.2
1708,Jizzax viloyati,Джизакская область,Jizzakh region,Жиззах вилояти,107.2,118.0,130.3,148.1,172.0,196.5,232.6,238.0,270.2,313.4,329.2,438.8,375.8,419.9,381.1
1710,Qashqadaryo viloyati,Кашкадарьинская область,Kashkadarya region,Қашқадарё вилояти,195.0,220.0,248.1,283.9,317.4,367.5,457.9,495.7,586.1,506.0,545.8,506.4,544.5,578.5,579.9
1712,Navoiy viloyati,Навоийская область,Navoi region,Навоий вилояти,144.7,165.2,186.0,198.5,219.8,234.9,262.3,253.9,308.1,334.2,348.8,362.0,385.4,406.7,453.3
1714,Namangan viloyati,Наманганская область,Namangan region,Наманган вилояти,99.6,121.8,170.5,217.4,276.6,358.2,423.3,487.9,552.6,597.9,614.1,601.2,651.1,656.3,729.3
1718,Samarqand viloyati,Самаркандская область,Samarkand region,Самарқанд вилояти,576.9,683.7,729.7,834.3,939.5,1062.0,1167.0,1198.0,1426.5,1355.8,1267.3,1198.5,1300.1,1292.7,1367.1
1722,Surxondaryo viloyati,Сурхандарьинская область,Surkhandarya region,Сурхондарё вилояти,156.1,171.7,190.5,215.0,239.5,273.2,311.8,334.0,463.7,513.0,524.7,521.0,542.1,589.1,594.4
1724,Sirdaryo viloyati,Сырдарьинская область,Syrdarya region,Сирдарё вилояти,54.8,60.6,65.8,89.8,107.3,124.6,146.0,127.9,155.8,171.7,165.3,187.5,193.5,199.9,228.6
1727,Toshkent viloyati,Ташкентская область,Tashkent region,Тошкент вилояти,871.0,958.3,1070.7,1140.6,1231.7,1260.8,1299.6,1266.9,1345.4,1500.4,1447.1,1380.8,1440.0,1547.2,1610.6
1730,Farg‘ona  viloyati,Ферганская область,Fergana region,Фарғона вилояти,179.6,196.1,214.5,239.4,267.8,305.7,349.9,350.1,498.7,516.1,540.0,536.4,558.0,616.8,659.0
1733,Xorazm viloyati,Хорезмская область,Khorezm region,Хоразм вилояти,229.7,249.3,277.7,303.5,331.0,351.7,386.1,382.9,460.1,479.7,467.4,459.2,479.0,469.6,481.9
1726,Toshkent shahri,город Ташкент,Tashkent city,Тошкент шаҳри,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,1.7,1.8,2.1,11.8,12.0,12.2
