Code,Klassifikator,Klassifikator_ru,Klassifikator_en,Klassifikator_uzc,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
1700,O‘zbekiston Respublikasi,Республика Узбекистан,Republic of Uzbekistan,Ўзбекистон Республикаси,585.3,714.5,705.5,784.6,843.7,742.6,822.0,904.5,772.9,747.1,718.4,759.5,889.2,976.1,970.4
1735,Qoraqalpog‘iston Respublikasi,Республика Каракалпакстан,Republic of Karakalpakstan,Қорақалпоғистон Республикаси,11.2,13.2,14.9,14.9,18.5,15.2,18.0,22.1,22.3,20.9,17.0,15.4,17.0,19.5,30.4
1703,Andijon viloyati,Андижанская область,Andijan region,Aндижон вилояти,51.3,59.2,64.9,67.2,63.2,61.6,58.7,50.0,145.0,127.2,90.1,105.1,129.6,128.4,136.5
1706,Buxoro viloyati,Бухарская область,Bukhara region,Бухоро вилояти,24.6,25.7,22.9,25.4,26.9,28.6,32.4,32.3,30.1,35.2,25.7,35.3,37.0,37.2,39.1
1708,Jizzax viloyati,Джизакская область,Jizzakh region,Жиззах вилояти,6.5,7.0,6.1,8.3,9.4,10.0,25.9,28.2,18.2,19.1,29.0,32.2,24.8,22.9,19.6
1710,Qashqadaryo viloyati,Кашкадарьинская область,Kashkadarya region,Қашқадарё вилояти,6.3,7.7,10.8,8.5,10.8,10.8,14.3,16.4,15.6,8.8,9.6,9.7,11.0,10.8,8.0
1712,Navoiy viloyati,Навоийская область,Navoi region,Навоий вилояти,11.5,14.6,15.5,14.6,16.0,13.4,21.8,7.1,19.9,11.4,10.2,11.9,13.7,15.3,21.0
1714,Namangan viloyati,Наманганская область,Namangan region,Наманган вилояти,32.5,37.5,43.9,44.7,49.8,52.7,52.6,64.0,49.8,45.2,38.2,58.1,64.4,67.4,76.2
1718,Samarqand viloyati,Самаркандская область,Samarkand region,Самарқанд вилояти,51.0,90.6,78.6,110.0,95.1,113.5,132.2,262.3,64.3,83.8,90.8,81.9,140.8,143.8,108.3
1722,Surxondaryo viloyati,Сурхандарьинская область,Surkhandarya region,Сурхондарё вилояти,67.1,108.3,48.5,161.0,169.1,39.3,55.1,156.2,117.6,131.1,166.0,163.3,168.7,179.7,180.2
1724,Sirdaryo viloyati,Сырдарьинская область,Syrdarya region,Сирдарё вилояти,15.9,17.9,24.9,26.1,26.9,26.9,27.8,25.7,16.6,19.6,7.5,8.2,8.6,9.0,14.1
1727,Toshkent viloyati,Ташкентская область,Tashkent region,Тошкент вилояти,241.6,265.5,305.9,226.3,271.7,280.4,276.3,147.1,159.0,136.0,126.4,132.2,156.0,209.1,208.6
1730,Farg‘ona  viloyati,Ферганская область,Fergana region,Фарғона вилояти,27.5,31.4,38.0,48.1,65.7,69.1,75.1,62.4,83.7,76.9,79.0,81.8,88.1,101.3,90.5
1733,Xorazm viloyati,Хорезмская область,Khorezm region,Хоразм вилояти,38.3,35.9,30.6,29.5,20.6,21.1,31.8,30.7,30.8,31.9,28.9,24.4,29.5,31.6,37.9
1726,Toshkent shahri,город Ташкент,Tashkent city,Тошкент шаҳри,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0
