Code,Klassifikator,Klassifikator_ru,Klassifikator_en,Klassifikator_uzc,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
15,Teri va unga tegishli mahsulotlar ishlab chiqarish,Производство кожаной и относящейся к ней продукции,Manufacture of leather and related products,Тери ва унга тегишли маҳсулотлар ишлаб чиқариш,80.7,122.4,152.1,348.4,527.2,757.9,981.4,1414.6,1647.9,1588.8,1616.9,2083.9,2220.6,2795.7,4137.1
16,"Yog`och va po`kak buyumlar (mebeldan tashqari), pohol va to`qish uchun materiallardan buyumlar ishlab chiqarish","Производство деревянных и пробковых изделий, (кроме мебели), изделий из соломки и материалов для плетения","Manufacture of wooden and cork products, (except furniture), products made of straw and plaiting materials","Ёғоч ва пўкак буюмлар (мебелдан ташқари), поҳол ва тўқиш учун материаллардан буюмлар ишлаб чиқариш",70.6,108.8,201.0,392.3,584.1,745.3,573.3,776.0,1600.6,1596.0,1563.8,2209.0,2537.0,2144.2,3360.9
17,Qog`oz va qog`oz mahsulotlari ishlab chiqarish,Производство бумаги и бумажной продукции,Manufacture of paper and paper products,Қоғоз ва қоғоз маҳсулотлари ишлаб чиқариш,129.8,189.8,231.5,429.5,484.2,614.6,955.9,1230.8,1633.5,1942.8,2257.8,2896.2,4275.6,5701.3,8821.6
18,Yozilgan materiallarni nashr qilish va aks ettirish,Печать и воспроизведение записанных материалов,Printing and Playback of Recorded Materials,Ёзилган материалларни нашр қилиш ва акс эттириш,209.6,234.2,338.3,407.2,473.3,573.2,939.9,1129.7,1260.3,1361.9,1081.5,1683.2,2627.5,2217.7,3359.7
19,Koks va neftni qayta ishlash mahsulotlari ishlab  chiqarish,Производство химической продукции,Manufacture of chemical products,Кокс ва нефтни қайта ишлаш маҳсулотлари ишлаб  чиқариш,1785.3,2383.0,2265.7,2470.3,3062.7,3102.6,2886.7,3681.9,5589.3,9964.2,11003.3,11371.5,16095.9,25082.2,30757.1
20,Kimyo mahsulotlari ishlab chiqarish,Производство кокса и продуктов нефтепереработки,Manufacture of coke and refined petroleum products,Кимё маҳсулотлари ишлаб чиқариш,1960.0,2594.7,2924.7,3350.1,4130.1,4993.7,7378.9,9893.8,15078.4,18974.3,21213.5,28080.7,33639.5,33838.0,40220.3
21,Asosiy farmatsevtika mahsulotlari va preparatlari ishlab chiqarish,Производство основных фармацевтических продуктов и препаратов,Manufacture of basic pharmaceutical products and preparations,Асосий фарматсевтика маҳсулотлари ва препаратлари ишлаб чиқариш,174.7,278.3,328.7,434.6,516.6,750.6,1220.9,1403.1,1612.4,1945.8,2543.5,3903.0,3402.0,4005.5,4874.7
22,Rezina va plastmassa buyumlar ishlab chiqarish,Производство резиновых и пластмассовых изделий,Manufacture of rubber and plastic products,Резина ва пластмасса буюмлар ишлаб чиқариш,572.7,854.1,864.4,1406.8,1646.1,1891.7,2594.7,3235.8,5295.4,5347.8,7017.7,8463.3,9342.7,11056.2,17140.3
23,Boshqa nometall mineral mahsulotlar ishlab chiqarish,Производство прочей неметаллической минеральной продукции,Manufacture of other non-metallic mineral products,Бошқа нометалл минерал маҳсулотлар ишлаб чиқариш,1640.6,2267.9,2914.2,4285.8,4771.4,4889.5,6338.3,7528.2,12190.3,13721.8,16287.7,20714.8,22442.4,28460.0,42129.5
24,Metallurgiya sanoati,Металлургическая промышленность,Metallurgical industry,Металлургия саноати,3688.6,4311.6,5056.7,5975.7,7525.6,8493.0,9729.8,15449.7,31299.5,57327.3,79445.1,96785.5,107071.9,126485.7,171299.9
25,Mashina va uskunalardan tashqari tayyor metall buyumlar ishlab chiqarish,"Производство готовых металлических изделий, кроме машин и оборудования","Manufacture of fabricated metal products, except machinery and equipment",Машина ва ускуналардан ташқари тайёр металл буюмлар ишлаб чиқариш,565.7,774.6,1084.6,1183.6,1402.0,1936.8,2245.3,3650.3,5093.8,5628.8,7063.3,11064.1,12584.3,14404.1,17319.7
26,"Kompyuterlar, elektron va optik mahsulotlar ishlab chiqarish","Производство компьютеров, электронной и оптической продукции","Manufacture of computers, electronic and optical products","Компютерлар, электрон ва оптик маҳсулотлар ишлаб чиқариш",445.2,607.9,741.2,330.7,435.6,481.5,450.7,843.7,1040.5,2001.6,3457.7,6232.9,6261.7,4202.3,4543.4
27,Elektr uskunalar ishlab chiqarish,Производство электрического оборудования,Manufacture of electrical equipment,Электр ускуналар ишлаб чиқариш,395.7,530.1,795.4,1245.0,1468.0,1587.7,1950.1,3225.7,6985.3,7373.3,8635.4,11212.0,14388.0,18702.0,25252.0
28,Boshqa toifalarga kiritilmagan mashina va uskunalar ishlab chiqarish,"Производство машин и оборудования, не включенных в другие категории","Manafacture of machinery and equipment,not elsewhere classified",Бошқа тоифаларга киритилмаган машина ва ускуналар ишлаб чиқариш,211.4,319.1,467.2,776.6,814.5,787.6,983.7,1586.2,3504.5,4373.0,4291.3,4353.3,5448.7,5643.0,8347.0
29,"Avtotransport vositalari, treylerlar va yarim pritseplar ishlab chiqarish","Производство автотранспортных средств, трейлеров и полуприцепов","Manufacture of motor vehicles, trailers and semi-trailers","Автотранспорт воситалари, трейлерлар ва ярим прицеплар ишлаб чиқариш",3562.3,4195.5,5494.4,7753.4,8997.7,7826.3,4112.3,10509.6,26631.3,33091.2,33594.9,32167.6,51396.2,76904.9,87106.7
30,Boshqa transport uskunalari ishlab chiqarish,Производство прочего транспортного оборудования,Manufacture of other transport equipment,Бошқа транспорт ускуналари ишлаб чиқариш,91.3,101.2,126.9,168.9,229.0,212.4,212.5,334.1,504.8,818.3,879.3,1137.6,1520.7,1734.5,2279.4
31,Mebel ishlab chiqarish,Производство мебели,Furniture manufacture,Мебел ишлаб чиқариш,164.1,207.6,228.0,349.0,491.4,614.8,1371.4,1513.7,1694.9,2299.1,2097.3,3059.8,3996.7,4278.0,7904.7
32,Boshqa tayyor buyumlar ishlab chiqarish,Производство прочих готовых изделий,Manufacture of other finished products,Бошқа тайёр буюмлар ишлаб чиқариш,226.7,140.6,187.3,231.1,353.9,450.6,1077.1,1032.9,1363.7,1523.3,1699.3,2049.5,2499.1,4203.5,7423.0
33,Mashina va uskunalarni ta`mirlash va o`rnatish,Ремонт и установка машин и оборудования,Repair and installation of machinery and equipment,Машина ва ускуналарни таъмирлаш ва ўрнатиш,502.6,560.4,730.2,765.0,986.9,1065.6,1044.0,1181.1,1353.1,1385.8,1379.4,1885.3,2078.4,3061.2,6054.8
