Code,Klassifikator,Klassifikator_ru,Klassifikator_en,Klassifikator_uzc,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
62,"Kiyim predmetlari va kiyim jihozlari, mashinada yoki qo'lda to'qilgan trikotajlaridan tashqari","Предметы одежды и принадлежности к одежде, кроме трикотажных машинного или ручного вязания","Articles of clothing and clothing accessories, other than knitted or crocheted","Кийим предметлари ва кийим жиҳозлари, машинада ёки қўлда тўқилган трикотажларидан ташқари",4054.4,4547.5,6920.4,7605.5,6789.9,8675.0,12768.2,17290.8,19859.8,31423.1,47486.4,67345.8,89540.2,126667.8,109245.9
52,Paxta,Хлопок,Cotton,Пахта,2019429.6,1737817.4,1658709.0,1669888.5,1653484.8,1324390.0,1189752.6,1176078.4,1029933.2,1293375.3,1200084.1,1926261.0,1606619.2,1414139.8,1391140.1
45,Po'kak va undan tayyorlangan buyumlar,Пробка и изделия из нее,Cork and its products,Пўкак ва ундан тайёрланган буюмлар,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.1,4.4,0.0
24,"Tamaki va sanoatda uning o'rnini bosuvchilar; yondirmasdan nafas olish uchun mo'ljallangan, tarkibida nikotin bo'lgan yoki bo'lmagan mahsulot; tarkibida nikotin bo'lgan va nikotinni inson organizmiga kiritish uchun mo'ljallangan boshqa mahsulotlar","Табак и промышленные заменители табака; продукция, содержащая или не содержащая никотин, предназначенная для вдыхания без горения; прочая продукция, содержащая никотин и предназначенная для поступления никотина в организм человека",Tobacco and industrial tobacco substitutes; products containing or not containing nicotine intended to be inhaled without burning; other products containing nicotine and intended for the intake of nicotine into the human body,"Тамаки ва саноатда унинг ўрнини босувчилар; ёндирмасдан нафас олиш учун мўлжалланган, таркибида никотин бўлган ёки бўлмаган маҳсулот; таркибида никотин бўлган ва никотинни инсон организмига киритиш учун мўлжалланган бошқа маҳсулотлар",31985.1,29677.1,24271.8,17325.9,12204.3,12150.5,7729.0,8300.6,9047.1,17142.6,10564.3,17824.8,66657.8,62896.5,84576.2
25,"Tuz; oltingugurt; tuproqlar va tosh; suvoq materiallari, ohak va sement","Соль; сера; земли и камень; штукатурные материалы, известь и цемент","Salt; sulphur; earths and stone; plastering materials, lime and cement","Туз; олтингугурт; тупроқлар ва тош; сувоқ материаллари, оҳак ва цемент",59386.4,60991.2,61413.2,47540.0,47099.1,57368.9,39336.7,59427.9,21083.0,33612.3,54537.6,76947.0,71442.5,35189.1,58758.2
35,Oqsil moddalari; modifikatsiyalangan kraxmallar; yelim; fermentlar,Белковые вещества; модифицированные крахмалы; клеи; ферменты,Albuminoidal substances; modified starches; glues; enzymes,Оқсил моддалари; модификацияланган крахмаллар; елим; ферментлар,35.7,43.5,42.9,20.9,172.9,219.9,63.0,274.0,290.1,306.2,3485.8,3303.9,2527.7,9124.4,8812.6
36,"Portlovchi moddalar, pirotexnika vositalari, gugurtlar, pirofor qotishmalari, ba'zi yonuvchi moddalar",Взрывчатые вещества; пиротехнические изделия; спички; пирофорные сплавы; некоторые горючие вещества,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,"Портловчи моддалар, пиротехника воситалари, гугуртлар, пирофор қотишмалари, баъзи ёнувчи моддалар",2846.7,1838.3,2048.8,2536.1,51.1,318.7,384.4,1019.4,678.1,636.7,217.6,1226.9,1502.9,185.0,242.5
85,"Elektr mashinalar va uskunalar, ularning qismlari; ovoz yozib oluvchi va ovozni qayta eshittiruvchi apparatura, televizion tasvir va tovushni yozib oluvchi va qayta tiklovchi apparatura, ularning qismlari va jihozlari","Электрические машины и оборудование, их части; звукозаписывающая  и звуковоспроизводящая аппаратура, аппаратура для записи  и воспроизведения телевизионного изображения и звука, их части и  принадлежности","Electrical machinery and equipment and parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles","Электр машиналар ва ускуналар, уларнинг қисмлари; овоз ёзиб олувчи ва овозни қайта эшиттирувчи аппаратура, телевизион тасвир ва товушни ёзиб олувчи ва қайта тикловчи аппаратура, уларнинг қисмлари ва жиҳозлари",92054.3,123146.9,89456.3,86669.3,54698.5,43485.5,74460.8,109513.6,86455.9,170507.7,157190.8,159996.1,199985.5,280318.0,235678.1
87,"Yer usti transport vositalari: temir yo'l yoki tramvay harakatlanuvchi tarkibidan tashqari, ularning qismlari va asbob-uskunalari","Средства наземного транспорта, кроме железнодорожного или трамвайного подвижного состава, и их части и принадлежности","Vehicles other than railway or tramway rolling-stock, and parts and accessories thereof","Ер усти транспорт воситалари: темир йўл ёки трамвай ҳаракатланувчи таркибидан ташқари, уларнинг қисмлари ва асбоб-ускуналари",487175.4,748261.4,736315.3,650478.4,440122.6,48564.0,55140.1,150132.8,54162.1,174067.2,208113.2,383601.8,360113.6,496701.9,415724.8
88,"Uchish apparatlari, kosmik apparatlar va ularning qismlari","Летательные аппараты, космические аппараты, и их части","Aircraft, spacecraft, and parts thereof","Учиш аппаратлари, космик аппаратлар ва уларнинг қисмлари",31517.6,42891.1,19593.0,36795.0,34515.5,13264.7,26216.5,6178.3,6121.7,22102.1,6360.1,15786.9,6301.4,71703.9,117826.2
