Code,Klassifikator,Klassifikator_ru,Klassifikator_en,Klassifikator_uzc,2024-М01,2024-М02,2024-М03,2024-М04,2024-М05,2024-М06,2024-М07,2024-М08,2024-М09,2024-М10,2024-М11,2024-М12,2025-М01,2025-М02,2025-М03,2025-М04,2025-М05,2025-М06,2025-М07,2025-М08,2025-М09,2025-М10,2025-М11,2025-М12,2026-М01,2026-М02,2026-М03,2026-М04
01.9,Oliy navli bugʻdoy uni,Мука пшеничная высшего сорта,Premium wheat flour,Олий навли буғдой уни,98.79,99.97,101.12,100.58,101.49,101.11,99.91,98.07,100.48,100.28,99.89,100.81,100.38,97.62,99.52,101.58,100.44,100.0,99.59,99.79,100.34,99.85,100.22,100.54,100.3,100.6,100.4,100.8
01.10,Birinchi navli bugʻdoy uni,Мука пшеничная первого сорта,First grade wheat flour,Биринчи навли буғдой уни,100.78,99.48,101.01,100.47,98.46,98.84,99.43,98.41,101.55,99.73,99.18,99.32,99.58,97.44,97.95,100.96,99.56,100.05,98.03,99.89,100.18,100.0,100.21,100.0,100.7,100.9,100.4,101.1
01.11,Oliy navli bugʻdoy unidan tayyorlangan non,Хлеб пшеничный из муки высшего сорта,Wheat bread made from premium flour,Олий навли буғдой унидан тайёрланган нон,100.0,100.14,100.0,99.48,102.05,98.96,100.4,100.04,99.94,101.75,101.48,100.11,100.19,99.9,99.78,100.58,98.28,101.79,98.76,99.76,100.51,100.13,100.49,100.67,100.2,99.9,100.0,100.9
01.12,Birinchi navli bugʻdoy unidan tayyorlangan non,Хлеб пшеничный из муки первого сорта,Wheat bread made from first grade flour,Биринчи навли буғдой унидан тайёрланган нон,100.0,100.0,100.71,100.43,101.15,100.0,100.17,100.0,100.43,100.46,100.0,100.0,100.0,100.0,100.0,101.34,100.0,100.0,100.0,100.0,102.24,100.0,100.0,100.0,100.0,100.0,100.0,100.1
01.13,Obinon,Лепешки,Flatbreads,Обинон,101.34,100.0,100.0,101.08,101.17,99.83,100.66,100.13,100.0,100.7,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.02,100.01,100.0,100.61,100.0,101.0,100.3,100.9
01.14,Javdar va javdar-bugʻdoy noni,Хлеб ржаной и ржано-пшеничный,Rye and rye-wheat bread,Жавдар ва жавдар-буғдой нони,101.88,100.0,100.0,99.98,100.0,100.0,100.59,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.99,100.1,100.0,100.02,99.99,100.84,99.99,99.99,99.99,100.2,100.4,100.0,100.6
01.15,"Bulochka, bublik va boshqa yogʻli mahsulotlar","Булочки, бублики и другие сдобные изделия","Buns, bagels, and other pastry items","Булочка, бублик ва бошқа ёғли маҳсулотлар",99.73,102.92,100.32,100.87,101.39,99.95,100.06,100.28,100.12,102.99,98.0,99.99,99.98,100.44,100.04,101.59,99.82,100.0,99.4,100.64,99.83,100.1,99.96,100.87,100.1,100.2,100.1,100.7
01.16,"Suxari (qoq non), qarsillama non, galeta","Сухари, хрустящие хлебцы, галеты","Rusks, crispbread, crackers","Сухари (қоқ нон), қарсиллама нон, галета",100.0,101.69,99.91,100.44,99.33,99.04,100.38,100.26,100.01,100.06,102.01,99.34,100.91,99.48,100.46,101.93,101.07,100.0,99.76,99.56,100.1,100.0,100.47,100.45,100.7,100.6,99.8,100.4
01.16.1,"Pirojki, ponchik (goʻshtli pirojkidan tashqari)","Пирожки, пончики (кроме пирожков с мясом)",Pirozhki and doughnuts (excluding meat pirozhki),"Пирожки, пончик (гўштли пирожкидан ташқари)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0
01.17,Pechenye,Печенье,Cookies,Печене,99.63,101.11,100.17,101.99,99.51,100.69,100.02,100.4,101.98,100.12,99.97,99.31,100.27,99.49,100.0,100.65,100.65,100.28,99.37,100.29,100.48,99.98,99.99,100.02,100.3,100.1,100.5,101.0
01.18,Vafli,Вафли,Wafers,Вафли,100.0,102.03,101.6,102.13,98.72,101.08,100.64,100.21,100.89,100.25,102.1,98.17,100.31,100.05,100.65,101.6,100.26,99.96,100.08,100.83,101.08,99.89,100.14,100.25,100.1,100.3,100.4,100.5
01.19,Pryaniklar,Пряники,Gingerbread,Пряниклар,99.0,100.32,101.11,104.17,102.76,100.0,100.69,100.0,100.13,100.38,99.52,100.48,100.83,100.0,99.67,100.0,100.0,100.0,99.89,100.0,100.0,100.5,100.0,100.37,100.5,100.5,100.0,101.0
01.20,Tortlar,Торты,Cakes,Тортлар,100.9,101.09,100.43,102.03,100.18,100.72,99.9,100.84,100.33,100.15,100.26,100.07,100.73,99.79,100.32,99.73,100.53,99.79,100.37,99.95,101.21,99.75,99.37,100.81,101.9,100.0,100.2,100.7
01.21,Turli xil pirojniylar,Пирожные разных видов,Pastries of various types,Турли хил пирожнийлар,100.5,101.68,99.82,100.06,100.29,100.0,99.9,99.86,100.26,101.0,102.87,99.96,99.97,101.44,101.27,98.89,99.13,99.98,99.94,100.18,101.04,100.57,100.0,100.83,100.1,100.0,101.3,100.3
01.22,Kekslar,Кексы,Cupcakes,Кекслар,99.91,101.2,101.19,100.04,98.6,101.22,99.66,100.3,100.36,100.28,101.98,99.58,102.33,99.37,98.57,100.37,100.29,99.9,101.11,99.97,101.11,100.92,100.49,100.2,100.0,100.6,100.0,100.8
01.23,Korjiklar,Коржики,Biscuits,Коржиклар,100.0,100.0,100.0,100.0,101.67,100.0,103.76,100.0,100.0,100.65,100.0,100.0,100.0,100.55,100.0,100.0,100.0,100.0,100.0,100.0,100.0,101.0,100.0,100.96,0.0,0.0,0.0,0.0
01.24,Chak chak,Чак чак,Chak-chak,Чак чак,101.42,106.0,103.88,104.72,102.13,100.0,100.0,100.0,100.93,89.45,100.0,100.0,100.22,100.37,100.0,100.54,100.0,99.41,100.0,100.0,100.97,100.0,99.99,100.48,100.0,100.0,101.6,100.0
01.25,"Tayyor nonushtalar shaklidagi boshoqli donlar (""quruq nonushtalar"")","Зерна злаков в виде готовых завтраков (""сухие завтраки"")","Ready-to-eat cereal grains (""breakfast cereals"")","Тайёр нонушталар шаклидаги бошоқли донлар (""қуруқ нонушталар"")",101.47,101.62,100.01,98.93,100.82,100.25,102.1,102.2,100.85,100.16,93.0,100.22,99.46,100.87,100.58,100.59,99.9,99.84,102.1,99.59,100.03,99.94,101.11,100.85,100.0,99.5,100.4,100.6
01.26,Vermishel,Вермишель,Vermicelli,Вермишел,101.08,99.98,100.02,99.3,103.34,100.32,100.9,99.58,100.45,100.78,100.13,100.01,100.0,98.72,100.81,100.61,100.88,100.01,100.52,99.72,100.35,100.06,100.0,99.79,100.1,100.3,100.0,100.7
01.27,Ugra (shu jumladan lagʻmon uchun),Лапша (в том числе для лагмана),Noodles (including for lagman),Угра (шу жумладан лағмон учун),100.0,100.72,100.03,100.19,100.05,100.18,100.04,100.38,100.54,99.92,100.35,100.12,100.1,98.82,99.9,100.76,100.96,100.62,99.57,99.92,100.32,100.94,100.06,101.09,100.0,100.2,100.2,100.4
01.28,"Makaronlar, spagetti","Макароны, спагетти","Pasta, spaghetti","Макаронлар, спагетти",100.0,99.82,100.17,99.44,102.44,99.9,99.84,99.78,99.88,101.14,101.54,100.65,100.33,99.53,100.68,99.82,100.12,99.59,100.39,99.88,100.91,99.99,100.42,99.8,100.0,100.4,100.0,100.8
01.29,"Shakldor mahsulotlar (chigʻanoqlar, yulduzchalar va shu kabilar)","Фигурные изделия (ракушки, звездочки и аналогичные)","Shaped products (shells, stars and similar)","Шаклдор маҳсулотлар (чиғаноқлар, юлдузчалар ва шу кабилар)",100.0,100.12,100.3,99.22,102.0,101.17,100.18,99.87,99.91,101.74,101.0,100.7,100.61,98.96,100.9,99.73,99.14,99.68,99.16,99.98,101.09,100.58,101.19,100.05,100.2,100.3,100.5,101.3
01.30,"Chuchvaralar va shu kabi mahsulotlar, xom","Пельмени и аналогичные изделия, сырые","Dumplings and similar products, raw","Чучваралар ва шу каби маҳсулотлар, хом",100.0,101.61,100.17,100.54,99.87,100.41,100.54,100.45,100.34,100.42,100.05,101.05,99.93,100.73,100.79,100.24,100.9,99.77,99.52,100.54,101.29,100.31,100.58,100.99,100.3,101.0,100.0,99.9
01.31,Boshqa toifalarga kiritilmagan makaron mahsulotlari (tez tayyorlanadigan ugra),"Прочие макаронные изделия, не отнесенные к другим категориям",Other noodle products not elsewhere classified,Бошқа тоифаларга киритилмаган макарон маҳсулотлари (тез тайёрланадиган угра),100.0,99.16,100.81,99.82,100.23,99.7,99.37,100.42,100.38,102.46,100.43,99.39,100.65,100.14,100.66,100.79,100.28,99.4,101.53,99.07,100.8,100.24,100.52,100.93,100.3,100.1,99.8,100.1
01.32,Pop-korn,Поп-корн,Popcorn,Поп-корн,101.2,100.0,100.0,102.24,100.0,100.0,101.1,100.0,100.0,100.0,100.0,100.44,100.0,100.0,99.75,100.0,100.0,100.4,100.0,100.0,100.85,100.73,100.0,100.87,100.0,100.0,101.2,100.0
01.33,Non-bulka mahsulotlarini tayyorlash uchun aralashmalar va xamir,Смеси и тесто для приготовления хлебобулочных изделий,Mixes and dough for bakery products,Нон-булка маҳсулотларини тайёрлаш учун аралашмалар ва хамир,102.11,100.61,100.01,100.05,99.42,100.93,100.17,100.2,100.13,100.13,99.7,99.82,100.05,101.28,101.28,100.57,100.74,99.3,100.12,99.77,101.04,101.08,101.15,99.95,100.5,100.6,100.0,100.3
01.34,Mol goʻshti (suyaksiz goʻshtidan tashqari),Говядина (кроме бескостного мяса),Beef (except boneless meat),Мол гўшти (суяксиз гўштидан ташқари),99.38,99.5,99.89,100.23,100.83,101.0,101.84,104.56,102.48,102.7,99.52,101.17,100.33,102.73,108.66,101.56,100.8,100.66,102.27,100.13,101.35,101.42,100.19,100.35,100.9,101.7,101.7,103.3
01.35,Suyaksiz mol goʻshti,Говядина бескостная,Boneless beef,Суяксиз мол гўшти,100.47,100.34,100.12,101.95,100.78,100.58,101.68,103.88,101.83,100.0,100.0,100.86,100.43,102.08,108.92,101.81,100.82,100.54,102.5,100.55,101.18,101.32,100.27,100.47,100.6,101.7,101.9,104.0
01.36,Qoʻy goʻshti,Баранина,Mutton,Қўй гўшти,100.36,99.94,100.0,100.36,100.85,101.11,100.91,104.01,102.22,101.74,100.0,100.0,101.56,101.78,108.66,101.16,100.79,100.69,102.49,100.84,100.99,101.51,100.67,100.41,101.4,102.9,101.4,104.0
01.37,Choʻchqa goʻshti,Свинина,Pork,Чўчқа гўшти,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.83,102.96,100.26,102.0,100.27,100.0,100.0,101.46,102.12,100.0,100.0,100.0,99.66,100.0,100.0,100.0,102.92,0.0,0.0,0.0,0.0
01.38,Parranda goʻshti (butun tana),Мясо птицы (тушка),Poultry meat (whole carcass),Парранда гўшти (бутун тана),102.74,100.27,100.25,100.58,98.77,100.27,101.87,100.54,99.15,99.05,98.45,100.95,100.36,99.52,99.92,101.14,98.43,101.68,100.93,101.81,101.06,98.95,98.41,100.29,101.3,101.6,99.8,98.3
01.39,"Tovuq boldiri, son va tovuqning boshqa qismlari","Голень куриная, окорочка и другие части курицы","Chicken drumsticks, leg quarters, and other chicken parts","Товуқ болдири, сон ва товуқнинг бошқа қисмлари",102.65,100.89,100.4,98.36,98.9,100.35,100.14,100.38,99.75,100.21,99.78,99.34,100.62,100.0,99.9,100.53,99.07,100.74,101.82,101.77,101.07,99.05,98.54,99.6,101.5,101.4,99.9,98.0
01.40,"Qiyma (yogʻli, yarim yogʻli)","Мясной фарш (жирный, полужирный)","Meat mince (fatty, semi-fatty)","Қийма (ёғли, ярим ёғли)",99.27,99.77,100.0,103.7,99.1,100.79,100.0,102.74,103.59,100.24,100.0,100.96,100.13,101.58,105.87,101.8,100.0,100.0,102.49,100.5,100.0,101.56,100.28,100.49,100.9,101.3,101.6,102.9
01.41,"Yangi soʻyilgan, sovitilgan yoki muzlatilgan, quritilgan, tuzlangan, namakobga solingan  yoki dudlangan mol va qoʻy jigari","Печень говяжья, баранья, парная, охлажденная или мороженая, сушеная, соленая, в рассоле  или копченая","Beef/lamb liver (fresh, chilled or frozen, dried, salted, brined or smoked)","Янги сўйилган, совитилган ёки музлатилган, қуритилган, тузланган, намакобга солинган  ёки дудланган мол ва қўй жигари",100.3,100.36,100.0,100.24,102.36,101.05,100.0,101.41,100.0,100.5,102.0,100.16,103.04,100.52,102.61,101.09,100.0,101.54,101.9,99.85,100.0,102.05,100.0,101.0,101.8,101.3,101.1,102.6
01.42,"Yangi soʻyilgan, sovitilgan yoki muzlatilgan, quritilgan, tuzlangan, namakobga solingan  yoki dudlangan mol oyoqlari","Ножки говяжьи, парные, охлажденные или мороженые, сушеные, соленые, в рассоле  или копченые","Beef feet (fresh, chilled or frozen, dried, salted, brined or smoked)","Янги сўйилган, совитилган ёки музлатилган, қуритилган, тузланган, намакобга солинган  ёки дудланган мол оёқлари",100.0,95.68,100.0,102.45,99.46,96.15,100.0,102.29,102.32,103.71,104.17,100.51,102.09,101.55,105.17,101.9,99.57,99.69,98.3,99.64,100.89,102.26,101.24,102.0,101.2,102.5,101.7,101.4
01.43,"Yangi soʻyilgan, sovitilgan yoki muzlatilgan, quritilgan, tuzlangan, namakobga solingan  yoki dudlangan til","Язык, парной, охлажденный или мороженый, сушеный, соленый, в рассоле  или копченый","Tongue (fresh, chilled or frozen, dried, salted, brined or smoked)","Янги сўйилган, совитилган ёки музлатилган, қуритилган, тузланган, намакобга солинган  ёки дудланган тил",100.0,100.83,100.0,100.0,99.18,100.0,101.66,100.0,100.0,104.52,100.0,101.78,101.45,101.09,102.49,101.36,100.62,99.93,100.0,100.0,100.0,102.91,99.76,101.0,100.0,100.0,102.9,101.0
01.44,Pishirilgan kolbasa,Колбаса вареная,Cooked sausage,Пиширилган колбаса,102.29,101.39,102.35,102.25,100.28,101.83,100.24,100.13,100.8,97.01,100.88,100.74,99.73,100.5,100.27,101.89,100.19,99.66,100.22,100.16,100.71,101.41,99.46,100.4,100.6,101.1,100.2,100.8
01.45,"Sosiskalar, sardelkalar","Сосиски, сардельки","Sausages, frankfurters","Сосискалар, сарделкалар",101.35,100.76,102.34,102.46,101.91,100.25,100.88,100.08,100.23,98.02,99.47,100.74,100.46,100.02,100.12,101.11,99.87,99.6,101.17,100.08,100.49,101.71,99.78,99.77,100.3,100.5,100.4,101.1
01.46,Dudlangan va yarim dudlangan kolbasa,Колбаса копченая и полукопченая,Smoked and semi-smoked sausage,Дудланган ва ярим дудланган колбаса,99.98,100.74,99.86,101.93,100.5,101.75,100.15,100.21,100.0,100.82,100.19,101.22,99.61,101.54,99.5,101.23,99.93,99.23,100.01,100.63,100.87,101.39,100.34,99.78,100.5,100.8,101.0,101.8
01.47,Qazi,Казы,Kazi,Қази,99.53,101.2,100.0,100.39,103.54,99.04,98.94,102.12,100.38,101.04,100.0,100.0,100.0,100.0,100.5,99.67,100.57,100.0,100.0,100.23,100.51,100.5,100.07,101.35,101.1,100.2,100.5,100.8
01.48,Konservalangan dimlangan mol goʻshti,Говядина тушеная консервированная,Canned stewed beef,Консерваланган димланган мол гўшти,99.3,99.99,100.03,100.42,100.08,100.56,100.55,100.02,99.49,102.08,102.13,99.99,100.31,100.08,100.33,101.54,100.0,99.88,99.54,100.01,100.01,100.02,100.0,101.0,100.2,99.9,100.5,100.3
01.49,"Tirik, yangi, sovutilgan  baliq","Рыба, живая, свежая, охлажденная","Fish, live, fresh, chilled","Тирик, янги, совутилган  балиқ",99.02,102.51,103.96,102.17,100.86,100.38,100.06,99.22,100.59,97.07,97.63,102.38,102.06,101.53,103.34,100.12,99.01,100.0,100.0,100.0,99.98,99.68,98.94,101.19,101.0,99.6,101.6,103.4
01.50,Muzlatilgan baliq,Рыба мороженая,Frozen fish,Музлатилган балиқ,98.58,102.14,101.34,100.0,100.0,100.0,100.0,101.36,100.0,100.0,100.0,100.0,101.03,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.53,99.79,101.6,101.67,100.4,100.0,100.0,100.0
01.51,"Quritilgan, tuzlangan, namakobga solingan  yoki dudlangan baliq","Рыба, вяленая, соленая, в рассоле или копченая","Fish, dried, salted, in brine or smoked","Қуритилган, тузланган, намакобга солинган  ёки дудланган балиқ",100.83,101.63,99.36,100.82,100.34,100.75,103.28,100.34,99.91,101.94,99.57,101.65,100.68,100.0,99.89,100.29,100.0,101.37,98.99,100.81,100.43,99.57,99.97,100.72,100.6,100.0,100.2,99.9
01.52,Moyga solingan sardinalar,Сардины в масле,Sardines in oil,Мойга солинган сардиналар,99.55,100.12,100.01,100.08,100.35,100.54,101.37,99.98,100.97,103.03,98.7,104.61,100.06,101.37,100.13,100.5,99.94,99.46,99.46,100.71,101.04,100.83,98.78,101.93,99.9,100.1,103.0,100.8
01.53,Moyga solingan shprotlar,Шпроты в масле,Sprats in oil,Мойга солинган шпротлар,105.11,100.01,100.46,99.92,102.58,100.78,103.45,101.34,100.68,95.07,99.41,102.25,100.37,99.19,101.06,101.31,99.99,100.87,100.11,99.84,100.44,100.36,99.87,100.83,100.3,100.4,100.4,100.6
01.54,Pomidor qaylasiga solingan kilka,Килька в томатном соусе,Sprat in tomato sauce,Помидор қайласига солинган килка,102.02,100.0,99.76,100.49,100.2,100.24,104.65,100.8,100.08,100.66,100.19,100.57,100.1,101.0,101.24,100.13,99.71,101.26,100.38,98.89,100.09,100.12,100.02,100.99,99.8,100.1,101.0,100.2
01.55,Xom sut (yangi sogʻilgan),Молоко сырое (свежее),Raw milk (fresh),Хом сут (янги соғилган),102.43,103.55,102.83,101.35,99.24,100.0,98.3,100.0,100.0,97.97,100.0,100.06,100.0,100.0,101.44,100.0,99.83,100.57,99.59,100.0,100.0,101.19,100.51,100.7,100.9,100.5,100.7,100.4
01.56,Pasterizatsiya qilingan sut,Молоко пастеризованное,Pasteurized milk,Пастеризация қилинган сут,99.36,99.67,101.51,100.4,99.83,99.38,99.89,99.76,100.14,101.22,100.65,101.79,101.38,100.75,100.52,99.42,100.24,99.98,99.79,100.16,100.06,100.65,100.5,100.68,100.1,100.8,99.6,100.2
01.57,Qaymoq,Каймак,Sweat Cream,Қаймоқ,99.6,101.08,99.58,101.61,100.06,99.03,100.78,100.72,100.58,99.7,100.36,100.08,101.5,101.31,100.06,101.35,100.46,99.44,98.67,100.62,101.21,100.65,100.44,99.92,101.1,99.3,101.0,99.2
01.58,Quyultirilgan sut,Молоко сгущенное,Condensed milk,Қуюлтирилган сут,104.91,100.89,99.85,99.8,100.54,99.58,100.43,99.75,100.45,99.93,100.08,100.41,100.15,100.09,101.19,101.37,99.76,99.9,100.06,99.18,99.02,100.0,100.07,100.88,100.0,100.8,100.0,100.3
01.59,Quruq qaymoq,Сливки сухие,Dry cream,Қуруқ қаймоқ,100.0,100.66,100.0,100.02,99.04,101.26,100.63,101.6,100.14,102.57,100.31,100.0,100.53,100.0,99.86,100.26,100.0,98.73,101.61,100.0,102.82,100.0,100.0,100.0,99.8,100.4,100.0,100.4
01.60,Qattiq pishloqlar,Сыры твердые,Hard cheeses,Қаттиқ пишлоқлар,101.12,101.17,103.81,101.41,100.39,99.01,100.46,100.01,101.26,98.03,100.24,98.99,101.45,99.88,100.09,100.85,100.83,99.8,100.31,100.71,101.13,100.28,99.63,100.72,100.2,99.8,101.1,100.1
01.61,"Yumshoq pishloqlar, kolbasa shaklidagi pishloq","Сыры плавленые, колбасный сыр","Processed cheeses, sausage cheese","Юмшоқ пишлоқлар, колбаса шаклидаги пишлоқ",101.28,101.44,101.32,102.13,99.77,100.77,100.24,100.26,100.23,101.5,101.84,101.51,100.82,99.76,101.11,101.12,99.8,99.81,99.47,100.34,100.77,100.98,99.99,100.38,100.9,100.1,100.2,101.0
01.62,Brinza,Брынза,Feta cheese,Бринза,101.93,100.0,100.0,101.05,101.33,100.0,100.0,98.96,103.38,100.0,100.0,101.8,99.6,100.41,100.0,100.87,99.76,100.25,100.81,102.26,100.36,100.65,100.36,100.0,99.6,100.0,99.9,100.0
01.63,Tvorog,Творог,Cottage cheese,Творог,99.48,100.73,99.8,100.6,100.68,99.94,100.18,101.18,100.51,99.91,101.54,100.6,99.91,101.29,99.84,100.83,100.7,99.79,99.21,100.34,99.74,100.49,100.46,100.28,100.7,101.1,100.4,100.7
01.64,Tvorogli siroklar va sirok massasi,Сырки творожные и сырковая масса,Curd cheese and curd mass,Творогли сироклар ва сирок массаси,99.62,100.08,99.2,103.95,100.29,99.97,99.98,100.23,100.07,101.61,100.22,99.81,99.73,102.38,99.88,100.73,100.78,99.68,99.71,100.21,100.68,101.46,99.87,100.72,100.6,100.2,100.9,100.5
01.65,Tayoqcha shaklidagi pishloqlar,Сырные палочки,Cheese sticks,Таёқча шаклидаги пишлоқлар,105.62,100.0,100.0,101.5,100.3,100.39,100.08,100.03,100.52,99.99,99.45,100.05,99.91,100.24,100.56,101.24,100.72,100.23,100.16,100.6,100.48,99.85,100.11,100.65,100.4,99.8,100.0,100.6
01.66,Smetana,Сметана,Sour cream,Сметана,99.75,100.66,101.79,100.78,99.48,101.85,99.99,100.3,100.72,100.92,100.79,100.25,100.68,100.18,99.75,101.02,100.13,100.13,99.8,100.45,100.44,100.4,99.6,100.36,101.2,101.0,101.0,100.3
01.67,"Kefir, prostokvasha va boshqalar","Кефир, пpостокваша и т.п.","Kefir, sour milk, etc.","Кефир, простокваша ва бошқалар",100.0,100.25,102.21,102.21,98.94,98.91,101.15,100.04,100.51,100.16,100.6,100.3,100.42,101.8,100.03,100.57,99.36,100.61,99.39,100.27,99.89,100.22,101.27,100.06,100.5,100.4,101.6,100.5
01.68,Yogurt,Йогурт,Yoghurt,Йогурт,100.67,100.33,99.96,100.26,101.1,101.75,100.18,100.48,99.96,101.04,101.73,101.33,100.06,102.53,100.06,101.13,99.59,100.37,100.42,100.36,100.32,100.01,99.81,100.17,100.3,100.6,102.3,100.4
01.69,Suzma,Сузьма,Suzma,Сузма,100.0,102.8,99.56,100.44,101.44,97.62,101.71,96.07,100.42,100.0,100.0,102.51,100.63,99.82,100.49,100.0,97.96,99.13,98.99,101.0,102.17,101.72,100.35,101.41,101.3,100.7,101.3,100.0
01.70,Qurt,Курт,Kurt,Қурт,102.31,101.33,100.99,102.38,100.69,100.0,99.8,104.27,100.6,96.04,100.22,100.0,100.09,100.57,100.66,100.33,100.45,99.27,100.35,100.01,100.01,99.99,100.59,101.65,101.7,100.7,100.8,100.3
01.71,Tovuq tuxumlari,Яйца куриные,Chicken eggs,Товуқ тухумлари,103.14,98.83,97.84,90.19,82.91,99.9,96.9,101.03,102.22,100.44,103.85,118.75,86.7,89.89,100.58,95.05,95.29,104.4,96.07,102.26,107.33,103.65,102.01,103.46,100.7,100.9,102.1,97.2
01.72,Paxta moyi,Масло хлопковое,Cottonseed oil,Пахта мойи,97.67,99.5,98.35,98.55,98.56,99.81,101.53,106.17,103.15,104.33,101.26,106.76,103.31,100.26,101.05,102.53,104.93,100.0,100.32,101.77,100.29,101.0,100.6,100.08,100.2,100.3,100.4,100.8
01.73,Kungaboqar moyi,Масло подсолнечное,Sunflower oil,Кунгабоқар мойи,98.82,99.46,99.75,100.34,100.91,100.13,100.85,101.24,100.89,103.73,102.04,104.77,103.4,100.67,100.0,102.95,103.17,100.4,100.64,99.56,100.42,100.33,100.33,99.77,100.6,100.6,100.8,101.5
01.74,Sariyogʻ,Масло сливочное,Butter,Сариёғ,101.19,100.45,99.85,102.09,98.98,100.97,99.41,100.37,100.21,100.68,101.81,100.31,99.95,99.95,100.48,101.67,100.35,100.19,101.33,100.72,100.63,99.77,99.81,101.37,100.7,100.7,100.1,100.2
01.75,Margarin,Маргарин,Margarine,Маргарин,97.37,100.16,102.42,100.21,99.83,99.56,100.35,100.39,100.18,100.09,101.87,100.2,100.15,99.51,99.85,100.9,99.72,100.0,99.83,100.05,100.3,99.92,100.14,100.25,101.1,100.0,100.3,100.0
