Code,Klassifikator,Klassifikator_ru,Klassifikator_en,Klassifikator_uzc,2013-M01,2013-M02,2013-M03,2013-M04,2013-M05,2013-M06,2013-M07,2013-M08,2013-M09,2013-M10,2013-M11,2013-M12,2014-M01,2014-M02,2014-M03,2014-M04,2014-M05,2014-M06,2014-M07,2014-M08,2014-M09,2014-M10,2014-M11,2014-M12,2015-M01,2015-M02,2015-M03,2015-M04,2015-M05,2015-M06,2015-M07,2015-M08,2015-M09,2015-M10,2015-M11,2015-M12,2016-M01,2016-M02,2016-M03,2016-M04,2016-M05,2016-M06,2016-M07,2016-M08,2016-M09,2016-M10,2016-M11,2016-M12,2017-M01,2017-M02,2017-M03,2017-M04,2017-M05,2017-M06,2017-M07,2017-M08,2017-M09,2017-M10,2017-M11,2017-M12,2018-M01,2018-M02,2018-M03,2018-M04,2018-M05,2018-M06,2018-M07,2018-M08,2018-M09,2018-M10,2018-M11,2018-M12,2019-M01,2019-M02,2019-M03,2019-M04,2019-M05,2019-M06,2019-M07,2019-M08,2019-M09,2019-M10,2019-M11,2019-M12,2020-M01,2020-M02,2020-M03,2020-M04,2020-M05,2020-M06,2020-M07,2020-M08,2020-M09,2020-M10,2020-M11,2020-M12,2021-M01,2021-M02,2021-M03,2021-M04,2021-M05,2021-M06,2021-M07,2021-M08,2021-M09,2021-M10,2021-M11,2021-M12,2022-M01,2022-M02,2022-M03,2022-M04,2022-M05,2022-M06,2022-M07,2022-M08,2022-M09,2022-M10,2022-M11,2022-M12,2023-M01,2023-M02,2023-M03,2023-M04,2023-M05,2023-M06,2023-M07,2023-M08,2023-M09,2023-M10,2023-M11,2023-M12,2024-M01,2024-M02,2024-M03,2024-M04,2024-M05,2024-M06,2024-M07,2024-M08,2024-M09,2024-M10,2024-M11,2024-M12,2025-M01,2025-M02,2025-M03,2025-M04,2025-M05,2025-M06,2025-M07,2025-M08,2025-M09,2025-M10,2025-M11,2025-M12,2026-M01,2026-M02,2026-M03,2026-M04
001,Guruch,Рис,Rice,Гуруч,2600.0,2629.0,2642.0,2654.0,2501.0,2527.0,2574.0,2643.0,2852.0,2985.0,2883.0,2972.0,3053.0,3261.0,3430.0,3549.0,3579.0,3629.0,3859.0,4105.0,4353.0,4266.0,4029.0,4395.0,4804.0,5011.0,5169.0,5385.0,6715.0,6919.0,6900.0,7254.0,6605.0,5883.0,4865.0,4515.0,4290.0,4272.0,4371.0,4208.0,4240.0,4544.0,4584.0,4356.0,4288.0,4052.0,3858.0,3644.0,3833.0,3804.0,3771.0,3675.0,3660.0,3604.0,3619.0,3711.0,3724.0,3716.0,3778.0,4723.0,5222.0,5758.0,5934.0,5983.0,6377.0,6406.0,6948.0,7050.0,7056.0,7181.0,7479.0,7535.0,8516.0,9076.0,9047.0,9065.0,9313.0,9846.0,10579.0,10284.0,10284.0,9886.0,9504.0,9230.0,8966.0,8906.0,8999.0,9019.0,9057.0,9126.0,9102.0,9138.0,9582.0,9423.0,9524.0,9975.0,10207.0,10208.0,10347.0,10315.0,10237.0,10225.0,10170.0,10193.0,10086.0,9970.0,10040.0,10367.0,10209.0,10426.0,10196.0,9783.0,9876.0,10054.0,10237.0,11461.0,12359.0,12632.0,12948.0,14034.0,14759.0,17189.0,17776.0,17993.0,18655.0,19257.0,19668.0,19627.0,19473.0,19386.0,19406.0,19772.0,19668.0,19264.0,18747.0,18742.0,18724.0,18122.0,18101.0,18078.0,18268.0,18103.0,17903.0,17714.0,17626.0,17597.0,17506.0,17540.0,17573.0,17630.0,17571.0,17591.0,17550.0,17437.0,16989.0,16842.0,16563.0,16473.0,16488.0,16343.0
003,Arpa,Ячмень,Barley,Арпа,0.0,0.0,0.0,0.0,0.0,850.0,0.0,0.0,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,1133.0,1133.0,980.0,1089.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1467.0,1333.0,1233.0,1183.0,1344.0,1388.0,1400.0,1430.0,0.0,1458.0,0.0,0.0,1500.0,0.0,0.0,1233.0,1200.0,1200.0,1200.0,1300.0,1500.0,1500.0,1500.0,1500.0,1500.0,1833.0,2100.0,1683.0,1492.0,1500.0,1543.0,1616.0,1582.0,2019.0,1983.0,1622.0,1622.0,1622.0,1630.0,1633.0,1633.0,1830.0,2044.0,2500.0,2124.0,2208.0,2161.0,2295.0,2506.0,2603.0,2441.0,2434.0,2434.0,2443.0,2594.0,2801.0,2801.0,2801.0,2837.0,3224.0,3053.0,2572.0,2572.0,2572.0,2572.0,2572.0,2575.0,2588.0,2585.0,2583.0,2612.0,2621.0,2621.0,2623.0,2622.0,2619.0,2647.0,2697.0,2775.0,2854.0,2880.0,2958.0,2990.0,3203.0,3374.0,3481.0,3524.0,3628.0,3653.0,3745.0,3927.0,4033.0,4354.0,4354.0,4354.0,4321.0,4264.0,4167.0,4212.0,4289.0,4289.0,4576.0,4853.0,4813.0,4802.0,4839.0,4858.0,4864.0,4802.0,4909.0,4674.0,4412.0,4373.0,4391.0,4383.0,4383.0,4465.0,4775.0,5088.0,5088.0,5088.0,5056.0,5078.0,5078.0,5078.0,5078.0,4654.0,4438.0,4569.0,4691.0,4669.0
0004,Bug'doy,Пшеница,Wheat,Буғдой,873.0,951.0,1235.0,1047.0,913.0,827.0,785.0,778.0,817.0,773.0,808.0,841.0,851.0,894.0,934.0,979.0,981.0,943.0,907.0,893.0,907.0,880.0,879.0,912.0,1075.0,1177.0,1383.0,1316.0,1373.0,1361.0,1271.0,1327.0,1282.0,1258.0,1222.0,1230.0,1249.0,1329.0,1427.0,1399.0,1418.0,1338.0,1339.0,1394.0,1408.0,1325.0,1358.0,1375.0,1434.0,1508.0,1579.0,1525.0,1460.0,1589.0,1698.0,1232.0,1308.0,1475.0,1515.0,1513.0,1903.0,2249.0,2243.0,1925.0,1715.0,1776.0,1803.0,1814.0,1816.0,1809.0,1980.0,2275.0,2438.0,2191.0,2400.0,2256.0,2310.0,2387.0,2426.0,1938.0,1865.0,1820.0,2046.0,2035.0,2363.0,2363.0,2380.0,2557.0,3309.0,2864.0,2453.0,2859.0,2878.0,2878.0,2878.0,2878.0,2878.0,2880.0,2925.0,2952.0,2978.0,2920.0,2796.0,2821.0,2837.0,2858.0,2912.0,2997.0,3022.0,3087.0,3122.0,3145.0,3287.0,3882.0,3970.0,3970.0,4017.0,4062.0,4229.0,4244.0,4154.0,4150.0,4172.0,4191.0,4161.0,4040.0,3790.0,3683.0,3397.0,3442.0,3410.0,3400.0,3435.0,3355.0,3336.0,3370.0,3381.0,3246.0,2842.0,2796.0,2900.0,2989.0,3050.0,3084.0,3112.0,3162.0,3326.0,3504.0,3623.0,3592.0,3282.0,3364.0,3521.0,3603.0,3746.0,3775.0,3825.0,3865.0,3894.0,3924.0
005,Jo'hori,Кукуруза,Corn,Жўҳори,1115.0,1155.0,1117.0,1051.0,914.0,853.0,792.0,776.0,824.0,868.0,904.0,852.0,925.0,947.0,1006.0,1139.0,1250.0,1264.0,1350.0,1472.0,1445.0,1297.0,1261.0,1363.0,1446.0,1538.0,1592.0,1573.0,1624.0,1616.0,1775.0,1648.0,1521.0,1444.0,1338.0,1303.0,1285.0,1313.0,1371.0,1400.0,1414.0,1458.0,1482.0,1491.0,1474.0,1377.0,1405.0,1425.0,1484.0,1505.0,1601.0,1548.0,1557.0,1666.0,2392.0,2423.0,2427.0,1967.0,1954.0,2183.0,2256.0,2236.0,2197.0,2111.0,1838.0,2013.0,2492.0,2625.0,2482.0,2177.0,2275.0,2477.0,2556.0,2176.0,2358.0,2331.0,2533.0,2777.0,2815.0,2801.0,2637.0,2553.0,2360.0,2525.0,2754.0,2754.0,2850.0,2955.0,3255.0,3278.0,3256.0,3256.0,3256.0,3272.0,3277.0,3277.0,3277.0,3275.0,3272.0,3301.0,3396.0,3396.0,3426.0,3438.0,3400.0,3386.0,3426.0,3469.0,3418.0,3458.0,3496.0,3534.0,3665.0,4038.0,4158.0,4129.0,4068.0,4158.0,4195.0,4237.0,4283.0,4320.0,4320.0,4320.0,4304.0,4174.0,4064.0,3870.0,3713.0,3683.0,3660.0,3560.0,3494.0,3419.0,3433.0,3510.0,3495.0,3615.0,3566.0,3639.0,3542.0,3543.0,3464.0,3489.0,3627.0,3695.0,4111.0,4867.0,5061.0,5021.0,5088.0,5236.0,5228.0,5155.0,5191.0,4992.0,4871.0,4852.0,4902.0,4925.0
006,Kepak,Отруби,Bran,Кепак,600.0,623.0,580.0,561.0,553.0,554.0,547.0,580.0,632.0,581.0,602.0,658.0,674.0,688.0,695.0,681.0,704.0,716.0,703.0,702.0,707.0,705.0,729.0,742.0,777.0,795.0,804.0,847.0,899.0,910.0,851.0,884.0,911.0,919.0,910.0,904.0,924.0,925.0,932.0,944.0,932.0,909.0,909.0,909.0,936.0,941.0,959.0,965.0,963.0,1000.0,1001.0,989.0,980.0,1018.0,1152.0,1031.0,1029.0,1021.0,1000.0,1052.0,1237.0,1346.0,1507.0,1497.0,1456.0,1485.0,1503.0,1503.0,1503.0,1507.0,1554.0,1696.0,1686.0,1736.0,1762.0,1531.0,1632.0,1651.0,1660.0,1660.0,1596.0,1523.0,1523.0,1585.0,1678.0,1687.0,1750.0,1934.0,2117.0,2187.0,2143.0,2143.0,2143.0,2174.0,2184.0,2188.0,2201.0,2205.0,2302.0,2448.0,2580.0,2558.0,2536.0,2553.0,2567.0,2576.0,2590.0,2600.0,2677.0,2771.0,2783.0,2787.0,2837.0,3001.0,3058.0,3051.0,3059.0,3091.0,3124.0,3142.0,2960.0,3091.0,3147.0,3118.0,3153.0,3103.0,3112.0,3116.0,3125.0,3119.0,3103.0,3009.0,3003.0,2986.0,2966.0,2989.0,2962.0,2885.0,2795.0,2709.0,2710.0,2717.0,2697.0,2670.0,2635.0,2658.0,2898.0,3240.0,3250.0,3246.0,3259.0,3261.0,3229.0,3159.0,3129.0,3197.0,3321.0,3344.0,3349.0,3351.0
0008,Shrot,Шрот,Schroth,Шрот,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2231.0,2299.0,2358.0,2358.0,2408.0,2435.0,2436.0,2512.0,2667.0,2768.0,2673.0,2680.0,2705.0,2705.0,2716.0,2726.0,2733.0,2739.0,2739.0,2739.0,2739.0,2748.0,2750.0,2750.0,2750.0,2752.0,2790.0,2907.0,3090.0,3105.0,3103.0,3101.0,3109.0,3122.0,3138.0,3153.0,3041.0,3139.0,3135.0,3164.0,3275.0,3479.0,3569.0,3585.0,3577.0,3608.0,3632.0,3681.0,3821.0,3806.0,3815.0,3811.0,3939.0,4120.0,4119.0,4144.0,4181.0,4166.0,4170.0,4161.0,4182.0,4169.0,4168.0,4182.0,4188.0,4338.0,4455.0,4620.0,4861.0,4909.0,4983.0,4990.0,4976.0,4970.0,5316.0,5695.0,5785.0,5803.0,5803.0,5803.0,5803.0,5810.0,5787.0,5459.0,5232.0,5247.0,5268.0,5299.0
009,Shulxa,Шелуха,Husk,Шулха,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1542.0,1607.0,1687.0,1727.0,1727.0,2049.0,2211.0,2233.0,2211.0,2211.0,2211.0,2211.0,2283.0,2287.0,2314.0,2331.0,2359.0,2246.0,2147.0,2147.0,2147.0,2168.0,2174.0,2174.0,2174.0,2178.0,2182.0,2602.0,3050.0,3076.0,3072.0,3064.0,3066.0,3068.0,3071.0,3098.0,3196.0,3211.0,3213.0,3202.0,3258.0,3333.0,3374.0,3410.0,3420.0,3457.0,3499.0,3578.0,3822.0,3852.0,3857.0,3860.0,3859.0,3855.0,3855.0,3884.0,3868.0,3764.0,3690.0,3539.0,3618.0,3623.0,3611.0,3626.0,3635.0,3628.0,3558.0,3596.0,3878.0,3949.0,3904.0,3931.0,3930.0,3977.0,4476.0,4867.0,4956.0,5028.0,5031.0,5041.0,5085.0,5094.0,5038.0,4720.0,4326.0,4267.0,4299.0,4355.0
010,Kombikorm,Комбикорм,Compound feed,Комбикорм,604.0,626.0,582.0,565.0,556.0,558.0,548.0,586.0,650.0,607.0,622.0,664.0,689.0,686.0,700.0,683.0,709.0,730.0,715.0,707.0,706.0,701.0,717.0,751.0,775.0,796.0,806.0,852.0,910.0,919.0,869.0,911.0,952.0,938.0,919.0,922.0,949.0,935.0,943.0,949.0,947.0,925.0,965.0,909.0,949.0,949.0,966.0,958.0,967.0,1000.0,1008.0,1001.0,1007.0,1114.0,1226.0,1108.0,1247.0,1475.0,1327.0,1358.0,1496.0,1499.0,1542.0,1630.0,1653.0,1634.0,1634.0,1627.0,1623.0,1626.0,1867.0,1948.0,1706.0,1728.0,1773.0,1483.0,1483.0,1487.0,1488.0,1488.0,1543.0,1717.0,1717.0,1774.0,2031.0,2035.0,2115.0,2221.0,2288.0,2337.0,2316.0,2316.0,2316.0,2326.0,2329.0,2329.0,2329.0,2329.0,2366.0,2439.0,2504.0,2503.0,2503.0,2502.0,2502.0,2510.0,2527.0,2549.0,2656.0,2668.0,2672.0,2693.0,2762.0,2888.0,2944.0,2989.0,3120.0,3162.0,3187.0,3212.0,3184.0,3216.0,3243.0,3242.0,3248.0,3258.0,3256.0,3250.0,3246.0,3238.0,3155.0,3115.0,3065.0,3039.0,3039.0,3044.0,3035.0,3047.0,3011.0,3030.0,3117.0,3165.0,3144.0,3140.0,3145.0,3158.0,3455.0,3740.0,3803.0,3823.0,3823.0,3823.0,3823.0,3825.0,3831.0,3738.0,3704.0,3719.0,3727.0,3762.0
011,Oliy navli bug'doy uni,Мука пшеничная высшего сорта,High-grade wheat flour,Олий навли буғдой уни,1319.0,1341.0,1335.0,1340.0,1249.0,1231.0,1217.0,1250.0,1303.0,1342.0,1360.0,1418.0,1436.0,1480.0,1476.0,1470.0,1485.0,1484.0,1478.0,1484.0,1544.0,1547.0,1542.0,1593.0,1685.0,1709.0,1739.0,1750.0,1810.0,1833.0,1776.0,1861.0,1871.0,1966.0,1986.0,2242.0,2288.0,2179.0,2263.0,2238.0,2202.0,2231.0,2224.0,2200.0,2210.0,2291.0,2466.0,2511.0,2501.0,2508.0,2527.0,2519.0,2504.0,2519.0,2535.0,2560.0,2562.0,2592.0,2663.0,2744.0,2852.0,2889.0,2904.0,2904.0,2907.0,2914.0,2921.0,2921.0,2921.0,2982.0,3158.0,3273.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5881.0,6083.0,6087.0,6065.0,6209.0,7235.0,7374.0,7493.0,7571.0,7784.0,7935.0,8650.0,8950.0,9029.0,9030.0,8933.0,8642.0,8432.0,8370.0,8254.0,8338.0,8545.0,8538.0,8653.0,8559.0,8499.0,8472.0,8452.0,8431.0,8336.0,8260.0,8244.0,8252.0,8248.0,8281.0,8294.0,8284.0,8254.0,8259.0,8276.0,8259.0,8244.0,8236.0,8251.0,8274.0,8309.0,8304.0,8307.0,8404.0,8491.0,8873.0,8994.0
0012,1-navli bug'doy uni,Мука пшеничная первого сорта,First grade wheat flour,1-навли буғдой уни,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4080.0,4230.0,4221.0,4248.0,4397.0,5490.0,5702.0,5887.0,6028.0,6460.0,6579.0,6913.0,7571.0,7443.0,7462.0,7308.0,7018.0,6866.0,6770.0,6627.0,6686.0,6804.0,6606.0,6563.0,6175.0,5971.0,5929.0,5910.0,5840.0,5720.0,5678.0,5665.0,5649.0,5633.0,5679.0,5662.0,5653.0,5646.0,5637.0,5638.0,5644.0,5658.0,5644.0,5655.0,5667.0,5689.0,5678.0,5678.0,5666.0,5702.0,5765.0,5794.0
