Code,Klassifikator,Klassifikator_ru,Klassifikator_en,Klassifikator_uzc,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
1700,O‘zbekiston Respublikasi,Республика Узбекистан,Republic of Uzbekistan,Ўзбекистон Республикаси,90.1,105.0,105.2,105.2,109.1,111.2,107.8,125.6,109.1,108.7,99.2,130.9,113.1,119.6,115.1,110.4
1735,Qoraqalpog‘iston Respublikasi,Республика Каракалпакстан,Republic of Karakalpakstan,Қорақалпоғистон Республикаси,101.0,103.5,103.4,110.1,111.0,106.4,105.2,132.5,117.8,114.6,103.4,144.3,116.2,95.2,104.7,113.1
1703,Andijon viloyati,Андижанская область,Andijan region,Aндижон вилояти,85.1,118.6,113.7,105.3,108.9,111.5,102.9,120.2,107.1,104.3,96.5,151.6,108.0,116.6,117.0,104.9
1706,Buxoro viloyati,Бухарская область,Bukhara region,Бухоро вилояти,95.6,107.4,105.5,108.4,110.8,108.6,103.3,130.9,128.0,113.9,105.8,132.8,100.1,149.6,123.3,108.2
1708,Jizzax viloyati,Джизакская область,Jizzakh region,Жиззах вилояти,98.4,101.8,113.6,108.2,112.9,111.3,108.3,120.4,107.9,126.0,104.4,134.2,112.8,106.7,88.4,109.8
1710,Qashqadaryo viloyati,Кашкадарьинская область,Kashkadarya region,Қашқадарё вилояти,86.9,93.4,101.7,110.1,116.3,102.8,101.5,133.0,129.6,92.2,120.0,125.9,121.1,137.3,107.1,119.3
1712,Navoiy viloyati,Навоийская область,Navoi region,Навоий вилояти,104.8,98.7,98.3,100.4,103.4,109.1,102.9,121.3,108.2,103.8,109.6,125.4,124.2,141.5,70.9,99.9
1714,Namangan viloyati,Наманганская область,Namangan region,Наманган вилояти,81.5,103.6,108.4,111.1,108.8,109.3,104.5,124.5,97.7,121.8,105.3,135.5,120.9,127.4,132.1,133.7
1718,Samarqand viloyati,Самаркандская область,Samarkand region,Самарқанд вилояти,65.9,117.4,121.8,101.4,111.5,108.3,107.7,126.8,107.8,112.9,105.9,133.2,111.2,123.0,118.3,105.7
1722,Surxondaryo viloyati,Сурхандарьинская область,Surkhandarya region,Сурхондарё вилояти,83.8,126.4,103.1,122.4,112.2,112.4,110.5,128.1,135.6,118.4,136.1,141.1,131.8,107.1,98.7,137.6
1724,Sirdaryo viloyati,Сырдарьинская область,Syrdarya region,Сирдарё вилояти,79.8,106.7,102.6,106.4,107.5,111.6,107.0,127.5,132.0,122.5,114.7,136.8,100.4,105.3,106.8,110.2
1727,Toshkent viloyati,Ташкентская область,Tashkent region,Тошкент вилояти,98.7,113.2,103.5,103.7,108.2,118.6,106.5,115.5,116.5,113.9,71.9,118.8,116.5,122.7,118.5,110.8
1730,Farg‘ona  viloyati,Ферганская область,Fergana region,Фарғона вилояти,90.2,105.4,107.7,118.2,101.8,110.5,107.2,116.8,103.9,113.1,96.5,130.5,125.9,111.1,104.8,116.3
1733,Xorazm viloyati,Хорезмская область,Khorezm region,Хоразм вилояти,80.5,115.7,98.3,112.5,101.2,109.6,112.8,162.3,126.0,113.6,97.9,112.8,141.5,106.5,108.5,126.8
1726,Toshkent shahri,город Ташкент,Tashkent city,Тошкент шаҳри,95.1,100.5,101.6,100.4,109.8,113.2,110.3,125.3,104.2,107.1,97.3,128.9,108.3,119.0,119.1,105.9
