Code,Klassifikator,Klassifikator_ru,Klassifikator_en,Klassifikator_uzc,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
1700,O‘zbekiston Respublikasi,Республика Узбекистан,Republic of Uzbekistan,Ўзбекистон Республикаси,121.5,115.7,115.4,113.9,115.7,118.5,120.5,100.3,105.3,107.6,102.5,113.3,105.5,111.3,113.3,113.8
1735,Qoraqalpog‘iston Respublikasi,Республика Каракалпакстан,Republic of Karakalpakstan,Қорақалпоғистон Республикаси,129.2,130.4,120.2,109.8,118.7,119.5,118.7,101.8,99.3,104.9,100.1,116.6,99.0,114.6,125.9,120.0
1703,Andijon viloyati,Андижанская область,Andijan region,Aндижон вилояти,113.8,122.9,118.5,120.1,119.5,119.9,114.5,102.0,103.1,102.3,106.2,113.9,106.0,110.8,114.2,108.6
1706,Buxoro viloyati,Бухарская область,Bukhara region,Бухоро вилояти,116.0,111.9,118.5,112.0,117.6,120.4,120.5,100.2,106.5,110.4,110.2,110.5,108.8,104.3,113.7,114.8
1708,Jizzax viloyati,Джизакская область,Jizzakh region,Жиззах вилояти,120.2,125.9,116.8,111.1,115.9,119.0,119.3,103.5,115.7,102.6,102.1,107.6,108.2,121.4,121.8,111.2
1710,Qashqadaryo viloyati,Кашкадарьинская область,Kashkadarya region,Қашқадарё вилояти,119.4,118.0,121.6,117.2,118.1,118.1,121.4,100.2,106.4,104.2,104.2,107.7,109.2,107.9,116.8,113.8
1712,Navoiy viloyati,Навоийская область,Navoi region,Навоий вилояти,123.2,119.0,112.3,118.0,120.5,114.2,118.3,100.9,107.3,109.0,102.8,109.2,108.3,107.7,115.3,109.8
1714,Namangan viloyati,Наманганская область,Namangan region,Наманган вилояти,120.9,125.5,117.6,110.9,122.2,117.9,133.8,94.3,108.0,102.5,105.3,109.7,109.2,109.6,121.7,115.1
1718,Samarqand viloyati,Самаркандская область,Samarkand region,Самарқанд вилояти,126.7,120.5,118.9,123.9,117.9,119.3,111.2,100.3,100.1,141.2,100.4,109.3,105.3,110.5,115.2,114.7
1722,Surxondaryo viloyati,Сурхандарьинская область,Surkhandarya region,Сурхондарё вилояти,114.9,124.9,124.6,114.6,119.1,118.0,118.2,101.4,134.0,125.9,99.3,111.6,104.9,107.4,119.1,113.2
1724,Sirdaryo viloyati,Сырдарьинская область,Syrdarya region,Сирдарё вилояти,128.5,129.8,111.2,101.6,113.0,116.8,120.3,100.8,106.5,112.7,99.8,100.9,107.2,107.2,116.9,112.7
1727,Toshkent viloyati,Ташкентская область,Tashkent region,Тошкент вилояти,119.2,112.4,112.6,112.0,117.2,113.0,113.3,100.2,103.7,113.5,97.7,110.6,111.0,109.6,115.2,113.4
1730,Farg‘ona  viloyati,Ферганская область,Fergana region,Фарғона вилояти,126.3,119.6,117.5,112.7,120.9,124.8,118.0,100.4,106.9,109.8,106.9,109.4,104.5,112.7,118.8,112.9
1733,Xorazm viloyati,Хорезмская область,Khorezm region,Хоразм вилояти,123.9,121.5,118.1,110.5,107.7,111.0,112.3,104.1,115.5,109.0,96.5,112.9,101.4,106.4,118.8,112.1
1726,Toshkent shahri,город Ташкент,Tashkent city,Тошкент шаҳри,122.5,108.4,111.6,112.5,110.5,119.6,126.6,100.1,100.4,108.7,102.4,119.4,103.2,113.9,106.6,114.6
