Code,Klassifikator,Klassifikator_ru,Klassifikator_en,Klassifikator_uzc,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
1735236,Xo‘jayli tumani,Ходжейлийский район,Khojeyli district,Хўжайли тумани,15082.0,20397.0,19047.0,17983.0,16485.0,9223.0,8904.0,9755.0,9838.0,9416.0,9504.0,9415.0,9494.0
1735240,Chimboy tumani,Чимбайский район,Chimbay district,Чимбой тумани,13334.0,12930.0,12165.0,11423.0,10324.0,9575.0,8932.0,8852.0,9044.0,8818.0,8738.0,9117.0,8964.0
1735243,Shumanay tumani,Шуманайский район,Shumanai district,Шуманай тумани,5766.0,5512.0,5438.0,5479.0,5254.0,5328.0,5328.0,5133.0,5150.0,5152.0,5157.0,5059.0,5347.0
1735250,Ellikkala tumani,Элликкалинский район,Ellikkala district,Елликкала тумани,15648.0,15455.0,15181.0,14624.0,13523.0,13014.0,12545.0,12558.0,12838.0,13273.0,13459.0,13656.0,13536.0
1703,Andijon viloyati,Андижанская область,Andijan region,Aндижон вилояти,289582.0,296255.0,299048.0,301435.0,295164.0,285313.0,275016.0,264940.0,246753.0,234552.0,228484.0,220915.0,219689.0
1703401,Andijon shahri,Город Андижан,Andijan city,Aндижон шаҳри,41479.0,42986.0,44160.0,44710.0,44026.0,42878.0,41418.0,39691.0,37270.0,34831.0,33033.0,31427.0,30606.0
1703408,Xonobod shahri,Город Ханабад,Khanabadcity,Хонобод шаҳри,4171.0,4050.0,4081.0,4017.0,4023.0,4151.0,4114.0,3987.0,3743.0,3497.0,3146.0,3046.0,2981.0
1703202,Oltinko‘l tumani,Алтынкульский район,Altynkul  district,Олтинкўл тумани,16401.0,17180.0,17187.0,17154.0,16989.0,16373.0,15315.0,14521.0,13416.0,12486.0,12099.0,11873.0,12332.0
1703203,Andijon tumani,Андижанский район,Andijan district,Aндижон тумани,23044.0,24079.0,24681.0,25742.0,25787.0,24969.0,23830.0,22828.0,20387.0,18882.0,18582.0,17528.0,17317.0
1703206,Baliqchi tumani,Балыкчинский район,Balykchi district,Балиқчи тумани,18481.0,18683.0,18529.0,18390.0,17333.0,16242.0,15654.0,14992.0,14269.0,14115.0,14267.0,13927.0,13993.0
1703209,Bo‘ston tumani,Бустонский район,Bustan district,Бўстон тумани,6941.0,7308.0,7557.0,7577.0,7334.0,6871.0,6440.0,5959.0,5438.0,5215.0,5192.0,5138.0,5174.0
1703210,Buloqboshi tumani,Булакбашинский район,Bulakbashi district,Булоқбоши тумани,13607.0,13515.0,13481.0,13390.0,12990.0,12668.0,12335.0,12156.0,11428.0,11024.0,10683.0,10270.0,10147.0
1703211,Jalaquduq tumani,Жалакудукский район,Jalаquduk district,Жалақудуқ тумани,17778.0,17775.0,17938.0,18102.0,17693.0,16576.0,15924.0,15058.0,13862.0,13006.0,13091.0,12571.0,12539.0
1703214,Izboskan tumani,Избасканский район,Izbaskan district,Избоскан тумани,21952.0,22376.0,21903.0,21790.0,20611.0,20335.0,19536.0,19533.0,18365.0,17738.0,17092.0,16572.0,16108.0
1703217,Ulug‘nor tumani,Улугноpский район,Ulugnor district,Улуғнор тумани,5202.0,5371.0,5517.0,5675.0,5849.0,5646.0,5413.0,5085.0,4528.0,4124.0,3993.0,3929.0,4002.0
1703220,Qo‘rg‘ontepa tumani,Кургантепинский район,Kurgantepa district,Қўрғонтепа тумани,20262.0,20327.0,20495.0,20993.0,20579.0,19353.0,18779.0,17887.0,16421.0,15355.0,15133.0,14805.0,14891.0
1703224,Asaka tumani,Асакинский район,Asaka district,Aсака тумани,29424.0,30613.0,30547.0,30554.0,29843.0,28919.0,27724.0,26908.0,25554.0,24321.0,23469.0,22691.0,22487.0
1703227,Marxamat tumani,Мархаматский район,Markhamat district,Мархамат тумани,16247.0,16598.0,16916.0,17278.0,16746.0,16631.0,16068.0,15361.0,14131.0,13649.0,13187.0,12651.0,12692.0
1703230,Shaxrixon tumani,Шахриханский район,Shakhrikhan district,Шахрихон тумани,26815.0,27652.0,28252.0,28622.0,28696.0,27337.0,26499.0,25789.0,24241.0,22896.0,22764.0,22277.0,22483.0
1703232,Paxtaobod tumani,Пахтаабадский район,Pakhtaabad district,Пахтаобод тумани,17619.0,17554.0,17654.0,17378.0,16979.0,16593.0,16410.0,15798.0,14783.0,14579.0,14396.0,14010.0,13936.0
1703236,Xo‘jaobod tumani,Ходжаабадский район,Khojaabad district,Хўжаобод тумани,10159.0,10188.0,10150.0,10063.0,9686.0,9771.0,9557.0,9387.0,8917.0,8834.0,8357.0,8200.0,8001.0
1706,Buxoro viloyati,Бухарская область,Bukhara region,Бухоро вилояти,183092.0,183279.0,184248.0,181719.0,175750.0,169250.0,162099.0,153867.0,146293.0,142076.0,139592.0,137692.0,138407.0
1706401,Buxoro shahri,Город Бухара,Bukhara city,Бухоро шаҳри,27367.0,26486.0,25422.0,25102.0,23963.0,23610.0,22345.0,21318.0,20016.0,19525.0,18823.0,18740.0,18778.0
1706403,Kogon shahri,Город Каган,Kagan city,Когон шаҳри,5001.0,4834.0,4702.0,4549.0,4403.0,4460.0,4620.0,4554.0,4600.0,4875.0,4995.0,5076.0,5135.0
1706204,Olot tumani,Алатский район,Alat district,Олот тумани,9192.0,9154.0,9240.0,8973.0,8732.0,8169.0,7983.0,7900.0,7822.0,7630.0,7785.0,7981.0,8040.0
1706207,Buxoro tumani,Бухарский район,Bukhara district,Бухоро тумани,15830.0,16089.0,16457.0,15851.0,15443.0,14725.0,14031.0,13165.0,12639.0,12215.0,11959.0,11674.0,11746.0
1706212,Vobkent tumani,Вабкентский район,Vobkent district,Вобкент тумани,13322.0,13533.0,13749.0,13531.0,13175.0,12497.0,12431.0,11884.0,11274.0,11099.0,10963.0,10487.0,10383.0
1706215,G‘ijduvon tumani,Гиждуванский район,Gijduvan district,Ғиждувон тумани,30091.0,30451.0,30445.0,30446.0,29456.0,28169.0,26165.0,24715.0,22640.0,21560.0,21502.0,20899.0,21089.0
1706219,Kogon tumani,Каганский район,Kagan district,Когон тумани,6879.0,6624.0,7069.0,7202.0,6956.0,6772.0,6643.0,6238.0,5809.0,5901.0,5717.0,5783.0,5902.0
1706230,Qorako‘l tumani,Каракульский район,Karakul district,Қоракўл тумани,15404.0,15212.0,15427.0,15056.0,14573.0,14217.0,13978.0,13426.0,13355.0,13141.0,13107.0,13247.0,13309.0
1706232,Qorovulbozor tumani,Караулбазарский район,Qorovulbozor district,Қоровулбозор тумани,1654.0,1760.0,1863.0,1797.0,1780.0,1641.0,1386.0,1286.0,1275.0,1318.0,1381.0,1428.0,1488.0
1706240,Peshku tumani,Пешкунский  район,Peshkun district,Пешку тумани,13095.0,13959.0,14150.0,13890.0,12672.0,11490.0,10203.0,9386.0,8882.0,8635.0,8213.0,8108.0,8127.0
1706242,Romitan tumani,Ромитанский район,Romitan district,Ромитан тумани,13801.0,13823.0,14105.0,14191.0,13904.0,13215.0,12526.0,11692.0,10699.0,10235.0,10231.0,10313.0,10375.0
1706246,Jondor tumani,Жондоpский район,Jondor  district,Жондор тумани,14845.0,14510.0,14523.0,14378.0,14285.0,14409.0,14375.0,13698.0,13127.0,12579.0,12005.0,11710.0,11965.0
1706258,Shofirkon tumani,Шафирканский район,Shafirkan district,Шофиркон тумани,16611.0,16844.0,17096.0,16753.0,16408.0,15876.0,15413.0,14605.0,14155.0,13363.0,12911.0,12246.0,12070.0
1708,Jizzax viloyati,Джизакская область,Jizzakh region,Жиззах вилояти,139006.0,141249.0,141961.0,141948.0,139373.0,134824.0,129798.0,125389.0,119523.0,114973.0,112245.0,111307.0,111408.0
1708401,Jizzax shahri,Город Джизак,Jizzakh city,Жиззах шаҳри,18078.0,18357.0,18689.0,18675.0,18278.0,17533.0,16941.0,16407.0,15949.0,15479.0,14837.0,14761.0,14944.0
1708201,Arnasoy tumani,Арнасайский район,Arnasay district,Aрнасой тумани,5064.0,5051.0,5061.0,5032.0,4888.0,4775.0,4623.0,4377.0,4270.0,3870.0,3909.0,3809.0,3750.0
1708204,Baxmal tumani,Бахмальский район,Bakhmal district,Бахмал тумани,15691.0,16195.0,16073.0,16177.0,15923.0,15819.0,15145.0,14808.0,13933.0,13684.0,13056.0,12978.0,12843.0
1708209,G‘allaorol tumani,Галляаральский район,Gallaaral district,Ғаллаорол тумани,16987.0,16983.0,16564.0,16124.0,15809.0,15246.0,14775.0,14971.0,14647.0,14314.0,13886.0,13922.0,13495.0
1708212,Sharof Rashidov tumani,Шароф-Рашидовский  район,Sharof Rashidov  district,Шароф Рашидов тумани,21744.0,22392.0,23736.0,24090.0,23602.0,22660.0,22191.0,20932.0,19480.0,18252.0,17729.0,17508.0,17455.0
1708215,Do‘stlik tumani,Дустликский район,Dustlik district,Дўстлик тумани,6308.0,6656.0,6856.0,6948.0,6803.0,6441.0,6297.0,5971.0,5721.0,5430.0,5436.0,5127.0,5032.0
1708218,Zomin tumani,Зааминский район,Zomin district,Зомин тумани,18160.0,18600.0,18513.0,18734.0,18501.0,15836.0,15075.0,14476.0,13380.0,12842.0,12864.0,12715.0,13262.0
1708220,Zarbdor tumani,Зарбдарский район,Zarbdar district,Зарбдор тумани,7051.0,7353.0,7451.0,7214.0,6942.0,8234.0,7792.0,7441.0,7123.0,7027.0,6917.0,6734.0,6681.0
1708223,Mirzacho‘l tumani,Мирзачульский район,Mirzachul district,Мирзачўл тумани,4364.0,4477.0,4389.0,4527.0,4563.0,4614.0,4554.0,4584.0,4585.0,4437.0,4394.0,4346.0,4327.0
1708225,Zafarobod tumani,Зафарабадский район,Zafarabad district,Зафаробод тумани,5061.0,5085.0,4821.0,4780.0,4904.0,4885.0,4533.0,4286.0,3896.0,3462.0,3511.0,3595.0,3845.0
1708228,Paxtakor tumani,Пахтакорский район,Pakhtakor district,Пахтакор тумани,8055.0,7996.0,7998.0,7811.0,7333.0,7293.0,6915.0,6540.0,6214.0,6413.0,6234.0,6052.0,5946.0
1708235,Forish tumani,Фаришский район,Farish district,Фориш тумани,9633.0,9537.0,9194.0,9158.0,9109.0,8894.0,8438.0,8070.0,7811.0,7284.0,7034.0,7339.0,7527.0
1708237,Yangiobod tumani,Янгиободский район,Yangiabad district,Янгиобод тумани,2810.0,2567.0,2616.0,2678.0,2718.0,2594.0,2519.0,2526.0,2514.0,2479.0,2438.0,2421.0,2301.0
1710,Qashqadaryo viloyati,Кашкадарьинская область,Kashkadarya region,Қашқадарё вилояти,316714.0,322440.0,323547.0,328715.0,325404.0,318864.0,308627.0,303493.0,290706.0,277038.0,269396.0,267158.0,262112.0
1710401,Qarshi  shahri,Город Карши,Karshi city,Қарши шаҳри,25544.0,25571.0,25564.0,25947.0,25930.0,24988.0,24194.0,23725.0,23080.0,22209.0,21947.0,21705.0,21453.0
1710405,Shahrisabz shahri,Город Шахрисабз,Shakhrisabz city,Шаҳрисабз шаҳри,0.0,0.0,0.0,0.0,0.0,15058.0,14641.0,14097.0,13555.0,11884.0,11332.0,10728.0,10403.0
1710240,Ko‘kdala tumani,Кукдалинский район,Kukdala district,Кўкдала тумани,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14667.0,14592.0,14769.0
1710207,G‘uzor tumani,Гузарский район,Gissar district,Ғузор тумани,18877.0,19488.0,19572.0,19953.0,19869.0,19717.0,19117.0,19094.0,18608.0,17951.0,17375.0,17467.0,17622.0
1710212,Dehqonobod tumani,Дехканабадский район,Dehkanabad district,Деҳқонобод тумани,15400.0,15325.0,15595.0,15472.0,15418.0,14558.0,14012.0,13513.0,12571.0,11197.0,10875.0,11072.0,10041.0
1710220,Qamashi tumani,Камашинский район,Kamashi district,Қамаши тумани,28143.0,28667.0,28128.0,28977.0,28335.0,27956.0,26550.0,25949.0,24281.0,23001.0,21987.0,21941.0,22018.0
1710224,Qarshi tumani,Каршинский район,Karshi district,Қарши тумани,21467.0,21908.0,22166.0,23470.0,23455.0,23207.0,22619.0,22173.0,20931.0,20673.0,20334.0,20295.0,19997.0
1710229,Koson tumani,Касанский район,Kasan district,Косон тумани,27740.0,28345.0,28644.0,29192.0,29168.0,29179.0,28914.0,28836.0,27767.0,26652.0,25746.0,24818.0,23915.0
1710232,Kitob tumani,Китабский район,Kitab district,Китоб тумани,25601.0,26325.0,26385.0,26696.0,26229.0,25215.0,24166.0,23129.0,21936.0,20636.0,20319.0,19936.0,20036.0
1710233,Mirishkor tumani,Миришкорский район,Mirishkor district,Миришкор тумани,12489.0,12601.0,12629.0,12895.0,13008.0,12599.0,11951.0,11595.0,11064.0,10312.0,10114.0,10100.0,10113.0
1710234,Muborak tumani,Мубарекский район,Mubarek district,Муборак тумани,8477.0,8639.0,8660.0,8595.0,8134.0,8135.0,8190.0,7955.0,7794.0,7688.0,7373.0,7226.0,7115.0
1710235,Nishon tumani,Нишанский  район,Nishon district,Нишон тумани,14597.0,14398.0,14537.0,14831.0,14854.0,14531.0,14384.0,13821.0,13142.0,12723.0,12925.0,12930.0,13191.0
1710237,Kasbi tumani,Касбинский район,Kasbi district,Касби тумани,20736.0,21015.0,20868.0,21000.0,20475.0,20508.0,19779.0,19111.0,18293.0,17385.0,16510.0,15792.0,15980.0
1710242,Chiroqchi tumani,Чиракчинский район,Chirakchi district,Чироқчи тумани,35772.0,36379.0,36066.0,36193.0,35372.0,34979.0,34682.0,35160.0,34877.0,34505.0,19555.0,19959.0,19191.0
1710245,Shahrisabz tumani,Шахрисабзский район,Shakhrisabz district,Шаҳрисабз тумани,37335.0,38700.0,39156.0,39736.0,39837.0,23880.0,21388.0,21313.0,19609.0,17565.0,16213.0,16487.0,15096.0
1710250,Yakkabog‘ tumani,Яккабагский район,Yakkabag district,Яккабоғ тумани,24536.0,25079.0,25577.0,25758.0,25320.0,24354.0,24040.0,24022.0,23198.0,22657.0,22124.0,22110.0,21172.0
1712,Navoiy viloyati,Навоийская область,Navoi region,Навоий вилояти,94923.0,96618.0,96579.0,96525.0,92810.0,88643.0,83835.0,79247.0,75495.0,72501.0,71288.0,70835.0,71509.0
1712401,Navoiy shahri,Город Навои,Navoi city,Навоий шаҳри,13310.0,13496.0,13164.0,13206.0,12516.0,12068.0,11297.0,11304.0,10978.0,11032.0,11318.0,11382.0,11821.0
1712408,Zarafshon shahri,Город Заpафшан,Zarafshan city,Зарафшон шаҳри,7408.0,7294.0,7252.0,7485.0,7214.0,7161.0,6923.0,6646.0,6134.0,5749.0,5355.0,5552.0,6002.0
1712412,G‘ozg‘on shahri,Город Газган,Gazgan city,Ғозғон шаҳри,0.0,0.0,0.0,0.0,0.0,0.0,0.0,613.0,708.0,739.0,639.0,603.0,590.0
1712211,Konimex tumani,Канимехский  район,Kanimekh district,Конимех тумани,2942.0,2836.0,2893.0,2699.0,2293.0,2164.0,2524.0,2209.0,2226.0,2435.0,2562.0,2492.0,2508.0
1712216,Qiziltepa tumani,Кызылтепинский район,Kyzyltepa district,Қизилтепа тумани,14912.0,15133.0,14959.0,15598.0,14839.0,13950.0,13267.0,12524.0,11442.0,11017.0,10764.0,10675.0,10703.0
1712230,Navbahor tumani,Навбахорский район,Navbahor district,Навбаҳор тумани,11294.0,11948.0,12478.0,12109.0,11686.0,10851.0,9925.0,9007.0,8432.0,7735.0,7663.0,7138.0,7294.0
1712234,Karmana tumani,Карманинский район,Karmana district,Кармана тумани,10799.0,10855.0,11262.0,11489.0,11720.0,11515.0,11135.0,10146.0,9589.0,9433.0,9129.0,9433.0,9015.0
1712238,Nurota tumani,Нуратинский район,Nurota district,Нурота тумани,7944.0,8073.0,8127.0,8279.0,8410.0,8292.0,8008.0,6982.0,7010.0,6338.0,6040.0,6037.0,5871.0
1712244,Tomdi tumani,Тамдынский район,Tomdy district,Томди тумани,1435.0,1380.0,1359.0,1339.0,1206.0,1364.0,1210.0,1067.0,1124.0,1160.0,1106.0,1093.0,1188.0
1712248,Uchquduq tumani,Учкудукский район,Uchkuduk district,Учқудуқ тумани,3992.0,3906.0,3568.0,3344.0,3137.0,2997.0,2718.0,2640.0,2477.0,2450.0,2323.0,2263.0,2382.0
1712251,Xatirchi tumani,Хатырчинский район,Khatyrchi district,Хатирчи тумани,20887.0,21697.0,21517.0,20977.0,19789.0,18281.0,16828.0,16109.0,15375.0,14413.0,14389.0,14167.0,14135.0
1714,Namangan viloyati,Наманганская область,Namangan region,Наманган вилояти,271089.0,276731.0,280534.0,281447.0,277962.0,268492.0,255141.0,244294.0,228121.0,214235.0,209709.0,206214.0,204734.0
1714401,Namangan shahri,Город Наманган,Namangan city,Наманган шаҳри,50594.0,50968.0,51623.0,51085.0,59795.0,58364.0,55859.0,54040.0,51941.0,50407.0,48634.0,47917.0,47776.0
1714204,Mingbuloq tumani,Мингбулакский район,Mingbulak district,Мингбулоқ тумани,10735.0,11029.0,11757.0,12302.0,12674.0,12920.0,12761.0,12233.0,11776.0,11379.0,11055.0,10905.0,10851.0
1714207,Kosonsoy tumani,Касансайский район,Kasansay district,Косонсой тумани,19989.0,20938.0,21420.0,21213.0,21142.0,20361.0,19152.0,18362.0,17567.0,16223.0,16081.0,15981.0,15347.0
1714212,Namangan tumani,Наманганский район,Namangan district,Наманган тумани,23947.0,25303.0,26226.0,26963.0,19586.0,18508.0,17175.0,15971.0,14168.0,12733.0,12386.0,11942.0,12127.0
1714216,Norin tumani,Нарынский район,Naryn district,Норин тумани,15392.0,15432.0,15371.0,15262.0,14643.0,14337.0,13833.0,13101.0,12170.0,11222.0,10534.0,10162.0,10437.0
1714219,Pop tumani,Папский район,Pop district,Поп тумани,21965.0,22411.0,22626.0,22319.0,22293.0,20670.0,18853.0,17628.0,16198.0,14894.0,14859.0,15335.0,15451.0
1714224,To‘raqo‘rg‘on tumani,Туракурганский район,Turakurgan district,Тўрақўрғон тумани,21713.0,21794.0,22035.0,22069.0,21844.0,20746.0,19670.0,18476.0,17025.0,16189.0,16189.0,16207.0,16250.0
1714229,Uychi tumani,Уйчинский район,Uychi district,Уйчи тумани,21961.0,22856.0,23066.0,23594.0,21417.0,20919.0,19929.0,19074.0,17792.0,16730.0,17154.0,17033.0,16920.0
1714234,Uchqo‘rg‘on tumani,Учкурганский район,Uchkurgan district,Учқўрғон тумани,15205.0,14889.0,14983.0,15191.0,15315.0,15302.0,14884.0,14426.0,13344.0,12470.0,12364.0,11777.0,11775.0
1714236,Chortoq tumani,Чартакский район,Chartak district,Чортоқ тумани,20127.0,20175.0,20282.0,19995.0,19261.0,18737.0,17607.0,16552.0,14961.0,13943.0,13101.0,12624.0,12641.0
1714237,Chust tumani,Чустский район,Chust district,Чуст тумани,27455.0,28377.0,28558.0,28573.0,27786.0,25971.0,24116.0,23421.0,21406.0,19466.0,19123.0,18539.0,17658.0
1714242,Yangiqo‘rg‘on tumani,Янгикурганский район,Yangikurgan district,Янгиқўрғон тумани,22006.0,22559.0,22587.0,22881.0,22206.0,21657.0,21302.0,21010.0,19773.0,18579.0,18229.0,17792.0,17501.0
1718,Samarqand viloyati,Самаркандская область,Samarkand region,Самарқанд вилояти,374820.0,377805.0,382529.0,385969.0,380606.0,372352.0,357338.0,344765.0,325836.0,311250.0,301593.0,300283.0,299453.0
1718401,Samarqand shahri,Город Самарканд,Samarkand city,Самарқанд шаҳри,50484.0,49748.0,49483.0,49961.0,49016.0,47915.0,46572.0,45701.0,44025.0,43179.0,42538.0,42182.0,41955.0
1718406,Kattaqo'rg'on shahar,Город  Каттакурган,Kattaqo'rg'on city,Каттақўрғон шаҳар,8616.0,8493.0,8421.0,8587.0,8456.0,8027.0,7797.0,7541.0,7331.0,7096.0,7103.0,6937.0,7034.0
1718203,Oqdaryo tumani,Акдарьинский район,Akdarya district,Оқдарё тумани,15280.0,15658.0,16227.0,16309.0,16747.0,16418.0,15632.0,14877.0,14085.0,13532.0,13416.0,13400.0,13288.0
1718206,Bulung‘ur tumani,Булунгурский район,Bulungur district,Булунғур тумани,18177.0,18799.0,19195.0,19596.0,19517.0,19167.0,18988.0,18308.0,17294.0,16772.0,16463.0,16013.0,16164.0
1718209,Jomboy tumani,Джамбайский район,Jomboy district,Жомбой тумани,17484.0,17611.0,17541.0,17660.0,17393.0,17099.0,16400.0,15889.0,14471.0,13694.0,12535.0,12147.0,12220.0
1718212,Ishtixon tumani,Иштыханский район,Ishtykhan district,Иштихон тумани,23752.0,24408.0,24345.0,24844.0,25306.0,25067.0,24177.0,23821.0,22759.0,21772.0,21292.0,21132.0,20765.0
1718215,Kattaqo‘rg‘on tumani,Каттакурганский район,Kattakurgan district,Каттақўрғон тумани,26552.0,26987.0,28069.0,28311.0,27738.0,27254.0,26413.0,25227.0,23578.0,22476.0,21696.0,21647.0,21470.0
1718216,Qo‘shrabot tumani,Кошрабадский район,Koshrabad district,Қўшработ тумани,13126.0,12942.0,13051.0,13200.0,13214.0,12999.0,12423.0,12172.0,11470.0,10415.0,9724.0,10154.0,9827.0
1718218,Narpay tumani,Нарпайский район,Narpai district,Нарпай тумани,19402.0,19709.0,20505.0,20474.0,20004.0,19802.0,19505.0,19243.0,19091.0,18854.0,18613.0,18192.0,17771.0
1718224,Payariq tumani,Пайарыкский район,Payaryk district,Паяриқ тумани,25177.0,26492.0,27486.0,27932.0,27469.0,26656.0,24529.0,23141.0,21527.0,20047.0,18967.0,18741.0,18173.0
1718227,Pastdarg‘om tumani,Пастдаргомский район,Pastdargom district,Пастдарғом тумани,32847.0,33103.0,33816.0,34482.0,34302.0,33851.0,32214.0,31099.0,29065.0,27800.0,27019.0,27250.0,26702.0
1718230,Paxtachi tumani,Пахтачийский район,Pakhtachi district,Пахтачи тумани,13960.0,13602.0,13649.0,13607.0,13095.0,12977.0,12787.0,12281.0,11482.0,11322.0,10565.0,10402.0,10262.0
1718233,Samarqand tumani,Самаркандский район,Samarkand district,Самарқанд тумани,25620.0,25463.0,25574.0,25370.0,24384.0,23366.0,22465.0,20667.0,19073.0,17726.0,16733.0,15807.0,16291.0
1718235,Nurobod tumani,Нурабадский район,Nurabad district,Нуробод тумани,12129.0,12197.0,12667.0,12948.0,12915.0,12922.0,12709.0,12449.0,12169.0,12031.0,11980.0,12416.0,12456.0
1718236,Urgut tumani,Ургутский район,Urgut district,Ургут тумани,51382.0,52246.0,52304.0,52785.0,51925.0,50045.0,46806.0,45239.0,42652.0,39902.0,38657.0,39653.0,40809.0
1718238,Tayloq tumani,Тайлякский район,Tailak district,Тайлоқ тумани,20832.0,20347.0,20196.0,19903.0,19125.0,18787.0,17921.0,17110.0,15764.0,14632.0,14292.0,14210.0,14266.0
1722,Surxondaryo viloyati,Сурхандарьинская область,Surkhandarya region,Сурхондарё вилояти,252599.0,260181.0,261015.0,264310.0,262635.0,263822.0,254730.0,248696.0,236668.0,223816.0,213980.0,209677.0,206855.0
1722401,Termiz shahri,Город Термез,Termiz  city,Термиз шаҳри,12533.0,12713.0,11942.0,11870.0,12502.0,13453.0,13152.0,17304.0,17325.0,17084.0,16231.0,16182.0,15580.0
1722201,Oltinsoy tumani,Алтынсайский район,Altynsay district,Олтинсой тумани,18331.0,19076.0,19106.0,19482.0,19736.0,19845.0,19336.0,19112.0,17851.0,16222.0,15438.0,14528.0,13758.0
1722202,Angor tumani,Ангорский район,Angor district,Aнгор тумани,14365.0,14549.0,14241.0,14056.0,13601.0,13177.0,12393.0,12224.0,11464.0,10661.0,10107.0,10052.0,9700.0
1722203,Bandixon tumani,Бандихонский район,Bandykhan district,Бандихон тумани,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7743.0,7477.0,6938.0,6553.0,6244.0,6105.0
1722204,Boysun tumani,Байсунский район,Baysun district,Бойсун тумани,11555.0,12106.0,12158.0,11938.0,11630.0,11750.0,11267.0,10713.0,10302.0,10079.0,9675.0,9571.0,9379.0
1722207,Muzrabot tumani,Музрабадский район,Muzrabad district,Музработ тумани,14656.0,14532.0,14534.0,14140.0,13682.0,13142.0,12834.0,12525.0,12442.0,11898.0,11296.0,11082.0,10600.0
1722210,Denov tumani,Денауский район,Denau district,Денов тумани,37490.0,38204.0,38373.0,38727.0,37920.0,38024.0,35632.0,34071.0,31933.0,29846.0,28669.0,28263.0,28634.0
