Code,Klassifikator,Klassifikator_ru,Klassifikator_en,Klassifikator_uzc,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
192,Kuba,Куба,Cuba,Куба,1.4,1.5,2.4,3.7,8.8,10.5,0.2,5.3,1.1,8.6,11792.3,17.2,18.3,64.9,125.6,426.8
384,Kot D'ivuar,Кот-д'Ивуар,Côte d’Ivoire,Кот Дъивуар,3.4,10.0,42.2,50.6,150.0,106.2,31.6,22.7,32.3,42.0,86.1,70.2,646.7,1780.6,1696.0,438.7
598,Papua - Yangi Gvineya,Папуа-Новая Гвинея,Papua New Guinea,Папуа - Янги Гвинея,0.3,0.0,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.01,43.0,47.0
798,Tuvalu,Тувалу,Tuvalu,Тувалу,0.3,0.0,0.0,0.0,0.0,3.0,0.0,0.9,0.0,0.0,0.0,0.0,1.9,0.0,0.5,21.7
148,Chad,Чад,Chad,Чад,0.0,0.0,0.0,0.0,0.0,0.3,0.9,0.0,0.0,0.0,0.3,0.0,0.0,43.9,0.0,28.3
008,Albaniya,Албания,Albania,Aлбания,0.2,4.6,0.3,0.1,1.1,1.7,13.2,4.0,7.6,28.0,40.5,603.1,2703.8,3242.6,589.0,3598.7
196,Kipr,Кипр,Cyprus,Кипр,11317.5,1797.2,2886.6,3694.0,7093.3,3969.9,18553.1,1829.1,25260.5,3489.7,4370.3,20325.1,4316.9,8227.5,92253.3,22267.7
388,Yamayka,Ямайка,Jamaica,Ямайка,0.0,2.0,0.0,0.0,0.0,6.4,0.5,1.1,0.3,17.1,10.2,2.3,137.5,10.8,20.7,2.7
016,Amerika Samoa,Американское Самоа,American Samoa,Aмерика Самоа,0.0,0.3,0.0,0.0,6.2,1.1,2.0,1.5,5.2,67.6,151.3,1.6,27.1,52.5,111.3,218.6
204,Benin,Бенин,Benin,Бенин,0.0,0.0,3.1,0.0,0.0,0.0,1.7,0.0,0.0,0.3,36.5,0.1,0.9,0.5,0.2,77.5
404,Keniya,Кения,Kenya,Кения,334.5,136.1,1047.7,1249.3,652.4,986.9,3345.0,1188.1,4651.0,2837.5,6318.1,5478.4,4872.2,4091.6,4361.2,4001.7
020,Andorra,Андорра,Andorra,Aндорра,20.8,0.0,2.4,32.2,44.8,0.3,2.4,0.1,0.3,8.9,42.5,0.0,0.6,0.04,5.2,2.5
212,Dominika,Доминика,Dominica,Доминика,33.3,4.9,7.1,0.0,15.7,0.2,889.2,351.6,909.8,0.6,1.3,1434.1,0.3,0.8,2.8,20.8
408,Koreya Xalq Demokratik Respublikasi,Корейская Народно-Демократическая Республика,Democratic People's Republic of Korea,Корея Халқ Демократик Республикаси,697.3,1770.8,4392.0,1508.3,1428.6,1944.8,15711.5,4366.2,3214.7,3069.8,1611.9,367.8,453.3,1167.4,1182.2,864.0
604,Peru,Перу,Peru,Перу,11.1,11.9,870.7,82.6,297.0,175.5,351.9,40.4,72.5,84.6,124.3,1974.7,4097.9,4314.5,1206.8,5371.7
807,Shimoliy Makedoniya,Северная Македония,North Macedonia,Шимолий Македония,38.4,34.1,5.1,60.1,90.0,1498.7,2998.8,148.8,207.6,181.8,247.6,508.2,1486.6,1588.7,1129.8,820.7
166,Kokos Orollari,Кокосовых островов,Cocos Islands,Кокос Ороллари,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0,0.8,0.0,0.0,0.0,25.0,0.0
772,Tokelau,Токелау,Tokelau,Токелау,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.3,1.4,0.1
612,Pitkern,Питкэрн,Pitcairn,Питкерн,0.0,0.0,0.0,0.0,0.0,0.0,10.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
024,Angola,Ангола,Angola,Aнгола,0.3,5.3,9.9,24.6,190.0,5.5,6.0,0.9,4.4,4.3,0.4,1.8,7.1,79.9,206.5,99.6
214,Dominika Respublikasi,Доминиканская Республика,Dominican Republic,Доминика Республикаси,184.0,134.2,25.0,0.0,7.1,40.1,60.0,5.0,4.4,0.9,32.2,44.7,559.9,262.4,427.5,1543.2
831,Gernsi,Гернси,Guernsey,Гернси,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.04,66.5,0.2
530,Niderlandiya Antillari,Нидерландские Антильские Острова,Netherlands Antilles,Нидерландия Aнтиллари,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,0.0,0.0
032,Argentina,Аргентина,Argentina,Aргентина,5994.6,9776.4,7154.9,11015.8,24231.9,52144.1,12352.6,7318.0,17896.2,14400.4,14985.3,15025.0,60491.4,26828.9,17284.0,10590.2
218,Ekvador,Эквадор,Ecuador,Еквадор,2348.0,3359.7,2824.3,3358.7,4544.8,5478.1,12121.5,9642.1,10506.1,13444.3,31480.0,24960.6,30840.9,62692.2,92372.3,57691.1
422,Livan,Ливан,Lebanon,Ливан,474.2,239.4,205.6,437.3,526.6,606.6,400.4,569.3,488.1,520.6,166.2,624.5,1639.3,1648.2,806.6,910.2
630,Puerto-Riko,Пуэрто-Рико,Puerto Rico,Пуерто-Рико,3.8,1.2,0.0,0.1,5.8,600.9,79.0,1.7,10.3,6.6,6.3,7.6,10.8,2.9,215.7,4.3
044,Bagam orollari,Багамские Острова,Bahamas,Багам ороллари,16.7,0.0,8.4,13.4,7.0,17.6,7.1,1.4,0.9,85.7,29.5,220.6,247.4,339.1,49.6,12.5
