Code,Klassifikator,Klassifikator_ru,Klassifikator_en,Klassifikator_uzc,2024-Q1,2024-Q2,2024-Q3,2024-Q4,2025-Q1,2025-Q2,2025-Q3,2025-Q4,2026-Q1
1700,O‘zbekiston Respublikasi,Республика Узбекистан,Republic of Uzbekistan,Ўзбекистон Республикаси,464.9,961.2,1394.9,1970.5,511.8,1060.1,1499.6,2090.5,558.5
