Code,Klassifikator,Klassifikator_ru,Klassifikator_en,Klassifikator_uzc,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
1700,O‘zbekiston Respublikasi,Республика Узбекистан,Republic of Uzbekistan,Ўзбекистон Республикаси,6620.8,8789.9,11533.6,14807.9,18979.2,21366.9,27368.2,38027.4,47311.1,58031.1,67600.2,85762.3,103488.3,128781.8,154995.1,186957.3
1735,Qoraqalpog‘iston Respublikasi,Республика Каракалпакстан,Republic of Karakalpakstan,Қорақалпоғистон Республикаси,173.4,254.0,348.5,447.1,581.0,612.9,771.4,1339.8,1560.2,1823.8,2057.3,2632.6,2921.5,3670.0,4871.7,6120.0
1703,Andijon viloyati,Андижанская область,Andijan region,Aндижон вилояти,427.6,589.8,786.0,1063.2,1415.7,1470.4,1798.9,2433.3,2979.7,3420.2,4074.6,5131.6,6121.0,7446.7,9002.8,10346.7
1706,Buxoro viloyati,Бухарская область,Bukhara region,Бухоро вилояти,314.7,398.5,541.6,708.6,916.3,1173.8,1517.1,1953.0,2433.3,3046.9,3799.4,4632.1,5649.2,6479.1,7771.9,9379.5
1708,Jizzax viloyati,Джизакская область,Jizzakh region,Жиззах вилояти,133.2,190.1,250.1,316.8,403.8,576.5,734.7,946.9,1288.7,1493.1,1721.9,2066.9,2506.7,3823.2,4936.4,5810.5
1710,Qashqadaryo viloyati,Кашкадарьинская область,Kashkadarya region,Қашқадарё вилояти,342.7,460.7,643.6,863.5,1133.8,1309.8,1675.8,2231.0,2802.9,3328.0,3953.0,4715.9,5773.5,6833.0,8460.5,10173.1
1712,Navoiy viloyati,Навоийская область,Navoi region,Навоий вилояти,218.8,297.0,380.3,513.8,694.8,764.1,954.7,1173.4,1480.9,1826.4,2078.6,2513.0,3070.7,3626.3,4444.7,5169.8
1714,Namangan viloyati,Наманганская область,Namangan region,Наманган вилояти,341.6,482.6,652.1,834.3,1134.0,1099.3,1576.1,2064.0,2603.1,3227.2,3799.7,4598.9,5634.8,6783.0,8742.1,10615.5
1718,Samarqand viloyati,Самаркандская область,Samarkand region,Самарқанд вилояти,481.7,658.1,886.5,1237.8,1621.6,1771.5,2127.3,2990.5,3501.6,4439.2,4959.4,6029.7,7097.7,8609.5,10534.2,12757.0
1722,Surxondaryo viloyati,Сурхандарьинская область,Surkhandarya region,Сурхондарё вилояти,249.3,356.4,510.7,684.4,908.1,1197.5,1501.4,2051.4,3251.6,3158.9,3524.5,4349.4,5139.4,6075.2,7674.3,9159.6
1724,Sirdaryo viloyati,Сырдарьинская область,Syrdarya region,Сирдарё вилояти,106.4,155.9,198.3,231.7,293.7,341.5,436.8,615.0,778.6,954.1,1085.9,1216.1,1464.0,1728.6,2137.1,2538.6
1727,Toshkent viloyati,Ташкентская область,Tashkent region,Тошкент вилояти,746.1,950.8,1219.0,1519.7,1977.9,2112.2,2558.1,3426.7,4202.1,5751.3,6357.3,7880.3,9837.8,11844.4,14475.8,17351.6
1730,Farg‘ona  viloyati,Ферганская область,Fergana region,Фарғона вилояти,448.6,613.2,824.4,1072.1,1444.7,1646.0,2099.5,2824.8,3551.8,4429.1,5379.0,6509.5,7631.5,9432.0,11834.0,14078.5
1733,Xorazm viloyati,Хорезмская область,Khorezm region,Хоразм вилояти,234.2,324.5,433.6,549.3,657.0,660.8,794.4,1130.5,1556.2,1923.5,2089.7,2630.5,2992.6,3492.1,4383.1,5175.2
1726,Toshkent shahri,город Ташкент,Tashkent city,Тошкент шаҳри,2402.5,3058.3,3858.9,4765.6,5796.8,6630.6,8822.0,12847.1,15320.3,19129.1,22691.4,30837.2,37635.7,48927.4,55697.4,68253.4
