Code,Klassifikator,Klassifikator_ru,Klassifikator_en,Klassifikator_uzc,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
1700,O‘zbekiston Respublikasi,Республика Узбекистан,Republic of Uzbekistan,Ўзбекистон Республикаси,119.9,120.0,106.9,109.6,115.9,115.4,126.4,101.5,101.1,110.8,87.0,139.8,123.2,116.9,111.0
1735,Qoraqalpog‘iston Respublikasi,Республика Каракалпакстан,Republic of Karakalpakstan,Қорақалпоғистон Республикаси,122.4,129.6,95.9,166.6,116.2,120.0,133.1,107.3,108.4,101.7,101.1,92.5,116.4,120.9,110.7
1703,Andijon viloyati,Андижанская область,Andijan region,Aндижон вилояти,121.4,97.1,114.6,113.4,109.3,111.0,139.6,100.4,96.5,109.7,103.3,109.3,110.1,105.3,110.5
1706,Buxoro viloyati,Бухарская область,Bukhara region,Бухоро вилояти,107.8,130.1,118.1,120.8,132.0,126.3,117.7,74.9,105.2,101.6,87.2,106.1,111.4,110.6,111.6
1708,Jizzax viloyati,Джизакская область,Jizzakh region,Жиззах вилояти,124.3,105.7,101.4,125.7,112.5,113.9,133.2,102.6,111.1,126.8,77.1,138.0,112.6,104.0,110.6
1710,Qashqadaryo viloyati,Кашкадарьинская область,Kashkadarya region,Қашқадарё вилояти,106.5,120.4,110.1,135.5,128.3,108.6,123.2,100.8,88.3,118.0,99.4,103.7,110.1,102.3,109.6
1712,Navoiy viloyati,Навоийская область,Navoi region,Навоий вилояти,116.2,110.3,95.1,97.3,115.4,105.2,115.9,101.3,92.8,103.2,85.7,126.2,117.9,114.9,111.2
1714,Namangan viloyati,Наманганская область,Namangan region,Наманган вилояти,101.7,96.9,100.3,91.9,117.4,112.7,128.0,101.1,113.1,118.6,99.1,110.5,134.5,132.9,110.5
1718,Samarqand viloyati,Самаркандская область,Samarkand region,Самарқанд вилояти,118.3,138.8,123.0,82.5,117.9,111.1,112.8,100.7,118.4,122.4,86.5,146.9,120.4,116.8,110.3
1722,Surxondaryo viloyati,Сурхандарьинская область,Surkhandarya region,Сурхондарё вилояти,150.3,120.9,110.4,98.6,127.2,115.7,127.9,101.2,97.8,104.3,83.6,126.9,107.8,103.7,108.0
1724,Sirdaryo viloyati,Сырдарьинская область,Syrdarya region,Сирдарё вилояти,128.6,112.4,87.4,103.4,122.5,111.5,134.9,113.0,97.9,137.3,79.5,115.3,123.6,123.1,110.4
1727,Toshkent viloyati,Ташкентская область,Tashkent region,Тошкент вилояти,108.8,120.2,105.9,115.7,107.7,107.8,128.0,101.5,97.8,111.7,88.0,121.3,124.8,104.5,110.3
1730,Farg‘ona  viloyati,Ферганская область,Fergana region,Фарғона вилояти,118.2,117.3,103.3,97.6,115.7,112.0,116.5,105.2,95.6,99.9,100.8,113.7,111.2,106.2,110.7
1733,Xorazm viloyati,Хорезмская область,Khorezm region,Хоразм вилояти,135.1,134.9,102.5,116.4,93.6,126.7,132.9,111.7,93.2,121.1,74.3,152.9,140.8,110.8,111.1
1726,Toshkent shahri,город Ташкент,Tashkent city,Тошкент шаҳри,127.9,120.4,105.7,114.0,114.0,120.2,130.8,106.0,101.8,110.7,79.9,170.1,133.3,123.3,114.9
