Code,Klassifikator,Klassifikator_ru,Klassifikator_en,Klassifikator_uzc,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
1700,O‘zbekiston Respublikasi,Республика Узбекистан,Republic of Uzbekistan,Ўзбекистон Республикаси,107.2,107.7,107.7,107.7,107.6,107.4,108.2,104.5,102.3,99.2,100.5,101.5,101.1,101.4,102.7
1735,Qoraqalpog‘iston Respublikasi,Республика Каракалпакстан,Republic of Karakalpakstan,Қорақалпоғистон Республикаси,108.7,107.6,111.5,115.3,108.6,108.5,107.1,107.1,104.4,99.1,102.2,102.7,102.8,101.6,104.1
1703,Andijon viloyati,Андижанская область,Andijan region,Aндижон вилояти,109.0,107.0,107.8,107.8,107.5,107.5,108.3,103.8,99.3,100.2,99.4,99.9,101.9,104.5,102.1
1706,Buxoro viloyati,Бухарская область,Bukhara region,Бухоро вилояти,107.1,107.8,108.3,107.8,107.9,107.1,108.2,103.6,103.4,101.8,101.2,100.8,100.2,102.7,103.0
1708,Jizzax viloyati,Джизакская область,Jizzakh region,Жиззах вилояти,108.5,108.4,106.6,108.5,106.5,108.2,108.0,106.6,104.2,99.5,100.4,102.9,100.5,100.9,102.2
1710,Qashqadaryo viloyati,Кашкадарьинская область,Kashkadarya region,Қашқадарё вилояти,107.9,109.8,107.1,107.5,107.3,107.4,107.6,105.4,101.3,101.0,102.4,102.0,102.0,101.4,103.9
1712,Navoiy viloyati,Навоийская область,Navoi region,Навоий вилояти,107.6,108.4,108.1,110.0,108.5,107.1,107.5,106.5,105.6,99.6,101.5,102.1,100.4,103.3,104.1
1714,Namangan viloyati,Наманганская область,Namangan region,Наманган вилояти,108.5,109.0,108.0,108.1,107.9,107.2,109.4,104.0,103.4,100.0,98.5,100.1,100.6,97.6,103.1
1718,Samarqand viloyati,Самаркандская область,Samarkand region,Самарқанд вилояти,106.1,107.6,105.1,105.6,106.9,107.4,107.5,101.8,102.8,96.2,98.5,101.9,100.7,102.9,101.9
1722,Surxondaryo viloyati,Сурхандарьинская область,Surkhandarya region,Сурхондарё вилояти,108.3,108.6,112.5,108.8,109.6,108.6,108.3,107.0,101.0,99.6,100.5,101.5,102.5,100.3,102.3
1724,Sirdaryo viloyati,Сырдарьинская область,Syrdarya region,Сирдарё вилояти,109.1,107.3,108.2,109.3,106.3,108.6,109.9,102.4,97.5,97.0,97.0,101.7,98.8,101.7,103.3
1727,Toshkent viloyati,Ташкентская область,Tashkent region,Тошкент вилояти,104.9,105.0,105.5,104.8,105.1,106.0,109.1,103.0,98.8,98.0,103.9,102.7,100.9,97.8,101.8
1730,Farg‘ona  viloyati,Ферганская область,Fergana region,Фарғона вилояти,107.1,108.1,108.3,107.5,110.7,107.5,108.4,104.6,105.2,98.0,98.0,101.0,101.0,101.9,102.8
1733,Xorazm viloyati,Хорезмская область,Khorezm region,Хоразм вилояти,105.1,106.0,107.4,108.5,106.3,106.3,107.9,106.8,106.0,99.7,101.9,100.6,101.1,101.7,103.0
1726,Toshkent shahri,город Ташкент,Tashkent city,Тошкент шаҳри,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
