Code,Klassifikator,Klassifikator_ru,Klassifikator_en,Klassifikator_uzc,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
1700,O‘zbekiston Respublikasi,Республика Узбекистан,Republic of Uzbekistan,Ўзбекистон Республикаси,108.6,110.2,110.6,108.3,108.4,105.7,106.2,96.7,137.5,113.8,99.4,113.5,118.3,107.3,108.4
1735,Qoraqalpog‘iston Respublikasi,Республика Каракалпакстан,Republic of Karakalpakstan,Қорақалпоғистон Республикаси,111.4,103.5,115.9,117.1,102.6,101.7,105.4,106.6,117.4,116.7,113.6,115.7,102.8,103.7,104.6
1703,Andijon viloyati,Андижанская область,Andijan region,Aндижон вилояти,124.1,115.4,117.6,109.3,111.2,109.4,108.1,100.2,148.9,118.0,105.5,110.7,123.6,107.0,104.3
1706,Buxoro viloyati,Бухарская область,Bukhara region,Бухоро вилояти,115.3,107.5,105.2,113.1,106.5,103.0,107.8,100.3,112.5,121.4,115.4,118.7,112.7,111.8,104.6
1708,Jizzax viloyati,Джизакская область,Jizzakh region,Жиззах вилояти,128.8,115.0,111.1,109.6,104.5,104.7,105.8,70.4,144.9,153.3,116.9,121.7,123.4,106.4,105.0
1710,Qashqadaryo viloyati,Кашкадарьинская область,Kashkadarya region,Қашқадарё вилояти,109.6,108.0,114.5,107.0,108.7,101.7,107.3,98.1,119.4,110.0,102.1,100.5,132.4,126.9,112.1
1712,Navoiy viloyati,Навоийская область,Navoi region,Навоий вилояти,109.7,110.1,108.1,102.1,105.5,106.7,107.5,127.7,114.7,115.8,113.3,119.4,115.1,107.8,117.2
1714,Namangan viloyati,Наманганская область,Namangan region,Наманган вилояти,116.5,116.0,136.2,109.3,117.9,112.8,110.0,94.2,123.8,145.6,109.8,115.9,110.4,101.4,97.1
1718,Samarqand viloyati,Самаркандская область,Samarkand region,Самарқанд вилояти,113.2,118.3,117.5,111.1,117.1,107.2,104.3,128.0,200.4,109.6,80.6,110.8,127.3,104.9,110.8
1722,Surxondaryo viloyati,Сурхандарьинская область,Surkhandarya region,Сурхондарё вилояти,107.4,106.1,103.5,104.8,100.6,101.9,99.9,92.9,117.4,106.9,105.1,116.5,106.8,110.1,105.4
1724,Sirdaryo viloyati,Сырдарьинская область,Syrdarya region,Сирдарё вилояти,113.6,124.6,108.4,116.4,109.7,110.1,111.8,51.5,122.5,117.7,107.2,170.3,119.8,111.7,114.3
1727,Toshkent viloyati,Ташкентская область,Tashkent region,Тошкент вилояти,99.6,102.0,107.8,103.1,104.4,103.0,104.3,92.5,106.5,92.2,80.4,102.7,126.7,88.8,110.2
1730,Farg‘ona  viloyati,Ферганская область,Fergana region,Фарғона вилояти,125.0,112.8,101.4,106.0,107.2,106.6,110.2,60.6,149.9,116.3,114.8,112.1,107.5,111.9,114.5
1733,Xorazm viloyati,Хорезмская область,Khorezm region,Хоразм вилояти,81.1,107.6,105.2,113.0,106.7,106.9,105.5,88.4,100.5,112.9,98.7,110.4,118.6,109.4,110.1
1726,Toshkent shahri,город Ташкент,Tashkent city,Тошкент шаҳри,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
