Code,Klassifikator,Klassifikator_ru,Klassifikator_en,Klassifikator_uzc,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
1700,O‘zbekiston Respublikasi,Республика Узбекистан,Republic of Uzbekistan,Ўзбекистон Республикаси,106.3,106.2,107.2,106.6,106.3,106.1,106.3,101.0,100.2,103.3,102.7,103.9,103.6,104.0,103.1
1735,Qoraqalpog‘iston Respublikasi,Республика Каракалпакстан,Republic of Karakalpakstan,Қорақалпоғистон Республикаси,121.3,94.9,119.3,103.5,106.6,109.8,108.3,103.1,100.6,107.0,102.3,104.2,103.7,103.2,103.0
1703,Andijon viloyati,Андижанская область,Andijan region,Aндижон вилояти,108.0,108.9,107.8,107.1,106.9,106.3,106.4,99.9,106.3,103.0,101.1,104.5,102.3,103.1,102.8
1706,Buxoro viloyati,Бухарская область,Bukhara region,Бухоро вилояти,107.6,107.1,106.3,106.6,106.7,107.1,108.4,103.5,102.9,103.6,101.9,104.7,103.9,103.8,103.0
1708,Jizzax viloyati,Джизакская область,Jizzakh region,Жиззах вилояти,106.4,106.2,106.9,107.0,106.3,106.7,106.3,103.5,99.7,106.4,102.7,104.2,101.8,105.1,100.9
1710,Qashqadaryo viloyati,Кашкадарьинская область,Kashkadarya region,Қашқадарё вилояти,107.0,104.9,107.1,107.4,106.0,106.1,106.5,103.3,96.5,101.4,103.7,101.3,104.9,103.7,104.1
1712,Navoiy viloyati,Навоийская область,Navoi region,Навоий вилояти,105.9,108.3,106.2,106.9,105.9,106.6,106.1,103.3,102.1,101.6,103.3,104.4,103.8,102.4,104.4
1714,Namangan viloyati,Наманганская область,Namangan region,Наманган вилояти,105.8,107.5,107.2,107.9,108.0,106.3,107.4,103.3,102.2,102.7,104.0,107.0,105.7,104.5,104.1
1718,Samarqand viloyati,Самаркандская область,Samarkand region,Самарқанд вилояти,107.0,108.0,106.6,107.0,106.8,107.1,108.4,100.4,94.1,103.1,102.5,103.1,102.3,103.7,103.0
1722,Surxondaryo viloyati,Сурхандарьинская область,Surkhandarya region,Сурхондарё вилояти,105.2,108.8,108.0,106.9,106.6,106.3,104.7,104.5,97.2,103.5,105.3,104.2,101.7,103.6,102.8
1724,Sirdaryo viloyati,Сырдарьинская область,Syrdarya region,Сирдарё вилояти,105.6,105.5,108.9,106.0,106.0,105.5,105.8,93.0,96.5,108.4,101.8,103.8,103.9,105.7,101.4
1727,Toshkent viloyati,Ташкентская область,Tashkent region,Тошкент вилояти,102.9,103.7,104.1,103.3,104.1,103.3,101.9,96.9,98.8,101.1,100.1,104.1,104.2,105.2,102.0
1730,Farg‘ona  viloyati,Ферганская область,Fergana region,Фарғона вилояти,106.1,107.7,106.0,107.0,106.1,105.7,105.7,97.1,109.7,103.5,104.9,103.2,104.9,104.2,104.8
1733,Xorazm viloyati,Хорезмская область,Khorezm region,Хоразм вилояти,102.5,100.3,110.3,109.7,106.2,105.5,107.0,101.4,98.0,103.8,101.7,102.9,103.9,104.4,103.1
1726,Toshkent shahri,город Ташкент,Tashkent city,Тошкент шаҳри,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
