Code,Klassifikator,Klassifikator_ru,Klassifikator_en,Klassifikator_uzc,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
1700,O‘zbekiston Respublikasi,Республика Узбекистан,Republic of Uzbekistan,Ўзбекистон Республикаси,231.7,256.3,328.1,360.1,411.6,439.6,491.9,389.4,418.6,429.3,486.3,604.5,675.1,804.8,895.5
1735,Qoraqalpog‘iston Respublikasi,Республика Каракалпакстан,Republic of Karakalpakstan,Қорақалпоғистон Республикаси,7.2,8.5,10.7,13.4,14.1,14.6,14.6,15.2,16.1,18.2,25.5,31.9,30.9,41.4,46.1
1703,Andijon viloyati,Андижанская область,Andijan region,Aндижон вилояти,35.6,43.5,54.6,61.1,76.8,81.8,100.7,57.9,69.7,74.5,74.1,90.7,91.1,96.4,101.8
1706,Buxoro viloyati,Бухарская область,Bukhara region,Бухоро вилояти,27.6,28.2,31.6,32.2,33.0,33.5,33.9,33.6,35.0,38.3,34.6,35.7,46.0,51.5,57.1
1708,Jizzax viloyati,Джизакская область,Jizzakh region,Жиззах вилояти,16.2,23.1,39.6,42.5,46.0,49.7,53.6,32.6,33.8,36.4,43.3,54.0,60.5,65.6,73.3
1710,Qashqadaryo viloyati,Кашкадарьинская область,Kashkadarya region,Қашқадарё вилояти,0.3,0.6,1.2,1.6,1.6,1.5,1.8,3.5,2.8,4.2,5.3,8.4,7.5,22.6,23.4
1712,Navoiy viloyati,Навоийская область,Navoi region,Навоий вилояти,8.5,8.8,8.9,10.8,10.6,11.0,11.4,19.0,12.9,10.7,12.6,13.1,13.8,15.1,16.4
1714,Namangan viloyati,Наманганская область,Namangan region,Наманган вилояти,18.9,24.3,27.9,31.0,34.2,37.6,38.6,37.2,42.4,39.0,48.2,68.4,75.5,86.4,102.8
1718,Samarqand viloyati,Самаркандская область,Samarkand region,Самарқанд вилояти,8.0,10.2,12.1,13.1,20.9,22.3,37.7,23.3,23.4,25.1,38.8,57.3,60.3,71.3,84.3
1722,Surxondaryo viloyati,Сурхандарьинская область,Surkhandarya region,Сурхондарё вилояти,11.4,9.1,12.6,16.4,17.0,17.3,17.5,17.0,17.7,18.6,20.2,34.1,37.2,39.4,42.1
1724,Sirdaryo viloyati,Сырдарьинская область,Syrdarya region,Сирдарё вилояти,17.6,19.4,30.8,33.3,36.1,39.1,42.5,34.7,31.2,31.4,42.7,59.4,61.1,98.3,105.6
1727,Toshkent viloyati,Ташкентская область,Tashkent region,Тошкент вилояти,61.4,61.1,75.9,81.1,89.4,96.5,101.9,65.5,51.0,46.3,54.5,49.9,73.1,84.7,91.9
1730,Farg‘ona  viloyati,Ферганская область,Fergana region,Фарғона вилояти,12.6,12.3,14.2,15.5,23.3,25.8,28.6,40.2,69.6,73.0,71.6,84.1,97.7,110.2,128.3
1733,Xorazm viloyati,Хорезмская область,Khorezm region,Хоразм вилояти,6.4,7.2,8.0,8.1,8.6,8.9,9.1,9.7,13.1,13.7,14.9,17.3,20.3,21.7,22.5
1726,Toshkent shahri,город Ташкент,Tashkent city,Тошкент шаҳри,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
