Code,Klassifikator,Klassifikator_ru,Klassifikator_en,Klassifikator_uzc,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
1700,O‘zbekiston Respublikasi,Республика Узбекистан,Republic of Uzbekistan,Ўзбекистон Республикаси,179.1,137.8,141.4,135.8,139.6,151.6,167.4,134.3,111.8,133.6,161.5,95.8,123.4,163.7,158.0
1735,Qoraqalpog‘iston Respublikasi,Республика Каракалпакстан,Republic of Karakalpakstan,Қорақалпоғистон Республикаси,0.3,0.3,0.2,0.2,0.2,0.3,0.2,0.3,0.3,0.1,0.1,0.1,0.2,1.5,0.3
1703,Andijon viloyati,Андижанская область,Andijan region,Aндижон вилояти,0.8,1.7,1.5,0.6,0.6,0.7,0.4,0.2,0.3,0.3,0.2,0.5,0.6,0.8,0.9
1706,Buxoro viloyati,Бухарская область,Bukhara region,Бухоро вилояти,2.4,1.8,1.7,1.3,1.3,1.3,1.3,1.5,1.2,1.0,1.3,1.8,2.1,5.1,5.5
1708,Jizzax viloyati,Джизакская область,Jizzakh region,Жиззах вилояти,46.9,48.4,40.1,44.4,46.0,57.2,66.1,58.9,50.9,68.4,91.8,53.6,55.1,78.3,79.5
1710,Qashqadaryo viloyati,Кашкадарьинская область,Kashkadarya region,Қашқадарё вилояти,61.7,33.1,55.3,45.2,43.6,45.0,46.7,40.3,18.9,24.2,25.7,13.1,22.6,25.9,27.6
1712,Navoiy viloyati,Навоийская область,Navoi region,Навоий вилояти,3.7,3.9,3.8,3.7,3.9,4.8,5.2,5.0,3.5,3.9,7.8,4.8,5.4,4.4,5.6
1714,Namangan viloyati,Наманганская область,Namangan region,Наманган вилояти,1.5,1.0,0.4,0.5,0.7,0.0,0.9,0.1,0.0,0.0,0.0,0.1,0.9,0.9,1.5
1718,Samarqand viloyati,Самаркандская область,Samarkand region,Самарқанд вилояти,34.3,10.8,9.3,10.2,11.2,11.1,11.4,11.7,15.3,19.1,18.3,4.8,7.5,6.7,7.1
1722,Surxondaryo viloyati,Сурхандарьинская область,Surkhandarya region,Сурхондарё вилояти,10.8,19.1,15.7,16.2,16.4,18.3,18.6,9.4,11.9,8.8,9.0,9.1,8.7,7.7,6.5
1724,Sirdaryo viloyati,Сырдарьинская область,Syrdarya region,Сирдарё вилояти,6.8,8.4,3.3,5.4,6.2,6.9,7.4,2.4,5.6,2.4,2.4,3.4,13.2,22.0,10.4
1727,Toshkent viloyati,Ташкентская область,Tashkent region,Тошкент вилояти,7.5,6.8,7.5,5.5,6.8,4.2,4.3,2.9,2.9,3.8,4.1,3.7,5.2,5.3,6.9
1730,Farg‘ona  viloyati,Ферганская область,Fergana region,Фарғона вилояти,1.6,1.7,1.8,1.9,2.1,1.1,3.8,0.4,0.3,1.0,0.3,0.6,1.3,4.6,5.7
1733,Xorazm viloyati,Хорезмская область,Khorezm region,Хоразм вилояти,0.8,0.8,0.8,0.7,0.6,0.7,1.1,1.2,0.7,0.6,0.5,0.2,0.6,0.5,0.5
1726,Toshkent shahri,город Ташкент,Tashkent city,Тошкент шаҳри,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.0,0.0
