Code,Klassifikator,Klassifikator_ru,Klassifikator_en,Klassifikator_uzc,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
1700,O‘zbekiston Respublikasi,Республика Узбекистан,Republic of Uzbekistan,Ўзбекистон Республикаси,2080.2,2653.0,3219.3,3749.8,4541.3,5181.5,6306.8,9427.1,11874.7,12507.4,15861.1,20353.8,27938.0,39734.2,56865.2,79485.5
1735,Qoraqalpog‘iston Respublikasi,Республика Каракалпакстан,Republic of Karakalpakstan,Қорақалпоғистон Республикаси,37.0,69.5,123.2,165.8,192.4,218.7,249.9,346.1,389.8,398.7,433.4,507.4,628.4,770.5,978.1,1403.2
1703,Andijon viloyati,Андижанская область,Andijan region,Aндижон вилояти,60.0,108.1,187.6,233.2,280.4,315.6,366.0,475.6,541.6,544.7,628.4,717.7,938.1,1122.7,1410.2,1797.6
1706,Buxoro viloyati,Бухарская область,Bukhara region,Бухоро вилояти,39.9,80.7,127.9,166.7,199.1,226.2,261.2,343.1,404.0,405.2,450.5,544.3,675.1,802.7,979.7,1299.2
1708,Jizzax viloyati,Джизакская область,Jizzakh region,Жиззах вилояти,26.7,46.8,76.4,93.8,113.8,126.6,147.4,200.7,224.8,222.2,268.3,350.8,445.4,480.1,696.3,1101.9
1710,Qashqadaryo viloyati,Кашкадарьинская область,Kashkadarya region,Қашқадарё вилояти,64.9,116.7,168.2,206.4,241.2,279.4,331.5,431.7,500.5,510.2,574.6,703.1,902.0,1083.5,1364.9,1802.7
1712,Navoiy viloyati,Навоийская область,Navoi region,Навоий вилояти,29.9,47.1,84.5,103.0,124.3,139.0,159.7,213.3,243.8,247.1,281.5,322.4,408.3,507.9,674.5,963.2
1714,Namangan viloyati,Наманганская область,Namangan region,Наманган вилояти,52.8,76.9,144.8,192.8,238.1,263.8,308.9,424.3,482.0,487.0,542.5,615.4,799.3,1007.4,1181.8,1590.7
1718,Samarqand viloyati,Самаркандская область,Samarkand region,Самарқанд вилояти,66.6,108.1,198.5,238.4,306.4,350.5,410.7,592.0,684.5,699.3,791.2,922.2,1184.7,1500.9,2002.3,2764.3
1722,Surxondaryo viloyati,Сурхандарьинская область,Surkhandarya region,Сурхондарё вилояти,55.6,90.7,121.1,161.3,185.8,215.0,258.7,324.7,390.5,396.9,438.7,537.1,688.4,873.7,1078.8,1428.3
1724,Sirdaryo viloyati,Сырдарьинская область,Syrdarya region,Сирдарё вилояти,28.3,38.7,62.9,72.2,88.7,99.0,113.6,154.6,173.0,171.5,211.6,245.6,315.6,385.9,476.5,631.1
1727,Toshkent viloyati,Ташкентская область,Tashkent region,Тошкент вилояти,45.6,48.4,61.8,79.2,98.8,120.4,154.3,248.2,341.6,398.6,579.1,768.3,995.6,1347.0,1816.4,2566.7
1730,Farg‘ona  viloyati,Ферганская область,Fergana region,Фарғона вилояти,71.9,160.6,238.6,305.3,361.3,414.1,484.4,657.5,765.4,783.0,911.4,1074.3,1382.2,1680.6,2081.9,2806.8
1733,Xorazm viloyati,Хорезмская область,Khorezm region,Хоразм вилояти,55.2,83.6,106.6,140.1,168.4,193.6,224.3,275.8,317.7,317.9,362.2,435.2,570.5,720.7,1102.2,1534.4
1726,Toshkent shahri,город Ташкент,Tashkent city,Тошкент шаҳри,1445.4,1576.5,1496.1,1591.3,1942.3,2218.3,2834.7,4737.0,6412.2,6921.3,9382.5,12604.5,17989.4,27426.5,40963.5,57769.1
