Code,Klassifikator,Klassifikator_ru,Klassifikator_en,Klassifikator_uzc,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
1735222,Mo‘ynoq tumani,Муйнакский район,Muynak district,Мўйноқ тумани,0.7,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.9,0.9,0.9,0.9,0.9
1735225,Nukus tumani,Нукусский район,Nukus district,Нукус тумани,49.5,46.9,46.9,47.1,47.2,47.9,49.0,50.1,51.3,52.2,53.4,54.4,55.2,56.0,57.1,58.5
1735228,Taxiatosh tumani,Тахиаташский район,Takhiatash district,Тахиатош тумани,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3595.0,3640.0,3690.0,3735.0,3775.0,429.6,432.4,430.0
1735230,Taxtako‘pir tumani,Тахтакупырский район,Takhtakupyr district,Тахтакўпир тумани,1.9,1.9,1.8,1.8,1.8,1.8,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.8,1.8,1.8
1735233,To‘rtko‘l tumani,Турткульский район,Turtkul district,Тўрткўл тумани,23.4,24.5,24.9,25.3,25.7,26.2,26.7,27.2,27.6,28.1,28.6,29.1,29.5,30.0,30.6,31.1
1735236,Xo‘jayli tumani,Ходжейлийский район,Khojeyli district,Хўжайли тумани,225.2,256.9,255.6,256.6,258.5,260.8,264.1,266.9,168.6,170.7,172.8,175.1,176.8,230.9,233.6,236.5
1735240,Chimboy tumani,Чимбайский район,Chimbay district,Чимбой тумани,46.3,47.8,48.2,48.7,49.2,49.7,50.5,51.2,51.7,52.4,77.4,78.2,78.6,79.6,80.0,80.4
1735243,Shumanay tumani,Шуманайский район,Shumanai district,Шуманай тумани,63.6,66.5,66.9,67.4,68.1,68.7,69.5,70.1,70.6,71.3,71.9,72.6,73.1,73.6,74.1,75.0
1735250,Ellikkala tumani,Элликкалинский район,Ellikkala district,Елликкала тумани,24.0,24.6,25.0,25.4,25.9,26.4,27.1,27.7,28.2,28.8,29.4,29.9,30.4,30.9,31.6,32.1
1703,Andijon viloyati,Андижанская область,Andijan region,Aндижон вилояти,592.8,621.5,631.2,641.0,652.4,664.5,676.9,689.0,700.4,713.2,727.4,741.4,756.6,772.7,789.4,804.9
1703401,Andijon shahri,Город Андижан,Andijan city,Aндижон шаҳри,5340.0,5548.6,5621.4,5688.6,5770.0,5862.9,5947.1,6027.1,6107.1,6198.6,6748.7,6875.5,6550.0,7152.0,7346.1,7034.3
1703408,Xonobod shahri,Город Ханабад,Khanabadcity,Хонобод шаҳри,1870.0,1895.0,1915.0,1940.0,1965.0,1990.0,2005.0,2030.0,2050.0,2085.0,1831.1,1861.3,2195.0,1938.8,1973.3,2325.0
1703202,Oltinko‘l tumani,Алтынкульский район,Altynkul  district,Олтинкўл тумани,679.5,706.2,718.6,731.9,747.1,762.9,777.1,793.3,808.6,823.3,831.0,848.9,879.5,888.8,903.4,925.2
1703203,Andijon tumani,Андижанский район,Andijan district,Aндижон тумани,570.0,588.1,598.6,611.1,622.7,635.1,650.5,664.9,677.3,692.4,699.8,714.0,740.0,748.4,764.7,790.8
1703206,Baliqchi tumani,Балыкчинский район,Balykchi district,Балиқчи тумани,465.9,497.1,505.6,513.8,523.8,535.3,545.9,555.9,564.7,575.0,588.0,599.3,609.1,623.5,636.7,647.6
1703209,Bo‘ston tumani,Бустонский район,Bustan district,Бўстон тумани,285.5,304.0,308.5,313.5,320.5,327.0,333.0,339.0,345.5,351.5,357.7,364.7,373.5,380.1,388.6,398.5
1703210,Buloqboshi tumani,Булакбашинский район,Bulakbashi district,Булоқбоши тумани,639.4,680.0,690.0,699.4,711.7,724.4,738.3,750.6,761.7,773.9,781.6,795.9,816.7,825.6,843.2,866.7
1703211,Jalaquduq tumani,Жалакудукский район,Jalаquduk district,Жалақудуқ тумани,413.8,434.3,440.8,446.8,453.5,461.1,468.9,477.0,483.5,491.6,500.2,508.5,517.6,528.3,538.0,546.2
1703214,Izboskan tumani,Избасканский район,Izbaskan district,Избоскан тумани,696.8,718.2,730.0,741.8,755.0,768.6,782.9,796.8,811.1,827.1,852.5,869.8,877.1,902.6,920.6,929.6
1703217,Ulug‘nor tumani,Улугноpский район,Ulugnor district,Улуғнор тумани,117.9,120.5,122.6,124.8,127.1,129.5,131.7,133.8,136.0,138.3,141.4,144.2,147.1,150.2,152.1,153.1
1703220,Qo‘rg‘ontepa tumani,Кургантепинский район,Kurgantepa district,Қўрғонтепа тумани,368.1,392.1,397.7,403.8,411.3,417.9,426.0,433.6,440.6,448.5,452.6,460.2,472.6,476.4,485.5,498.5
1703224,Asaka tumani,Асакинский район,Asaka district,Aсака тумани,959.6,1017.4,1033.7,1051.1,1071.5,1093.3,1114.8,1137.0,1159.3,1182.6,1212.1,1237.4,1259.3,1292.8,1320.7,1341.1
1703227,Marxamat tumani,Мархаматский район,Markhamat district,Мархамат тумани,435.0,462.2,468.8,475.6,483.8,491.9,501.3,509.7,518.8,527.8,539.5,548.9,558.8,572.0,584.3,593.4
1703230,Shaxrixon tumani,Шахриханский район,Shakhrikhan district,Шахрихон тумани,824.5,869.0,883.8,897.6,914.1,932.8,951.0,968.6,985.2,1120.8,1032.7,1053.5,1069.0,1100.4,1125.3,1142.4
1703232,Paxtaobod tumani,Пахтаабадский район,Pakhtaabad district,Пахтаобод тумани,596.5,623.8,634.6,644.6,656.9,669.6,683.1,697.3,710.0,648.3,736.4,751.0,768.8,784.4,801.7,818.1
1703236,Xo‘jaobod tumani,Ходжаабадский район,Khojaabad district,Хўжаобод тумани,393.5,410.4,417.0,422.6,429.6,436.1,443.9,450.4,457.0,465.7,478.5,488.1,496.1,512.1,524.4,531.7
1706,Buxoro viloyati,Бухарская область,Bukhara region,Бухоро вилояти,40.0,41.8,42.3,42.9,43.6,44.3,45.0,45.7,46.4,47.1,47.8,48.4,49.1,50.0,50.8,51.6
1706401,Buxoro shahri,Город Бухара,Bukhara city,Бухоро шаҳри,3817.1,3842.9,3865.7,3874.3,3892.9,3907.1,3924.3,3942.9,3948.6,3968.6,3846.3,3860.0,4054.3,3969.8,4042.6,4288.6
1706403,Kogon shahri,Город Каган,Kagan city,Когон шаҳри,2765.0,2815.0,2855.0,2890.0,2930.0,2945.0,2975.0,2990.0,3010.0,3035.0,3980.5,4006.5,3115.0,4149.8,4215.0,3275.0
1706204,Olot tumani,Алатский район,Alat district,Олот тумани,25.2,26.5,26.8,27.2,27.7,28.2,28.7,29.2,29.6,30.2,30.7,31.0,31.4,31.9,32.3,32.8
1706207,Buxoro tumani,Бухарский район,Bukhara district,Бухоро тумани,98.0,104.7,106.7,108.9,111.4,113.7,116.1,118.5,121.1,123.6,125.8,127.9,130.5,132.4,135.1,137.7
1706212,Vobkent tumani,Вабкентский район,Vobkent district,Вобкент тумани,394.8,412.8,419.7,425.9,433.1,441.0,449.7,457.2,464.1,472.4,478.4,484.6,495.2,500.0,510.0,521.4
1706215,G‘ijduvon tumani,Гиждуванский район,Gijduvan district,Ғиждувон тумани,64.9,67.8,68.8,69.6,70.8,72.1,73.4,74.7,75.8,77.9,79.0,80.0,81.2,82.6,84.0,85.3
1706219,Kogon tumani,Каганский район,Kagan district,Когон тумани,122.2,129.6,131.4,133.2,135.6,138.8,142.0,145.0,148.8,152.4,154.7,157.5,162.2,163.8,167.8,172.6
1706230,Qorako‘l tumani,Каракульский район,Karakul district,Қоракўл тумани,15.3,16.3,16.6,16.7,17.0,17.3,17.6,17.9,18.2,18.6,18.9,19.0,19.3,19.5,19.8,20.1
1706232,Qorovulbozor tumani,Караулбазарский район,Qorovulbozor district,Қоровулбозор тумани,6.5,7.0,7.1,7.2,7.4,7.6,7.8,7.9,8.1,8.2,8.3,8.4,8.7,8.9,9.1,9.2
1706240,Peshku tumani,Пешкунский  район,Peshkun district,Пешку тумани,11.3,11.9,12.1,12.3,12.6,12.8,13.1,13.3,13.5,13.8,14.1,14.3,14.5,14.8,15.0,15.3
1706242,Romitan tumani,Ромитанский район,Romitan district,Ромитан тумани,47.6,49.4,50.1,50.9,51.8,52.7,53.7,54.6,55.6,56.6,57.6,58.7,59.7,60.7,61.8,62.7
1706246,Jondor tumani,Жондоpский район,Jondor  district,Жондор тумани,26.7,28.5,29.0,29.4,30.0,30.7,31.3,31.9,32.5,33.1,33.6,34.1,34.7,35.2,35.9,36.5
1706258,Shofirkon tumani,Шафирканский район,Shafirkan district,Шофиркон тумани,39.6,41.1,41.8,42.5,43.1,43.9,44.8,45.5,46.1,46.8,47.6,48.1,48.8,49.6,50.1,50.6
1708,Jizzax viloyati,Джизакская область,Jizzakh region,Жиззах вилояти,52.7,55.0,55.9,56.8,57.8,58.9,60.2,61.3,62.5,63.8,65.2,66.5,68.1,69.6,71.1,72.5
1708401,Jizzax shahri,Город Джизак,Jizzakh city,Жиззах шаҳри,1467.0,1587.0,1600.0,1614.0,1632.0,1650.0,1674.0,1696.0,1717.0,1744.0,1840.3,1872.4,1851.0,1987.6,2031.1,1999.0
1708201,Arnasoy tumani,Арнасайский район,Arnasay district,Aрнасой тумани,79.8,81.8,83.3,84.3,85.5,86.5,88.0,89.6,90.8,92.2,93.2,94.4,96.5,97.6,98.8,101.0
1708204,Baxmal tumani,Бахмальский район,Bakhmal district,Бахмал тумани,67.5,69.2,70.6,71.8,73.4,74.9,76.9,78.7,80.3,82.0,83.6,85.5,87.7,89.4,91.5,93.7
1708209,G‘allaorol tumani,Галляаральский район,Gallaaral district,Ғаллаорол тумани,71.3,74.7,76.0,77.1,78.4,79.9,81.4,82.9,84.4,86.0,88.0,89.8,91.8,93.9,95.9,97.7
1708212,Sharof Rashidov tumani,Шароф-Рашидовский  район,Sharof Rashidov  district,Шароф Рашидов тумани,129.9,133.9,137.1,140.2,143.1,146.6,150.1,153.7,157.4,162.1,166.9,171.3,176.0,179.4,184.1,188.5
1708215,Do‘stlik tumani,Дустликский район,Dustlik district,Дўстлик тумани,122.2,124.2,126.4,128.7,130.9,133.3,135.8,138.0,140.2,142.9,145.8,148.2,150.4,153.3,156.0,157.8
1708218,Zomin tumani,Зааминский район,Zomin district,Зомин тумани,48.3,52.5,53.4,54.3,55.3,56.3,57.5,58.6,54.5,55.7,57.0,58.2,59.7,61.1,62.6,64.1
1708220,Zarbdor tumani,Зарбдарский район,Zarbdar district,Зарбдор тумани,105.5,112.4,114.1,115.7,118.2,121.4,124.7,128.2,160.4,164.1,169.3,173.9,177.3,182.5,186.5,189.2
1708223,Mirzacho‘l tumani,Мирзачульский район,Mirzachul district,Мирзачўл тумани,86.7,86.9,89.2,91.3,93.3,95.6,98.1,100.2,102.7,105.0,107.8,110.1,111.5,113.9,115.8,117.3
1708225,Zafarobod tumani,Зафарабадский район,Zafarabad district,Зафаробод тумани,81.2,82.5,83.7,85.0,86.5,87.7,89.2,91.0,92.3,94.0,95.5,96.8,99.2,101.1,103.0,104.8
1708228,Paxtakor tumani,Пахтакорский район,Pakhtakor district,Пахтакор тумани,164.2,167.4,170.3,172.4,175.8,178.9,182.4,185.8,188.7,191.8,196.9,200.6,203.9,209.9,214.4,216.8
1708235,Forish tumani,Фаришский район,Farish district,Фориш тумани,8.1,8.4,8.5,8.6,8.7,8.9,9.1,9.2,9.4,9.5,9.7,9.8,10.0,10.1,10.3,10.4
1708237,Yangiobod tumani,Янгиободский район,Yangiabad district,Янгиобод тумани,33.6,34.0,34.4,34.9,35.4,36.0,36.7,37.2,37.8,38.3,39.0,39.7,40.3,40.9,41.3,41.9
1710,Qashqadaryo viloyati,Кашкадарьинская область,Kashkadarya region,Қашқадарё вилояти,91.6,95.3,97.2,99.1,101.3,103.6,105.9,108.1,110.2,112.5,114.8,116.7,119.3,121.9,124.6,127.4
1710401,Qarshi  shahri,Город Карши,Karshi city,Қарши шаҳри,2977.5,3033.8,3087.5,3133.8,3182.5,3222.5,3258.8,3302.5,3345.0,3383.8,3640.6,3685.6,4045.7,3826.0,3914.7,3760.0
1710405,Shahrisabz shahri,Город Шахрисабз,Shakhrisabz city,Шаҳрисабз шаҳри,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2690.0,2742.0,2857.7,2886.4,2854.0,2974.8,3024.1,3002.0
1710240,Ko‘kdala tumani,Кукдалинский район,Kukdala district,Кўкдала тумани,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.1,110.4,113.7
1710207,G‘uzor tumani,Гузарский район,Gissar district,Ғузор тумани,60.8,64.8,65.8,67.0,68.3,69.7,71.1,72.4,73.6,74.9,76.6,78.2,79.8,81.8,83.7,85.3
1710212,Dehqonobod tumani,Дехканабадский район,Dehkanabad district,Деҳқонобод тумани,29.4,30.1,30.7,31.4,32.2,32.9,33.7,34.4,35.2,36.0,36.8,37.5,38.3,39.1,39.9,40.7
1710220,Qamashi tumani,Камашинский район,Kamashi district,Қамаши тумани,79.7,83.5,85.3,87.1,89.2,91.4,93.7,95.7,97.6,99.6,101.8,103.2,105.5,107.7,110.1,112.7
1710224,Qarshi tumani,Каршинский район,Karshi district,Қарши тумани,212.5,219.0,225.5,231.2,236.7,242.5,249.0,254.7,259.8,265.7,272.1,277.8,285.1,292.1,299.2,307.1
1710229,Koson tumani,Касанский район,Kasan district,Косон тумани,120.1,125.0,127.5,130.2,133.0,135.9,138.9,141.9,144.9,148.0,151.2,154.5,158.2,162.0,165.9,169.9
1710232,Kitob tumani,Китабский район,Kitab district,Китоб тумани,123.0,126.2,128.9,131.2,134.5,137.6,140.7,143.5,146.0,148.1,151.2,152.7,155.0,158.3,161.6,164.4
1710233,Mirishkor tumani,Миришкорский район,Mirishkor district,Миришкор тумани,29.3,31.5,32.1,32.6,33.2,33.8,34.5,35.1,35.7,36.4,37.1,37.8,38.7,39.5,40.4,41.2
1710234,Muborak tumani,Мубарекский район,Mubarek district,Муборак тумани,22.6,24.1,24.5,24.9,25.3,25.7,26.1,26.6,27.1,27.6,28.2,28.8,29.4,29.9,30.4,31.0
1710235,Nishon tumani,Нишанский  район,Nishon district,Нишон тумани,52.5,58.0,59.1,60.4,61.8,63.5,65.2,66.8,68.7,70.4,72.2,73.7,75.5,107.2,79.0,80.9
1710237,Kasbi tumani,Касбинский район,Kasbi district,Касби тумани,233.5,250.8,255.7,260.8,266.6,272.6,278.5,284.2,289.4,295.1,301.9,307.9,313.8,321.2,328.3,335.1
1710242,Chiroqchi tumani,Чиракчинский район,Chirakchi district,Чироқчи тумани,111.1,114.7,117.5,120.0,123.2,126.7,130.4,133.8,137.2,140.8,144.7,148.0,152.1,231.4,237.7,242.9
1710245,Shahrisabz tumani,Шахрисабзский район,Shakhrisabz district,Шаҳрисабз тумани,181.0,184.6,187.8,190.9,195.4,199.2,203.4,207.0,133.4,134.8,137.4,138.5,141.4,143.1,145.5,147.7
1710250,Yakkabog‘ tumani,Яккабагский район,Yakkabag district,Яккабоғ тумани,192.1,198.9,202.4,205.5,210.2,214.9,220.2,225.1,229.4,234.5,238.9,241.6,246.4,251.2,256.4,262.1
1712,Navoiy viloyati,Навоийская область,Navoi region,Навоий вилояти,7.7,7.9,7.9,8.0,8.1,8.2,8.4,8.5,8.6,8.8,9.0,9.1,9.3,9.5,9.7,9.9
1712401,Navoiy shahri,Город Навои,Navoi city,Навоий шаҳри,2620.0,2658.0,2688.0,2686.0,2682.0,2670.0,2672.0,2682.0,2712.0,2728.0,2798.4,2850.8,3012.0,2495.6,2580.4,2775.0
1712408,Zarafshon shahri,Город Заpафшан,Zarafshan city,Зарафшон шаҳри,3625.0,3710.0,3690.0,3655.0,3720.0,3785.0,3890.0,3975.0,4070.0,4125.0,3930.6,3991.6,4280.0,4057.2,4146.3,4520.0
1712412,G‘ozg‘on shahri,Город Газган,Gazgan city,Ғозғон шаҳри,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.6,14.8,15.3,15.3,15.5,15.8
1712211,Konimex tumani,Канимехский  район,Kanimekh district,Конимех тумани,4.1,3.4,3.3,3.2,3.2,3.2,3.2,3.2,3.2,3.8,3.9,3.9,4.0,4.0,4.0,4.0
1712216,Qiziltepa tumani,Кызылтепинский район,Kyzyltepa district,Қизилтепа тумани,54.8,60.0,60.9,61.8,62.9,64.0,65.1,66.2,67.0,68.1,69.4,70.4,71.5,72.9,74.0,75.2
1712230,Navbahor tumani,Навбахорский район,Navbahor district,Навбаҳор тумани,55.9,60.9,62.0,63.2,64.5,65.8,66.9,68.1,69.2,70.6,71.8,73.0,74.4,75.7,76.9,78.2
1712234,Karmana tumani,Карманинский район,Karmana district,Кармана тумани,106.4,108.7,111.2,112.9,115.7,119.2,122.8,126.4,129.9,134.4,131.9,134.6,139.2,144.1,147.4,150.9
1712238,Nurota tumani,Нуратинский район,Nurota district,Нурота тумани,12.3,12.5,12.6,12.7,12.9,13.1,13.3,13.5,13.7,13.9,14.1,14.4,14.6,14.8,15.1,15.3
1712244,Tomdi tumani,Тамдынский район,Tomdy district,Томди тумани,0.5,0.4,0.4,0.4,0.4,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4
1712248,Uchquduq tumani,Учкудукский район,Uchkuduk district,Учқудуқ тумани,0.8,0.8,0.8,0.7,0.8,0.7,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.9
1712251,Xatirchi tumani,Хатырчинский район,Khatyrchi district,Хатирчи тумани,113.9,119.9,122.1,124.4,126.7,128.8,130.8,133.0,135.0,137.6,140.3,142.4,144.9,148.0,150.4,152.4
1714,Namangan viloyati,Наманганская область,Namangan region,Наманган вилояти,303.6,319.8,325.3,330.5,336.6,343.3,349.9,356.5,362.8,370.0,377.8,385.4,394.0,402.9,412.1,420.9
1714401,Namangan shahri,Город Наманган,Namangan city,Наманган шаҳри,2942.0,3023.3,3074.0,3120.0,3171.3,3232.7,3288.7,3934.7,4001.3,4081.3,4312.1,4440.9,4407.3,3767.8,4643.3,4756.0
1714204,Mingbuloq tumani,Мингбулакский район,Mingbulak district,Мингбулоқ тумани,133.4,143.9,146.2,148.5,151.2,154.3,157.3,160.1,163.0,166.4,169.7,173.4,177.3,180.9,184.8,188.9
1714207,Kosonsoy tumani,Касансайский район,Kasansay district,Косонсой тумани,309.4,335.4,342.1,347.9,355.2,362.3,369.6,376.7,384.0,392.1,403.3,412.0,418.7,431.0,441.1,448.3
1714212,Namangan tumani,Наманганский район,Namangan district,Наманган тумани,919.5,1001.0,1020.5,1039.0,1060.0,1083.5,1108.0,836.5,854.0,873.5,879.0,885.0,919.0,926.3,948.4,985.5
1714216,Norin tumani,Нарынский район,Naryn district,Норин тумани,624.3,668.6,678.6,688.6,701.0,713.8,725.7,737.6,750.0,763.3,788.3,801.8,806.2,832.7,848.7,852.9
1714219,Pop tumani,Папский район,Pop district,Поп тумани,60.5,64.2,65.3,66.4,67.6,68.9,70.2,71.4,72.6,73.9,75.2,76.5,78.0,79.5,81.0,82.4
1714224,To‘raqo‘rg‘on tumani,Туракурганский район,Turakurgan district,Тўрақўрғон тумани,667.0,695.6,708.5,721.1,735.2,751.9,768.9,785.2,800.7,817.0,826.4,835.9,864.8,878.1,899.0,928.5
1714229,Uychi tumani,Уйчинский район,Uychi district,Уйчи тумани,630.3,653.3,665.3,676.3,690.3,706.7,721.0,665.0,678.0,692.3,697.4,712.1,740.3,746.3,763.4,792.0
1714234,Uchqo‘rg‘on tumani,Учкурганский район,Uchkurgan district,Учқўрғон тумани,474.7,490.7,498.0,504.7,513.0,522.7,531.7,541.3,550.7,560.7,572.5,582.5,593.7,606.2,618.5,629.0
1714236,Chortoq tumani,Чартакский район,Chartak district,Чортоқ тумани,423.2,448.2,455.5,462.4,470.8,480.0,489.5,493.2,502.4,512.1,526.0,535.8,542.6,557.5,569.5,576.8
1714237,Chust tumani,Чустский район,Chust district,Чуст тумани,231.9,241.0,244.9,248.4,252.9,257.4,262.4,267.0,271.3,276.3,282.5,287.3,292.0,298.3,304.6,310.0
1714242,Yangiqo‘rg‘on tumani,Янгикурганский район,Yangikurgan district,Янгиқўрғон тумани,338.5,365.2,371.3,377.3,384.0,391.2,398.5,395.0,401.5,401.7,413.7,422.6,427.7,442.1,451.6,456.2
1718,Samarqand viloyati,Самаркандская область,Samarkand region,Самарқанд вилояти,186.0,195.0,198.3,201.6,205.5,209.6,213.7,217.8,221.8,226.5,231.2,235.4,240.4,245.6,251.0,256.3
1718401,Samarqand shahri,Город Самарканд,Samarkand city,Самарқанд шаҳри,3330.8,3395.0,4174.2,4202.5,4241.7,4280.0,4326.7,4365.0,4413.3,4485.0,4557.4,4602.5,4680.8,4773.3,4876.7,4965.0
1718406,Kattaqo'rg'on shahar,Город  Каттакурган,Kattaqo'rg'on city,Каттақўрғон шаҳар,7780.0,7930.0,8060.0,8090.0,8200.0,8320.0,8460.0,8600.0,8690.0,8800.0,6124.4,6192.8,9190.0,9340.0,9490.0,9590.0
1718203,Oqdaryo tumani,Акдарьинский район,Akdarya district,Оқдарё тумани,310.8,333.8,346.7,352.8,360.5,368.2,376.2,383.6,391.8,398.7,407.6,415.3,423.3,433.6,444.1,454.4
1718206,Bulung‘ur tumani,Булунгурский район,Bulungur district,Булунғур тумани,197.4,203.7,207.2,211.2,215.9,221.2,226.1,230.9,235.4,240.5,243.7,248.0,254.5,259.9,265.8,272.2
1718209,Jomboy tumani,Джамбайский район,Jomboy district,Жомбой тумани,246.0,253.8,258.2,263.3,269.6,276.4,282.7,289.3,296.5,304.5,314.3,321.8,328.2,336.0,344.5,352.9
1718212,Ishtixon tumani,Иштыханский район,Ishtykhan district,Иштихон тумани,270.8,292.5,297.6,303.3,309.3,315.8,322.8,329.3,336.3,344.0,352.7,359.5,367.2,375.3,383.2,391.9
1718215,Kattaqo‘rg‘on tumani,Каттакурганский район,Kattakurgan district,Каттақўрғон тумани,158.2,164.1,167.1,170.3,173.9,177.5,181.1,184.6,188.3,192.1,195.5,198.7,203.1,207.1,211.4,215.7
1718216,Qo‘shrabot tumani,Кошрабадский район,Koshrabad district,Қўшработ тумани,47.9,49.7,50.6,51.9,53.2,54.6,55.8,56.9,58.1,59.4,60.7,61.9,63.1,64.4,65.7,66.9
1718218,Narpay tumani,Нарпайский район,Narpai district,Нарпай тумани,386.8,415.2,419.8,425.5,432.3,440.7,450.0,458.4,465.9,474.3,480.7,487.8,498.2,507.7,516.8,526.4
1718224,Payariq tumani,Пайарыкский район,Payaryk district,Паяриқ тумани,157.3,163.0,165.7,168.3,171.2,174.7,177.9,181.6,185.0,189.2,193.8,197.8,201.8,206.9,211.9,216.9
1718227,Pastdarg‘om tumani,Пастдаргомский район,Pastdargom district,Пастдарғом тумани,319.4,338.3,344.4,350.8,358.4,366.1,373.9,381.7,389.5,397.7,406.0,413.8,422.3,431.0,440.6,450.7
1718230,Paxtachi tumani,Пахтачийский район,Pakhtachi district,Пахтачи тумани,88.3,90.9,91.8,92.8,94.1,95.7,97.2,98.8,100.4,102.4,104.6,106.1,107.2,108.7,110.4,112.0
1718233,Samarqand tumani,Самаркандский район,Samarkand district,Самарқанд тумани,658.6,696.7,498.8,507.2,518.6,530.7,540.2,551.2,560.9,572.8,581.5,593.1,608.1,621.6,634.4,647.9
1718235,Nurobod tumani,Нурабадский район,Nurabad district,Нуробод тумани,24.0,25.6,26.1,26.7,27.3,27.9,28.5,29.1,29.6,30.2,30.8,31.4,32.2,32.8,33.5,34.1
1718236,Urgut tumani,Ургутский район,Urgut district,Ургут тумани,347.4,367.2,374.8,382.6,391.1,400.6,410.4,420.0,430.1,441.6,452.6,463.5,475.4,487.2,499.3,511.3
1718238,Tayloq tumani,Тайлякский район,Tailak district,Тайлоқ тумани,552.5,590.7,600.4,613.2,627.5,642.1,656.8,671.1,684.6,699.6,724.1,740.7,751.8,770.4,789.6,807.9
1722,Surxondaryo viloyati,Сурхандарьинская область,Surkhandarya region,Сурхондарё вилояти,103.2,108.2,110.4,112.5,114.8,117.3,120.0,122.5,125.1,127.9,130.8,133.4,136.5,139.6,143.1,146.5
1722401,Termiz shahri,Город Термез,Termiz  city,Термиз шаҳри,4340.0,4490.0,4520.0,4526.7,4540.0,4596.7,4670.0,4736.7,4793.3,4836.7,4202.2,4277.0,4737.5,4892.5,5040.0,5182.5
1722201,Oltinsoy tumani,Алтынсайский район,Altynsay district,Олтинсой тумани,235.8,253.3,258.6,263.9,269.8,275.8,282.3,288.8,295.1,301.9,310.4,317.1,322.8,330.6,338.9,346.3
1722202,Angor tumani,Ангорский район,Angor district,Aнгор тумани,263.3,280.0,286.4,292.3,298.7,305.1,312.1,318.5,325.4,331.5,341.1,347.8,352.3,362.5,371.3,376.9
1722203,Bandixon tumani,Бандихонский район,Bandykhan district,Бандихон тумани,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.6,111.8,115.7,118.1,121.3,125.4
1722204,Boysun tumani,Байсунский район,Baysun district,Бойсун тумани,25.6,26.6,27.2,27.9,28.5,29.2,29.8,30.4,31.0,31.6,36.0,36.7,37.3,38.1,38.9,39.6
1722207,Muzrabot tumani,Музрабадский район,Muzrabad district,Музработ тумани,152.0,156.5,160.3,164.1,167.8,171.8,175.9,179.5,183.2,187.0,191.3,195.1,198.8,203.5,207.8,211.9
1722210,Denov tumani,Денауский район,Denau district,Денов тумани,415.4,430.8,437.6,445.7,455.5,465.1,475.4,485.8,495.8,494.3,335.6,342.2,347.8,357.3,366.6,374.3
