Code,Klassifikator,Klassifikator_ru,Klassifikator_en,Klassifikator_uzc,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
1700,O‘zbekiston Respublikasi,Республика Узбекистан,Republic of Uzbekistan,Ўзбекистон Республикаси,270.4,288.6,314.0,343.3,363.6,386.8,415.9,431.0,409.4,381.6,394.9,409.7,418.0,434.9,475.2
1735,Qoraqalpog‘iston Respublikasi,Республика Каракалпакстан,Republic of Karakalpakstan,Қорақалпоғистон Республикаси,5.9,6.1,6.7,7.8,8.3,8.6,8.9,9.4,15.4,17.6,17.9,18.5,18.8,18.5,18.7
1703,Andijon viloyati,Андижанская область,Andijan region,Aндижон вилояти,8.7,8.9,10.0,10.4,10.7,10.8,10.9,10.8,19.2,22.6,22.8,23.2,24.3,25.3,28.4
1706,Buxoro viloyati,Бухарская область,Bukhara region,Бухоро вилояти,29.3,31.4,34.4,37.6,39.4,41.3,43.3,44.6,37.0,41.6,44.6,45.7,45.8,49.1,58.3
1708,Jizzax viloyati,Джизакская область,Jizzakh region,Жиззах вилояти,29.7,29.7,31.5,33.9,35.8,38.8,41.6,43.9,42.9,43.6,44.6,46.4,47.9,49.7,53.2
1710,Qashqadaryo viloyati,Кашкадарьинская область,Kashkadarya region,Қашқадарё вилояти,49.1,50.0,55.9,62.8,65.1,69.9,76.7,87.1,74.1,75.7,78.5,79.7,81.0,83.1,90.3
1712,Navoiy viloyati,Навоийская область,Navoi region,Навоий вилояти,33.2,40.0,42.0,48.9,51.3,53.8,58.0,56.4,45.4,38.2,39.3,43.2,44.6,47.6,53.6
1714,Namangan viloyati,Наманганская область,Namangan region,Наманган вилояти,12.4,13.2,14.2,14.1,15.5,16.3,17.4,18.3,18.6,12.5,13.1,13.7,13.8,13.6,14.9
1718,Samarqand viloyati,Самаркандская область,Samarkand region,Самарқанд вилояти,22.7,24.8,27.7,29.4,33.0,35.4,39.0,38.5,57.7,36.5,37.6,39.3,40.0,42.7,45.7
1722,Surxondaryo viloyati,Сурхандарьинская область,Surkhandarya region,Сурхондарё вилояти,38.9,41.3,44.4,47.5,50.2,53.5,57.9,59.4,44.7,43.6,45.9,47.8,48.7,49.4,51.6
1724,Sirdaryo viloyati,Сырдарьинская область,Syrdarya region,Сирдарё вилояти,4.3,4.6,4.9,5.1,5.5,6.0,6.2,6.5,5.0,5.2,5.3,5.5,5.7,6.0,6.9
1727,Toshkent viloyati,Ташкентская область,Tashkent region,Тошкент вилояти,20.7,22.0,24.5,26.7,28.4,30.8,33.2,33.8,31.3,23.2,23.4,24.2,24.7,26.7,28.0
1730,Farg‘ona  viloyati,Ферганская область,Fergana region,Фарғона вилояти,11.6,12.7,13.7,14.7,15.7,16.7,17.8,17.3,14.6,16.2,16.5,17.0,17.0,17.8,19.6
1733,Xorazm viloyati,Хорезмская область,Khorezm region,Хоразм вилояти,3.9,3.9,4.1,4.4,4.7,4.9,5.0,5.0,3.5,5.0,5.3,5.4,5.6,5.3,5.9
1726,Toshkent shahri,город Ташкент,Tashkent city,Тошкент шаҳри,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.1,0.1,0.1,0.1,0.1,0.1
