Code,Klassifikator,Klassifikator_ru,Klassifikator_en,Klassifikator_uzc,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
1700,O‘zbekiston Respublikasi,Республика Узбекистан,Republic of Uzbekistan,Ўзбекистон Республикаси,548851.0,550888.0,564147.0,567984.0,571219.0,57260.0,575042.0,498333.0,506916.0,515273.0,534972.0,567804.0,478864.0,472908.0,486894.0
1735,Qoraqalpog‘iston Respublikasi,Республика Каракалпакстан,Republic of Karakalpakstan,Қорақалпоғистон Республикаси,9406.0,9493.0,9652.0,9873.0,9873.0,9873.0,9873.0,9873.0,11229.0,13217.0,14377.0,15625.0,15912.0,16028.0,16185.0
1735401,Nukus shahri,Город Нукус,Nukus city,Нукус шаҳри,2826.0,2919.0,3008.0,3094.0,3094.0,3094.0,3094.0,3094.0,3094.0,4506.0,4525.0,4525.0,4815.0,4931.0,5128.0
1735411,Taxiatosh sh.,Тахиаташский город,Taxiatosh city,Тахиатош ш.,172.0,174.0,174.0,199.0,199.0,199.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1735204,Amudaryo tumani,Амударьинский район,Amudarya district,Aмударё тумани,70.0,72.0,72.0,73.0,73.0,73.0,73.0,73.0,75.0,821.0,898.0,898.0,898.0,898.0,898.0
1735207,Beruniy tumani,Берунийский район,Beruniy  district,Беруний тумани,2052.0,2073.0,2138.0,2189.0,2189.0,2189.0,2189.0,2189.0,2189.0,2167.0,2307.0,2307.0,2307.0,2307.0,2307.0
1735209,Bo‘zatov tumani,Бозатауский район,Bozatau district,Бўзатов тумани,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,45.0,45.0,45.0,45.0,45.0
1735211,Qorao‘zak tumani,Караузякский район,Karauzak district,Қораўзак тумани,219.0,219.0,219.0,225.0,225.0,225.0,225.0,225.0,226.0,202.0,260.0,260.0,260.0,260.0,260.0
1735212,Kegeyli tumani,Кегейлийский район,Kegeyli district,Кегейли тумани,189.0,191.0,191.0,191.0,191.0,191.0,191.0,191.0,192.0,305.0,328.0,305.0,308.0,308.0,305.0
1735215,Qo‘ng‘irot tumani,Кунградский район,Kungrad district,Қўнғирот тумани,604.0,532.0,536.0,538.0,538.0,538.0,538.0,538.0,541.0,631.0,681.0,681.0,681.0,681.0,644.0
1735218,Qanliko‘l tumani,Канлыкульский район,Kanlykul district,Қанликўл тумани,115.0,119.0,119.0,119.0,119.0,119.0,119.0,119.0,121.0,131.0,157.0,157.0,157.0,157.0,157.0
1735222,Mo‘ynoq tumani,Муйнакский район,Muynak district,Мўйноқ тумани,91.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,82.0,133.0,127.0,127.0,127.0,127.0
1735225,Nukus tumani,Нукусский район,Nukus district,Нукус тумани,148.0,148.0,148.0,148.0,148.0,148.0,148.0,148.0,150.0,186.0,267.0,271.0,271.0,271.0,271.0
