Code,Klassifikator,Klassifikator_ru,Klassifikator_en,Klassifikator_uzc,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
1700,O‘zbekiston Respublikasi,Республика Узбекистан,Republic of Uzbekistan,Ўзбекистон Республикаси,2643.7,3346.6,4208.8,5546.5,6728.2,8206.7,9898.4,15169.5,21506.2,34270.7,46094.0,60126.1,81372.3,107978.8,135832.5,171867.0
1735,Qoraqalpog‘iston Respublikasi,Республика Каракалпакстан,Republic of Karakalpakstan,Қорақалпоғистон Республикаси,56.3,64.1,87.6,122.4,164.3,208.2,274.5,363.2,606.9,1003.7,1288.1,1692.3,2232.3,2962.0,3515.5,4180.7
1703,Andijon viloyati,Андижанская область,Andijan region,Aндижон вилояти,136.4,172.8,203.8,270.1,349.9,455.9,545.8,781.1,1177.4,1842.2,2304.6,3068.2,3736.6,4770.0,6086.1,8737.4
1706,Buxoro viloyati,Бухарская область,Bukhara region,Бухоро вилояти,92.0,115.6,150.2,209.5,242.8,286.3,346.0,466.0,660.0,1150.6,1633.7,2086.7,3128.9,3967.1,4431.2,5198.3
1708,Jizzax viloyati,Джизакская область,Jizzakh region,Жиззах вилояти,40.6,54.9,64.1,88.9,117.2,159.7,199.4,277.0,469.2,911.2,1240.8,1530.4,2130.1,2627.8,3290.6,4135.1
1710,Qashqadaryo viloyati,Кашкадарьинская область,Kashkadarya region,Қашқадарё вилояти,94.1,125.9,158.0,214.4,254.2,313.7,423.3,554.4,790.6,1206.9,1665.2,2073.6,2657.5,3589.3,4347.9,5557.3
1712,Navoiy viloyati,Навоийская область,Navoi region,Навоий вилояти,84.0,110.6,132.7,153.9,180.2,206.8,243.3,320.2,540.9,947.1,1242.1,1598.2,1943.9,2749.9,3419.8,4204.6
1714,Namangan viloyati,Наманганская область,Namangan region,Наманган вилояти,79.4,97.2,134.3,169.0,199.5,245.8,306.8,404.6,636.9,1082.2,1489.8,1910.6,2484.6,2992.1,3468.1,4384.4
1718,Samarqand viloyati,Самаркандская область,Samarkand region,Самарқанд вилояти,130.9,160.6,204.6,268.3,320.2,384.9,462.0,651.4,998.4,1713.5,2124.5,2614.3,3592.2,4561.6,5508.0,7019.0
1722,Surxondaryo viloyati,Сурхандарьинская область,Surkhandarya region,Сурхондарё вилояти,75.2,96.7,126.4,174.0,212.5,247.9,297.4,402.0,676.6,1128.1,1557.5,2046.2,2665.0,3361.1,3885.0,4709.2
1724,Sirdaryo viloyati,Сырдарьинская область,Syrdarya region,Сирдарё вилояти,38.5,58.6,75.1,97.2,107.4,128.7,155.8,207.9,311.6,643.5,991.9,1350.3,1591.6,2007.8,2446.3,2843.4
1727,Toshkent viloyati,Ташкентская область,Tashkent region,Тошкент вилояти,121.5,161.6,187.5,327.9,384.7,473.8,557.8,782.7,1162.8,1732.6,2293.4,2678.8,3533.7,4652.3,5461.5,7346.0
1730,Farg‘ona  viloyati,Ферганская область,Fergana region,Фарғона вилояти,139.3,186.0,228.1,303.5,360.0,400.6,468.8,635.2,1020.0,1767.9,2348.0,3128.9,4706.6,5473.7,7133.9,8873.7
1733,Xorazm viloyati,Хорезмская область,Khorezm region,Хоразм вилояти,59.3,88.7,113.3,158.9,206.5,240.5,297.4,389.9,586.8,956.2,1272.9,1671.8,2185.8,3390.9,4069.7,5063.7
1726,Toshkent shahri,город Ташкент,Tashkent city,Тошкент шаҳри,1496.2,1853.3,2343.1,2988.5,3628.8,4453.9,5320.1,8934.0,11868.2,18185.0,24641.5,32675.8,44783.5,60873.2,78768.9,99609.2
