Code,Klassifikator,Klassifikator_ru,Klassifikator_en,Klassifikator_uzc,2024-М01,2024-М02,2024-М03,2024-М04,2024-М05,2024-М06,2024-М07,2024-М08,2024-М09,2024-М10,2024-М11,2024-М12,2025-М01,2025-М02,2025-М03,2025-М04,2025-М05,2025-М06,2025-М07,2025-М08,2025-М09,2025-М10,2025-М11,2025-М12,2026-М01,2026-М02,2026-М03,2026-М04
01.19,Pryaniklar,Пряники,Gingerbread,Пряниклар,100.0,100.0,100.0,100.78,100.23,100.0,100.0,100.0,101.84,101.04,102.54,100.42,99.05,100.2,100.62,100.96,100.25,100.0,100.0,100.0,100.0,100.0,100.0,101.0,101.1,100.3,100.0,100.0
01.20,Tortlar,Торты,Cakes,Тортлар,100.0,102.45,100.57,99.94,99.34,99.93,99.22,100.09,100.02,101.17,103.0,100.08,100.4,99.74,100.04,100.44,100.75,99.76,100.37,99.95,99.94,100.51,99.32,100.7,101.2,100.3,100.1,99.9
01.21,Turli xil pirojniylar,Пирожные разных видов,Pastries of various types,Турли хил пирожнийлар,100.0,100.81,99.81,100.24,99.73,100.0,99.9,99.85,100.73,101.82,103.0,100.24,99.32,100.38,99.04,102.0,100.42,99.99,99.96,100.13,100.2,100.88,100.0,100.5,100.7,99.8,100.0,100.1
01.22,Kekslar,Кексы,Cupcakes,Кекслар,100.0,100.81,99.53,99.71,99.12,99.98,99.94,100.0,100.61,101.69,101.21,100.86,100.13,99.94,100.2,100.56,100.68,99.77,101.19,100.0,99.99,102.21,99.49,99.98,100.2,100.1,100.0,100.2
01.23,Korjiklar,Коржики,Biscuits,Коржиклар,100.0,100.0,100.0,97.99,100.0,100.0,100.0,100.0,100.0,104.67,102.0,100.0,103.01,100.0,98.84,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.54,101.25,0.0,0.0,0.0,0.0
01.24,Chak chak,Чак чак,Chak-chak,Чак чак,100.0,100.0,100.0,102.94,99.22,100.0,100.47,100.0,100.0,100.29,102.42,100.0,100.0,100.0,99.44,101.0,100.0,99.7,100.11,100.11,100.83,102.29,100.0,100.0,100.0,101.4,100.0,100.2
01.25,"Tayyor nonushtalar shaklidagi boshoqli donlar (""quruq nonushtalar"")","Зерна злаков в виде готовых завтраков (""сухие завтраки"")","Ready-to-eat cereal grains (""breakfast cereals"")","Тайёр нонушталар шаклидаги бошоқли донлар (""қуруқ нонушталар"")",100.0,99.63,99.8,100.08,100.03,99.8,100.01,99.69,101.59,101.55,100.0,100.0,99.04,100.29,100.95,100.08,98.49,99.89,101.55,100.32,100.05,100.0,100.02,100.88,100.1,99.3,100.3,100.4
01.26,Vermishel,Вермишель,Vermicelli,Вермишел,100.0,103.28,99.75,101.99,100.08,99.56,100.04,99.98,100.15,99.9,100.1,100.01,99.78,99.34,99.39,100.14,101.41,100.92,100.24,99.52,99.32,100.79,100.5,100.0,100.5,100.2,100.4,100.0
01.27,Ugra (shu jumladan lagʻmon uchun),Лапша (в том числе для лагмана),Noodles (including for lagman),Угра (шу жумладан лағмон учун),100.0,99.98,100.04,99.71,100.8,99.97,102.5,100.42,100.26,99.92,100.35,99.99,100.1,99.01,100.69,100.38,101.17,100.77,99.72,99.23,100.3,100.81,100.03,100.57,100.0,100.1,100.0,100.9
01.28,"Makaronlar, spagetti","Макароны, спагетти","Pasta, spaghetti","Макаронлар, спагетти",100.0,100.13,99.17,100.69,100.92,99.82,100.14,100.0,101.19,100.99,99.21,100.61,99.95,99.93,100.47,99.86,100.36,99.9,100.58,99.65,99.86,99.92,100.32,100.84,101.1,100.3,99.4,100.7
01.29,"Shakldor mahsulotlar (chigʻanoqlar, yulduzchalar va shu kabilar)","Фигурные изделия (ракушки, звездочки и аналогичные)","Shaped products (shells, stars and similar)","Шаклдор маҳсулотлар (чиғаноқлар, юлдузчалар ва шу кабилар)",100.0,98.48,100.01,97.71,101.46,99.76,100.29,100.58,100.13,102.86,103.0,100.57,100.14,99.69,99.2,99.76,100.38,100.15,100.21,99.69,100.17,100.3,101.09,100.04,100.2,100.0,100.3,100.0
01.30,"Chuchvaralar va shu kabi mahsulotlar, xom","Пельмени и аналогичные изделия, сырые","Dumplings and similar products, raw","Чучваралар ва шу каби маҳсулотлар, хом",100.0,101.65,104.07,101.02,99.68,100.08,99.61,100.21,100.22,100.45,100.05,99.58,100.16,100.41,100.16,100.41,100.54,100.61,99.33,100.48,101.41,100.34,100.45,101.11,100.2,100.4,100.0,100.1
01.31,Boshqa toifalarga kiritilmagan makaron mahsulotlari (tez tayyorlanadigan ugra),"Прочие макаронные изделия, не отнесенные к другим категориям",Other noodle products not elsewhere classified,Бошқа тоифаларга киритилмаган макарон маҳсулотлари (тез тайёрланадиган угра),100.0,102.14,100.15,101.51,100.17,99.36,101.3,100.15,100.55,98.91,100.01,99.37,100.61,99.9,100.83,100.45,100.29,100.58,101.67,99.95,100.5,102.21,100.16,100.24,100.0,100.5,99.9,99.7
01.32,Pop-korn,Поп-корн,Popcorn,Поп-корн,100.0,100.0,100.0,100.75,99.19,100.0,99.79,100.0,100.72,101.94,100.98,100.91,100.27,100.0,99.54,100.63,100.25,100.0,100.0,100.89,100.48,101.19,100.0,100.0,100.0,100.0,100.0,100.3
01.33,Non-bulka mahsulotlarini tayyorlash uchun aralashmalar va xamir,Смеси и тесто для приготовления хлебобулочных изделий,Mixes and dough for bakery products,Нон-булка маҳсулотларини тайёрлаш учун аралашмалар ва хамир,100.0,99.86,97.35,99.99,99.91,99.94,99.68,100.21,100.32,105.06,100.02,100.31,99.88,100.84,101.18,100.38,100.19,99.81,99.56,100.59,100.45,102.54,100.02,99.94,100.4,101.1,100.3,99.6
01.34,Mol goʻshti (suyaksiz goʻshtidan tashqari),Говядина (кроме бескостного мяса),Beef (except boneless meat),Мол гўшти (суяксиз гўштидан ташқари),99.89,99.32,99.9,100.32,101.2,100.66,102.12,105.22,103.05,100.69,100.0,100.86,100.5,102.49,108.33,101.98,101.0,100.65,102.45,100.51,102.41,101.59,100.18,100.39,100.9,101.0,101.7,102.9
01.35,Suyaksiz mol goʻshti,Говядина бескостная,Boneless beef,Суяксиз мол гўшти,99.45,99.61,99.73,100.76,100.15,100.51,102.32,105.63,103.62,100.88,101.14,100.82,101.32,101.93,108.69,101.6,101.29,100.97,101.93,101.33,101.68,100.88,100.82,100.51,101.0,100.8,101.0,103.1
01.36,Qoʻy goʻshti,Баранина,Mutton,Қўй гўшти,100.2,99.76,99.93,100.33,101.1,100.63,102.69,104.41,102.69,101.02,100.67,100.39,101.07,102.58,108.44,102.03,100.97,100.99,102.02,102.05,102.0,101.93,100.9,100.4,101.6,101.7,100.9,103.0
01.37,Choʻchqa goʻshti,Свинина,Pork,Чўчқа гўшти,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.63,111.8,95.0,100.0,100.0,100.0,100.0,101.17,102.89,101.12,100.0,100.0,100.0,100.0,100.0,102.74,100.0,0.0,0.0,0.0,0.0
01.38,Parranda goʻshti (butun tana),Мясо птицы (тушка),Poultry meat (whole carcass),Парранда гўшти (бутун тана),102.81,100.64,100.14,99.6,99.9,100.11,98.06,100.68,99.39,99.91,100.0,100.69,99.89,100.0,100.6,101.12,99.44,100.21,100.47,101.59,100.83,99.41,99.25,100.29,101.7,101.8,100.2,99.7
01.39,"Tovuq boldiri, son va tovuqning boshqa qismlari","Голень куриная, окорочка и другие части курицы","Chicken drumsticks, leg quarters, and other chicken parts","Товуқ болдири, сон ва товуқнинг бошқа қисмлари",102.99,100.34,100.35,100.23,98.78,100.34,100.52,100.41,98.74,99.02,99.9,99.94,99.9,100.0,101.19,100.44,99.76,100.7,100.57,100.58,100.62,100.37,99.16,100.54,100.9,101.3,100.2,99.5
01.40,"Qiyma (yogʻli, yarim yogʻli)","Мясной фарш (жирный, полужирный)","Meat mince (fatty, semi-fatty)","Қийма (ёғли, ярим ёғли)",100.0,100.35,100.0,99.66,100.58,99.61,101.98,104.82,104.06,100.0,99.79,100.37,100.85,101.18,105.42,101.76,100.26,100.82,101.29,100.08,102.37,102.13,100.73,100.17,101.6,101.2,100.7,102.8
01.41,"Yangi soʻyilgan, sovitilgan yoki muzlatilgan, quritilgan, tuzlangan, namakobga solingan  yoki dudlangan mol va qoʻy jigari","Печень говяжья, баранья, парная, охлажденная или мороженая, сушеная, соленая, в рассоле  или копченая","Beef/lamb liver (fresh, chilled or frozen, dried, salted, brined or smoked)","Янги сўйилган, совитилган ёки музлатилган, қуритилган, тузланган, намакобга солинган  ёки дудланган мол ва қўй жигари",100.0,100.91,100.0,100.0,100.85,100.0,102.12,100.0,100.69,103.2,100.23,101.74,101.12,100.0,103.53,101.93,100.2,101.37,101.87,101.57,99.45,102.22,101.16,101.37,102.0,101.0,100.7,103.3
01.42,"Yangi soʻyilgan, sovitilgan yoki muzlatilgan, quritilgan, tuzlangan, namakobga solingan  yoki dudlangan mol oyoqlari","Ножки говяжьи, парные, охлажденные или мороженые, сушеные, соленые, в рассоле  или копченые","Beef feet (fresh, chilled or frozen, dried, salted, brined or smoked)","Янги сўйилган, совитилган ёки музлатилган, қуритилган, тузланган, намакобга солинган  ёки дудланган мол оёқлари",100.0,100.0,100.0,101.4,100.0,100.0,100.0,100.0,100.0,101.55,103.25,102.03,100.0,100.0,102.8,103.74,101.71,101.38,98.74,101.05,100.75,101.75,101.28,100.68,102.1,100.0,102.0,101.2
01.43,"Yangi soʻyilgan, sovitilgan yoki muzlatilgan, quritilgan, tuzlangan, namakobga solingan  yoki dudlangan til","Язык, парной, охлажденный или мороженый, сушеный, соленый, в рассоле  или копченый","Tongue (fresh, chilled or frozen, dried, salted, brined or smoked)","Янги сўйилган, совитилган ёки музлатилган, қуритилган, тузланган, намакобга солинган  ёки дудланган тил",100.0,100.0,100.0,100.87,100.0,100.0,103.54,100.0,100.69,100.96,100.68,102.78,100.8,100.45,104.89,101.24,100.13,101.08,100.74,100.86,100.54,102.1,100.0,100.0,101.4,100.9,100.0,101.0
01.44,Pishirilgan kolbasa,Колбаса вареная,Cooked sausage,Пиширилган колбаса,100.45,99.55,100.02,100.3,100.25,102.12,101.43,100.0,100.31,101.47,100.24,100.93,99.63,100.95,101.06,101.24,100.15,99.69,100.15,100.64,100.27,101.08,100.57,100.07,101.2,101.1,100.6,100.9
01.45,"Sosiskalar, sardelkalar","Сосиски, сардельки","Sausages, frankfurters","Сосискалар, сарделкалар",100.16,99.7,100.06,102.5,100.07,101.94,100.93,100.68,100.04,100.01,99.69,100.27,99.99,100.42,100.14,100.75,99.9,100.57,100.73,100.16,100.75,100.91,100.22,100.01,101.2,100.8,100.4,101.0
01.46,Dudlangan va yarim dudlangan kolbasa,Колбаса копченая и полукопченая,Smoked and semi-smoked sausage,Дудланган ва ярим дудланган колбаса,100.3,100.66,100.09,102.22,100.41,101.97,100.9,100.1,100.03,101.09,100.09,100.43,99.82,101.77,100.56,101.05,100.03,100.32,100.76,100.27,100.63,100.32,100.65,99.84,100.7,101.4,100.6,102.2
01.47,Qazi,Казы,Kazi,Қази,99.28,100.0,100.0,102.38,100.0,100.0,101.24,100.0,100.0,101.5,100.0,102.0,100.0,100.0,100.46,100.0,100.0,100.0,100.0,100.0,100.51,101.0,100.25,101.0,101.0,100.3,100.5,100.0
01.48,Konservalangan dimlangan mol goʻshti,Говядина тушеная консервированная,Canned stewed beef,Консерваланган димланган мол гўшти,100.0,99.99,99.84,100.25,99.65,100.58,99.97,100.04,99.13,102.5,102.54,100.0,100.29,100.73,101.29,99.83,100.42,101.87,100.07,100.27,100.1,101.49,100.0,100.0,100.1,99.9,101.3,99.6
01.49,"Tirik, yangi, sovutilgan  baliq","Рыба, живая, свежая, охлажденная","Fish, live, fresh, chilled","Тирик, янги, совутилган  балиқ",98.42,101.54,101.29,101.04,100.18,100.38,102.11,100.33,99.64,98.61,101.06,101.07,100.91,100.0,101.69,101.18,102.02,100.0,100.0,100.74,99.5,101.42,101.07,100.46,101.3,99.4,100.7,102.7
01.50,Muzlatilgan baliq,Рыба мороженая,Frozen fish,Музлатилган балиқ,99.73,101.15,100.07,97.98,100.22,101.07,100.19,100.0,98.64,101.91,100.03,100.99,101.21,99.35,99.33,100.91,100.0,99.39,101.01,99.78,99.93,100.7,100.91,100.5,101.8,99.9,100.0,100.8
01.51,"Quritilgan, tuzlangan, namakobga solingan  yoki dudlangan baliq","Рыба, вяленая, соленая, в рассоле или копченая","Fish, dried, salted, in brine or smoked","Қуритилган, тузланган, намакобга солинган  ёки дудланган балиқ",99.4,101.16,98.88,101.46,99.13,100.36,101.78,99.43,102.53,101.99,99.77,101.75,99.96,99.39,99.27,101.48,100.83,100.64,99.33,100.84,99.0,100.97,99.97,100.78,100.5,100.0,100.1,99.9
01.52,Moyga solingan sardinalar,Сардины в масле,Sardines in oil,Мойга солинган сардиналар,100.0,99.94,100.01,101.82,100.11,100.22,100.99,100.01,101.44,101.98,99.11,102.45,100.05,101.24,100.08,100.46,99.89,100.69,98.97,100.39,101.31,100.03,99.94,101.01,100.0,100.2,101.5,100.4
01.53,Moyga solingan shprotlar,Шпроты в масле,Sprats in oil,Мойга солинган шпротлар,100.0,99.63,100.34,101.96,100.66,100.46,103.39,100.02,99.2,102.18,99.18,102.0,100.03,99.93,100.78,101.95,100.18,100.69,100.12,99.71,100.35,101.46,99.97,100.02,100.0,100.1,100.9,100.2
01.54,Pomidor qaylasiga solingan kilka,Килька в томатном соусе,Sprat in tomato sauce,Помидор қайласига солинган килка,100.0,100.0,100.1,103.09,100.4,100.53,104.02,99.99,100.53,100.03,99.22,100.32,100.13,100.96,101.66,99.98,99.68,100.83,100.33,100.4,100.18,100.56,100.02,100.0,99.9,100.0,101.1,100.2
01.55,Xom sut (yangi sogʻilgan),Молоко сырое (свежее),Raw milk (fresh),Хом сут (янги соғилган),100.0,101.56,102.8,101.7,98.72,100.0,98.95,98.72,100.44,100.0,100.0,101.34,100.0,101.5,101.04,99.94,99.34,100.0,99.4,101.96,101.02,100.93,100.65,100.58,101.0,100.0,100.0,100.3
01.56,Pasterizatsiya qilingan sut,Молоко пастеризованное,Pasteurized milk,Пастеризация қилинган сут,100.14,101.78,100.26,100.27,99.14,100.25,98.95,99.8,100.51,102.88,100.86,100.92,101.15,101.46,101.4,100.14,100.18,99.97,100.07,99.7,99.88,100.75,100.51,100.02,100.1,100.1,100.3,101.0
01.57,Qaymoq,Каймак,Sweat Cream,Қаймоқ,100.0,100.63,99.78,101.24,100.7,100.04,100.66,100.47,100.04,100.01,100.4,101.25,101.03,101.13,101.47,101.04,100.34,99.55,99.39,99.76,100.68,100.16,100.08,100.18,100.8,99.7,100.5,99.6
01.58,Quyultirilgan sut,Молоко сгущенное,Condensed milk,Қуюлтирилган сут,100.0,101.83,99.87,100.68,100.6,100.06,101.01,99.99,98.71,100.07,100.09,100.18,100.39,100.53,100.26,101.13,99.57,99.59,100.11,100.19,100.3,100.16,100.06,99.93,100.0,100.3,100.0,100.0
01.59,Quruq qaymoq,Сливки сухие,Dry cream,Қуруқ қаймоқ,100.0,101.35,100.65,99.94,102.17,101.96,101.79,101.38,101.72,98.05,98.57,101.02,100.97,100.7,100.0,100.0,100.0,99.76,100.0,100.0,100.0,100.0,99.65,101.0,100.0,100.0,100.0,100.4
01.60,Qattiq pishloqlar,Сыры твердые,Hard cheeses,Қаттиқ пишлоқлар,100.0,101.76,99.33,99.77,99.87,100.38,101.32,99.65,100.45,101.96,100.08,99.79,100.46,99.5,101.24,100.25,100.68,99.19,100.42,100.19,101.04,100.78,100.19,101.8,100.2,99.3,101.3,100.4
01.61,"Yumshoq pishloqlar, kolbasa shaklidagi pishloq","Сыры плавленые, колбасный сыр","Processed cheeses, sausage cheese","Юмшоқ пишлоқлар, колбаса шаклидаги пишлоқ",100.77,101.62,101.13,101.67,99.7,101.14,100.1,100.32,100.1,101.51,101.34,101.27,100.27,100.67,101.48,100.43,99.71,99.8,99.51,100.64,100.12,100.27,99.86,100.49,100.9,100.0,100.2,99.9
01.62,Brinza,Брынза,Feta cheese,Бринза,100.0,100.0,100.0,100.52,100.0,100.0,100.0,100.0,100.32,102.67,102.0,100.0,99.68,100.33,100.0,100.57,99.8,100.2,100.56,100.72,100.31,99.97,100.28,101.0,100.0,100.0,99.8,100.0
01.63,Tvorog,Творог,Cottage cheese,Творог,100.0,100.67,101.59,100.83,101.11,100.27,101.65,101.29,100.33,97.29,100.77,100.95,99.87,101.36,100.82,101.16,100.68,100.32,99.07,100.25,99.5,100.46,100.21,100.21,100.8,101.2,99.8,100.6
01.64,Tvorogli siroklar va sirok massasi,Сырки творожные и сырковая масса,Curd cheese and curd mass,Творогли сироклар ва сирок массаси,100.0,100.07,99.26,103.37,100.08,100.49,100.22,99.94,100.06,102.39,100.19,100.15,100.28,102.38,100.75,99.98,100.66,99.33,99.8,99.38,100.26,101.03,101.24,100.63,100.6,100.4,101.0,100.4
01.65,Tayoqcha shaklidagi pishloqlar,Сырные палочки,Cheese sticks,Таёқча шаклидаги пишлоқлар,100.99,100.0,100.0,101.31,100.34,99.88,100.09,100.03,100.0,102.53,99.42,100.05,99.9,100.26,101.0,100.2,100.76,99.95,100.15,100.93,99.83,100.85,100.89,100.08,99.9,99.8,101.2,100.1
01.66,Smetana,Сметана,Sour cream,Сметана,100.0,100.82,100.13,100.26,99.98,100.56,99.7,99.9,100.6,102.31,100.76,100.67,100.33,100.67,100.27,100.41,100.03,99.9,99.38,100.78,99.88,100.19,99.93,100.69,100.6,100.9,100.7,100.2
01.67,"Kefir, prostokvasha va boshqalar","Кефир, пpостокваша и т.п.","Kefir, sour milk, etc.","Кефир, простокваша ва бошқалар",100.0,100.34,102.26,100.02,99.87,100.91,100.54,100.05,100.0,100.33,100.93,100.38,100.2,101.32,100.93,100.87,99.66,100.44,99.15,100.65,100.0,99.72,101.04,100.11,100.4,100.3,99.7,100.9
01.68,Yogurt,Йогурт,Yoghurt,Йогурт,100.0,100.94,99.66,100.69,102.77,101.23,99.91,100.03,99.9,99.83,101.57,102.56,99.8,101.02,101.54,101.01,100.89,100.51,99.8,101.18,99.63,99.57,99.74,100.08,100.3,101.0,99.6,100.5
01.69,Suzma,Сузьма,Suzma,Сузма,100.0,98.68,100.63,100.46,98.8,101.84,101.14,98.36,100.98,100.27,99.52,101.17,99.8,100.9,100.6,100.59,100.53,100.52,101.47,99.89,100.88,100.11,99.67,99.85,100.0,100.3,100.9,100.4
01.70,Qurt,Курт,Kurt,Қурт,100.0,100.0,100.6,101.18,100.0,100.0,102.28,100.0,100.84,102.01,100.03,100.59,100.5,100.0,100.0,100.92,101.2,101.74,101.82,100.72,100.33,101.24,100.43,100.93,100.8,100.4,100.0,100.9
01.71,Tovuq tuxumlari,Яйца куриные,Chicken eggs,Товуқ тухумлари,102.31,98.35,98.3,88.77,84.81,99.29,96.91,101.06,103.15,101.49,107.07,120.11,83.38,87.71,100.1,98.26,95.67,104.91,97.58,102.36,106.77,104.73,102.66,103.45,100.5,100.5,102.2,95.4
01.72,Paxta moyi,Масло хлопковое,Cottonseed oil,Пахта мойи,99.75,98.34,98.58,97.67,98.7,99.61,101.64,104.75,103.66,100.86,103.48,110.61,103.86,99.25,100.42,101.55,105.77,100.96,101.01,102.27,100.23,101.04,100.57,100.38,100.5,100.2,100.6,100.1
01.73,Kungaboqar moyi,Масло подсолнечное,Sunflower oil,Кунгабоқар мойи,99.59,98.39,99.26,100.27,101.29,100.43,101.61,102.54,101.85,103.36,101.36,104.94,103.81,100.06,100.0,102.61,103.54,100.37,100.83,100.62,100.57,100.4,100.17,99.35,100.5,100.3,101.1,100.6
01.74,Sariyogʻ,Масло сливочное,Butter,Сариёғ,100.0,100.36,99.84,100.2,99.86,100.16,99.96,100.32,100.24,102.56,103.25,100.43,100.19,100.11,100.55,101.36,99.92,100.46,101.17,99.59,100.21,100.01,100.52,100.66,100.1,100.4,100.2,100.6
01.75,Margarin,Маргарин,Margarine,Маргарин,100.0,99.75,99.66,99.84,99.79,100.5,100.02,100.25,100.37,100.32,102.54,100.0,100.41,99.6,99.83,100.51,99.83,99.67,99.63,99.41,101.93,99.36,99.91,100.75,100.3,100.2,100.0,100.1
