Code,Klassifikator,Klassifikator_ru,Klassifikator_en,Klassifikator_uzc,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
1700,O‘zbekiston Respublikasi,Республика Узбекистан,Republic of Uzbekistan,Ўзбекистон Республикаси,36.3,34.7,33.0,32.1,30.1,30.7,29.7,29.3,26.0,27.9,28.2,29.3,31.4,30.2,30.6
1735,Qoraqalpog‘iston Respublikasi,Республика Каракалпакстан,Republic of Karakalpakstan,Қорақалпоғистон Республикаси,42.3,33.0,37.0,31.1,27.5,30.0,28.3,28.2,27.1,33.6,32.0,30.8,32.6,30.3,31.0
1703,Andijon viloyati,Андижанская область,Andijan region,Aндижон вилояти,31.4,32.8,31.6,30.1,29.5,29.0,29.2,28.4,30.2,32.2,32.5,32.2,34.8,32.1,32.7
1706,Buxoro viloyati,Бухарская область,Bukhara region,Бухоро вилояти,31.0,29.5,26.3,25.9,23.5,24.9,25.8,27.5,26.4,25.9,26.7,29.5,32.1,30.2,28.6
1708,Jizzax viloyati,Джизакская область,Jizzakh region,Жиззах вилояти,32.5,32.1,28.9,28.7,26.9,27.7,26.1,27.2,22.2,27.8,27.2,26.8,28.3,26.8,28.1
1710,Qashqadaryo viloyati,Кашкадарьинская область,Kashkadarya region,Қашқадарё вилояти,36.3,32.7,31.6,30.7,28.5,28.7,28.2,30.8,25.2,26.1,24.9,26.8,27.5,26.2,27.0
1712,Navoiy viloyati,Навоийская область,Navoi region,Навоий вилояти,27.9,27.6,24.9,23.2,20.6,21.1,20.2,21.4,18.4,19.4,20.2,20.6,23.2,21.5,22.0
1714,Namangan viloyati,Наманганская область,Namangan region,Наманган вилояти,32.2,31.2,29.2,28.2,27.8,28.7,27.9,29.1,27.5,27.8,30.5,34.7,38.9,39.4,38.5
1718,Samarqand viloyati,Самаркандская область,Samarkand region,Самарқанд вилояти,43.2,42.3,41.2,41.3,38.9,40.5,40.3,40.2,34.8,34.8,36.1,37.4,38.2,38.2,39.4
1722,Surxondaryo viloyati,Сурхандарьинская область,Surkhandarya region,Сурхондарё вилояти,36.9,36.1,32.8,31.3,28.3,26.7,24.2,23.8,18.3,23.6,24.1,24.9,25.5,24.9,25.9
1724,Sirdaryo viloyati,Сырдарьинская область,Syrdarya region,Сирдарё вилояти,42.7,42.7,43.1,39.3,38.6,38.7,38.2,36.7,28.7,34.6,35.8,36.9,39.4,35.5,33.6
1727,Toshkent viloyati,Ташкентская область,Tashkent region,Тошкент вилояти,39.0,36.8,34.4,33.9,32.2,32.7,28.9,25.0,22.4,19.8,16.5,15.9,18.5,16.8,16.6
1730,Farg‘ona  viloyati,Ферганская область,Fergana region,Фарғона вилояти,34.8,35.5,33.3,34.0,29.8,30.9,29.2,27.1,25.5,30.4,34.9,37.1,40.5,40.7,42.6
1733,Xorazm viloyati,Хорезмская область,Khorezm region,Хоразм вилояти,33.8,29.0,30.2,30.2,29.9,30.8,29.0,26.3,21.9,25.1,24.3,24.5,27.5,25.4,24.7
1726,Toshkent shahri,город Ташкент,Tashkent city,Тошкент шаҳри,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
