Code,Klassifikator,Klassifikator_ru,Klassifikator_en,Klassifikator_uzc,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
1700,O‘zbekiston Respublikasi,Республика Узбекистан,Republic of Uzbekistan,Ўзбекистон Республикаси,2042.1,1939.6,2124.7,2166.9,2107.0,2417.6,2531.2,2455.1,2371.6,2274.5,2105.5,2440.1,2491.6,2582.4,2766.2
1735,Qoraqalpog‘iston Respublikasi,Республика Каракалпакстан,Republic of Karakalpakstan,Қорақалпоғистон Республикаси,34.0,36.3,33.7,44.5,59.3,62.2,58.9,57.3,66.9,77.2,90.3,97.2,107.5,124.0,139.2
1703,Andijon viloyati,Андижанская область,Andijan region,Aндижон вилояти,135.4,135.7,159.9,175.1,177.4,179.1,173.0,180.3,274.1,309.7,325.6,362.4,395.9,407.8,436.8
1706,Buxoro viloyati,Бухарская область,Bukhara region,Бухоро вилояти,138.5,148.6,171.2,185.8,204.8,225.6,265.2,273.8,231.7,214.4,213.6,221.4,244.3,263.2,291.7
1708,Jizzax viloyati,Джизакская область,Jizzakh region,Жиззах вилояти,67.0,64.5,70.3,70.4,74.8,79.1,76.8,71.5,64.9,70.3,53.7,75.9,78.9,87.4,87.1
1710,Qashqadaryo viloyati,Кашкадарьинская область,Kashkadarya region,Қашқадарё вилояти,166.2,182.6,191.1,203.2,207.0,237.5,200.5,205.0,178.2,178.1,175.1,209.1,214.4,218.5,202.8
1712,Navoiy viloyati,Навоийская область,Navoi region,Навоий вилояти,50.9,54.2,52.7,53.5,58.6,67.5,59.3,56.2,67.7,73.8,56.7,59.6,63.6,68.9,80.7
1714,Namangan viloyati,Наманганская область,Namangan region,Наманган вилояти,113.1,118.3,117.1,133.6,155.7,160.5,188.8,237.2,193.8,212.1,214.6,221.5,239.4,257.8,258.4
1718,Samarqand viloyati,Самаркандская область,Samarkand region,Самарқанд вилояти,599.8,482.9,517.6,547.1,464.9,531.0,639.3,478.7,512.1,349.2,260.3,382.0,284.3,259.2,282.9
1722,Surxondaryo viloyati,Сурхандарьинская область,Surkhandarya region,Сурхондарё вилояти,143.8,80.8,153.9,81.5,77.7,172.4,176.1,192.5,199.5,204.6,203.7,252.9,275.7,285.6,314.4
1724,Sirdaryo viloyati,Сырдарьинская область,Syrdarya region,Сирдарё вилояти,45.2,64.4,70.1,122.2,131.4,146.8,151.4,152.5,42.7,43.6,18.8,31.3,26.1,27.4,34.0
1727,Toshkent viloyati,Ташкентская область,Tashkent region,Тошкент вилояти,331.1,330.9,343.8,286.4,189.7,250.5,208.0,212.5,183.7,197.6,177.5,195.3,212.2,231.8,263.7
1730,Farg‘ona  viloyati,Ферганская область,Fergana region,Фарғона вилояти,135.2,159.5,154.7,160.6,196.6,195.4,218.6,209.6,216.8,221.2,174.0,186.0,194.8,191.5,197.2
1733,Xorazm viloyati,Хорезмская область,Khorezm region,Хоразм вилояти,81.9,80.9,88.6,103.0,109.1,110.0,115.3,128.0,139.0,122.6,141.4,145.3,154.0,158.9,176.9
1726,Toshkent shahri,город Ташкент,Tashkent city,Тошкент шаҳри,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.1,0.2,0.2,0.5,0.4,0.4
