Code,Klassifikator,Klassifikator_ru,Klassifikator_en,Klassifikator_uzc,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
1700,O‘zbekiston Respublikasi,Республика Узбекистан,Republic of Uzbekistan,Ўзбекистон Республикаси,2410.2,2369.4,2363.2,2341.1,2324.7,2341.3,2330.4,2338.3,2427.0,2463.3,2483.1,2530.1,2540.0,2567.4,2604.6,2672.8
1735,Qoraqalpog‘iston Respublikasi,Республика Каракалпакстан,Republic of Karakalpakstan,Қорақалпоғистон Республикаси,144.6,143.0,140.6,138.8,136.4,139.1,136.2,138.1,143.0,149.4,150.6,151.8,155.0,159.6,165.3,165.2
1703,Andijon viloyati,Андижанская область,Andijan region,Aндижон вилояти,172.7,166.4,167.5,165.8,169.2,172.9,169.6,169.6,181.1,181.1,182.7,187.9,197.2,192.8,192.6,195.7
1706,Buxoro viloyati,Бухарская область,Bukhara region,Бухоро вилояти,146.4,147.1,148.5,142.9,140.1,140.7,139.0,138.6,144.3,143.8,149.1,153.4,154.7,155.5,162.0,177.6
1708,Jizzax viloyati,Джизакская область,Jizzakh region,Жиззах вилояти,82.1,81.9,80.4,80.2,79.9,81.0,80.5,82.7,89.3,94.9,98.0,98.4,103.3,105.7,107.5,110.7
1710,Qashqadaryo viloyati,Кашкадарьинская область,Kashkadarya region,Қашқадарё вилояти,202.0,194.9,194.8,192.9,189.8,188.5,190.0,190.7,197.7,204.3,210.1,214.7,217.3,220.0,230.8,235.2
1712,Navoiy viloyati,Навоийская область,Navoi region,Навоий вилояти,156.3,156.8,149.3,147.5,145.6,147.6,147.6,149.2,154.8,158.8,168.5,171.7,121.0,117.1,117.6,121.3
1714,Namangan viloyati,Наманганская область,Namangan region,Наманган вилояти,157.9,152.0,154.2,150.6,150.4,152.8,156.4,154.7,157.4,164.5,167.1,164.1,169.9,173.1,173.8,178.5
1718,Samarqand viloyati,Самаркандская область,Samarkand region,Самарқанд вилояти,212.5,212.2,214.2,214.5,213.4,215.4,213.8,210.5,214.6,218.0,217.5,221.6,235.6,234.8,234.8,242.4
1722,Surxondaryo viloyati,Сурхандарьинская область,Surkhandarya region,Сурхондарё вилояти,177.0,175.9,173.5,171.7,169.0,169.9,168.3,169.0,174.9,178.4,182.2,186.0,197.6,201.5,202.3,207.2
1724,Sirdaryo viloyati,Сырдарьинская область,Syrdarya region,Сирдарё вилояти,63.3,62.9,63.5,64.0,64.9,65.6,64.7,64.6,66.3,66.7,68.2,73.0,76.2,77.5,78.4,79.0
1727,Toshkent viloyati,Ташкентская область,Tashkent region,Тошкент вилояти,205.4,198.2,199.7,197.2,191.6,194.2,193.4,200.8,208.2,211.3,203.4,218.5,217.1,219.4,217.1,224.0
1730,Farg‘ona  viloyati,Ферганская область,Fergana region,Фарғона вилояти,229.0,221.3,227.1,228.0,232.5,227.6,226.5,223.8,238.5,238.1,241.2,248.4,246.3,252.0,250.5,255.6
1733,Xorazm viloyati,Хорезмская область,Khorezm region,Хоразм вилояти,120.3,116.8,115.5,114.7,111.0,112.5,113.2,113.0,119.1,121.3,124.5,127.0,132.4,131.9,134.2,136.2
1726,Toshkent shahri,город Ташкент,Tashkent city,Тошкент шаҳри,340.1,339.4,333.7,331.6,330.4,333.2,331.2,333.0,337.8,332.7,320.0,313.6,316.4,326.5,337.7,344.2
