Code,Klassifikator,Klassifikator_ru,Klassifikator_en,Klassifikator_uzc,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
1700,O‘zbekiston Respublikasi,Республика Узбекистан,Republic of Uzbekistan,Ўзбекистон Республикаси,1310.7,1423.7,1558.8,1641.9,1731.5,1995.4,2029.9,2249.7,2243.4,2854.9,2994.1,3311.4,3572.8,3700.9,3875.2
1735,Qoraqalpog‘iston Respublikasi,Республика Каракалпакстан,Republic of Karakalpakstan,Қорақалпоғистон Республикаси,50.1,50.5,59.2,62.3,68.5,87.2,76.2,64.8,64.1,91.1,82.3,99.8,125.3,108.4,105.9
1703,Andijon viloyati,Андижанская область,Andijan region,Aндижон вилояти,271.3,297.6,333.9,335.1,358.5,382.3,396.2,406.9,476.2,532.2,525.0,660.5,667.3,684.8,606.1
1706,Buxoro viloyati,Бухарская область,Bukhara region,Бухоро вилояти,84.1,94.9,109.7,119.9,127.5,137.7,163.0,167.0,135.8,193.0,182.6,230.0,265.2,275.4,294.6
1708,Jizzax viloyati,Джизакская область,Jizzakh region,Жиззах вилояти,46.1,42.5,45.3,38.1,48.1,51.4,66.0,83.3,96.2,112.2,135.7,124.5,148.3,139.1,175.7
1710,Qashqadaryo viloyati,Кашкадарьинская область,Kashkadarya region,Қашқадарё вилояти,32.9,42.5,44.6,61.9,71.8,68.5,93.4,102.9,107.3,139.2,135.7,115.9,138.9,153.8,206.1
1712,Navoiy viloyati,Навоийская область,Navoi region,Навоий вилояти,29.9,36.2,48.5,48.1,48.5,60.1,47.5,90.4,90.8,83.2,85.6,89.9,100.6,107.2,108.1
1714,Namangan viloyati,Наманганская область,Namangan region,Наманган вилояти,132.5,153.4,128.4,115.8,100.3,104.1,108.2,126.1,231.7,212.7,259.1,277.9,352.0,354.2,411.9
1718,Samarqand viloyati,Самаркандская область,Samarkand region,Самарқанд вилояти,144.3,152.4,155.4,195.1,234.3,270.1,290.0,288.8,210.8,383.2,388.5,393.1,397.8,405.9,438.1
1722,Surxondaryo viloyati,Сурхандарьинская область,Surkhandarya region,Сурхондарё вилояти,69.2,68.8,73.8,52.8,63.8,129.6,134.2,168.2,145.0,193.8,248.0,225.0,262.3,287.1,239.2
1724,Sirdaryo viloyati,Сырдарьинская область,Syrdarya region,Сирдарё вилояти,28.0,28.6,33.3,31.9,32.9,33.0,36.4,52.6,46.1,95.3,110.2,154.8,131.3,121.8,126.2
1727,Toshkent viloyati,Ташкентская область,Tashkent region,Тошкент вилояти,193.0,213.8,236.4,250.4,214.0,229.3,214.3,198.2,140.4,137.5,149.1,154.3,173.7,203.4,195.9
1730,Farg‘ona  viloyati,Ферганская область,Fergana region,Фарғона вилояти,82.0,91.2,104.8,118.8,118.2,143.5,178.3,211.0,292.6,427.6,434.1,500.6,526.0,568.5,674.5
1733,Xorazm viloyati,Хорезмская область,Khorezm region,Хоразм вилояти,147.3,151.3,185.5,211.7,245.1,298.6,226.2,289.5,206.4,253.9,258.2,285.1,284.1,291.3,292.9
1726,Toshkent shahri,город Ташкент,Tashkent city,Тошкент шаҳри,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
