Code,Klassifikator,Klassifikator_ru,Klassifikator_en,Klassifikator_uzc,2024-М01,2024-М02,2024-М03,2024-М04,2024-М05,2024-М06,2024-М07,2024-М08,2024-М09,2024-М10,2024-М11,2024-М12,2025-М01,2025-М02,2025-М03,2025-М04,2025-М05,2025-М06,2025-М07,2025-М08,2025-М09,2025-М10,2025-М11,2025-М12,2026-М01,2026-М02,2026-М03,2026-М04
01.9,Oliy navli bugʻdoy uni,Мука пшеничная высшего сорта,Premium wheat flour,Олий навли буғдой уни,98.24,98.43,101.44,100.06,101.65,100.2,99.47,99.25,101.75,102.1,99.34,99.38,100.2,97.53,99.34,101.06,100.38,100.36,99.53,99.96,99.48,100.33,100.75,100.73,100.3,100.7,101.0,101.3
01.10,Birinchi navli bugʻdoy uni,Мука пшеничная первого сорта,First grade wheat flour,Биринчи навли буғдой уни,98.54,98.97,100.81,100.35,99.34,98.83,99.4,99.1,99.33,100.0,99.58,98.53,99.86,96.27,98.34,100.19,99.11,100.0,100.0,100.0,99.81,100.31,100.39,100.0,100.1,100.8,101.1,101.1
01.11,Oliy navli bugʻdoy unidan tayyorlangan non,Хлеб пшеничный из муки высшего сорта,Wheat bread made from premium flour,Олий навли буғдой унидан тайёрланган нон,100.0,100.07,100.26,99.72,101.01,99.47,100.29,100.13,100.56,101.4,101.38,100.05,100.5,100.05,99.85,99.88,99.87,100.78,99.53,99.79,100.21,100.6,99.79,100.23,100.5,100.3,100.0,100.0
01.12,Birinchi navli bugʻdoy unidan tayyorlangan non,Хлеб пшеничный из муки первого сорта,Wheat bread made from first grade flour,Биринчи навли буғдой унидан тайёрланган нон,100.0,100.24,100.0,100.09,100.0,100.0,100.49,100.0,100.77,100.0,100.0,100.0,103.11,100.0,96.98,100.77,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.7,101.1,101.1,100.0
01.13,Obinon,Лепешки,Flatbreads,Обинон,100.0,100.01,100.7,99.01,99.47,99.42,101.29,100.0,100.54,102.03,100.0,100.0,100.0,100.0,100.0,100.22,100.03,100.96,100.0,100.0,99.79,100.55,100.0,100.0,100.0,101.0,100.0,100.4
01.14,Javdar va javdar-bugʻdoy noni,Хлеб ржаной и ржано-пшеничный,Rye and rye-wheat bread,Жавдар ва жавдар-буғдой нони,100.0,99.69,100.0,100.16,100.0,100.0,100.0,100.0,100.0,101.37,100.0,100.0,100.46,100.82,100.0,100.65,100.4,100.08,100.22,99.99,99.79,99.97,99.99,100.12,100.4,101.4,100.0,99.3
01.15,"Bulochka, bublik va boshqa yogʻli mahsulotlar","Булочки, бублики и другие сдобные изделия","Buns, bagels, and other pastry items","Булочка, бублик ва бошқа ёғли маҳсулотлар",100.21,100.0,100.15,101.19,99.57,99.63,101.26,100.17,101.08,100.38,99.93,99.99,100.37,100.34,100.03,99.95,99.99,100.0,99.15,101.09,100.94,102.45,100.52,100.08,100.2,100.7,100.2,100.6
01.16,"Suxari (qoq non), qarsillama non, galeta","Сухари, хрустящие хлебцы, галеты","Rusks, crispbread, crackers","Сухари (қоқ нон), қарсиллама нон, галета",100.0,100.52,100.47,100.23,100.23,100.06,100.14,99.7,101.44,100.57,100.04,100.23,100.48,101.38,100.97,100.62,100.26,99.98,99.35,99.99,100.06,100.15,101.35,99.97,100.0,100.9,100.2,100.0
01.16.1,"Pirojki, ponchik (goʻshtli pirojkidan tashqari)","Пирожки, пончики (кроме пирожков с мясом)",Pirozhki and doughnuts (excluding meat pirozhki),"Пирожки, пончик (гўштли пирожкидан ташқари)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0
01.17,Pechenye,Печенье,Cookies,Печене,100.11,101.16,99.89,100.82,99.0,103.26,102.04,100.29,100.58,100.12,100.41,99.69,100.43,99.85,100.28,100.05,100.14,100.34,99.65,100.11,100.15,99.85,100.06,101.07,100.0,100.3,100.6,100.7
01.18,Vafli,Вафли,Wafers,Вафли,100.0,100.04,100.04,101.6,98.48,103.15,100.93,100.85,100.72,100.99,101.48,98.99,99.65,100.12,100.17,101.0,99.37,100.06,100.16,100.0,101.59,99.99,101.06,102.17,100.2,101.1,100.6,99.8
01.19,Pryaniklar,Пряники,Gingerbread,Пряниклар,100.0,100.52,103.56,105.66,101.15,104.28,100.63,100.18,100.0,94.04,98.0,100.7,100.92,99.64,100.87,101.22,100.0,100.0,100.0,100.0,100.44,101.37,100.12,101.09,100.8,100.5,101.1,100.8
01.20,Tortlar,Торты,Cakes,Тортлар,101.16,100.61,100.1,100.78,99.95,102.28,100.13,100.78,100.13,100.04,100.38,102.18,100.96,99.1,99.94,100.39,100.91,99.9,100.18,99.77,100.31,99.81,102.28,100.71,100.2,100.1,101.5,101.4
01.21,Turli xil pirojniylar,Пирожные разных видов,Pastries of various types,Турли хил пирожнийлар,100.0,101.2,99.84,101.42,100.02,100.99,99.82,99.82,101.11,100.78,99.89,100.94,99.61,100.94,100.92,100.01,99.49,99.96,99.94,100.23,100.46,101.69,99.12,100.5,100.1,100.0,100.9,100.3
01.22,Kekslar,Кексы,Cupcakes,Кекслар,99.78,101.08,99.48,100.36,99.59,99.98,99.98,100.1,101.04,101.06,100.29,100.49,100.06,100.21,100.85,100.04,97.36,101.64,101.79,99.99,100.58,102.13,100.02,99.16,100.0,100.2,100.7,101.2
01.23,Korjiklar,Коржики,Biscuits,Коржиклар,101.18,100.0,100.0,102.26,100.0,100.0,101.84,101.87,101.44,100.0,99.0,99.67,101.48,100.0,101.14,98.62,100.92,101.17,100.0,100.13,102.74,100.0,100.0,100.0,0.0,0.0,0.0,0.0
01.24,Chak chak,Чак чак,Chak-chak,Чак чак,100.0,100.0,100.3,100.0,101.15,100.0,99.64,99.4,102.39,100.99,102.54,102.05,100.0,100.0,100.0,100.0,100.54,99.46,101.0,100.0,100.0,100.0,100.0,101.0,100.0,100.1,100.3,100.0
01.25,"Tayyor nonushtalar shaklidagi boshoqli donlar (""quruq nonushtalar"")","Зерна злаков в виде готовых завтраков (""сухие завтраки"")","Ready-to-eat cereal grains (""breakfast cereals"")","Тайёр нонушталар шаклидаги бошоқли донлар (""қуруқ нонушталар"")",100.0,99.44,100.01,100.03,101.58,99.82,102.1,100.01,101.49,101.56,96.01,101.01,100.95,100.55,100.57,100.07,99.0,100.4,101.57,100.34,100.3,100.0,100.19,100.99,100.2,99.1,100.8,101.5
01.26,Vermishel,Вермишель,Vermicelli,Вермишел,100.0,99.95,100.02,100.0,101.23,99.35,101.08,99.61,101.18,100.04,100.83,100.48,100.0,98.24,101.14,100.25,101.12,100.6,99.14,99.67,99.93,101.07,101.21,99.98,99.8,100.2,100.0,101.0
01.27,Ugra (shu jumladan lagʻmon uchun),Лапша (в том числе для лагмана),Noodles (including for lagman),Угра (шу жумладан лағмон учун),100.0,99.85,99.69,100.02,100.44,100.43,100.67,101.48,100.67,99.6,100.32,100.34,100.09,99.02,100.81,100.01,101.16,100.54,99.9,99.19,100.39,99.91,99.31,102.4,100.3,101.8,100.0,100.0
01.28,"Makaronlar, spagetti","Макароны, спагетти","Pasta, spaghetti","Макаронлар, спагетти",100.0,100.07,100.11,100.35,100.99,99.37,100.08,100.67,101.45,101.11,99.61,100.49,99.65,99.74,100.72,100.45,100.3,100.05,100.86,100.28,99.74,99.86,100.3,99.94,100.1,100.4,100.0,100.3
01.29,"Shakldor mahsulotlar (chigʻanoqlar, yulduzchalar va shu kabilar)","Фигурные изделия (ракушки, звездочки и аналогичные)","Shaped products (shells, stars and similar)","Шаклдор маҳсулотлар (чиғаноқлар, юлдузчалар ва шу кабилар)",100.0,100.03,100.74,99.65,103.61,98.8,99.58,99.98,102.74,102.21,99.04,101.35,100.04,100.31,100.46,101.08,99.0,99.71,99.43,101.22,100.49,100.59,100.02,100.34,100.0,100.0,100.8,103.2
01.30,"Chuchvaralar va shu kabi mahsulotlar, xom","Пельмени и аналогичные изделия, сырые","Dumplings and similar products, raw","Чучваралар ва шу каби маҳсулотлар, хом",100.47,100.97,99.85,101.3,99.72,99.26,100.05,100.28,101.33,100.2,100.49,99.81,100.31,101.54,100.19,100.24,100.39,100.02,99.4,100.53,101.52,100.76,100.5,100.34,100.1,100.5,100.3,99.9
01.31,Boshqa toifalarga kiritilmagan makaron mahsulotlari (tez tayyorlanadigan ugra),"Прочие макаронные изделия, не отнесенные к другим категориям",Other noodle products not elsewhere classified,Бошқа тоифаларга киритилмаган макарон маҳсулотлари (тез тайёрланадиган угра),100.0,100.73,99.99,100.22,100.1,99.98,99.82,100.19,100.48,100.13,101.1,100.19,100.86,101.02,100.75,101.03,100.42,100.15,101.53,99.8,100.89,100.02,100.1,101.09,100.0,100.7,99.9,99.6
01.32,Pop-korn,Поп-корн,Popcorn,Поп-корн,100.0,100.0,100.0,99.82,100.0,101.54,102.68,104.51,102.88,97.07,98.01,99.5,102.17,101.06,99.73,100.73,98.0,100.0,100.0,100.0,101.26,101.84,100.0,100.0,100.1,100.0,100.0,100.0
01.33,Non-bulka mahsulotlarini tayyorlash uchun aralashmalar va xamir,Смеси и тесто для приготовления хлебобулочных изделий,Mixes and dough for bakery products,Нон-булка маҳсулотларини тайёрлаш учун аралашмалар ва хамир,100.0,99.9,99.36,100.56,99.97,100.27,99.8,100.41,103.87,101.49,100.14,100.27,100.39,101.33,101.47,100.07,99.94,99.99,99.71,99.52,100.62,101.73,100.09,100.26,100.9,100.2,100.5,99.8
01.34,Mol goʻshti (suyaksiz goʻshtidan tashqari),Говядина (кроме бескостного мяса),Beef (except boneless meat),Мол гўшти (суяксиз гўштидан ташқари),99.88,99.76,99.65,100.43,100.12,101.24,101.38,105.16,104.67,100.0,100.36,101.04,101.42,103.25,106.18,102.23,100.98,100.67,102.13,100.17,102.11,101.78,100.28,100.32,101.1,101.2,101.9,104.3
01.35,Suyaksiz mol goʻshti,Говядина бескостная,Boneless beef,Суяксиз мол гўшти,99.18,100.28,100.0,100.72,100.24,100.66,100.94,105.83,103.72,101.1,100.0,101.39,101.39,102.94,108.87,101.24,100.57,101.01,101.83,100.8,102.19,101.66,100.32,100.55,100.8,101.2,101.1,104.4
01.36,Qoʻy goʻshti,Баранина,Mutton,Қўй гўшти,99.68,99.82,100.0,100.48,100.18,101.29,100.73,106.05,103.74,100.64,102.5,101.05,102.52,101.74,110.61,100.8,100.51,100.35,101.58,101.14,101.22,101.46,100.79,100.73,101.5,101.6,100.9,104.5
01.37,Choʻchqa goʻshti,Свинина,Pork,Чўчқа гўшти,100.0,100.0,100.0,100.0,100.0,100.0,100.0,101.25,100.0,100.0,104.94,100.0,100.0,100.0,101.18,104.65,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0
01.38,Parranda goʻshti (butun tana),Мясо птицы (тушка),Poultry meat (whole carcass),Парранда гўшти (бутун тана),103.38,97.97,98.35,100.9,99.07,98.35,99.03,101.24,102.4,99.63,98.79,101.45,98.09,99.1,101.14,101.04,100.35,101.81,100.54,101.34,101.16,99.93,99.15,100.74,101.8,101.0,100.2,97.8
01.39,"Tovuq boldiri, son va tovuqning boshqa qismlari","Голень куриная, окорочка и другие части курицы","Chicken drumsticks, leg quarters, and other chicken parts","Товуқ болдири, сон ва товуқнинг бошқа қисмлари",102.38,100.48,98.52,99.03,99.89,98.43,99.28,100.7,100.45,99.97,100.68,101.72,99.42,100.93,101.07,99.27,100.23,100.49,100.84,100.49,101.59,99.64,99.62,100.18,101.3,100.9,100.1,98.5
01.40,"Qiyma (yogʻli, yarim yogʻli)","Мясной фарш (жирный, полужирный)","Meat mince (fatty, semi-fatty)","Қийма (ёғли, ярим ёғли)",100.0,100.04,100.06,99.95,99.63,99.48,101.09,104.0,101.53,101.34,101.56,100.23,100.56,102.28,104.67,101.37,100.43,100.0,102.23,100.1,100.97,101.09,99.72,101.35,101.1,100.9,101.1,103.6
01.41,"Yangi soʻyilgan, sovitilgan yoki muzlatilgan, quritilgan, tuzlangan, namakobga solingan  yoki dudlangan mol va qoʻy jigari","Печень говяжья, баранья, парная, охлажденная или мороженая, сушеная, соленая, в рассоле  или копченая","Beef/lamb liver (fresh, chilled or frozen, dried, salted, brined or smoked)","Янги сўйилган, совитилган ёки музлатилган, қуритилган, тузланган, намакобга солинган  ёки дудланган мол ва қўй жигари",100.0,100.59,99.84,100.0,100.12,98.49,102.34,105.53,100.0,102.1,100.87,100.9,101.46,101.67,105.71,101.16,100.34,100.0,100.0,101.17,100.99,102.1,101.64,101.11,101.8,101.0,101.6,102.2
01.42,"Yangi soʻyilgan, sovitilgan yoki muzlatilgan, quritilgan, tuzlangan, namakobga solingan  yoki dudlangan mol oyoqlari","Ножки говяжьи, парные, охлажденные или мороженые, сушеные, соленые, в рассоле  или копченые","Beef feet (fresh, chilled or frozen, dried, salted, brined or smoked)","Янги сўйилган, совитилган ёки музлатилган, қуритилган, тузланган, намакобга солинган  ёки дудланган мол оёқлари",100.0,100.0,100.0,100.0,100.0,100.0,100.02,102.63,101.11,100.0,101.55,102.13,100.0,101.55,105.74,101.65,100.0,100.0,99.12,99.42,101.48,102.14,100.0,102.98,102.3,101.1,100.7,101.6
01.43,"Yangi soʻyilgan, sovitilgan yoki muzlatilgan, quritilgan, tuzlangan, namakobga solingan  yoki dudlangan til","Язык, парной, охлажденный или мороженый, сушеный, соленый, в рассоле  или копченый","Tongue (fresh, chilled or frozen, dried, salted, brined or smoked)","Янги сўйилган, совитилган ёки музлатилган, қуритилган, тузланган, намакобга солинган  ёки дудланган тил",100.81,100.0,100.0,100.79,98.71,99.27,99.69,104.93,100.95,101.19,101.45,100.8,100.0,100.57,103.96,103.11,99.87,99.55,100.0,100.0,101.92,102.82,101.06,101.34,100.0,101.3,101.2,100.2
01.44,Pishirilgan kolbasa,Колбаса вареная,Cooked sausage,Пиширилган колбаса,102.07,100.33,99.66,100.52,100.79,102.66,100.56,100.08,100.53,101.51,100.26,101.12,100.22,101.45,101.55,100.24,100.12,99.28,100.21,100.62,100.3,100.31,100.78,100.54,100.2,101.7,100.9,100.6
01.45,"Sosiskalar, sardelkalar","Сосиски, сардельки","Sausages, frankfurters","Сосискалар, сарделкалар",99.96,100.06,99.66,100.74,100.55,102.16,100.15,100.45,100.17,101.53,99.66,100.42,99.29,101.31,100.02,101.07,99.78,99.47,101.47,99.72,100.79,101.26,100.02,100.84,100.1,101.4,100.4,102.3
01.46,Dudlangan va yarim dudlangan kolbasa,Колбаса копченая и полукопченая,Smoked and semi-smoked sausage,Дудланган ва ярим дудланган колбаса,99.98,99.75,100.14,100.31,100.29,102.38,100.69,100.01,100.12,101.27,100.27,102.16,99.78,101.56,99.72,100.18,99.97,99.15,99.83,101.2,100.32,101.05,101.02,99.79,100.5,101.4,101.4,102.2
01.47,Qazi,Казы,Kazi,Қази,100.0,100.0,100.0,100.0,100.0,100.08,99.95,100.38,100.76,104.0,100.0,101.26,100.0,100.0,100.85,100.23,100.93,100.0,100.0,100.0,101.41,100.21,100.0,101.0,100.0,100.3,101.1,100.7
01.48,Konservalangan dimlangan mol goʻshti,Говядина тушеная консервированная,Canned stewed beef,Консерваланган димланган мол гўшти,100.0,99.94,100.08,100.08,99.24,100.93,100.27,100.92,101.85,100.18,101.01,99.75,102.42,100.13,100.0,101.4,100.0,100.33,99.46,100.02,101.41,100.74,100.0,100.0,100.4,100.0,100.4,99.9
01.49,"Tirik, yangi, sovutilgan  baliq","Рыба, живая, свежая, охлажденная","Fish, live, fresh, chilled","Тирик, янги, совутилган  балиқ",99.21,100.58,102.22,100.15,99.98,101.43,101.37,99.32,101.72,102.27,96.88,101.95,100.38,100.92,101.09,101.95,100.0,100.0,100.0,100.0,100.35,100.83,101.37,101.19,100.3,100.4,101.9,102.6
01.50,Muzlatilgan baliq,Рыба мороженая,Frozen fish,Музлатилган балиқ,100.0,101.21,100.44,100.0,101.5,100.0,100.0,100.0,100.62,100.93,100.0,100.91,101.14,102.07,99.43,100.0,100.0,100.0,100.5,100.0,100.46,100.3,100.68,100.71,100.6,100.5,100.1,100.0
01.51,"Quritilgan, tuzlangan, namakobga solingan  yoki dudlangan baliq","Рыба, вяленая, соленая, в рассоле или копченая","Fish, dried, salted, in brine or smoked","Қуритилган, тузланган, намакобга солинган  ёки дудланган балиқ",100.42,100.36,99.46,101.46,100.42,100.68,102.23,100.45,99.74,102.7,101.13,102.1,100.67,101.3,100.25,100.83,100.32,100.8,99.17,100.6,100.66,100.8,100.15,99.78,100.8,100.0,100.1,99.8
01.52,Moyga solingan sardinalar,Сардины в масле,Sardines in oil,Мойга солинган сардиналар,100.17,100.6,100.0,99.64,100.3,102.37,101.78,101.52,100.78,100.84,99.36,104.52,100.76,102.55,100.15,100.49,100.29,100.73,98.16,101.28,101.62,100.25,99.37,101.11,100.0,100.4,102.4,101.4
01.53,Moyga solingan shprotlar,Шпроты в масле,Sprats in oil,Мойга солинган шпротлар,100.0,100.68,100.4,99.91,100.63,101.29,103.41,100.47,100.12,102.58,101.41,100.8,99.86,100.43,98.69,101.59,101.84,101.19,100.12,99.63,101.19,100.95,100.05,100.02,100.0,100.3,101.3,100.8
01.54,Pomidor qaylasiga solingan kilka,Килька в томатном соусе,Sprat in tomato sauce,Помидор қайласига солинган килка,100.0,100.42,101.01,100.16,100.85,100.75,104.24,100.28,102.93,99.03,100.26,100.74,101.35,102.06,101.6,99.84,101.22,100.86,100.43,98.3,101.45,100.22,100.02,100.0,99.6,100.4,102.0,100.4
01.55,Xom sut (yangi sogʻilgan),Молоко сырое (свежее),Raw milk (fresh),Хом сут (янги соғилган),100.0,100.0,102.83,101.48,97.84,100.0,99.24,100.03,101.55,102.55,101.14,102.1,100.0,100.0,101.34,100.0,100.0,100.0,100.95,100.0,101.18,100.77,100.72,100.0,100.8,100.2,101.3,100.3
01.56,Pasterizatsiya qilingan sut,Молоко пастеризованное,Pasteurized milk,Пастеризация қилинган сут,100.0,100.03,99.58,101.57,98.95,99.31,99.6,99.84,100.4,101.89,100.24,102.06,100.65,101.99,100.37,99.92,101.38,100.94,100.09,99.79,100.28,100.43,100.94,100.09,99.9,100.0,100.9,101.1
01.57,Qaymoq,Каймак,Sweat Cream,Қаймоқ,99.62,101.0,99.49,101.4,100.13,99.54,100.26,100.31,100.39,101.11,100.5,100.22,101.72,101.11,102.55,100.65,100.24,100.03,99.9,99.61,100.98,101.57,100.69,100.27,101.3,100.2,101.2,100.0
01.58,Quyultirilgan sut,Молоко сгущенное,Condensed milk,Қуюлтирилган сут,100.0,100.91,99.48,99.72,100.5,99.93,100.39,101.03,101.29,100.65,101.27,101.62,100.58,100.59,100.4,100.37,100.85,100.26,99.3,98.58,99.8,100.2,100.6,99.69,100.0,99.8,101.1,98.8
01.59,Quruq qaymoq,Сливки сухие,Dry cream,Қуруқ қаймоқ,100.0,100.0,100.0,101.16,100.0,100.93,101.32,100.36,103.46,102.05,97.57,100.33,102.16,100.0,98.99,100.0,100.0,100.0,100.0,100.0,101.63,101.52,99.98,100.0,99.8,100.9,102.1,101.6
01.60,Qattiq pishloqlar,Сыры твердые,Hard cheeses,Қаттиқ пишлоқлар,100.0,100.73,98.26,100.42,99.72,101.91,99.89,99.71,100.66,102.34,100.57,99.83,100.47,99.77,101.82,100.9,100.33,98.13,101.23,100.45,101.78,100.35,99.66,100.44,100.6,100.7,101.6,99.8
01.61,"Yumshoq pishloqlar, kolbasa shaklidagi pishloq","Сыры плавленые, колбасный сыр","Processed cheeses, sausage cheese","Юмшоқ пишлоқлар, колбаса шаклидаги пишлоқ",100.0,101.61,100.76,101.52,99.96,101.7,100.62,100.84,101.03,102.89,100.25,101.8,100.61,100.81,101.54,100.64,99.81,99.72,99.51,101.76,100.93,100.19,99.94,100.43,100.6,100.5,100.5,99.9
01.62,Brinza,Брынза,Feta cheese,Бринза,100.0,100.17,100.64,100.25,98.79,100.44,100.27,102.26,100.91,101.44,100.0,100.0,99.75,100.25,100.0,101.11,100.58,100.54,100.43,101.09,100.11,101.5,100.11,100.0,100.0,101.3,99.9,100.4
01.63,Tvorog,Творог,Cottage cheese,Творог,100.11,100.62,100.44,100.08,100.77,102.63,99.79,100.52,101.02,100.35,100.4,101.01,100.01,101.18,99.94,100.91,100.76,100.13,99.38,100.11,99.9,100.3,100.25,100.09,100.4,101.0,100.1,100.9
01.64,Tvorogli siroklar va sirok massasi,Сырки творожные и сырковая масса,Curd cheese and curd mass,Творогли сироклар ва сирок массаси,100.0,99.76,99.95,101.54,100.09,99.9,100.34,100.18,100.74,104.06,100.53,101.05,100.25,102.15,99.9,100.26,100.51,99.34,99.6,99.7,100.51,101.81,100.02,100.95,100.2,100.8,101.4,102.3
01.65,Tayoqcha shaklidagi pishloqlar,Сырные палочки,Cheese sticks,Таёқча шаклидаги пишлоқлар,99.58,100.09,100.0,100.8,100.11,99.91,100.08,100.24,100.91,102.66,101.24,100.0,100.06,100.21,100.41,101.67,101.15,100.97,101.72,98.84,99.86,99.74,100.57,100.1,100.1,100.6,101.4,101.0
01.66,Smetana,Сметана,Sour cream,Сметана,100.0,101.14,100.48,100.89,99.88,100.75,99.4,100.05,100.5,101.99,100.69,100.92,100.88,100.16,100.22,100.73,100.4,100.09,99.46,100.46,100.75,101.1,99.22,100.83,100.7,100.9,101.8,100.4
01.67,"Kefir, prostokvasha va boshqalar","Кефир, пpостокваша и т.п.","Kefir, sour milk, etc.","Кефир, простокваша ва бошқалар",100.0,100.14,102.29,100.39,99.39,102.18,100.72,99.88,100.38,100.53,100.43,100.24,100.33,101.38,100.07,100.95,100.13,100.32,99.53,100.53,100.19,100.55,100.89,100.2,100.5,100.5,101.9,99.9
01.68,Yogurt,Йогурт,Yoghurt,Йогурт,100.0,100.42,100.42,100.93,102.99,100.91,99.79,100.21,99.97,100.25,102.03,101.35,100.19,101.84,100.47,100.84,100.75,100.36,99.99,100.6,99.99,99.89,99.59,99.88,100.1,100.7,102.2,100.6
01.69,Suzma,Сузьма,Suzma,Сузма,100.0,99.97,100.57,100.03,98.56,104.84,98.5,99.09,100.77,100.0,98.69,100.26,99.9,99.13,100.0,100.0,100.0,100.0,100.0,100.0,101.06,101.71,100.81,100.18,100.7,100.8,101.5,100.0
01.70,Qurt,Курт,Kurt,Қурт,100.74,100.0,107.58,100.38,99.82,99.8,100.19,100.51,101.59,98.96,99.0,100.38,101.93,100.0,100.45,100.0,100.88,100.05,100.01,101.43,100.48,100.85,100.89,99.94,101.0,100.3,101.3,101.6
01.71,Tovuq tuxumlari,Яйца куриные,Chicken eggs,Товуқ тухумлари,103.28,98.18,97.5,89.14,87.36,98.41,98.02,103.07,102.49,101.02,101.91,118.72,88.05,85.91,100.08,96.14,96.75,104.28,95.13,103.31,105.39,104.52,102.72,103.47,100.3,101.1,102.0,95.4
01.72,Paxta moyi,Масло хлопковое,Cottonseed oil,Пахта мойи,98.37,97.56,98.06,99.08,95.99,99.73,101.7,103.11,103.59,102.97,104.0,108.81,101.76,100.62,101.0,102.24,103.62,101.32,100.5,100.94,100.34,101.39,100.76,100.6,100.1,100.5,101.1,100.4
01.73,Kungaboqar moyi,Масло подсолнечное,Sunflower oil,Кунгабоқар мойи,98.2,98.99,98.14,100.39,100.59,99.7,100.53,101.33,103.03,102.93,102.76,106.43,102.65,100.32,100.06,103.36,104.08,99.51,100.51,100.09,100.56,100.89,100.94,99.76,100.4,100.3,101.1,100.5
01.74,Sariyogʻ,Масло сливочное,Butter,Сариёғ,100.28,100.26,100.36,100.27,99.99,100.36,99.97,100.62,100.63,101.42,102.32,100.51,100.94,100.57,101.7,101.56,100.5,100.78,100.6,100.26,99.97,100.77,100.44,100.98,100.5,100.7,100.0,100.4
01.75,Margarin,Маргарин,Margarine,Маргарин,100.41,99.94,100.3,100.2,99.88,100.31,99.28,100.4,100.38,100.24,101.08,101.34,100.25,100.05,100.88,101.16,100.17,99.52,99.8,100.49,99.6,99.64,100.39,99.22,100.2,100.6,100.0,99.8
