Code,Klassifikator,Klassifikator_ru,Klassifikator_en,Klassifikator_uzc,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
1700,O‘zbekiston Respublikasi,Республика Узбекистан,Republic of Uzbekistan,Ўзбекистон Республикаси,1673977.0,1680376.0,1676706.0,1710589.0,1739823.0,1781286.0,1850593.0,2203217.0,2245886.0,1662038.5,1645692.0,1668920.0,1699269.0,1741205.0,1752465.0
1735,Qoraqalpog‘iston Respublikasi,Республика Каракалпакстан,Republic of Karakalpakstan,Қорақалпоғистон Республикаси,111690.0,105851.0,105916.0,101761.0,109987.0,111687.0,113462.0,125954.0,126924.0,106055.0,106492.0,109534.0,111529.0,113378.0,116400.0
1735401,Nukus shahri,Город Нукус,Nukus city,Нукус шаҳри,18712.0,16118.0,16318.0,16554.0,17002.0,17434.0,18467.0,18943.0,19938.0,19130.0,19122.0,20996.0,21405.0,21660.0,21978.0
1735411,Taxiatosh sh.,Тахиаташский город,Taxiatosh city,Тахиатош ш.,4214.0,3204.0,3218.0,2524.0,2524.0,2549.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1735204,Amudaryo tumani,Амударьинский район,Amudarya district,Aмударё тумани,11946.0,11071.0,11167.0,12061.0,12516.0,12622.0,13678.0,15109.0,13650.0,12414.0,12427.0,13125.0,13302.0,13430.0,13588.0
1735207,Beruniy tumani,Берунийский район,Beruniy  district,Беруний тумани,11135.0,10485.0,9904.0,10985.0,11506.0,11634.0,12098.0,13650.0,13928.0,9379.0,9395.0,9770.0,10008.0,10194.0,10308.0
1735209,Bo‘zatov tumani,Бозатауский район,Bozatau district,Бўзатов тумани,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,849.0,849.0,847.0,849.0,851.0,875.0
1735211,Qorao‘zak tumani,Караузякский район,Karauzak district,Қораўзак тумани,2646.0,2706.0,2747.0,2799.0,3019.0,3093.0,3049.0,3346.0,3414.0,2889.0,2887.0,2933.0,2990.0,3048.0,3074.0
1735212,Kegeyli tumani,Кегейлийский район,Kegeyli district,Кегейли тумани,4400.0,5087.0,5121.0,4571.0,5009.0,5077.0,4932.0,5546.0,5687.0,4270.0,4262.0,4333.0,4380.0,4437.0,4564.0
1735215,Qo‘ng‘irot tumani,Кунградский район,Kungrad district,Қўнғирот тумани,9263.0,8923.0,8474.0,7629.0,9134.0,9146.0,7947.0,9207.0,9459.0,6843.0,6931.0,7453.0,7588.0,7717.0,8785.0
1735218,Qanliko‘l tumani,Канлыкульский район,Kanlykul district,Қанликўл тумани,2113.0,2022.0,2046.0,1775.0,2158.0,2212.0,2131.0,2390.0,2561.0,2595.0,2672.0,2609.0,2702.0,2823.0,2905.0
1735222,Mo‘ynoq tumani,Муйнакский район,Muynak district,Мўйноқ тумани,1177.0,1390.0,1390.0,1281.0,1422.0,1482.0,1288.0,1292.0,1372.0,1372.0,1373.0,1478.0,1544.0,1570.0,1612.0
1735225,Nukus tumani,Нукусский район,Nukus district,Нукус тумани,3219.0,2956.0,3452.0,2948.0,3601.0,3696.0,3882.0,4879.0,5194.0,3103.0,3104.0,3250.0,3328.0,3471.0,3643.0
1735228,Taxiatosh tumani,Тахиаташский район,Takhiatash district,Тахиатош тумани,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3878.0,3669.0,3808.0,3888.0,3892.0,4047.0,4209.0
1735230,Taxtako‘pir tumani,Тахтакупырский район,Takhtakupyr district,Тахтакўпир тумани,3937.0,3645.0,3649.0,3666.0,3933.0,3943.0,3810.0,3820.0,3837.0,2326.0,2326.0,2331.0,2367.0,2379.0,2397.0
1735233,To‘rtko‘l tumani,Турткульский район,Turtkul district,Тўрткўл тумани,12043.0,11120.0,11215.0,9513.0,10674.0,10923.0,11088.0,11497.0,11645.0,10618.0,10618.0,10917.0,11140.0,11333.0,11575.0
1735236,Xo‘jayli tumani,Ходжейлийский район,Khojeyli district,Хўжайли тумани,9221.0,7906.0,7916.0,7745.0,8679.0,8854.0,10820.0,12411.0,8119.0,6800.0,6801.0,5675.0,5774.0,5924.0,6012.0
1735240,Chimboy tumani,Чимбайский район,Chimbay district,Чимбой тумани,8282.0,8456.0,8468.0,7787.0,8306.0,8381.0,8557.0,9580.0,9731.0,6336.0,6457.0,6273.0,6380.0,6435.0,6540.0
1735243,Shumanay tumani,Шуманайский район,Shumanai district,Шуманай тумани,2015.0,3538.0,3566.0,2994.0,3450.0,3493.0,3379.0,4286.0,4386.0,2428.0,2428.0,2463.0,2545.0,2594.0,2661.0
1735250,Ellikkala tumani,Элликкалинский район,Ellikkala district,Елликкала тумани,7367.0,7224.0,7265.0,6929.0,7054.0,7148.0,8336.0,9998.0,10125.0,11034.0,11032.0,11193.0,11335.0,11465.0,11674.0
1703,Andijon viloyati,Андижанская область,Andijan region,Aндижон вилояти,46629.0,48143.0,49651.0,51001.0,54236.0,56725.0,59429.0,66832.0,68106.0,63458.0,64924.0,80944.0,107342.0,108971.0,110513.0
1703401,Andijon shahri,Город Андижан,Andijan city,Aндижон шаҳри,3508.0,3243.0,3316.0,3384.0,4444.0,4745.0,4835.0,7474.0,7603.0,6572.0,6821.0,10033.0,12928.0,13343.0,13496.0
1703408,Xonobod shahri,Город Ханабад,Khanabadcity,Хонобод шаҳри,632.0,660.0,903.0,927.0,949.0,956.0,963.0,1016.0,1044.0,949.0,962.0,1280.0,1328.0,1356.0,1357.0
1703202,Oltinko‘l tumani,Алтынкульский район,Altynkul  district,Олтинкўл тумани,2406.0,2542.0,2643.0,2721.0,2974.0,3237.0,3739.0,4699.0,4751.0,4609.0,4796.0,6504.0,5866.0,5975.0,5992.0
