Code,Klassifikator,Klassifikator_ru,Klassifikator_en,Klassifikator_uzc,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
1700,O‘zbekiston Respublikasi,Республика Узбекистан,Republic of Uzbekistan,Ўзбекистон Республикаси,573.3,769.1,975.5,1247.0,1586.4,1969.5,2608.0,3102.0,3642.6,4921.4,4824.9,7776.2,11456.7,16481.6,183748.1
1735,Qoraqalpog‘iston Respublikasi,Республика Каракалпакстан,Republic of Karakalpakstan,Қорақалпоғистон Республикаси,11.4,15.9,18.2,37.4,46.2,59.7,81.6,103.0,127.7,149.7,163.4,172.3,247.3,364.5,11321.9
1703,Andijon viloyati,Андижанская область,Andijan region,Aндижон вилояти,23.6,24.7,33.0,43.5,52.5,63.9,92.8,109.5,119.5,157.7,187.8,231.4,310.3,399.4,12808.9
1706,Buxoro viloyati,Бухарская область,Bukhara region,Бухоро вилояти,33.3,47.4,67.3,99.5,143.5,191.6,236.0,204.0,253.3,317.2,334.1,410.9,554.3,732.9,10060.5
1708,Jizzax viloyati,Джизакская область,Jizzakh region,Жиззах вилояти,13.8,16.0,19.1,28.5,35.0,42.1,59.5,72.1,88.3,136.1,116.7,186.7,249.0,328.2,5679.4
1710,Qashqadaryo viloyati,Кашкадарьинская область,Kashkadarya region,Қашқадарё вилояти,24.7,32.9,43.8,70.3,98.9,115.5,146.8,169.6,172.4,250.6,281.9,336.6,446.4,560.3,17692.7
1712,Navoiy viloyati,Навоийская область,Navoi region,Навоий вилояти,36.0,44.1,50.1,57.4,74.4,85.5,103.7,125.3,135.4,168.6,161.9,252.3,359.8,500.3,5352.6
1714,Namangan viloyati,Наманганская область,Namangan region,Наманган вилояти,23.5,24.8,30.0,33.4,42.5,50.7,67.9,80.3,102.6,149.6,169.9,217.0,352.8,559.9,18464.2
1718,Samarqand viloyati,Самаркандская область,Samarkand region,Самарқанд вилояти,38.1,58.0,84.1,79.6,103.6,126.2,150.6,178.3,240.5,360.1,351.0,582.3,844.4,1224.6,19654.5
1722,Surxondaryo viloyati,Сурхандарьинская область,Surkhandarya region,Сурхондарё вилояти,24.3,32.9,44.0,52.8,74.3,92.2,123.4,149.6,172.8,217.7,195.8,287.2,387.8,485.6,8366.0
1724,Sirdaryo viloyati,Сырдарьинская область,Syrdarya region,Сирдарё вилояти,8.0,9.8,10.3,12.8,17.5,20.9,29.5,39.6,43.8,72.8,63.9,84.7,130.2,179.2,3674.4
1727,Toshkent viloyati,Ташкентская область,Tashkent region,Тошкент вилояти,72.7,95.6,120.4,158.3,188.6,217.7,292.3,348.4,383.3,518.2,499.8,714.9,1016.1,1372.8,12890.8
1730,Farg‘ona  viloyati,Ферганская область,Fergana region,Фарғона вилояти,48.5,63.5,78.2,91.1,116.5,140.3,170.9,208.0,222.7,267.1,292.2,380.2,496.7,652.2,18814.8
1733,Xorazm viloyati,Хорезмская область,Khorezm region,Хоразм вилояти,11.0,16.5,19.9,27.7,28.4,38.6,53.6,68.8,74.2,108.9,90.6,158.2,267.1,386.4,10545.0
1726,Toshkent shahri,город Ташкент,Tashkent city,Тошкент шаҳри,204.5,287.1,357.3,454.6,564.6,724.6,999.4,1245.5,1506.0,2047.1,1915.7,3761.4,5794.5,8735.5,28422.4
