Code,Klassifikator,Klassifikator_ru,Klassifikator_en,Klassifikator_uzc,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
7,Mashinalar va transport asbob-uskunalari,Машины и транспортное оборудование,Machines and transport equipment,Машиналар ва транспорт асбоб-ускуналари,3559.9,4439.2,5005.2,5017.7,4729.2,4437.7,4518.8,4517.0,7668.5,9568.6,7954.4,8260.3,9695.7,14935.2,13548.6
8,Turli xil tayyor buyumlar,Различные готовые изделия,Various finished products,Турли хил тайёр буюмлар,309.3,366.1,425.9,445.9,539.9,445.6,454.5,552.4,773.5,1505.7,1309.3,1305.8,1330.9,1489.8,1482.5
9,Boshqa tovarlar,"Товары и операции, не включенные в другие категории МСТК",Other goods,Бошқа товарлар,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,20.5,57.4,37.7,11.6,62.9,90.9,46.4
99,Xizmatlar,Услуги,Services,Хизматлар,490.4,561.5,736.4,949.6,1120.2,954.1,809.2,1977.2,2127.0,2425.9,1221.4,1767.3,2547.5,3084.3,4678.5
1,Ichimliklar va tamaki,Напитки и табак,Beverages and tobacco,Ичимликлар ва тамаки,47.3,41.0,49.8,53.2,41.4,43.5,45.2,35.2,24.0,44.0,49.3,89.9,139.2,191.6,251.3
6,Asosan material turiga qarab klassifikatsiyalangan sanoat tovarlari,"Промышленные товары, классифицированные главным образом по виду материала",Industrial goods,Асосан материал турига қараб классификацияланган саноат товарлари,1449.7,1644.5,2090.1,2568.0,2427.4,1919.0,1775.2,2325.9,3461.2,4147.9,3581.3,4706.5,5746.9,6322.8,6055.1
5,Kimyoviy vositalar va boshqa toifalarga kiritilmagan shunga o‘xshash mahsulotlar,"Химические вещества и аналогичная продукция, не включенные в другие категории",Chemicals and similar products,Кимёвий воситалар ва бошқа тоифаларга киритилмаган шунга ўхшаш маҳсулотлар,970.2,1096.9,1334.0,1487.3,1727.9,1691.4,1717.2,1695.7,2125.9,2686.7,2881.1,3734.3,4372.2,4864.5,4688.0
4,"Hayvonlar va usimliklar moylari (yoglari), yoglar va mumlar","Животные и растительные масла, жиры и воски","Animal and vegetable oils, fats and wax","Ҳайвонлар ва ўсимликлар мойлари (ёғлари), ёғлар ва мумлар",154.5,201.3,241.3,216.4,222.8,219.3,224.6,160.1,211.6,279.6,296.8,411.0,400.9,425.4,373.2
2,"Nooziq-ovqat xomashyo, yokilg‘idan tashqari","Сырье непродовольственное, кроме топлива","Non-food raw materials, except fuel","Ноозиқ-овқат хомашё, ёқилғидан ташқари",257.3,308.0,260.8,275.8,168.6,174.4,263.7,315.7,803.8,1026.6,864.4,1154.7,1283.6,1125.3,1195.7
3,"Mineral yoqilg‘i, yog‘lash moylari va shunga o‘xshash materiallar","Минеральное топливо, смазочные масла и аналогичные материалы","Mineral fuels, lubricating oils and similar materials","Минерал ёқилғи, ёғлаш мойлари ва шунга ўхшаш материаллар",549.4,796.8,752.1,999.3,865.5,725.0,589.0,742.1,879.5,940.6,1106.9,1556.7,1795.1,2633.6,3953.1
0,Oziq-ovqat mahsulotlari va tirik hayvonlar,Пищевые продукты и живые животные,Food and live animals,Озиқ-овқат маҳсулотлари ва тирик ҳайвонлар,476.6,631.0,758.2,1052.9,1240.2,1314.2,1144.6,1049.0,1327.4,1608.5,1851.3,2509.5,3392.9,3495.7,3695.8
