Code,Klassifikator,Klassifikator_ru,Klassifikator_en,Klassifikator_uzc,2024-М01,2024-М02,2024-М03,2024-М04,2024-М05,2024-М06,2024-М07,2024-М08,2024-М09,2024-М10,2024-М11,2024-М12,2025-М01,2025-М02,2025-М03,2025-М04,2025-М05,2025-М06,2025-М07,2025-М08,2025-М09,2025-М10,2025-М11,2025-М12,2026-М01,2026-М02,2026-М03,2026-М04
01.15,"Bulochka, bublik va boshqa yogʻli mahsulotlar","Булочки, бублики и другие сдобные изделия","Buns, bagels, and other pastry items","Булочка, бублик ва бошқа ёғли маҳсулотлар",100.0,100.03,100.16,98.95,100.25,99.93,99.87,100.15,100.77,102.58,99.93,100.34,100.14,100.4,100.44,100.12,100.39,100.0,99.44,101.18,99.7,101.09,100.65,101.07,100.4,100.2,101.5,99.8
01.16,"Suxari (qoq non), qarsillama non, galeta","Сухари, хрустящие хлебцы, галеты","Rusks, crispbread, crackers","Сухари (қоқ нон), қарсиллама нон, галета",99.45,100.36,100.37,100.4,100.18,100.03,100.09,99.68,100.15,102.1,99.8,99.91,100.48,100.7,101.15,100.43,100.61,100.02,99.0,99.99,100.29,100.05,100.6,100.91,100.4,100.6,100.1,100.2
01.16.1,"Pirojki, ponchik (goʻshtli pirojkidan tashqari)","Пирожки, пончики (кроме пирожков с мясом)",Pirozhki and doughnuts (excluding meat pirozhki),"Пирожки, пончик (гўштли пирожкидан ташқари)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.5,100.0,100.0,102.8
01.17,Pechenye,Печенье,Cookies,Печене,99.86,101.7,99.6,100.1,100.24,101.09,100.49,100.4,101.91,100.6,99.96,99.48,100.4,99.71,100.24,100.55,100.71,100.36,99.56,99.8,100.57,100.18,100.38,100.19,100.0,100.5,100.6,100.1
01.18,Vafli,Вафли,Wafers,Вафли,99.92,100.02,100.48,99.99,100.65,100.07,100.1,100.07,100.34,101.18,101.14,100.6,99.98,100.52,100.25,100.88,100.56,100.05,100.28,100.25,100.85,100.0,99.76,101.43,100.2,100.6,100.5,99.9
01.19,Pryaniklar,Пряники,Gingerbread,Пряниклар,99.63,98.64,100.0,100.75,100.0,100.35,99.96,100.99,101.42,101.02,102.54,100.2,99.37,100.66,100.52,100.91,100.0,100.63,100.34,100.45,99.82,100.14,100.0,100.31,100.3,100.4,101.6,100.4
01.20,Tortlar,Торты,Cakes,Тортлар,99.78,100.54,100.18,100.46,99.69,101.35,99.79,100.64,100.2,100.88,103.0,99.43,101.39,100.57,100.34,99.87,100.74,100.31,100.24,100.56,100.14,100.66,100.8,100.25,101.5,100.3,101.1,100.2
01.21,Turli xil pirojniylar,Пирожные разных видов,Pastries of various types,Турли хил пирожнийлар,100.13,101.03,100.7,100.09,100.06,100.35,100.11,100.04,101.4,101.03,100.46,101.08,100.8,100.63,100.16,100.76,99.21,100.31,100.37,100.84,99.6,101.26,100.58,100.96,100.6,101.0,100.4,100.5
01.22,Kekslar,Кексы,Cupcakes,Кекслар,99.47,100.96,98.99,100.18,99.1,99.98,100.5,100.32,100.87,100.75,101.94,101.47,100.44,99.81,100.24,100.2,100.18,100.61,101.32,100.18,99.99,102.4,100.35,100.25,100.5,100.9,101.4,100.8
01.23,Korjiklar,Коржики,Biscuits,Коржиклар,100.0,100.72,101.33,102.84,100.0,100.0,100.0,102.31,100.0,100.0,100.0,100.0,100.0,100.0,100.72,101.0,100.0,101.5,100.0,100.0,100.0,100.0,100.0,100.67,0.0,0.0,0.0,0.0
01.24,Chak chak,Чак чак,Chak-chak,Чак чак,101.59,100.0,100.34,100.66,100.0,100.31,100.52,100.0,100.0,100.31,101.18,100.56,100.0,100.54,100.97,101.21,100.0,100.0,100.87,100.87,100.0,100.0,100.81,99.39,102.0,100.0,100.2,100.0
01.25,"Tayyor nonushtalar shaklidagi boshoqli donlar (""quruq nonushtalar"")","Зерна злаков в виде готовых завтраков (""сухие завтраки"")","Ready-to-eat cereal grains (""breakfast cereals"")","Тайёр нонушталар шаклидаги бошоқли донлар (""қуруқ нонушталар"")",100.2,99.74,98.63,100.02,99.58,99.87,100.85,100.14,101.66,101.03,100.62,101.3,99.56,101.23,99.64,100.04,99.85,99.91,100.4,100.34,100.04,100.33,100.02,100.84,100.2,99.9,100.6,99.8
01.26,Vermishel,Вермишель,Vermicelli,Вермишел,99.79,100.38,100.02,100.0,100.01,99.95,100.46,102.86,100.21,100.64,101.39,100.36,101.45,98.96,100.2,100.19,100.88,100.5,100.78,99.78,99.38,101.45,99.59,100.09,100.5,100.2,100.3,100.0
01.27,Ugra (shu jumladan lagʻmon uchun),Лапша (в том числе для лагмана),Noodles (including for lagman),Угра (шу жумладан лағмон учун),99.23,99.97,100.11,100.07,99.67,99.96,100.59,102.95,100.55,99.9,100.99,99.49,100.51,98.65,100.72,100.0,101.65,100.86,99.57,99.92,100.73,99.93,100.62,100.82,100.0,100.1,100.0,100.1
01.28,"Makaronlar, spagetti","Макароны, спагетти","Pasta, spaghetti","Макаронлар, спагетти",99.54,99.96,98.41,99.97,102.4,101.83,100.0,100.72,100.25,101.6,99.82,100.88,99.64,100.16,100.64,99.7,100.33,99.45,101.27,100.73,100.19,99.82,100.71,99.85,99.8,101.1,99.9,100.3
01.29,"Shakldor mahsulotlar (chigʻanoqlar, yulduzchalar va shu kabilar)","Фигурные изделия (ракушки, звездочки и аналогичные)","Shaped products (shells, stars and similar)","Шаклдор маҳсулотлар (чиғаноқлар, юлдузчалар ва шу кабилар)",100.3,100.76,101.3,99.57,104.81,100.01,100.51,101.14,100.1,100.16,98.87,100.65,100.47,99.46,100.68,100.3,100.46,99.61,100.3,100.04,101.55,100.33,98.97,99.91,100.8,101.2,101.2,100.5
01.30,"Chuchvaralar va shu kabi mahsulotlar, xom","Пельмени и аналогичные изделия, сырые","Dumplings and similar products, raw","Чучваралар ва шу каби маҳсулотлар, хом",100.0,99.9,100.27,102.0,99.66,100.34,98.88,100.37,101.4,100.41,100.47,100.2,100.19,100.42,100.84,100.35,100.13,99.78,99.65,99.88,101.14,100.16,100.95,100.59,100.6,101.1,100.5,100.2
01.31,Boshqa toifalarga kiritilmagan makaron mahsulotlari (tez tayyorlanadigan ugra),"Прочие макаронные изделия, не отнесенные к другим категориям",Other noodle products not elsewhere classified,Бошқа тоифаларга киритилмаган макарон маҳсулотлари (тез тайёрланадиган угра),100.42,100.97,97.41,100.37,100.13,100.22,99.83,102.93,100.57,100.15,102.66,100.17,100.43,100.32,100.73,100.19,100.28,100.39,101.58,99.76,100.12,100.34,100.11,100.86,100.1,100.5,100.1,100.1
01.32,Pop-korn,Поп-корн,Popcorn,Поп-корн,99.4,99.98,100.56,97.76,97.92,100.0,100.0,100.0,100.08,106.59,100.03,100.0,100.0,100.92,97.59,101.72,100.0,100.0,100.0,100.0,100.94,100.85,100.8,100.0,100.0,100.0,100.0,100.0
01.33,Non-bulka mahsulotlarini tayyorlash uchun aralashmalar va xamir,Смеси и тесто для приготовления хлебобулочных изделий,Mixes and dough for bakery products,Нон-булка маҳсулотларини тайёрлаш учун аралашмалар ва хамир,99.96,99.98,101.8,100.22,100.3,99.6,99.99,100.34,100.41,100.16,100.29,99.88,100.69,101.08,100.46,100.13,100.13,99.85,100.17,99.62,100.95,101.41,100.22,100.14,100.7,100.1,100.6,100.2
01.34,Mol goʻshti (suyaksiz goʻshtidan tashqari),Говядина (кроме бескостного мяса),Beef (except boneless meat),Мол гўшти (суяксиз гўштидан ташқари),100.26,99.61,99.84,100.23,100.32,100.65,102.8,106.25,103.19,100.62,100.66,100.52,100.54,102.78,109.29,101.62,100.38,100.77,102.22,100.25,101.98,101.9,100.39,100.67,101.0,101.7,101.7,103.0
01.35,Suyaksiz mol goʻshti,Говядина бескостная,Boneless beef,Суяксиз мол гўшти,99.78,99.44,100.21,101.04,101.16,101.01,102.86,104.49,101.66,100.73,100.51,101.56,100.54,102.79,107.84,101.75,101.12,101.08,102.17,101.28,102.23,102.06,100.49,100.66,100.9,101.9,102.0,102.8
01.36,Qoʻy goʻshti,Баранина,Mutton,Қўй гўшти,99.76,99.32,99.88,100.24,101.24,100.94,103.07,105.64,102.7,101.67,101.38,100.59,100.82,102.19,109.48,102.22,100.78,100.64,102.59,102.1,101.88,101.61,101.29,100.9,101.7,102.6,100.9,103.1
01.37,Choʻchqa goʻshti,Свинина,Pork,Чўчқа гўшти,101.54,100.0,100.0,100.0,100.0,100.0,100.0,102.86,100.0,98.19,102.0,100.1,99.74,101.39,102.74,100.0,100.0,100.0,101.33,101.42,101.76,101.63,101.48,100.74,0.0,0.0,0.0,0.0
01.38,Parranda goʻshti (butun tana),Мясо птицы (тушка),Poultry meat (whole carcass),Парранда гўшти (бутун тана),103.71,98.46,98.21,101.12,98.52,99.81,99.21,100.67,99.89,102.88,98.89,100.36,100.34,100.85,99.14,99.47,99.13,103.9,100.7,101.45,100.73,98.49,99.12,101.12,101.4,100.8,98.8,98.4
01.39,"Tovuq boldiri, son va tovuqning boshqa qismlari","Голень куриная, окорочка и другие части курицы","Chicken drumsticks, leg quarters, and other chicken parts","Товуқ болдири, сон ва товуқнинг бошқа қисмлари",102.94,97.56,100.78,100.21,98.37,100.0,99.23,100.7,99.94,100.79,99.44,99.91,100.0,99.73,100.35,100.34,99.78,101.64,100.49,102.54,101.48,99.72,98.17,100.49,101.4,100.8,99.3,99.7
01.40,"Qiyma (yogʻli, yarim yogʻli)","Мясной фарш (жирный, полужирный)","Meat mince (fatty, semi-fatty)","Қийма (ёғли, ярим ёғли)",100.0,100.0,101.0,99.87,99.0,100.59,103.05,102.43,101.58,100.38,100.0,100.78,100.52,101.16,105.18,101.92,100.38,100.92,101.59,100.13,102.31,101.86,101.31,100.58,101.0,100.9,101.3,102.5
01.41,"Yangi soʻyilgan, sovitilgan yoki muzlatilgan, quritilgan, tuzlangan, namakobga solingan  yoki dudlangan mol va qoʻy jigari","Печень говяжья, баранья, парная, охлажденная или мороженая, сушеная, соленая, в рассоле  или копченая","Beef/lamb liver (fresh, chilled or frozen, dried, salted, brined or smoked)","Янги сўйилган, совитилган ёки музлатилган, қуритилган, тузланган, намакобга солинган  ёки дудланган мол ва қўй жигари",99.22,100.24,100.82,104.24,100.0,100.63,101.48,101.11,100.0,100.83,100.0,100.65,100.23,100.0,103.27,102.33,101.29,102.35,101.85,100.0,99.61,102.93,100.0,101.18,102.3,100.0,101.0,101.6
01.42,"Yangi soʻyilgan, sovitilgan yoki muzlatilgan, quritilgan, tuzlangan, namakobga solingan  yoki dudlangan mol oyoqlari","Ножки говяжьи, парные, охлажденные или мороженые, сушеные, соленые, в рассоле  или копченые","Beef feet (fresh, chilled or frozen, dried, salted, brined or smoked)","Янги сўйилган, совитилган ёки музлатилган, қуритилган, тузланган, намакобга солинган  ёки дудланган мол оёқлари",101.06,98.43,99.38,100.39,100.0,99.45,100.0,100.0,100.0,102.9,103.97,101.8,100.0,100.0,104.67,101.95,100.0,101.29,100.0,100.0,100.0,102.55,100.84,101.95,101.4,102.8,101.4,100.9
01.43,"Yangi soʻyilgan, sovitilgan yoki muzlatilgan, quritilgan, tuzlangan, namakobga solingan  yoki dudlangan til","Язык, парной, охлажденный или мороженый, сушеный, соленый, в рассоле  или копченый","Tongue (fresh, chilled or frozen, dried, salted, brined or smoked)","Янги сўйилган, совитилган ёки музлатилган, қуритилган, тузланган, намакобга солинган  ёки дудланган тил",100.28,100.87,100.0,100.68,100.0,100.0,100.0,101.0,103.12,102.09,101.43,100.74,103.49,101.89,103.83,101.9,99.9,100.0,98.54,100.69,101.4,102.17,101.07,101.45,101.6,101.4,101.3,101.7
01.44,Pishirilgan kolbasa,Колбаса вареная,Cooked sausage,Пиширилган колбаса,100.88,100.13,102.19,99.5,100.46,102.95,100.61,100.1,100.91,100.18,100.5,100.98,99.84,100.97,101.28,100.23,100.76,100.47,100.63,101.62,100.4,100.18,101.41,100.0,100.3,100.8,101.0,101.8
01.45,"Sosiskalar, sardelkalar","Сосиски, сардельки","Sausages, frankfurters","Сосискалар, сарделкалар",99.78,99.89,100.79,100.31,100.26,101.91,100.26,100.02,100.38,101.4,100.37,101.33,99.92,101.47,100.91,100.37,99.96,100.04,101.31,100.58,101.04,100.22,100.78,99.81,100.5,100.3,100.9,102.0
01.46,Dudlangan va yarim dudlangan kolbasa,Колбаса копченая и полукопченая,Smoked and semi-smoked sausage,Дудланган ва ярим дудланган колбаса,100.32,100.08,100.63,100.51,100.26,102.36,100.59,100.04,100.03,101.18,100.13,101.88,99.81,100.82,102.3,100.2,100.15,100.16,100.83,100.13,100.08,100.21,100.48,100.13,100.5,100.8,101.0,101.8
01.47,Qazi,Казы,Kazi,Қази,100.0,100.0,104.94,101.06,100.78,99.06,100.32,100.0,100.16,100.0,100.47,100.14,100.15,101.89,100.4,100.9,100.0,100.0,100.19,100.63,101.14,101.82,101.38,100.27,100.5,100.1,100.3,100.3
01.48,Konservalangan dimlangan mol goʻshti,Говядина тушеная консервированная,Canned stewed beef,Консерваланган димланган мол гўшти,100.0,100.27,101.62,100.04,99.66,100.96,100.1,100.51,100.1,100.5,100.39,100.3,100.1,100.07,102.02,100.43,100.0,100.0,99.78,101.64,101.33,99.93,100.43,100.9,100.5,100.3,100.3,99.3
01.49,"Tirik, yangi, sovutilgan  baliq","Рыба, живая, свежая, охлажденная","Fish, live, fresh, chilled","Тирик, янги, совутилган  балиқ",99.69,99.25,101.45,102.93,101.64,100.51,100.05,98.93,99.43,101.12,100.97,102.0,101.71,101.09,101.31,101.75,100.0,100.48,100.0,100.0,100.89,99.85,100.55,100.36,101.3,99.8,101.0,101.4
01.50,Muzlatilgan baliq,Рыба мороженая,Frozen fish,Музлатилган балиқ,100.9,101.34,97.49,100.68,100.0,99.84,100.0,100.0,100.39,101.13,100.0,101.08,101.58,100.24,100.28,101.43,100.0,100.0,100.0,100.0,99.79,99.42,101.43,101.82,99.9,99.8,101.5,99.9
01.51,"Quritilgan, tuzlangan, namakobga solingan  yoki dudlangan baliq","Рыба, вяленая, соленая, в рассоле или копченая","Fish, dried, salted, in brine or smoked","Қуритилган, тузланган, намакобга солинган  ёки дудланган балиқ",100.42,101.9,101.32,101.75,99.78,98.35,102.78,100.31,100.95,100.03,99.78,102.76,102.0,100.42,100.4,100.2,100.63,100.28,99.5,100.81,99.8,99.57,99.97,99.72,100.9,100.0,100.4,99.7
01.52,Moyga solingan sardinalar,Сардины в масле,Sardines in oil,Мойга солинган сардиналар,100.54,100.21,101.08,99.9,99.98,101.56,101.39,100.02,99.92,101.11,98.7,104.58,99.82,100.75,100.85,100.71,99.87,100.7,98.61,100.58,101.65,100.49,99.39,101.08,99.9,100.5,101.7,100.2
01.53,Moyga solingan shprotlar,Шпроты в масле,Sprats in oil,Мойга солинган шпротлар,100.0,99.51,99.13,99.52,100.25,99.27,103.02,100.17,100.04,104.88,102.21,100.25,100.02,99.73,99.12,101.57,100.13,101.02,100.38,99.76,99.46,100.36,100.06,102.33,100.4,100.8,100.5,100.2
01.54,Pomidor qaylasiga solingan kilka,Килька в томатном соусе,Sprat in tomato sauce,Помидор қайласига солинган килка,100.0,100.07,101.07,100.24,100.68,100.3,103.8,99.99,100.4,101.31,99.97,100.29,100.13,101.51,100.53,99.84,99.85,100.62,100.54,98.83,100.98,100.26,99.91,100.13,100.4,101.0,101.2,100.3
01.55,Xom sut (yangi sogʻilgan),Молоко сырое (свежее),Raw milk (fresh),Хом сут (янги соғилган),100.0,98.09,103.41,103.09,96.17,98.72,99.34,100.67,100.0,103.67,99.93,101.26,101.06,100.0,100.46,98.64,100.0,100.0,100.0,101.06,101.06,101.64,101.22,100.0,100.8,100.5,100.7,100.8
01.56,Pasterizatsiya qilingan sut,Молоко пастеризованное,Pasteurized milk,Пастеризация қилинган сут,100.0,99.43,100.76,100.79,100.13,99.66,100.78,99.87,100.1,100.15,101.14,102.4,100.55,100.88,100.49,100.99,100.09,100.93,100.14,99.91,99.3,100.09,100.31,101.2,100.2,100.1,99.9,100.0
01.57,Qaymoq,Каймак,Sweat Cream,Қаймоқ,100.0,100.68,100.13,100.74,97.82,100.13,100.02,100.95,100.79,101.68,101.45,100.06,100.73,101.19,100.05,100.44,100.47,100.11,99.48,100.12,99.84,101.02,100.15,101.02,100.8,99.8,100.7,99.3
01.58,Quyultirilgan sut,Молоко сгущенное,Condensed milk,Қуюлтирилган сут,100.0,99.7,100.95,100.53,100.08,100.15,100.57,100.73,101.18,100.04,100.66,100.35,101.41,100.29,100.36,100.4,99.66,100.13,100.59,99.84,99.6,100.71,100.13,99.6,100.1,100.2,100.0,100.1
01.59,Quruq qaymoq,Сливки сухие,Dry cream,Қуруқ қаймоқ,100.0,100.0,100.73,102.14,100.0,99.75,99.35,100.54,100.0,101.41,100.17,100.0,102.24,100.08,99.0,99.82,100.15,100.69,100.0,100.0,100.0,100.0,100.0,100.78,100.5,100.0,100.0,100.1
01.60,Qattiq pishloqlar,Сыры твердые,Hard cheeses,Қаттиқ пишлоқлар,100.0,100.41,99.68,100.86,99.85,102.58,100.38,99.91,100.62,100.82,99.67,100.21,100.27,99.74,101.21,100.38,101.15,99.56,100.53,100.01,101.96,100.2,99.5,100.6,100.3,99.1,101.4,99.7
01.61,"Yumshoq pishloqlar, kolbasa shaklidagi pishloq","Сыры плавленые, колбасный сыр","Processed cheeses, sausage cheese","Юмшоқ пишлоқлар, колбаса шаклидаги пишлоқ",100.0,101.74,100.44,102.48,99.55,101.36,100.31,100.47,100.11,102.03,101.62,102.01,100.38,100.55,101.72,100.78,99.68,100.06,99.38,100.63,99.71,101.35,99.5,100.55,101.4,100.2,100.2,99.9
01.62,Brinza,Брынза,Feta cheese,Бринза,100.0,100.0,98.37,100.62,100.25,103.91,97.93,100.0,100.31,102.25,103.11,100.0,99.77,100.27,100.55,100.55,99.86,100.26,100.51,101.02,100.22,100.52,100.36,100.21,100.6,100.0,100.3,100.0
01.63,Tvorog,Творог,Cottage cheese,Творог,100.0,100.48,99.44,100.61,100.99,99.62,100.08,100.65,100.39,101.24,101.0,101.24,99.93,101.19,100.6,101.04,100.97,100.76,99.09,100.26,99.54,100.33,100.18,100.2,101.5,100.7,100.1,100.2
01.64,Tvorogli siroklar va sirok massasi,Сырки творожные и сырковая масса,Curd cheese and curd mass,Творогли сироклар ва сирок массаси,100.0,100.08,99.2,104.33,100.09,100.47,99.98,99.93,100.4,100.07,101.76,99.88,100.07,102.6,100.17,99.98,100.69,98.87,99.74,100.15,101.07,101.76,99.03,101.17,100.6,100.1,101.3,100.2
01.65,Tayoqcha shaklidagi pishloqlar,Сырные палочки,Cheese sticks,Таёқча шаклидаги пишлоқлар,101.21,101.46,101.63,101.29,101.12,102.08,101.17,100.19,100.39,97.07,101.1,100.77,101.11,100.81,99.0,101.23,100.82,100.57,101.0,100.69,99.78,99.9,100.13,100.13,100.6,99.5,100.6,100.2
01.66,Smetana,Сметана,Sour cream,Сметана,99.46,101.11,101.04,100.76,100.26,101.32,99.71,100.3,100.18,100.29,100.86,100.6,100.97,100.09,100.68,100.3,100.46,100.92,99.34,100.47,100.06,100.21,99.31,100.67,100.5,100.7,102.2,100.2
01.67,"Kefir, prostokvasha va boshqalar","Кефир, пpостокваша и т.п.","Kefir, sour milk, etc.","Кефир, простокваша ва бошқалар",100.34,99.8,102.96,100.0,99.97,100.84,100.6,100.05,100.5,100.11,100.8,100.32,100.08,101.8,100.28,100.54,99.99,100.81,99.29,100.46,100.0,101.58,100.19,100.12,100.2,100.3,101.7,100.0
01.68,Yogurt,Йогурт,Yoghurt,Йогурт,100.0,100.84,99.76,101.05,102.67,101.24,99.92,100.15,99.98,99.85,101.34,102.25,99.74,101.91,101.92,100.9,100.38,100.15,100.05,100.26,99.75,99.6,99.87,100.16,100.4,100.5,101.6,100.5
01.69,Suzma,Сузьма,Suzma,Сузма,100.27,102.49,99.5,97.34,99.75,101.51,103.38,100.0,100.12,97.45,99.95,100.64,101.27,100.7,98.49,100.44,101.62,99.85,102.36,100.84,101.0,101.49,99.58,100.0,100.7,100.3,101.2,99.2
01.70,Qurt,Курт,Kurt,Қурт,100.43,103.13,102.9,100.82,101.62,101.77,100.83,100.93,100.52,94.04,101.82,101.52,103.18,101.15,98.0,100.33,102.75,99.74,100.82,100.25,99.23,103.44,101.06,100.01,100.7,100.0,100.5,101.1
01.71,Tovuq tuxumlari,Яйца куриные,Chicken eggs,Товуқ тухумлари,103.78,99.13,97.05,86.99,82.53,99.87,96.93,102.97,102.82,102.28,103.97,120.36,82.19,89.37,100.09,97.49,94.91,106.8,95.76,102.66,106.72,104.57,102.68,103.36,100.5,100.3,102.0,95.4
01.72,Paxta moyi,Масло хлопковое,Cottonseed oil,Пахта мойи,98.43,98.11,98.3,97.26,95.13,99.19,101.71,102.66,103.21,106.79,104.82,110.05,101.7,99.87,100.89,102.9,104.74,101.32,101.04,102.0,100.96,100.74,100.53,100.16,100.5,100.1,100.8,100.4
01.73,Kungaboqar moyi,Масло подсолнечное,Sunflower oil,Кунгабоқар мойи,99.63,99.79,97.69,100.22,100.68,100.18,100.77,101.64,101.24,101.2,102.67,106.82,100.77,100.82,100.23,102.94,105.85,100.88,100.82,99.93,100.18,100.57,100.53,99.32,100.4,100.5,101.1,101.5
01.74,Sariyogʻ,Масло сливочное,Butter,Сариёғ,100.0,100.66,100.06,100.14,99.8,100.57,100.11,100.12,100.96,101.79,102.18,100.31,99.86,100.07,100.96,101.18,100.5,101.01,101.5,100.06,99.18,101.7,99.93,101.24,100.6,100.3,100.0,100.1
01.75,Margarin,Маргарин,Margarine,Маргарин,100.0,100.53,101.13,99.58,99.5,101.25,100.29,100.75,101.12,97.07,100.04,101.96,100.38,99.29,100.14,100.51,99.86,99.85,100.65,100.13,100.88,99.29,100.25,100.53,100.2,100.6,100.0,100.0
