Code,Klassifikator,Klassifikator_ru,Klassifikator_en,Klassifikator_uzc,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
1700,O‘zbekiston Respublikasi,Республика Узбекистан,Republic of Uzbekistan,Ўзбекистон Республикаси,1694.8,1855.1,2036.3,2216.5,2399.2,2586.8,2789.5,2793.7,2994.5,3211.9,3311.1,3506.2,3727.1,3930.0,4153.6
1735,Qoraqalpog‘iston Respublikasi,Республика Каракалпакстан,Republic of Karakalpakstan,Қорақалпоғистон Республикаси,31.1,32.9,36.4,39.4,44.7,47.8,52.5,61.4,72.1,86.3,89.3,94.1,99.7,104.0,111.0
1703,Andijon viloyati,Андижанская область,Andijan region,Aндижон вилояти,169.5,180.0,201.2,231.9,253.8,279.0,299.1,303.4,356.1,387.2,400.7,437.6,462.3,484.0,520.9
1706,Buxoro viloyati,Бухарская область,Bukhara region,Бухоро вилояти,115.2,128.2,141.7,157.5,175.3,182.5,197.8,201.0,218.7,229.5,241.7,259.6,283.6,297.7,318.3
1708,Jizzax viloyati,Джизакская область,Jizzakh region,Жиззах вилояти,38.3,43.3,46.2,50.7,55.9,61.3,66.6,67.3,64.7,82.9,87.3,101.0,107.7,115.9,124.0
1710,Qashqadaryo viloyati,Кашкадарьинская область,Kashkadarya region,Қашқадарё вилояти,97.7,112.0,126.3,140.2,150.2,165.9,180.7,183.5,178.1,181.8,187.9,191.8,204.7,219.3,234.2
1712,Navoiy viloyati,Навоийская область,Navoi region,Навоий вилояти,42.7,45.8,51.2,58.3,62.7,68.0,74.2,76.1,84.3,90.1,95.2,100.9,109.3,119.8,131.7
1714,Namangan viloyati,Наманганская область,Namangan region,Наманган вилояти,152.8,167.0,188.1,207.3,227.0,241.1,259.9,261.0,276.6,301.0,313.8,333.9,364.9,394.0,426.6
1718,Samarqand viloyati,Самаркандская область,Samarkand region,Самарқанд вилояти,371.7,409.1,449.5,480.9,514.4,551.1,590.1,590.7,588.0,635.0,643.4,692.6,721.7,761.2,791.9
1722,Surxondaryo viloyati,Сурхандарьинская область,Surkhandarya region,Сурхондарё вилояти,127.6,145.1,159.0,174.9,194.0,217.8,244.8,274.3,312.8,334.0,344.9,364.2,373.4,386.6,408.4
1724,Sirdaryo viloyati,Сырдарьинская область,Syrdarya region,Сирдарё вилояти,28.8,30.9,33.6,36.5,40.2,47.5,51.4,52.0,56.8,59.9,61.4,64.0,66.5,68.6,72.3
1727,Toshkent viloyati,Ташкентская область,Tashkent region,Тошкент вилояти,268.8,285.7,303.1,319.1,339.9,361.8,384.4,351.6,368.5,374.1,377.3,363.9,390.5,408.2,413.6
1730,Farg‘ona  viloyati,Ферганская область,Fergana region,Фарғона вилояти,170.1,189.0,208.0,222.5,238.1,254.6,272.7,255.7,300.8,325.8,339.5,368.9,394.0,417.7,442.0
1733,Xorazm viloyati,Хорезмская область,Khorezm region,Хоразм вилояти,80.5,86.1,92.0,97.3,103.0,108.4,115.3,115.7,117.0,124.3,128.7,133.7,148.8,153.0,158.7
1726,Toshkent shahri,город Ташкент,Tashkent city,Тошкент шаҳри,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
