Code,Klassifikator,Klassifikator_ru,Klassifikator_en,Klassifikator_uzc,2013-M01,2013-M02,2013-M03,2013-M04,2013-M05,2013-M06,2013-M07,2013-M08,2013-M09,2013-M10,2013-M11,2013-M12,2014-M01,2014-M02,2014-M03,2014-M04,2014-M05,2014-M06,2014-M07,2014-M08,2014-M09,2014-M10,2014-M11,2014-M12,2015-M01,2015-M02,2015-M03,2015-M04,2015-M05,2015-M06,2015-M07,2015-M08,2015-M09,2015-M10,2015-M11,2015-M12,2016-M01,2016-M02,2016-M03,2016-M04,2016-M05,2016-M06,2016-M07,2016-M08,2016-M09,2016-M10,2016-M11,2016-M12,2017-M01,2017-M02,2017-M03,2017-M04,2017-M05,2017-M06,2017-M07,2017-M08,2017-M09,2017-M10,2017-M11,2017-M12,2018-M01,2018-M02,2018-M03,2018-M04,2018-M05,2018-M06,2018-M07,2018-M08,2018-M09,2018-M10,2018-M11,2018-M12,2019-M01,2019-M02,2019-M03,2019-M04,2019-M05,2019-M06,2019-M07,2019-M08,2019-M09,2019-M10,2019-M11,2019-M12,2020-M01,2020-M02,2020-M03,2020-M04,2020-M05,2020-M06,2020-M07,2020-M08,2020-M09,2020-M10,2020-M11,2020-M12,2021-M01,2021-M02,2021-M03,2021-M04,2021-M05,2021-M06,2021-M07,2021-M08,2021-M09,2021-M10,2021-M11,2021-M12,2022-M01,2022-M02,2022-M03,2022-M04,2022-M05,2022-M06,2022-M07,2022-M08,2022-M09,2022-M10,2022-M11,2022-M12,2023-M01,2023-M02,2023-M03,2023-M04,2023-M05,2023-M06,2023-M07,2023-M08,2023-M09,2023-M10,2023-M11,2023-M12,2024-M01,2024-M02,2024-M03,2024-M04,2024-M05,2024-M06,2024-M07,2024-M08,2024-M09,2024-M10,2024-M11,2024-M12,2025-M01,2025-M02,2025-M03,2025-M04,2025-M05,2025-M06,2025-M07,2025-M08,2025-M09,2025-M10,2025-M11,2025-M12,2026-M01,2026-M02,2026-M03,2026-M04
001,Guruch,Рис,Rice,Гуруч,2721.0,2699.0,2721.0,2630.0,2643.0,2629.0,2783.0,3050.0,3067.0,3121.0,3105.0,3108.0,3281.0,3374.0,3421.0,3286.0,3195.0,3155.0,3383.0,3658.0,3962.0,4102.0,4000.0,4182.0,4645.0,4935.0,5176.0,5376.0,6157.0,6595.0,6707.0,6707.0,6412.0,4971.0,4412.0,4369.0,4481.0,4519.0,4431.0,4432.0,4500.0,4556.0,4655.0,4569.0,4564.0,4257.0,4035.0,4110.0,4243.0,4183.0,4143.0,4217.0,4288.0,4162.0,4150.0,3967.0,3955.0,3979.0,4190.0,5833.0,6070.0,6414.0,6493.0,6224.0,6621.0,7006.0,8185.0,8279.0,8426.0,8635.0,8699.0,8782.0,8565.0,8588.0,8600.0,8600.0,8600.0,8648.0,8844.0,9074.0,9298.0,9450.0,9088.0,9040.0,8980.0,8986.0,8910.0,8889.0,8889.0,8947.0,8920.0,9050.0,9311.0,9418.0,8865.0,8863.0,8863.0,8865.0,8896.0,8948.0,8990.0,9007.0,9055.0,9068.0,9073.0,9057.0,8905.0,8817.0,8801.0,8821.0,8820.0,8857.0,8974.0,9265.0,9553.0,10381.0,10832.0,11135.0,11244.0,11359.0,16537.0,17647.0,18781.0,19250.0,19479.0,19895.0,20265.0,20754.0,21203.0,21303.0,21688.0,21814.0,21841.0,20943.0,20454.0,20358.0,20495.0,20607.0,21300.0,21436.0,21522.0,20998.0,20235.0,19973.0,19905.0,19876.0,19791.0,19763.0,19565.0,19472.0,19453.0,19374.0,19246.0,18732.0,17496.0,16898.0,16499.0,15938.0,15749.0,15732.0
003,Arpa,Ячмень,Barley,Арпа,1131.0,1132.0,1126.0,1119.0,1112.0,1023.0,996.0,1069.0,1073.0,1067.0,1064.0,1085.0,1105.0,1101.0,1110.0,1123.0,1150.0,1080.0,1067.0,1095.0,1124.0,1144.0,1154.0,1176.0,1244.0,1305.0,1383.0,1410.0,1445.0,1344.0,1237.0,1300.0,1283.0,1350.0,1349.0,1404.0,1435.0,1432.0,1437.0,1445.0,1438.0,1281.0,1221.0,1258.0,1274.0,1288.0,1323.0,1347.0,1403.0,1390.0,1414.0,1506.0,1577.0,1582.0,1478.0,1577.0,1645.0,1610.0,1648.0,1755.0,1886.0,1983.0,2014.0,2000.0,2005.0,2100.0,2394.0,2607.0,2619.0,2293.0,2319.0,2346.0,2550.0,2629.0,2629.0,2629.0,2629.0,2481.0,2379.0,2393.0,2393.0,2369.0,2357.0,2357.0,2521.0,2521.0,2553.0,2863.0,2925.0,2914.0,2608.0,2628.0,2673.0,2673.0,2767.0,2899.0,2922.0,2924.0,2939.0,2991.0,3032.0,3053.0,3081.0,3130.0,3167.0,3186.0,3224.0,3287.0,3344.0,3364.0,3397.0,3553.0,3663.0,3794.0,3882.0,4015.0,4220.0,4250.0,4280.0,4387.0,4415.0,4463.0,4485.0,4433.0,4391.0,4222.0,4007.0,4024.0,3982.0,4020.0,4044.0,4033.0,4033.0,3887.0,3880.0,3837.0,3791.0,3533.0,3517.0,3483.0,3555.0,3566.0,3498.0,3505.0,3560.0,3652.0,3952.0,4280.0,4320.0,3924.0,3895.0,4123.0,4227.0,4242.0,4361.0,4508.0,4569.0,4623.0,4612.0,4610.0
0004,Bug'doy,Пшеница,Wheat,Буғдой,1001.0,1027.0,1051.0,1059.0,1053.0,942.0,923.0,946.0,949.0,972.0,991.0,983.0,994.0,1019.0,1021.0,1037.0,1054.0,994.0,959.0,959.0,996.0,1028.0,1052.0,1101.0,1194.0,1195.0,1294.0,1318.0,1395.0,1308.0,1164.0,1254.0,1265.0,1315.0,1350.0,1378.0,1358.0,1406.0,1414.0,1419.0,1387.0,1185.0,1097.0,1191.0,1208.0,1260.0,1305.0,1304.0,1359.0,1365.0,1391.0,1462.0,1587.0,1583.0,1394.0,1500.0,1499.0,1493.0,1517.0,1590.0,1783.0,1874.0,1921.0,1942.0,1943.0,2026.0,2064.0,2090.0,2121.0,1923.0,2021.0,2187.0,2314.0,2414.0,2414.0,2414.0,2414.0,2212.0,2042.0,1946.0,1946.0,2085.0,2358.0,2361.0,2361.0,2381.0,2467.0,2829.0,2918.0,2904.0,2771.0,2848.0,3017.0,3017.0,3017.0,3122.0,3122.0,3130.0,3138.0,3170.0,3239.0,3126.0,3016.0,3044.0,3089.0,3095.0,3121.0,3136.0,3146.0,3149.0,3183.0,3339.0,3559.0,3914.0,4020.0,4120.0,4204.0,4192.0,4198.0,4228.0,4308.0,4453.0,4468.0,4482.0,4389.0,3723.0,3440.0,3501.0,3450.0,3508.0,3448.0,3427.0,3413.0,3507.0,3507.0,3490.0,3433.0,3213.0,3179.0,3138.0,3208.0,3218.0,3120.0,3123.0,3191.0,3252.0,3364.0,3480.0,3495.0,3276.0,3272.0,3397.0,3453.0,3562.0,3849.0,3940.0,4013.0,4100.0,4135.0,4148.0
005,Jo'hori,Кукуруза,Corn,Жўҳори,921.0,920.0,962.0,972.0,1004.0,989.0,1026.0,1100.0,1019.0,985.0,946.0,967.0,1003.0,1054.0,1059.0,1236.0,1324.0,1417.0,1574.0,1617.0,1396.0,1235.0,1173.0,1205.0,1254.0,1273.0,1363.0,1379.0,1585.0,1674.0,1608.0,1600.0,1497.0,1412.0,1373.0,1323.0,1340.0,1376.0,1414.0,1449.0,1403.0,1387.0,1360.0,1359.0,1288.0,1271.0,1263.0,1377.0,1403.0,1405.0,1445.0,1629.0,1768.0,1794.0,1786.0,1836.0,1823.0,1839.0,1910.0,1962.0,2014.0,2083.0,2143.0,2200.0,2219.0,2388.0,2777.0,3048.0,3069.0,2477.0,2482.0,2542.0,2589.0,2614.0,2614.0,2619.0,2629.0,2812.0,2927.0,2886.0,2861.0,2617.0,2493.0,2493.0,2493.0,2491.0,2519.0,2889.0,2968.0,2966.0,2963.0,2964.0,2967.0,2967.0,3030.0,3036.0,3045.0,3050.0,3057.0,3074.0,3144.0,3264.0,3319.0,3317.0,3236.0,3187.0,3199.0,3212.0,3214.0,3236.0,3280.0,3440.0,3625.0,3804.0,4002.0,4064.0,4075.0,3954.0,3935.0,3987.0,4010.0,4108.0,4190.0,4383.0,4394.0,4328.0,4125.0,3769.0,3565.0,3527.0,3359.0,3333.0,3304.0,2920.0,3030.0,3202.0,3387.0,3353.0,3371.0,3379.0,3459.0,3404.0,3357.0,3355.0,3379.0,3469.0,4024.0,5093.0,5170.0,5095.0,5273.0,4994.0,4219.0,4037.0,4062.0,4144.0,4333.0,4506.0,4603.0,4947.0
006,Kepak,Отруби,Bran,Кепак,730.0,717.0,703.0,717.0,720.0,651.0,664.0,697.0,703.0,716.0,716.0,739.0,747.0,743.0,753.0,780.0,783.0,801.0,844.0,850.0,842.0,836.0,844.0,854.0,883.0,892.0,923.0,952.0,1031.0,967.0,919.0,889.0,920.0,959.0,976.0,993.0,947.0,946.0,969.0,954.0,931.0,906.0,888.0,938.0,1010.0,1008.0,1163.0,1048.0,1043.0,1091.0,1126.0,1180.0,1306.0,1300.0,1306.0,1326.0,1363.0,1364.0,1414.0,1200.0,1348.0,1519.0,1543.0,1546.0,1554.0,1557.0,1579.0,1645.0,1714.0,1712.0,1740.0,1757.0,1710.0,1709.0,1709.0,1717.0,1721.0,1721.0,1721.0,1721.0,1721.0,1723.0,1725.0,1725.0,1725.0,1725.0,1725.0,1741.0,1746.0,1745.0,1743.0,1754.0,1831.0,1860.0,1867.0,1902.0,1954.0,1959.0,1972.0,2036.0,2128.0,2146.0,2168.0,2194.0,2198.0,2218.0,2224.0,2228.0,2254.0,2270.0,2273.0,2323.0,2388.0,2460.0,2506.0,2655.0,2879.0,2913.0,2936.0,3005.0,3263.0,3423.0,3427.0,3407.0,3376.0,3412.0,3420.0,3476.0,3427.0,3553.0,3524.0,3513.0,3513.0,3525.0,3400.0,3378.0,3370.0,3370.0,3370.0,3370.0,3345.0,3340.0,3017.0,2978.0,2950.0,3015.0,3150.0,3327.0,3455.0,3398.0,3429.0,3452.0,3427.0,3395.0,3382.0,3374.0,3475.0,3555.0,3551.0,3612.0
0008,Shrot,Шрот,Schroth,Шрот,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2782.0,2784.0,2789.0,2825.0,2825.0,2825.0,2825.0,2804.0,2804.0,2804.0,2817.0,2843.0,2843.0,2843.0,2843.0,2843.0,2988.0,3032.0,3027.0,3027.0,3027.0,3027.0,3027.0,3054.0,3095.0,3107.0,3120.0,3142.0,3220.0,3247.0,3263.0,3321.0,3344.0,3351.0,3351.0,3351.0,3354.0,3356.0,3362.0,3379.0,3415.0,3493.0,3618.0,3746.0,3919.0,3940.0,4043.0,4284.0,5026.0,4963.0,4983.0,5013.0,4920.0,4780.0,4780.0,4780.0,4780.0,5088.0,5397.0,5397.0,5397.0,5631.0,6192.0,6000.0,6000.0,6000.0,6000.0,6000.0,6467.0,6467.0,4984.0,4740.0,4751.0,4756.0,5043.0,5396.0,5561.0,5640.0,5792.0,5980.0,6086.0,6044.0,5602.0,5515.0,5381.0,5466.0,5533.0,5551.0
009,Shulxa,Шелуха,Husk,Шулха,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2321.0,2331.0,2343.0,2352.0,2357.0,2357.0,2357.0,2386.0,2386.0,2386.0,2386.0,2386.0,2386.0,2386.0,2386.0,2386.0,2493.0,2526.0,2523.0,2523.0,2541.0,2611.0,2611.0,2611.0,2611.0,2611.0,2611.0,2625.0,2680.0,2716.0,2749.0,2786.0,2790.0,2790.0,2790.0,2790.0,2790.0,2790.0,2794.0,2815.0,2829.0,2920.0,3068.0,3247.0,3483.0,3550.0,3621.0,3677.0,3811.0,3984.0,4025.0,4085.0,4057.0,4029.0,4020.0,4068.0,4153.0,4167.0,4185.0,4178.0,4171.0,4168.0,4132.0,4107.0,4107.0,4092.0,4087.0,4087.0,4090.0,4090.0,4038.0,3909.0,3895.0,3891.0,4197.0,4662.0,4817.0,4939.0,5088.0,5283.0,5473.0,5419.0,4864.0,4651.0,4618.0,4706.0,4698.0,4697.0
010,Kombikorm,Комбикорм,Compound feed,Комбикорм,797.0,725.0,738.0,746.0,750.0,787.0,793.0,807.0,817.0,820.0,842.0,872.0,850.0,931.0,929.0,954.0,969.0,969.0,944.0,983.0,1073.0,1138.0,1119.0,1079.0,1131.0,1131.0,1159.0,1231.0,1154.0,1389.0,1221.0,1375.0,1422.0,1417.0,1430.0,1330.0,1250.0,1202.0,1346.0,1371.0,1283.0,1320.0,1206.0,1273.0,1311.0,1317.0,1354.0,1397.0,1435.0,1432.0,1443.0,1487.0,1515.0,1546.0,1580.0,1644.0,1733.0,1800.0,1536.0,1536.0,1333.0,1665.0,1750.0,1760.0,1779.0,1786.0,1823.0,1881.0,1936.0,1936.0,1998.0,2174.0,1582.0,1582.0,1582.0,1575.0,1571.0,1529.0,1492.0,1454.0,1454.0,1458.0,1461.0,1577.0,1739.0,1748.0,1775.0,1858.0,1886.0,1883.0,1880.0,1882.0,1909.0,1923.0,1923.0,1933.0,1947.0,1947.0,1948.0,1977.0,2032.0,2083.0,2144.0,2154.0,2161.0,2177.0,2186.0,2186.0,2233.0,2242.0,2242.0,2308.0,2345.0,2477.0,2736.0,2852.0,3016.0,3042.0,3098.0,3102.0,3435.0,3311.0,3311.0,3328.0,3338.0,3378.0,3362.0,3384.0,3416.0,3442.0,3442.0,3442.0,3442.0,3453.0,3483.0,3483.0,3483.0,3483.0,3483.0,3483.0,3533.0,3533.0,3290.0,3277.0,3277.0,3284.0,3392.0,3511.0,3586.0,3580.0,3578.0,3582.0,3562.0,3558.0,3589.0,3552.0,3586.0,3626.0,3628.0,3642.0
011,Oliy navli bug'doy uni,Мука пшеничная высшего сорта,High-grade wheat flour,Олий навли буғдой уни,1536.0,1527.0,1573.0,1567.0,1537.0,1467.0,1450.0,1437.0,1426.0,1463.0,1481.0,1458.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2500.0,2500.0,0.0,2500.0,2500.0,2500.0,2633.0,2133.0,2200.0,2200.0,2200.0,2600.0,2600.0,2500.0,2500.0,2500.0,2500.0,2500.0,2522.0,2433.0,2751.0,3126.0,3157.0,3180.0,3182.0,3182.0,3182.0,3182.0,3187.0,3189.0,3194.0,3196.0,3196.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4692.0,4711.0,4755.0,4876.0,5056.0,5763.0,6123.0,6514.0,6870.0,8148.0,8250.0,8257.0,9944.0,9642.0,9410.0,8820.0,8529.0,8404.0,8290.0,8153.0,8606.0,9029.0,9190.0,9174.0,9765.0,9728.0,9735.0,9742.0,9797.0,9785.0,9767.0,9782.0,9834.0,9870.0,9925.0,9944.0,9961.0,9972.0,9983.0,10003.0,10007.0,10059.0,10075.0,10093.0,10104.0,10123.0,10126.0,10121.0,10067.0,10039.0,10156.0,10184.0
0012,1-navli bug'doy uni,Мука пшеничная первого сорта,First grade wheat flour,1-навли буғдой уни,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4159.0,4153.0,4168.0,4270.0,4442.0,4898.0,5087.0,5293.0,5797.0,6538.0,6573.0,6604.0,6728.0,6718.0,6550.0,6141.0,5849.0,5805.0,5703.0,5612.0,5843.0,6169.0,6321.0,6461.0,7074.0,6915.0,6856.0,6860.0,6888.0,6832.0,6811.0,6798.0,6819.0,6804.0,6810.0,6807.0,6817.0,6825.0,6827.0,6832.0,6810.0,6785.0,6786.0,6787.0,6775.0,6753.0,6753.0,6753.0,6824.0,6833.0,6801.0,6817.0
