Code,Klassifikator,Klassifikator_ru,Klassifikator_en,Klassifikator_uzc,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
1735236,Xo‘jayli tumani,Ходжейлийский район,Khojeyli district,Хўжайли тумани,9521.0,12582.0,12896.0,13038.0,13383.0,9160.0,9231.0,9620.0,10208.0,10331.0,11072.0,11614.0,11544.0
1735240,Chimboy tumani,Чимбайский район,Chimbay district,Чимбой тумани,7129.0,7480.0,7931.0,8284.0,8269.0,8238.0,8177.0,8203.0,8425.0,8731.0,9086.0,9643.0,9435.0
1735243,Shumanay tumani,Шуманайский район,Shumanai district,Шуманай тумани,4197.0,4164.0,4215.0,4297.0,4204.0,4398.0,4296.0,4057.0,4126.0,4113.0,4158.0,4538.0,4794.0
1735250,Ellikkala tumani,Элликкалинский район,Ellikkala district,Елликкала тумани,9444.792321116929,9677.0,10265.0,10674.0,11740.0,12215.0,13050.0,13481.0,14107.0,14396.0,14645.0,14666.0,14825.0
1703,Andijon viloyati,Андижанская область,Andijan region,Aндижон вилояти,195280.0,195403.0,198171.0,200030.0,203103.0,209528.0,216362.0,224274.0,235006.0,245158.0,254121.0,260255.0,264153.0
1703401,Andijon shahri,Город Андижан,Andijan city,Aндижон шаҳри,29754.0,29235.0,28824.0,28255.0,28179.0,29005.0,29974.0,31242.0,33576.0,34725.0,35810.0,36717.0,37077.0
1703408,Xonobod shahri,Город Ханабад,Khanabadcity,Хонобод шаҳри,2583.0,2784.0,2912.0,2944.0,2822.0,2851.0,3018.0,3260.0,3406.0,3506.0,3582.0,3745.0,3733.0
1703202,Oltinko‘l tumani,Алтынкульский район,Altynkul  district,Олтинкўл тумани,10535.0,10532.0,10969.0,11024.0,11452.0,11672.0,12022.0,12209.0,13027.0,13544.0,14161.0,14488.0,15075.0
1703203,Andijon tumani,Андижанский район,Andijan district,Aндижон тумани,15152.0,15098.0,15433.0,15860.0,16278.0,17097.0,17594.0,18679.0,19310.0,20069.0,21030.0,21664.0,21864.0
1703206,Baliqchi tumani,Балыкчинский район,Balykchi district,Балиқчи тумани,12527.0,12775.0,13359.0,13861.0,14214.0,14917.0,15133.0,15482.0,15885.0,16557.0,16885.0,17307.0,17696.0
1703209,Bo‘ston tumani,Бустонский район,Bustan district,Бўстон тумани,4441.0,4379.0,4438.0,4482.0,4638.0,4588.0,5037.0,5286.0,5395.0,5789.0,6127.0,6093.0,6086.0
1703210,Buloqboshi tumani,Булакбашинский район,Bulakbashi district,Булоқбоши тумани,8675.0,8635.0,8517.0,8653.0,8590.0,9036.0,9440.0,10221.0,10635.0,11311.0,11819.0,12418.0,12382.0
1703211,Jalaquduq tumani,Жалакудукский район,Jalаquduk district,Жалақудуқ тумани,11476.0,11330.0,11221.0,11774.0,12205.0,12554.0,12915.0,13673.0,14032.0,14526.0,14919.0,15431.0,15482.0
1703214,Izboskan tumani,Избасканский район,Izbaskan district,Избоскан тумани,15587.0,15610.0,15606.0,15638.0,16140.0,16742.0,17370.0,17782.0,18653.0,18587.0,19490.0,19549.0,19964.0
1703217,Ulug‘nor tumani,Улугноpский район,Ulugnor district,Улуғнор тумани,4260.0,4494.0,4351.0,4468.0,4196.0,4230.0,4065.0,4222.0,4458.0,4656.0,4824.0,4931.0,4873.0
1703220,Qo‘rg‘ontepa tumani,Кургантепинский район,Kurgantepa district,Қўрғонтепа тумани,13008.0,12947.0,13262.0,13248.0,13722.0,14368.0,15023.0,15605.0,16582.0,17207.0,17713.0,18371.0,18733.0
1703224,Asaka tumani,Асакинский район,Asaka district,Aсака тумани,20123.0,20320.0,21346.0,21374.0,21808.0,22384.0,23277.0,23482.0,24000.0,25081.0,25123.0,25288.0,25902.0
1703227,Marxamat tumani,Мархаматский район,Markhamat district,Мархамат тумани,10582.0,10676.0,10909.0,11167.0,11008.0,11079.0,11319.0,11562.0,12017.0,13035.0,13513.0,14141.0,14526.0
1703230,Shaxrixon tumani,Шахриханский район,Shakhrikhan district,Шахрихон тумани,18371.0,17988.0,18209.0,18414.0,18549.0,19352.0,19916.0,20550.0,21594.0,22517.0,23193.0,23572.0,23587.0
1703232,Paxtaobod tumani,Пахтаабадский район,Pakhtaabad district,Пахтаобод тумани,11387.0,11730.0,12029.0,12103.0,12321.0,12594.0,13099.0,13660.0,14918.0,16142.0,17109.0,17307.0,17459.0
1703236,Xo‘jaobod tumani,Ходжаабадский район,Khojaabad district,Хўжаобод тумани,6819.0,6870.0,6786.0,6765.0,6981.0,7059.0,7160.0,7359.0,7518.0,7906.0,8823.0,9233.0,9714.0
1706,Buxoro viloyati,Бухарская область,Bukhara region,Бухоро вилояти,122745.0,124371.0,127142.0,129007.0,130428.0,134446.0,137701.0,142607.0,149382.0,156292.0,162762.0,167138.0,168710.0
1706401,Buxoro shahri,Город Бухара,Bukhara city,Бухоро шаҳри,19990.0,20082.0,20145.0,20385.0,20016.0,19997.0,19921.0,20083.0,20888.0,21661.0,22642.0,23694.0,24735.0
1706403,Kogon shahri,Город Каган,Kagan city,Когон шаҳри,4547.0,4628.0,4778.0,4867.0,4864.0,4974.0,4887.0,4805.0,4753.0,4731.0,4674.0,4771.0,4745.0
1706204,Olot tumani,Алатский район,Alat district,Олот тумани,6434.0,6565.0,6864.0,7004.0,7292.0,7558.0,7938.0,8128.0,8331.0,8301.0,8292.0,8301.0,8275.0
1706207,Buxoro tumani,Бухарский район,Bukhara district,Бухоро тумани,9575.0,9761.0,10539.0,10950.0,11252.0,11713.0,12269.0,12711.0,13338.0,14316.0,15540.0,16283.0,16379.0
1706212,Vobkent tumani,Вабкентский район,Vobkent district,Вобкент тумани,9096.0,9160.0,9311.0,9643.0,9704.0,9986.0,10026.0,10162.0,10249.0,10518.0,10852.0,11062.0,11367.0
1706215,G‘ijduvon tumani,Гиждуванский район,Gijduvan district,Ғиждувон тумани,18901.0,18977.0,19389.0,19592.0,19714.0,20521.0,20973.0,22585.0,24075.0,25516.0,26259.0,26885.0,26415.0
1706219,Kogon tumani,Каганский район,Kagan district,Когон тумани,4609.0,4494.0,4652.0,4660.0,4806.0,5054.0,5346.0,5566.0,5713.0,5916.0,6153.0,6451.0,6494.0
1706230,Qorako‘l tumani,Каракульский район,Karakul district,Қоракўл тумани,11042.0,11388.0,11328.0,11373.0,11203.0,11460.0,11574.0,11788.0,12427.0,13216.0,13749.0,13971.0,14259.0
1706232,Qorovulbozor tumani,Караулбазарский район,Qorovulbozor district,Қоровулбозор тумани,1137.0,1197.0,1283.0,1295.0,1289.0,1273.0,1347.0,1401.0,1527.0,1627.0,1840.0,1942.0,1896.0
1706240,Peshku tumani,Пешкунский  район,Peshkun district,Пешку тумани,6821.0,6962.0,7386.0,7348.0,7718.0,8188.0,8720.0,8988.0,9610.0,10095.0,10541.0,10683.0,10896.0
1706242,Romitan tumani,Ромитанский район,Romitan district,Ромитан тумани,8935.0,9004.0,9001.0,9106.0,9257.0,9507.0,9688.0,10353.0,10978.0,11585.0,12134.0,12567.0,12568.0
1706246,Jondor tumani,Жондоpский район,Jondor  district,Жондор тумани,11591.0,11954.0,12304.0,12624.0,12700.0,13032.0,13566.0,13914.0,14638.0,15231.0,15577.0,15514.0,15484.0
1706258,Shofirkon tumani,Шафирканский район,Shafirkan district,Шофиркон тумани,10067.0,10199.0,10162.0,10160.0,10613.0,11183.0,11446.0,12123.0,12855.0,13579.0,14509.0,15014.0,15197.0
1708,Jizzax viloyati,Джизакская область,Jizzakh region,Жиззах вилояти,72844.0,75439.0,78498.0,81854.0,84712.0,85823.0,91113.0,96882.0,100166.0,106794.0,116250.0,119488.0,122230.0
1708401,Jizzax shahri,Город Джизак,Jizzakh city,Жиззах шаҳри,9787.0,10088.0,10871.0,11207.0,11600.0,11655.0,12580.0,13125.0,13839.0,14899.0,16037.0,16286.0,16598.0
1708201,Arnasoy tumani,Арнасайский район,Arnasay district,Aрнасой тумани,2432.0,2527.0,2635.0,2764.0,2792.0,2761.0,2898.0,3236.0,3411.0,3621.0,3933.0,4097.0,4089.0
1708204,Baxmal tumani,Бахмальский район,Bakhmal district,Бахмал тумани,7736.0,8303.0,8448.0,9000.0,9234.0,9614.0,10031.0,10291.0,10789.0,11422.0,12007.0,12281.0,12936.0
1708209,G‘allaorol tumani,Галляаральский район,Gallaaral district,Ғаллаорол тумани,9874.0,10079.0,10394.0,11053.0,11106.0,11121.0,11585.0,12394.0,12439.0,13064.0,14540.0,14986.0,15148.0
1708212,Sharof Rashidov tumani,Шароф-Рашидовский  район,Sharof Rashidov  district,Шароф Рашидов тумани,11464.0,11420.0,11739.0,11922.0,11957.0,11495.0,12409.0,13411.0,13978.0,15649.0,17708.0,18250.0,18555.0
1708215,Do‘stlik tumani,Дустликский район,Dustlik district,Дўстлик тумани,3721.0,3900.0,3894.0,3848.0,4234.0,4319.0,4518.0,4897.0,4861.0,4910.0,5383.0,5461.0,5438.0
1708218,Zomin tumani,Зааминский район,Zomin district,Зомин тумани,9309.0,9377.0,9711.0,10252.0,10449.0,10045.0,10907.0,11508.0,11836.0,12548.0,13515.0,13729.0,14066.0
1708220,Zarbdor tumani,Зарбдарский район,Zarbdar district,Зарбдор тумани,3319.0,3707.0,3895.0,4063.0,4176.0,5095.0,5226.0,5860.0,6276.0,6715.0,7425.0,7806.0,7760.0
1708223,Mirzacho‘l tumani,Мирзачульский район,Mirzachul district,Мирзачўл тумани,3186.0,3352.0,3653.0,3897.0,3994.0,4035.0,3997.0,3947.0,3884.0,4037.0,4204.0,4466.0,4706.0
1708225,Zafarobod tumani,Зафарабадский район,Zafarabad district,Зафаробод тумани,2522.0,2640.0,2800.0,2954.0,3384.0,3674.0,3884.0,4358.0,4388.0,4535.0,4725.0,4895.0,4925.0
1708228,Paxtakor tumani,Пахтакорский район,Pakhtakor district,Пахтакор тумани,3331.0,3691.0,3879.0,4018.0,4502.0,4606.0,5047.0,5379.0,5667.0,6128.0,6799.0,6983.0,7325.0
1708235,Forish tumani,Фаришский район,Farish district,Фориш тумани,4411.0,4580.0,4821.0,5013.0,5444.0,5478.0,5972.0,6341.0,6779.0,7243.0,7707.0,7892.0,8291.0
1708237,Yangiobod tumani,Янгиободский район,Yangiabad district,Янгиобод тумани,1752.0,1775.0,1758.0,1863.0,1840.0,1925.0,2059.0,2135.0,2019.0,2023.0,2267.0,2356.0,2393.0
1710,Qashqadaryo viloyati,Кашкадарьинская область,Kashkadarya region,Қашқадарё вилояти,177685.0,182475.0,190537.0,198222.0,205381.0,214289.0,224504.0,233728.0,246810.0,261218.0,274123.0,285060.0,292007.0
1710401,Qarshi  shahri,Город Карши,Karshi city,Қарши шаҳри,16412.0,17248.0,18414.0,19222.0,20110.0,20952.0,22192.0,23221.0,24325.0,25368.0,26522.0,26891.0,26859.0
1710405,Shahrisabz shahri,Город Шахрисабз,Shakhrisabz city,Шаҳрисабз шаҳри,0.0,0.0,0.0,0.0,0.0,8992.0,9206.0,9171.0,9722.0,10313.0,11257.0,11922.0,12941.0
1710240,Ko‘kdala tumani,Кукдалинский район,Kukdala district,Кўкдала тумани,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13216.0,13594.0,13719.0
1710207,G‘uzor tumani,Гузарский район,Gissar district,Ғузор тумани,11100.0,11450.0,11822.0,12085.0,12696.0,13325.0,14089.0,14617.0,15520.0,16028.0,16716.0,16735.0,16864.0
1710212,Dehqonobod tumani,Дехканабадский район,Dehkanabad district,Деҳқонобод тумани,6996.0,7359.0,8034.0,8581.0,9061.0,9672.0,10126.0,10425.0,10913.0,11565.0,11890.0,12487.0,12837.0
1710220,Qamashi tumani,Камашинский район,Kamashi district,Қамаши тумани,13731.0,13666.0,14170.0,14914.0,15236.0,16115.0,17172.0,18139.0,19405.0,21280.0,22138.0,23783.0,25042.0
1710224,Qarshi tumani,Каршинский район,Karshi district,Қарши тумани,13596.0,14291.0,15186.0,16217.0,17252.0,18095.0,19176.0,19827.0,20855.0,21981.0,23113.0,23308.0,23447.0
1710229,Koson tumani,Касанский район,Kasan district,Косон тумани,15659.0,16208.0,16841.0,17123.0,17756.0,18348.0,18888.0,19510.0,20537.0,21904.0,23302.0,24211.0,25145.0
1710232,Kitob tumani,Китабский район,Kitab district,Китоб тумани,14971.0,15075.0,15865.0,16108.0,16743.0,17415.0,17999.0,18124.0,19075.0,20254.0,21104.0,22431.0,23290.0
1710233,Mirishkor tumani,Миришкорский район,Mirishkor district,Миришкор тумани,6453.0,6611.0,6843.0,7128.0,7817.0,7902.0,8509.0,8995.0,9530.0,9777.0,10294.0,10693.0,11003.0
1710234,Muborak tumani,Мубарекский район,Mubarek district,Муборак тумани,4385.0,4560.0,4917.0,5419.0,5664.0,6069.0,6382.0,6789.0,7075.0,7457.0,7557.0,7501.0,7563.0
1710235,Nishon tumani,Нишанский  район,Nishon district,Нишон тумани,7765.0,7998.0,8431.0,8991.0,9570.0,10292.0,10723.0,11047.0,11655.0,12246.0,12677.0,13504.0,14210.0
1710237,Kasbi tumani,Касбинский район,Kasbi district,Касби тумани,9696.0,10040.0,10452.0,11139.0,11233.0,11690.0,12227.0,13224.0,14250.0,15700.0,17163.0,18304.0,19119.0
1710242,Chiroqchi tumani,Чиракчинский район,Chirakchi district,Чироқчи тумани,21868.0,23257.0,24332.0,25416.0,26131.0,27323.0,28575.0,29425.0,30520.0,31262.0,18806.0,18539.0,18780.0
1710245,Shahrisabz tumani,Шахрисабзский район,Shakhrisabz district,Шаҳрисабз тумани,19827.0,19438.0,19455.0,19731.0,20254.0,11565.0,12256.0,13835.0,15001.0,16666.0,17890.0,19870.0,19545.0
1710250,Yakkabog‘ tumani,Яккабагский район,Yakkabag district,Яккабоғ тумани,15226.0,15274.0,15775.0,16148.0,15858.0,16534.0,16984.0,17379.0,18427.0,19417.0,20478.0,21287.0,21643.0
1712,Navoiy viloyati,Навоийская область,Navoi region,Навоий вилояти,61905.0,62986.0,64694.0,66628.0,68559.0,71602.0,74558.0,77489.0,80820.0,84228.0,87581.0,89644.0,91459.0
1712401,Navoiy shahri,Город Навои,Navoi city,Навоий шаҳри,9716.0,10050.0,10306.0,11004.0,11303.0,11680.0,11822.0,12482.0,12518.0,12848.0,13319.0,13750.0,13937.0
1712408,Zarafshon shahri,Город Заpафшан,Zarafshan city,Зарафшон шаҳри,6395.0,6568.0,6488.0,6472.0,6048.0,6173.0,6359.0,6494.0,6642.0,7145.0,7064.0,7230.0,7574.0
1712412,G‘ozg‘on shahri,Город Газган,Gazgan city,Ғозғон шаҳри,0.0,0.0,0.0,0.0,0.0,0.0,0.0,566.0,678.0,722.0,718.0,731.0,713.0
1712211,Konimex tumani,Канимехский  район,Kanimekh district,Конимех тумани,2369.0,2303.0,2224.0,2224.0,2216.0,2183.0,2587.0,2723.0,2904.0,3016.0,3113.0,3053.0,2901.0
1712216,Qiziltepa tumani,Кызылтепинский район,Kyzyltepa district,Қизилтепа тумани,10058.0,10179.0,10388.0,9964.0,10102.0,10566.0,10838.0,11135.0,11835.0,12507.0,12725.0,13103.0,13917.0
1712230,Navbahor tumani,Навбахорский район,Navbahor district,Навбаҳор тумани,6521.0,6471.0,6704.0,7003.0,7396.0,7658.0,8099.0,8731.0,9184.0,9589.0,10282.0,10574.0,10461.0
1712234,Karmana tumani,Карманинский район,Karmana district,Кармана тумани,7859.0,8077.0,8479.0,9023.0,9348.0,9788.0,10287.0,10168.0,10638.0,11133.0,11307.0,11630.0,11695.0
1712238,Nurota tumani,Нуратинский район,Nurota district,Нурота тумани,5911.0,5670.0,5779.0,6015.0,6279.0,6542.0,6985.0,6511.0,6702.0,6869.0,7346.0,7102.0,7395.0
1712244,Tomdi tumani,Тамдынский район,Tomdy district,Томди тумани,1127.0,1064.0,1116.0,1143.0,1068.0,1122.0,1162.0,1182.0,1144.0,1181.0,1181.0,1230.0,1220.0
1712248,Uchquduq tumani,Учкудукский район,Uchkuduk district,Учқудуқ тумани,1787.0,1800.0,1974.0,1970.0,2215.0,2516.0,2607.0,2811.0,3055.0,3138.0,3265.0,3346.0,3302.0
1712251,Xatirchi tumani,Хатырчинский район,Khatyrchi district,Хатирчи тумани,10162.0,10804.0,11236.0,11810.0,12584.0,13374.0,13812.0,14686.0,15520.0,16080.0,17261.0,17895.0,18344.0
1714,Namangan viloyati,Наманганская область,Namangan region,Наманган вилояти,174430.0,174783.0,178069.0,180219.0,184090.0,190773.0,197509.0,203599.0,212551.0,222193.0,230435.0,239114.0,245537.0
1714401,Namangan shahri,Город Наманган,Namangan city,Наманган шаҳри,31795.0,32146.0,33288.0,33353.0,40132.0,41171.0,42398.0,43783.0,45934.0,47118.0,48793.0,50768.0,51622.0
1714204,Mingbuloq tumani,Мингбулакский район,Mingbulak district,Мингбулоқ тумани,9165.0,8984.0,9260.0,9065.0,9246.0,9204.0,9342.0,9433.0,9597.0,9833.0,10098.0,10322.0,10218.0
1714207,Kosonsoy tumani,Касансайский район,Kasansay district,Косонсой тумани,10992.0,11183.0,11253.0,11668.0,12003.0,13010.0,13739.0,14746.0,15747.0,16637.0,17485.0,18110.0,18271.0
1714212,Namangan tumani,Наманганский район,Namangan district,Наманган тумани,14725.0,14844.0,14721.0,14956.0,11361.0,12039.0,12245.0,12906.0,13397.0,13758.0,13981.0,14513.0,14872.0
1714216,Norin tumani,Нарынский район,Naryn district,Норин тумани,10563.0,10278.0,10520.0,10917.0,11039.0,11151.0,12057.0,12509.0,13054.0,13627.0,14430.0,14610.0,14661.0
1714219,Pop tumani,Папский район,Pop district,Поп тумани,13980.0,14091.0,14618.0,14844.0,15308.0,15752.0,16296.0,16809.0,17812.0,19018.0,19598.0,20446.0,21025.0
1714224,To‘raqo‘rg‘on tumani,Туракурганский район,Turakurgan district,Тўрақўрғон тумани,12947.0,13019.0,13338.0,13526.0,14087.0,14749.0,15729.0,16148.0,16627.0,17634.0,18166.0,18996.0,19922.0
1714229,Uychi tumani,Уйчинский район,Uychi district,Уйчи тумани,14807.0,14557.0,14936.0,15412.0,14354.0,14766.0,15124.0,15014.0,15194.0,15536.0,16329.0,16755.0,17826.0
1714234,Uchqo‘rg‘on tumani,Учкурганский район,Uchkurgan district,Учқўрғон тумани,12027.0,12146.0,11783.0,11935.0,12247.0,12659.0,12558.0,12906.0,13207.0,13445.0,13786.0,14613.0,15023.0
1714236,Chortoq tumani,Чартакский район,Chartak district,Чортоқ тумани,13183.0,13262.0,13436.0,13392.0,13309.0,13785.0,14295.0,14658.0,15701.0,16904.0,17491.0,18358.0,18715.0
1714237,Chust tumani,Чустский район,Chust district,Чуст тумани,15946.0,16306.0,16617.0,16815.0,17284.0,18135.0,18558.0,18940.0,19833.0,21399.0,22358.0,23318.0,24408.0
1714242,Yangiqo‘rg‘on tumani,Янгикурганский район,Yangikurgan district,Янгиқўрғон тумани,14300.0,13967.0,14299.0,14336.0,13720.0,14352.0,15168.0,15747.0,16448.0,17284.0,17920.0,18305.0,18974.0
1718,Samarqand viloyati,Самаркандская область,Samarkand region,Самарқанд вилояти,210017.0,216938.0,224505.0,232387.0,241197.0,252865.0,263928.0,277144.0,291120.0,306309.0,319557.0,332072.0,338569.0
1718401,Samarqand shahri,Город Самарканд,Samarkand city,Самарқанд шаҳри,36339.0,37805.0,38678.0,40020.0,41318.0,42627.0,43395.0,44894.0,45880.0,47641.0,48696.0,50565.0,50977.0
1718406,Kattaqo'rg'on shahar,Город  Каттакурган,Kattaqo'rg'on city,Каттақўрғон шаҳар,5056.0,5463.0,5641.0,5914.0,6079.0,6381.0,6646.0,7376.0,7538.0,7897.0,7801.0,7964.0,7678.0
1718203,Oqdaryo tumani,Акдарьинский район,Akdarya district,Оқдарё тумани,8938.0,9126.0,9618.0,9647.0,10042.0,10367.0,11033.0,11482.0,11868.0,12302.0,12776.0,13050.0,13325.0
1718206,Bulung‘ur tumani,Булунгурский район,Bulungur district,Булунғур тумани,10327.0,10177.0,10648.0,10857.0,11375.0,11728.0,11893.0,12102.0,12574.0,12769.0,13441.0,14345.0,15183.0
1718209,Jomboy tumani,Джамбайский район,Jomboy district,Жомбой тумани,7823.0,8223.0,8728.0,9030.0,9705.0,10413.0,11243.0,12006.0,12938.0,14142.0,15407.0,16049.0,16713.0
1718212,Ishtixon tumani,Иштыханский район,Ishtykhan district,Иштихон тумани,13919.0,14076.0,14918.0,15586.0,15882.0,16271.0,16966.0,17184.0,17696.0,18492.0,19217.0,19490.0,20232.0
1718215,Kattaqo‘rg‘on tumani,Каттакурганский район,Kattakurgan district,Каттақўрғон тумани,14521.0,15373.0,15508.0,16320.0,17036.0,18044.0,18611.0,20087.0,21041.0,22257.0,23185.0,24010.0,24058.0
1718216,Qo‘shrabot tumani,Кошрабадский район,Koshrabad district,Қўшработ тумани,6239.0,6570.0,7032.0,7458.0,7701.0,8166.0,8697.0,9000.0,9328.0,10082.0,10451.0,11256.0,11734.0
1718218,Narpay tumani,Нарпайский район,Narpai district,Нарпай тумани,11407.0,12146.0,12489.0,13146.0,13446.0,14254.0,14525.0,15164.0,15881.0,16872.0,17481.0,17958.0,17830.0
1718224,Payariq tumani,Пайарыкский район,Payaryk district,Паяриқ тумани,13260.0,13519.0,14080.0,14203.0,14242.0,14457.0,15207.0,15846.0,16973.0,17484.0,18380.0,18582.0,19057.0
1718227,Pastdarg‘om tumani,Пастдаргомский район,Pastdargom district,Пастдарғом тумани,19045.0,19557.0,20028.0,20292.0,21154.0,22421.0,22853.0,24200.0,25796.0,27030.0,27829.0,29429.0,29984.0
1718230,Paxtachi tumani,Пахтачийский район,Pakhtachi district,Пахтачи тумани,8025.0,8594.0,8486.0,8490.0,8627.0,9035.0,9131.0,9794.0,10479.0,11107.0,11499.0,11825.0,11819.0
1718233,Samarqand tumani,Самаркандский район,Samarkand district,Самарқанд тумани,12145.0,12298.0,12525.0,12622.0,13357.0,14164.0,15151.0,15914.0,17423.0,19086.0,20016.0,21683.0,23122.0
1718235,Nurobod tumani,Нурабадский район,Nurabad district,Нуробод тумани,8617.0,8588.0,8785.0,9325.0,9881.0,10052.0,10285.0,10512.0,10585.0,10747.0,10923.0,11219.0,10942.0
1718236,Urgut tumani,Ургутский район,Urgut district,Ургут тумани,25481.0,26158.0,27343.0,28655.0,29735.0,31953.0,34684.0,36955.0,39177.0,41240.0,43462.0,44347.0,45230.0
1718238,Tayloq tumani,Тайлякский район,Tailak district,Тайлоқ тумани,8875.0,9265.0,9998.0,10822.0,11617.0,12532.0,13608.0,14628.0,15943.0,17161.0,18993.0,20300.0,20685.0
1722,Surxondaryo viloyati,Сурхандарьинская область,Surkhandarya region,Сурхондарё вилояти,141722.0,144883.0,150106.0,155807.0,161984.0,169209.0,177205.0,185942.0,195801.0,205810.0,215708.0,223513.0,229763.0
1722401,Termiz shahri,Город Термез,Termiz  city,Термиз шаҳри,9601.0,9755.0,9734.0,9660.0,10252.0,11038.0,11053.0,13545.0,13912.0,14724.0,15079.0,15653.0,16212.0
1722201,Oltinsoy tumani,Алтынсайский район,Altynsay district,Олтинсой тумани,8221.0,8348.0,8697.0,9274.0,9699.0,10363.0,11188.0,11667.0,12420.0,12867.0,13668.0,14300.0,15268.0
1722202,Angor tumani,Ангорский район,Angor district,Aнгор тумани,7143.0,7324.0,7657.0,7912.0,8193.0,8376.0,8810.0,9188.0,9937.0,10608.0,11521.0,12114.0,12813.0
1722203,Bandixon tumani,Бандихонский район,Bandykhan district,Бандихон тумани,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4970.0,5254.0,5678.0,5945.0,6265.0,6517.0
1722204,Boysun tumani,Байсунский район,Baysun district,Бойсун тумани,6516.0,6623.0,6954.0,7454.0,7826.0,8155.0,8789.0,8725.0,9245.0,9297.0,9641.0,9723.0,9979.0
1722207,Muzrabot tumani,Музрабадский район,Muzrabad district,Музработ тумани,7553.0,8061.0,8480.0,9019.0,9433.0,9846.0,10051.0,10270.0,10571.0,11073.0,11640.0,12207.0,12775.0
1722210,Denov tumani,Денауский район,Denau district,Денов тумани,20749.0,21410.0,22679.0,23354.0,24303.0,25522.0,26139.0,27762.0,29730.0,31301.0,32961.0,33886.0,34092.0
