Code,Klassifikator,Klassifikator_ru,Klassifikator_en,Klassifikator_uzc,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
1700,O‘zbekiston Respublikasi,Республика Узбекистан,Republic of Uzbekistan,Ўзбекистон Республикаси,192.1,116.8,112.8,115.4,110.2,108.4,117.2,117.3,117.5,91.4,82.5,97.3,124.5,154.2,180.7,225.2
1735,Qoraqalpog‘iston Respublikasi,Республика Каракалпакстан,Republic of Karakalpakstan,Қорақалпоғистон Республикаси,3.2,2.4,2.6,3.3,3.6,4.0,4.5,4.5,4.4,4.3,3.4,4.4,5.7,7.2,9.0,9.9
1703,Andijon viloyati,Андижанская область,Andijan region,Aндижон вилояти,7.0,6.0,6.4,7.1,7.6,8.3,9.0,8.5,7.8,5.1,4.7,6.3,9.1,11.3,13.5,14.9
1706,Buxoro viloyati,Бухарская область,Bukhara region,Бухоро вилояти,20.6,5.2,4.5,4.6,5.3,5.4,6.3,6.0,5.9,4.4,2.8,3.7,5.0,6.1,6.9,10.9
1708,Jizzax viloyati,Джизакская область,Jizzakh region,Жиззах вилояти,2.6,2.3,2.2,2.7,3.0,3.2,3.5,3.5,3.4,2.3,1.9,2.4,2.9,3.8,4.6,6.7
1710,Qashqadaryo viloyati,Кашкадарьинская область,Kashkadarya region,Қашқадарё вилояти,5.5,4.8,4.5,5.0,5.3,5.6,6.4,6.4,6.4,4.6,3.5,5.3,7.3,9.2,11.9,13.4
1712,Navoiy viloyati,Навоийская область,Navoi region,Навоий вилояти,29.3,28.2,24.1,20.6,11.9,4.7,3.4,3.1,2.9,2.4,2.1,2.6,3.7,4.6,5.5,8.0
1714,Namangan viloyati,Наманганская область,Namangan region,Наманган вилояти,6.5,5.1,4.9,4.9,5.2,5.6,6.2,6.4,6.7,4.5,5.3,5.5,6.6,8.7,10.5,12.8
1718,Samarqand viloyati,Самаркандская область,Samarkand region,Самарқанд вилояти,8.2,7.7,7.5,7.6,8.0,8.9,10.1,10.2,10.9,8.9,4.8,6.5,9.2,11.8,14.7,17.5
1722,Surxondaryo viloyati,Сурхандарьинская область,Surkhandarya region,Сурхондарё вилояти,4.7,4.4,3.7,4.0,4.3,4.8,5.4,5.6,5.3,4.4,2.0,2.8,4.5,6.1,7.1,10.6
1724,Sirdaryo viloyati,Сырдарьинская область,Syrdarya region,Сирдарё вилояти,2.2,2.3,2.1,2.1,2.3,2.8,3.2,3.0,2.9,2.5,2.5,2.7,3.0,3.5,4.5,5.7
1727,Toshkent viloyati,Ташкентская область,Tashkent region,Тошкент вилояти,10.1,9.4,9.9,10.9,11.2,10.9,12.3,13.4,13.5,10.1,13.5,14.1,16.5,20.0,22.5,24.5
1730,Farg‘ona  viloyati,Ферганская область,Fergana region,Фарғона вилояти,8.7,7.6,6.9,7.5,7.6,8.4,9.1,9.1,8.3,6.0,5.3,6.7,8.7,10.5,12.5,15.4
1733,Xorazm viloyati,Хорезмская область,Khorezm region,Хоразм вилояти,4.8,4.4,4.3,4.2,4.5,5.0,5.6,5.3,5.5,3.5,5.4,5.8,6.4,7.7,9.4,9.9
1726,Toshkent shahri,город Ташкент,Tashkent city,Тошкент шаҳри,78.7,27.0,29.2,30.9,30.4,30.8,32.2,32.3,33.6,28.4,25.3,28.5,35.9,43.7,48.1,65.0
